episode,grad_norm,grad_M,grad_F,n_obs
1,4.024110467071296e-07,3.8916275002520717e-07,8.405304896541567e-08,11223
2,3.78302502213046e-07,3.629910168001516e-07,8.47656949076736e-08,11595
3,3.6784271628675924e-07,3.3274756106038694e-07,1.2904067148156173e-07,12590
4,3.907016434823163e-07,3.229086473766074e-07,1.836738761085144e-07,13166
5,3.615454886585212e-07,2.2479409267361921e-07,2.252922968182247e-07,14062
6,3.816294338321313e-07,2.42788473769906e-07,2.2933177490358505e-07,15044
7,3.787476714478544e-07,1.986177267099265e-07,2.562800318628433e-07,16401
8,4.0699808323552134e-07,2.339236715442894e-07,2.732365373958601e-07,17281
9,4.097265389191307e-07,2.321879435385199e-07,2.8832889142904605e-07,18444
10,4.239681459239364e-07,2.3731605836019298e-07,2.966129386550165e-07,19998
11,4.952906351718411e-07,2.869156787710381e-07,3.513393380671914e-07,21179
12,5.550137984755565e-07,3.373579033905117e-07,3.768381873214821e-07,22858
13,5.9389765283413e-07,3.836871655948926e-07,3.85149405701668e-07,24376
14,6.674827091046609e-07,4.423835378020158e-07,4.537758684364235e-07,26351
15,8.234968618126004e-07,5.71436657992308e-07,5.534161005016358e-07,27585
16,9.76883029579767e-07,7.137758757380652e-07,6.101482199483144e-07,29300
17,1.058080329130462e-06,7.96728841123695e-07,6.231685460988956e-07,30722
18,1.0017565728048794e-06,7.408983151435677e-07,5.926087283114612e-07,32270
19,8.672276408105972e-07,6.276289354900655e-07,5.230879196460592e-07,33591
20,6.77995615205873e-07,4.646027491617133e-07,4.2614254880390955e-07,35019
21,5.010798531657201e-07,3.297227522125468e-07,3.285160801169696e-07,35960
22,4.1804699435488157e-07,3.065806595259346e-07,2.425574336939462e-07,36799
23,5.368830784391321e-07,4.468029999316059e-07,2.148726991890726e-07,37503
24,6.128112772785244e-07,5.346634566194552e-07,2.067714461873038e-07,38213
25,6.943328116904013e-07,6.299423489508627e-07,2.0516567644790487e-07,38561
26,7.804226243024459e-07,7.261961059157329e-07,2.1921003678926357e-07,38980
27,8.0943112834575e-07,7.600234539495432e-07,2.26284356585893e-07,39281
28,7.62408490118105e-07,7.181344017226365e-07,2.185129943654829e-07,39445
29,7.301291020667122e-07,6.87136036958691e-07,2.1774340552838114e-07,39571
30,7.610411785208271e-07,7.170783078436216e-07,2.345575609297157e-07,39681
31,7.850571819290053e-07,7.382481044260203e-07,2.4838763579282386e-07,39788
32,8.236882536039047e-07,7.723951966909226e-07,2.648299926022446e-07,39885
33,8.651034022477688e-07,8.06991863555595e-07,2.836601709077513e-07,39915
34,8.99959900380054e-07,8.333441314789525e-07,3.06569262420453e-07,39926
35,8.804350954960682e-07,8.11361985597614e-07,3.079605335187807e-07,39944
36,8.919347465052851e-07,8.175920811481774e-07,3.245703510401654e-07,39966
37,9.016365538627724e-07,8.232426580434549e-07,3.380050088708231e-07,39968
38,8.9513446255296e-07,8.149339691954083e-07,3.423199075314187e-07,39990
39,8.456721047878091e-07,7.667100021535589e-07,3.319664472201112e-07,39989
40,7.947881499603682e-07,7.176314511525561e-07,3.191534574398247e-07,39989
41,7.188235144894861e-07,6.461131079049665e-07,2.949980739685998e-07,39995
42,6.512182153528556e-07,5.825314701723983e-07,2.7341656050339225e-07,39998
43,5.829799079037912e-07,5.195219046072452e-07,2.489052519649704e-07,39999
44,5.194036702960148e-07,4.613877138126554e-07,2.2494961626762239e-07,39999
45,4.648606193313754e-07,4.11835515023995e-07,2.0364699082620066e-07,39999
46,4.195464669010107e-07,3.706502127442946e-07,1.8613836516578885e-07,40000
47,3.829383388165297e-07,3.377527946213377e-07,1.709928483251133e-07,40000
48,3.412598346130835e-07,3.004041104759381e-07,1.5388002339022933e-07,40000
49,3.080970998325938e-07,2.7132261948281666e-07,1.3882433336220856e-07,40000
50,2.760314146144083e-07,2.4286902089443174e-07,1.2505186930411585e-07,40000
51,2.546207724662964e-07,2.240662979602348e-07,1.1549019518497516e-07,40000
52,2.3174533225756025e-07,2.0391142641074114e-07,1.0527276828042886e-07,40000
53,2.14328991887669e-07,1.8852789196444067e-07,9.762817398950575e-08,40000
54,1.9786911309438443e-07,1.741753834494375e-07,8.996724432108749e-08,40000
55,1.8450282368576157e-07,1.6252444368092259e-07,8.382248495308886e-08,40000
56,1.74495554006171e-07,1.5388611984690217e-07,7.902205823029362e-08,40000
57,1.646935032795227e-07,1.453105795690135e-07,7.458262984982866e-08,40000
58,1.5433941769060766e-07,1.3653490782417066e-07,6.927086815267104e-08,40000
59,1.463541821067338e-07,1.2953829298112396e-07,6.568855326349876e-08,40000
60,1.3793111008908454e-07,1.2207495103666588e-07,6.19842026594597e-08,40000
61,1.276288230656064e-07,1.1303181679522822e-07,5.72623157779617e-08,40000
62,1.1699599866688005e-07,1.0372026792992985e-07,5.2362040037223785e-08,40000
63,1.0719805487724444e-07,9.50049923176266e-08,4.807587572486227e-08,40000
64,9.671367706687307e-08,8.569097786903512e-08,4.340657611123788e-08,40000
65,8.722026478835687e-08,7.720841210812068e-08,3.927372915768501e-08,40000
66,7.811322433326495e-08,6.907774263709143e-08,3.5257357922091614e-08,40000
67,7.016052450126153e-08,6.191575607772394e-08,3.187312458408087e-08,40000
68,6.246202843840365e-08,5.5089000028374364e-08,2.8384683048443552e-08,40000
69,5.5070838556048336e-08,4.851926505011762e-08,2.5051745566884165e-08,40000
70,4.8621171089280324e-08,4.2827164037362315e-08,2.2081232842197096e-08,40000
71,4.3026002316537415e-08,3.7854086087918404e-08,1.9590768118860072e-08,40000
72,3.792499470023358e-08,3.3312410607777565e-08,1.733985932617088e-08,40000
73,3.3448117164880387e-08,2.9355724961988017e-08,1.5322841662168685e-08,40000
74,2.9224691999729657e-08,2.5609434572970716e-08,1.3453075098368572e-08,40000
75,2.5611786469426082e-08,2.2396468679630743e-08,1.1883207307050725e-08,40000
76,2.245573860193417e-08,1.9590901345623024e-08,1.050060838281297e-08,40000
77,1.9593004552120877e-08,1.7060241219724048e-08,9.221136743065015e-09,40000
78,1.7233753979439825e-08,1.4977603157717567e-08,8.160014886016143e-09,40000
79,1.4993482011504966e-08,1.3002785514970585e-08,7.154836723088921e-09,40000
80,1.3223466766021374e-08,1.1437689018123365e-08,6.367959493047692e-09,40000
81,1.1589806447886986e-08,1.0008788464688225e-08,5.611886955136924e-09,40000
82,1.0162505503785724e-08,8.771607440394291e-09,4.934318287297401e-09,40000
83,8.952170560405648e-09,7.732957385542251e-09,4.340364956334497e-09,40000
84,7.838075077870599e-09,6.771062821542273e-09,3.805502135634242e-09,40000
85,6.934710139461231e-09,6.005516084428564e-09,3.341977583559696e-09,40000
86,6.0976983462524e-09,5.3123416776656995e-09,2.8899482806821197e-09,40000
87,5.3788675735688685e-09,4.759312943747318e-09,2.4025685885220582e-09,40000
88,4.732537473017828e-09,4.208192461163662e-09,2.0722228377678675e-09,40000
89,4.145396914623234e-09,3.69488217799585e-09,1.7957305642468666e-09,40000
90,3.641728030245872e-09,3.2578311159880972e-09,1.5500265515555611e-09,40000
91,3.182158536674251e-09,2.849287250583643e-09,1.346984523920014e-09,40000
92,2.824310119109441e-09,2.5281945426058883e-09,1.1971478253158807e-09,40000
93,2.486463257511673e-09,2.2253368037183922e-09,1.0554631613146626e-09,40000
94,2.197983572926887e-09,1.964076457028341e-09,9.403368084193175e-10,40000
95,1.919642445002978e-09,1.717038511372948e-09,8.184324329363334e-10,40000
96,1.7064989421555763e-09,1.5271940378980275e-09,7.262555556941662e-10,40000
97,1.493113743755714e-09,1.3363902207075282e-09,6.357865900419313e-10,40000
98,1.322611797860418e-09,1.1849532466357002e-09,5.618516762950776e-10,40000
99,1.1651808407009412e-09,1.0446161713417723e-09,4.934726516303556e-10,40000
100,1.0341641987210435e-09,9.27140197948262e-10,4.3858872089685964e-10,40000
101,9.103621745332191e-10,8.158234643396155e-10,3.8725966877706236e-10,40000
102,8.009381491369537e-10,7.177261007740299e-10,3.4108499358254107e-10,40000
103,7.084618447450453e-10,6.360841298125307e-10,2.989480329951277e-10,40000
104,6.266557828205065e-10,5.628769117471677e-10,2.639665153125748e-10,40000
105,5.477227005279417e-10,4.927707131230362e-10,2.2909013575045376e-10,40000
106,4.839876277529243e-10,4.3610498545731957e-10,2.008263277897271e-10,40000
107,4.2579198500369836e-10,3.838943885003943e-10,1.7631178461652294e-10,40000
108,3.7268405028711977e-10,3.3633981710856626e-10,1.5380152706967462e-10,40000
109,3.26072030487623e-10,2.9460164863159827e-10,1.3377107754841688e-10,40000
110,2.8759794545862855e-10,2.6023133647967706e-10,1.1724873849594528e-10,40000
111,2.5514618195998645e-10,2.3111379476858926e-10,1.0337052047670879e-10,40000
112,2.2383428444072703e-10,2.028524292985168e-10,9.044130028224018e-11,40000
113,1.9525150940502558e-10,1.7707005306455412e-10,7.853092481857614e-11,40000
114,1.7057115442309367e-10,1.5480704218528984e-10,6.828247689494303e-11,40000
115,1.4877753196085308e-10,1.3492822137362026e-10,5.971748789912468e-11,40000
116,1.300533986059449e-10,1.178839525994846e-10,5.2221640206573377e-11,40000
117,1.1452504222742022e-10,1.0378255199672282e-10,4.601704087225933e-11,40000
118,9.895639169199555e-11,8.95908486286956e-11,3.981830490329408e-11,40000
119,8.59445778433887e-11,7.776015942262404e-11,3.4648565266914844e-11,40000
120,7.658190748216498e-11,6.937418001173867e-11,3.0684513957490716e-11,40000
121,6.584535000575542e-11,5.962589449959309e-11,2.638247086073076e-11,40000
122,5.7817237109070157e-11,5.239863751227425e-11,2.3077409774807656e-11,40000
123,5.0221660163884956e-11,4.548588589114999e-11,2.0127404951053585e-11,40000
124,4.428244576581975e-11,4.01609266675873e-11,1.7640775992755486e-11,40000
125,3.883565691253921e-11,3.5262535946767315e-11,1.5399707550822758e-11,40000
126,3.3851772079929177e-11,3.0758097457894706e-11,1.339774385183956e-11,40000
127,2.956900696515774e-11,2.6889872273283544e-11,1.1662347303154076e-11,40000
128,2.5759804012093213e-11,2.344709842949655e-11,1.0115039014713112e-11,40000
129,2.261408595105596e-11,2.061690054788734e-11,8.815060660583018e-12,40000
130,1.9838842374442223e-11,1.811305098964322e-11,7.684073863312157e-12,40000
131,1.7253379280823822e-11,1.576557807914103e-11,6.6594581411838486e-12,40000
132,1.526421350428464e-11,1.3971302413595676e-11,5.852521158672408e-12,40000
133,1.3318143463059151e-11,1.2200703988773931e-11,5.080622120928746e-12,40000
134,1.1595335802638827e-11,1.0637248026856838e-11,4.389103663848815e-12,40000
135,1.0111237368215507e-11,9.281355198287322e-12,3.818898322571762e-12,40000
136,8.786583440001383e-12,8.075620901160097e-12,3.293697346112845e-12,40000
137,7.686550181074114e-12,7.073683219033233e-12,2.862090122193739e-12,40000
138,6.720012133559772e-12,6.19201478285758e-12,2.4843887797693087e-12,40000
139,5.7634088473923476e-12,5.3135005076421216e-12,2.124456426749744e-12,40000
140,5.04849764423887e-12,4.658707013910357e-12,1.852434655322255e-12,40000
141,4.391848863749548e-12,4.056759702469881e-12,1.6018665343828233e-12,40000
142,3.876645098682685e-12,3.585026589827956e-12,1.4059724521772732e-12,40000
143,3.37596682380148e-12,3.1250429761292557e-12,1.2178751930547185e-12,40000
144,2.937125369306681e-12,2.721221685486608e-12,1.0565678106727594e-12,40000
145,2.575237766089256e-12,2.3887051191218145e-12,9.200318458468804e-13,40000
146,2.214471878439484e-12,2.055788048474505e-12,7.867553722222531e-13,40000
147,1.9477908869136584e-12,1.8096370756059965e-12,6.896051655061465e-13,40000
148,1.7117190911214444e-12,1.5921855847644828e-12,6.010418399961248e-13,40000
149,1.487793937528237e-12,1.3857953413271009e-12,5.17706320521394e-13,40000
150,1.2874629747722244e-12,1.1993406484958613e-12,4.476475071700514e-13,40000
151,1.124003559498099e-12,1.0481377051008156e-12,3.881533766278422e-13,40000
152,9.893306876854189e-13,9.23317628950815e-13,3.394973104725585e-13,40000
153,8.617580390599122e-13,8.037829841815726e-13,2.972721081882096e-13,40000
154,7.517718001934237e-13,7.019702744429089e-13,2.5735091683555533e-13,40000
155,6.567186573193384e-13,6.12874930926849e-13,2.2596548655655362e-13,40000
156,5.735570980831828e-13,5.360090626557734e-13,1.95267386244799e-13,40000
157,4.991620181429847e-13,4.666757431881496e-13,1.695011725378823e-13,40000
158,4.3073883218905373e-13,4.031670559467154e-13,1.4504948620246846e-13,40000
159,3.8085040763441446e-13,3.5696668060705705e-13,1.270553351114326e-13,40000
160,3.337327159416703e-13,3.130631604647549e-13,1.1048234267556357e-13,40000
161,2.876603035634196e-13,2.697626464657349e-13,9.551533826021585e-14,40000
162,2.4979004325034753e-13,2.344898364023407e-13,8.229636590251221e-14,40000
163,2.2227781681233294e-13,2.087936079456579e-13,7.284745587787454e-14,40000
164,1.911234706738693e-13,1.796764912418217e-13,6.223899162976361e-14,40000
165,1.6640204839046826e-13,1.5638464373295138e-13,5.437526988459444e-14,40000
166,1.4653817710045397e-13,1.3774684246969232e-13,4.7786170094717146e-14,40000
167,1.2770416234902937e-13,1.2004252572441617e-13,4.166636721520018e-14,40000
168,1.1233853067617665e-13,1.0564072945411229e-13,3.651999492745861e-14,40000
169,9.720127263843081e-14,9.144945136438724e-14,3.150786042119789e-14,40000
170,8.415750057553725e-14,7.92162085168531e-14,2.7196645678790116e-14,40000
171,7.416785826989959e-14,6.987136834824688e-14,2.3812091756942117e-14,40000
172,6.3746601855659e-14,6.004523050648358e-14,2.0551470613738683e-14,40000
173,5.619603157922155e-14,5.2946975823879936e-14,1.80534620320685e-14,40000
174,4.9462316160193635e-14,4.6572375269433516e-14,1.5986400097038785e-14,40000
175,4.2810705338808964e-14,4.0327977231507245e-14,1.3779397307694344e-14,40000
176,3.7788006637630087e-14,3.5599361593351495e-14,1.2165126151981835e-14,40000
