episode,grad_norm,grad_M,grad_F,n_obs
1,1.739382241794374e-05,1.601989242772106e-05,5.357235750125256e-06,11464
2,1.678570879448671e-05,1.55266207002569e-05,4.5198034968052525e-06,12042
3,1.7481419490650296e-05,1.5854628145461902e-05,5.424302344181342e-06,13351
4,1.7091988411266357e-05,1.5575260476907715e-05,4.709630047727842e-06,14167
5,1.6195341231650673e-05,1.4330452358990442e-05,5.278757271298673e-06,15468
6,1.4680898857477588e-05,1.2923225767735858e-05,4.553924100036966e-06,16740
7,1.2565326869662384e-05,1.099528708436992e-05,3.547526375768939e-06,18498
8,9.97287679638248e-06,8.487070772389416e-06,3.3205039926542668e-06,19818
9,8.303716640511993e-06,6.758702056686161e-06,3.516807055348181e-06,21506
10,7.268392892001429e-06,5.5501941460534e-06,3.566356781448121e-06,23214
11,6.539395144500304e-06,4.5260317165229935e-06,3.61547495231207e-06,24889
12,5.5976506700972095e-06,3.474421646387782e-06,3.5003331504412927e-06,26682
13,5.226374923950061e-06,3.1502295314567164e-06,3.3690753298287746e-06,28313
14,4.722494395537069e-06,2.8832432690251157e-06,2.991902192661655e-06,30350
15,4.1574025999580044e-06,2.6001932837971253e-06,2.569454181866604e-06,31467
16,3.41626559929864e-06,2.2570413875655504e-06,2.003552253881935e-06,33038
17,2.7142932594870217e-06,1.9260730823589256e-06,1.482913717154588e-06,34291
18,2.067729383270489e-06,1.564430363032443e-06,1.0439258630867698e-06,35378
19,1.5590925386277377e-06,1.22905646549043e-06,7.41310657303984e-07,36306
20,1.2278255780984182e-06,9.980387858377071e-07,5.531368856281915e-07,37217
21,1.0130015652976e-06,8.422655355388997e-07,4.439678491507948e-07,37900
22,7.932524681564246e-07,6.686616416118341e-07,3.402781487693574e-07,38411
23,6.653474997619924e-07,5.661026989400852e-07,2.795100044750143e-07,38830
24,5.502424187397992e-07,4.71604352014765e-07,2.329950490320698e-07,39137
25,4.780566769113648e-07,4.101183321836288e-07,2.0795366140191618e-07,39290
26,4.185675095413899e-07,3.6113644341639883e-07,1.8103314403106202e-07,39534
27,3.669636043923674e-07,3.177291603151389e-07,1.5863228952639474e-07,39661
28,3.236051782096183e-07,2.817003235122684e-07,1.3914792873492845e-07,39774
29,2.836911789927399e-07,2.485116397110687e-07,1.2108705504942918e-07,39866
30,2.62838995013226e-07,2.324005237142046e-07,1.0991877985588873e-07,39877
31,2.389207622854883e-07,2.1333275412871447e-07,9.712059068078817e-08,39919
32,2.263276428493555e-07,2.0489859764438734e-07,8.676638429960803e-08,39928
33,2.2402332433557606e-07,2.0561448366152038e-07,7.968032633698385e-08,39955
34,2.298599071082208e-07,2.1342607681162923e-07,7.496693399389187e-08,39969
35,2.460918437918736e-07,2.3079196864728146e-07,7.27262872146639e-08,39962
36,2.615042262732459e-07,2.473067581831856e-07,7.060211970610909e-08,39986
37,2.632030771110294e-07,2.501581661817909e-07,6.712117084362036e-08,39997
38,2.6200376623819466e-07,2.497322668659763e-07,6.490463277941673e-08,39998
39,2.744760934092483e-07,2.618457415337616e-07,6.845103683872368e-08,39996
40,2.747273981640319e-07,2.619323140606866e-07,7.158730142009517e-08,39997
41,2.765826820905204e-07,2.634694737935206e-07,7.578938010510684e-08,40000
42,2.676941051049653e-07,2.545008044307906e-07,7.69634524999674e-08,40000
43,2.444014910452097e-07,2.314622520316334e-07,7.41105878887538e-08,40000
44,2.250219210964133e-07,2.1305912412117325e-07,6.89696548761276e-08,39999
45,2.0374919529331242e-07,1.9274968110494228e-07,6.301325328195162e-08,40000
46,1.858595481962766e-07,1.7578150846020438e-07,5.782649381558259e-08,40000
47,1.8073752983127639e-07,1.711730561737568e-07,5.5514437491410724e-08,40000
48,1.7555530007484776e-07,1.6675608094374186e-07,5.2434725006378364e-08,40000
49,1.5239980655223917e-07,1.449390794050487e-07,4.5076909316321696e-08,39999
50,1.364961264016529e-07,1.301154668453819e-07,3.930346181846289e-08,40000
51,1.406602336828655e-07,1.34377700078403e-07,3.9744403323993545e-08,40000
52,1.4486771249266894e-07,1.3886948124763876e-07,3.9655787986703224e-08,40000
53,1.7520902417800246e-07,1.6895452858989304e-07,4.4384083963677774e-08,40000
54,2.2763951790238934e-07,2.206369771329264e-07,5.27240864300893e-08,40000
55,2.5281147486566624e-07,2.4578159241173125e-07,5.536834990493845e-08,40000
56,3.0347823098964e-07,2.961356813102612e-07,6.187063661400316e-08,40000
57,3.212247179362749e-07,3.143689468743105e-07,6.153313591994447e-08,40000
58,3.0642897286270454e-07,3.003524398081936e-07,5.6489287914018866e-08,40000
59,3.481389967419091e-07,3.413487092984724e-07,6.348691528046403e-08,40000
60,2.9420056080198265e-07,2.886288257286651e-07,5.2545114925806053e-08,40000
61,2.751741590145685e-07,2.703455379560183e-07,4.7240209966048496e-08,40000
62,2.156128431352045e-07,2.1211823764133442e-07,3.5734679215693184e-08,40000
63,2.029899519584433e-07,1.9994450894955665e-07,3.228866773952177e-08,40000
64,2.0487148333359078e-07,2.0209688500472114e-07,3.0692660857312155e-08,40000
65,1.9451921673407926e-07,1.9190147781955602e-07,2.8895613013446564e-08,40000
66,1.4290544925188442e-07,1.4084440635997453e-07,2.2037896840743088e-08,40000
67,1.29516735114521e-07,1.2772439106356617e-07,1.9420998143004908e-08,40000
68,1.433646019677326e-07,1.4120999480837781e-07,2.1127560145828284e-08,40000
69,1.337169948101291e-07,1.3206989990521836e-07,1.743514488339315e-08,40000
70,1.385548529242442e-07,1.3679128585408762e-07,1.7579438349457632e-08,40000
71,1.627556258654295e-07,1.6116925394271678e-07,1.789914172434237e-08,40000
72,2.437920443298936e-07,2.416776396785281e-07,2.374507523938973e-08,40000
73,2.643051573159028e-07,2.6230222260892333e-07,2.3961362671798273e-08,40000
74,2.252403703550954e-07,2.2361808760251733e-07,2.013760713737156e-08,40000
75,2.563037924119272e-07,2.543412165323389e-07,2.3500332346770847e-08,40000
76,3.365349527939543e-07,3.344981394093338e-07,2.6200595470982083e-08,40000
77,5.446106001727458e-07,5.422456297310418e-07,3.5190748093327784e-08,40000
