episode,grad_norm,grad_M,grad_F,n_obs
1,2.390931513218675e-06,1.3050968163952348e-06,1.997924300667364e-06,12149
2,2.1160885808058083e-06,1.1723273019015323e-06,1.757488234943594e-06,13557
3,1.8584652252684464e-06,1.0445774023537524e-06,1.5338870298364782e-06,15819
4,1.6326694094459526e-06,9.244104148820044e-07,1.3429062164505012e-06,17805
5,1.438974322809372e-06,8.232813115682802e-07,1.1777268582591205e-06,20970
6,1.2601863090822008e-06,7.34585455575143e-07,1.0220209105682445e-06,24044
7,1.1022093531209975e-06,6.532737870657002e-07,8.861837841322995e-07,27777
8,9.576823458701256e-07,5.749224669671094e-07,7.646794415450131e-07,30691
9,8.33804165267793e-07,5.045683337812079e-07,6.62883053337282e-07,33621
10,7.212729542516172e-07,4.374283264496626e-07,5.727400775867864e-07,35985
11,6.252001298889809e-07,3.777473125410325e-07,4.975368597115448e-07,37628
12,5.456705594042432e-07,3.27102497976739e-07,4.361913283901231e-07,38726
13,4.806121864930901e-07,2.85048599835136e-07,3.86463568702311e-07,39239
14,4.218481706175226e-07,2.477908651599137e-07,3.410057445307757e-07,39646
15,3.703819686506904e-07,2.1551625195570526e-07,3.009168949574814e-07,39844
16,3.267902286552271e-07,1.8845338445316886e-07,2.667628962171875e-07,39922
17,2.882249248159497e-07,1.6522457713108454e-07,2.3601850784871206e-07,39949
18,2.551941804540548e-07,1.455175464570857e-07,2.095397491075346e-07,39995
19,2.2607541438901535e-07,1.2817487515803805e-07,1.8616090358136722e-07,39984
20,2.009201125474647e-07,1.1326861226734765e-07,1.6590119855663946e-07,40000
21,1.8043192540062594e-07,1.0145229367708453e-07,1.4917216617504894e-07,39997
22,1.6316673168148554e-07,9.173081139124407e-08,1.3490881656252898e-07,40000
23,1.4811560333782836e-07,8.343842239355581e-08,1.223453267584773e-07,39999
24,1.3533573905988305e-07,7.633302345766425e-08,1.1172163993933283e-07,40000
25,1.238749405274575e-07,7.01326783314471e-08,1.0207681100382616e-07,40000
26,1.14147098884132e-07,6.487087489404075e-08,9.389096078393777e-08,40000
27,1.0574937192586733e-07,6.036144384324872e-08,8.680253671400352e-08,40000
28,9.776425713425853e-08,5.6063981901388615e-08,8.006976059959926e-08,40000
