episode,grad_norm,grad_M,grad_F,n_obs
82,8.646935164419167e-14,7.13260017454892e-14,4.6345251854956755e-14,40000
83,6.815726504233803e-14,5.5906630914330866e-14,3.6930192655023134e-14,40000
84,5.34163608256668e-14,4.3496724099053793e-14,2.9299669244628457e-14,40000
85,4.18137306192317e-14,3.3822323739461646e-14,2.3193551029407344e-14,40000
86,3.3246470084336704e-14,2.6639340351144143e-14,1.8709389099829183e-14,40000
87,2.6128752278671043e-14,2.078136043782118e-14,1.4835880326980952e-14,40000
88,2.1222088620936535e-14,1.6735056943733076e-14,1.2177237029061676e-14,40000
89,1.6670257229202227e-14,1.3055180749660127e-14,9.627855052107576e-15,40000
90,1.3382002483127571e-14,1.0382616465252731e-14,7.81290739163042e-15,40000
91,1.070366905731642e-14,8.254224262644121e-15,6.296772626153847e-15,40000
92,8.527023928801575e-15,6.548933064002031e-15,5.045564779106474e-15,40000
93,7.045804284927298e-15,5.317840555386054e-15,4.263888047029369e-15,40000
94,5.915567142307943e-15,4.360141906540032e-15,3.667093196349459e-15,40000
95,5.174612789719509e-15,3.690572949647348e-15,3.321370346180512e-15,40000
96,4.688284164372242e-15,3.1904141820955504e-15,3.124771881540421e-15,40000
97,4.339432798012612e-15,2.843319350310288e-15,2.979147859666093e-15,40000
98,3.931897718517782e-15,2.4672837320579518e-15,2.7771377015259946e-15,40000
99,3.627221237939831e-15,2.2202715604631787e-15,2.6091689505030984e-15,40000
100,3.256808436149605e-15,1.9452151867759998e-15,2.3939457136605427e-15,40000
101,2.9294854709356263e-15,1.6983603515511802e-15,2.2008935642123684e-15,40000
102,2.5617571283134858e-15,1.4347465459484598e-15,1.97000275894445e-15,40000
103,2.1807542971002134e-15,1.1807326941325649e-15,1.7111390082308136e-15,40000
104,1.9655244957523165e-15,1.0235130029685629e-15,1.576389512970692e-15,40000
105,1.7064046234512539e-15,8.678739811632556e-16,1.3875345176552812e-15,40000
106,1.4935285149055401e-15,7.293070672285365e-16,1.2359648538868206e-15,40000
107,1.2986902906089617e-15,6.122149796055558e-16,1.089177326380321e-15,40000
108,1.1586285223410164e-15,5.313663200648432e-16,9.83489637419613e-16,40000
109,9.986423156921637e-16,4.454990961907674e-16,8.552688074191315e-16,40000
110,8.718095609339952e-16,3.803327487426558e-16,7.529972552742592e-16,40000
111,7.717584527207909e-16,3.2399936674763047e-16,6.746739715262262e-16,40000
112,6.647629448895219e-16,2.7357223961469097e-16,5.852269217192578e-16,40000
113,5.908883311200278e-16,2.365963927308437e-16,5.2465877203465495e-16,40000
114,5.191106003510208e-16,2.047731796140425e-16,4.634319483544434e-16,40000
115,4.613744523860035e-16,1.7771713409883743e-16,4.1483054779975135e-16,40000
116,4.007020382395496e-16,1.5239362830279203e-16,3.6190012067032016e-16,40000
117,3.543433691709501e-16,1.301802157308276e-16,3.225613959707683e-16,40000
118,3.15578641642061e-16,1.1360691762194374e-16,2.884469587316441e-16,40000
119,2.7852026198541577e-16,9.870329350566551e-17,2.5560492379797354e-16,40000
120,2.4790367377175784e-16,8.567685321918045e-17,2.2879487517949684e-16,40000
121,2.1471329653852887e-16,7.284245780115058e-17,1.9892854639886942e-16,40000
122,1.9152594166100984e-16,6.288383188327765e-17,1.784170877157349e-16,40000
123,1.6938975467103341e-16,5.4357846390399636e-17,1.58286648275077e-16,40000
124,1.4920350370008532e-16,4.7309265028545426e-17,1.3976460528724682e-16,40000
125,1.325470110739133e-16,4.158343480166967e-17,1.2435510397811075e-16,40000
126,1.1608468751600959e-16,3.596462520244602e-17,1.0913678726959288e-16,40000
127,1.0260412507323291e-16,3.179207803854478e-17,9.649133975580481e-17,40000
128,9.1199673471401e-17,2.786284770618724e-17,8.593056605666271e-17,40000
129,8.041327798837892e-17,2.4570915368048728e-17,7.577466087141835e-17,40000
130,7.139164918118157e-17,2.1644517451319852e-17,6.734046264803165e-17,40000
131,6.322177155945253e-17,1.8771423053263896e-17,5.979121533117871e-17,40000
132,5.59647572268472e-17,1.663979681268822e-17,5.2948161881764317e-17,40000
133,4.982620357897689e-17,1.4681986034228308e-17,4.7211952192562244e-17,40000
134,4.327293796791943e-17,1.2773247745608113e-17,4.1011770280334266e-17,40000
135,3.832710928017912e-17,1.1266490283367245e-17,3.6338603483548585e-17,40000
136,3.3886985731729227e-17,9.965112668236555e-18,3.213974866744572e-17,40000
137,2.9906880482977226e-17,8.844825568709036e-18,2.8329334558275295e-17,40000
138,2.6879599618741386e-17,8.0106858856626e-18,2.537319784416392e-17,40000
139,2.3633804106448628e-17,7.51408800491639e-18,2.204333431185617e-17,40000
140,2.0780659650406226e-17,7.245544646231662e-18,1.8959494146056402e-17,40000
141,1.868089806138732e-17,7.404379040273483e-18,1.647846681473833e-17,40000
142,1.6518487467134868e-17,7.468684888273966e-18,1.3982646185345354e-17,40000
143,1.4866533337611342e-17,7.561537566394269e-18,1.2080776804531794e-17,40000
144,1.30115559985428e-17,7.181514249375157e-18,1.0236900229283716e-17,40000
145,1.1628542274398028e-17,6.9095914442978444e-18,8.89179040234796e-18,40000
146,1.0405352252307688e-17,6.403077735958654e-18,7.845722083281762e-18,40000
147,9.005409449746407e-18,5.674287775726971e-18,6.734256864987122e-18,40000
148,7.993923897729825e-18,5.1253372204219746e-18,5.933652738334812e-18,40000
149,6.936965332309061e-18,4.520116049586832e-18,5.111987352515981e-18,40000
150,6.1886373660088766e-18,4.0841616746790284e-18,4.539206964534249e-18,40000
151,5.335287654006814e-18,3.55411964099638e-18,3.89777678956521e-18,40000
152,4.722248799202433e-18,3.1579840864156536e-18,3.4448755518577265e-18,40000
153,4.126468240698359e-18,2.766519827549168e-18,3.009950189631939e-18,40000
154,3.5733606892249765e-18,2.400021533930757e-18,2.6059185757189345e-18,40000
155,3.1210548147633772e-18,2.1041274482919637e-18,2.2713593799124215e-18,40000
156,2.7282362544389884e-18,1.841462035040037e-18,1.984763424744183e-18,40000
157,2.4166009217433105e-18,1.6290659385766072e-18,1.7602453065965182e-18,40000
158,2.086148264087817e-18,1.4113151918153917e-18,1.5170649598538913e-18,40000
159,1.8225921841113244e-18,1.231180276614872e-18,1.3271543207766433e-18,40000
160,1.614288253535771e-18,1.091599958896296e-18,1.1748852592566569e-18,40000
161,1.3962277276351542e-18,9.422023514752109e-19,1.018132155033597e-18,40000
162,1.2258597475173546e-18,8.290666877472251e-19,8.93034425672329e-19,40000
163,1.0709152737036417e-18,7.266048592460473e-19,7.788795720321017e-19,40000
164,9.498112757373565e-19,6.429989230007454e-19,6.922730381147636e-19,40000
165,8.182739970061512e-19,5.54364245619004e-19,5.957113855253499e-19,40000
166,7.271382356447791e-19,4.934158203272952e-19,5.290450225505801e-19,40000
167,6.388639505161694e-19,4.3270466662441854e-19,4.654217536518164e-19,40000
168,5.44883256534286e-19,3.6901917823395424e-19,3.970705271668525e-19,40000
169,4.759439563325853e-19,3.227604466454215e-19,3.4669442653115467e-19,40000
170,4.2739706222397204e-19,2.905547898811288e-19,3.109044927750931e-19,40000
171,3.6474319730433203e-19,2.4780862906501428e-19,2.6554891316849764e-19,40000
172,3.2225736573662442e-19,2.188400402303713e-19,2.3475140215010574e-19,40000
173,2.809069946560107e-19,1.9046120532308442e-19,2.0482656667795728e-19,40000
174,2.478890982289792e-19,1.6808827034960368e-19,1.8071551844234952e-19,40000
175,2.1067522474719592e-19,1.4233981809144718e-19,1.5396237778206491e-19,40000
176,1.834039588307234e-19,1.2393903026884022e-19,1.3402445573678715e-19,40000
177,1.5941480341319358e-19,1.0781315068946748e-19,1.1643162950218844e-19,40000
178,1.3880046734669765e-19,9.400433971517502e-20,1.0126960920689605e-19,40000
179,1.208602381795237e-19,8.168115804572487e-20,8.83377389288805e-20,40000
180,1.0628563244141761e-19,7.173142897232785e-20,7.781213059043319e-20,40000
181,9.27521821382258e-20,6.251533155408293e-20,6.796788643218228e-20,40000
182,8.079120864184586e-20,5.443708569189008e-20,5.921254800217501e-20,40000
183,7.045457229927568e-20,4.7413966862145404e-20,5.1701376455152726e-20,40000
184,6.2335846285856e-20,4.202137934728188e-20,4.5683333768448284e-20,40000
185,5.407421189692071e-20,3.651686718695655e-20,3.957789751132304e-20,40000
186,4.696054263949563e-20,3.164561025315457e-20,3.443439152724028e-20,40000
187,3.974988968642298e-20,2.6762784099886787e-20,2.9169406315385873e-20,40000
188,3.522010971158909e-20,2.3667963770614927e-20,2.587347123733852e-20,40000
189,3.0850327792973123e-20,2.0642309957719278e-20,2.2728409379376864e-20,40000
190,2.6907923601234303e-20,1.7983913027687234e-20,1.983196860986281e-20,40000
191,2.3622848499900972e-20,1.5774259964378082e-20,1.7417599654056722e-20,40000
192,2.0352623875502392e-20,1.360948468047419e-20,1.4986173329290982e-20,40000
193,1.7499978442013904e-20,1.1708306169955524e-20,1.286742289165743e-20,40000
194,1.5100590825700395e-20,1.0079011587025377e-20,1.1126014639570805e-20,40000
195,1.3279068031024735e-20,8.84603829949757e-21,9.800004535763524e-21,40000
196,1.1701569979400756e-20,7.80011769033185e-21,8.630228170152192e-21,40000
197,9.983408410583715e-21,6.655065058527262e-21,7.360342755582771e-21,40000
198,8.814175690042939e-21,5.8951037759573206e-21,6.481101867123971e-21,40000
199,7.734604824258937e-21,5.1785339326294685e-21,5.683800326921937e-21,40000
200,6.617761151605681e-21,4.4135400961374526e-21,4.8764171191076304e-21,40000
201,5.8775754633481525e-21,3.9273356105410005e-21,4.326518514654244e-21,40000
202,5.096929414806202e-21,3.401718472916455e-21,3.752586032100288e-21,40000
203,4.403403902459411e-21,2.9223182344827838e-21,3.2542581806511058e-21,40000
204,3.8562453337851065e-21,2.5509512979505535e-21,2.8577286764568902e-21,40000
205,3.309423816976612e-21,2.19006285762036e-21,2.4518532026414968e-21,40000
206,2.9099731292959267e-21,1.924336740392668e-21,2.1586178774398402e-21,40000
207,2.5415633230638948e-21,1.6796925206493373e-21,1.88556325502442e-21,40000
208,2.1735911389967568e-21,1.4384502225390053e-21,1.6102361073567879e-21,40000
209,1.86934760696154e-21,1.2385632190110772e-21,1.3842361670353618e-21,40000
210,1.6317252337730857e-21,1.0834140446529454e-21,1.2070464461772956e-21,40000
211,1.3792500612433857e-21,9.148646857353288e-22,1.0214742514750277e-21,40000
212,1.2333904119309406e-21,8.196976673327184e-22,9.129328474199769e-22,40000
213,1.0692450425661194e-21,7.092218501203208e-22,7.933251258816428e-22,40000
214,9.67901281140952e-22,6.424688694608512e-22,7.186035646068353e-22,40000
215,8.129376468677283e-22,5.399452245569628e-22,6.03809030550053e-22,40000
216,7.10625492417086e-22,4.728879581582441e-22,5.274718316542552e-22,40000
217,6.078847025049827e-22,4.0314437425264553e-22,4.525066701319154e-22,40000
218,5.347101668850734e-22,3.5434071811201685e-22,3.9831881743209993e-22,40000
219,4.69309432656672e-22,3.1128380638084023e-22,3.4934691303760576e-22,40000
220,3.9009474685766643e-22,2.582007376015686e-22,2.9133776762580174e-22,40000
221,3.5612308937393493e-22,2.359444092450637e-22,2.65866799526085e-22,40000
222,3.08849899120082e-22,2.0469973662559817e-22,2.306757776530481e-22,40000
223,2.648203029601061e-22,1.7626069514720551e-22,1.9759115323647062e-22,40000
224,2.2633290273230197e-22,1.5070709228994505e-22,1.6914650769020722e-22,40000
225,1.957522111813173e-22,1.307658371874359e-22,1.4641053928155346e-22,40000
226,1.7204116020671244e-22,1.1515021566172837e-22,1.2878618759034012e-22,40000
227,1.51960194682445e-22,1.0200689683475796e-22,1.1375583774743417e-22,40000
228,1.2772703138455418e-22,8.583555751120206e-23,9.564763664228172e-23,40000
229,1.095432195393581e-22,7.376928625534803e-23,8.20587249998318e-23,40000
230,9.073416285157108e-23,6.147098891916315e-23,6.805436133936906e-23,40000
231,8.139253512081628e-23,5.551987273727377e-23,6.083079989558371e-23,40000
232,7.030405380154007e-23,4.7920905010468216e-23,5.274020774175718e-23,40000
233,6.068154110142865e-23,4.11694862847885e-23,4.59049678117323e-23,40000
234,5.2673631036800153e-23,3.570926562244368e-23,4.001092098317023e-23,40000
235,4.555903021668754e-23,3.103923430708425e-23,3.4860776299118815e-23,40000
236,3.8636157306423474e-23,2.663640595754129e-23,2.976720556374623e-23,40000
237,3.3811177932060534e-23,2.3293615760276306e-23,2.623013943590885e-23,40000
238,2.841393361350131e-23,1.9732910626553066e-23,2.221210008099278e-23,40000
239,2.499736756665825e-23,1.7484977324200702e-23,1.961632171792683e-23,40000
240,2.0911863249405868e-23,1.4859547257429306e-23,1.6596516418808298e-23,40000
241,1.800933632334473e-23,1.2877038828413037e-23,1.436103607470575e-23,40000
242,1.6114217905408842e-23,1.1597587692817793e-23,1.2950947206623193e-23,40000
243,1.3724816599201384e-23,9.947934389594097e-24,1.1074224236136153e-23,40000
244,1.1527325429711568e-23,8.571772851323282e-24,9.506202259384729e-24,40000
245,9.268122460467217e-24,7.255480333732407e-24,8.033226188798855e-24,40000
246,8.345841510346174e-24,6.5686976352165416e-24,7.23817430319367e-24,40000
247,6.88988432492954e-24,5.6786483583914735e-24,6.271539254246124e-24,40000
248,5.571275317290483e-24,4.909181992955772e-24,5.441656004231808e-24,40000
249,4.3057270662888555e-24,4.11823297291864e-24,4.52942632533464e-24,40000
250,3.6515337894894804e-24,3.5815977203675635e-24,3.940134212929608e-24,40000
251,2.755426455342766e-24,3.1122609805017964e-24,3.420727682548558e-24,40000
252,2.2463139681291715e-24,2.777273366467183e-24,3.0248741248650336e-24,40000
253,1.6760834962074474e-24,2.3047748720932902e-24,2.506433751877653e-24,40000
254,1.2703162249203972e-24,2.007611560742214e-24,2.1736460736924753e-24,40000
255,1.160743642400425e-24,1.8453196011415482e-24,1.9862746481930224e-24,40000
256,8.571990379717897e-25,1.582782648971856e-24,1.71328085168656e-24,40000
257,3.010675811862413e-25,1.327804857818831e-24,1.4411500690104096e-24,40000
258,2.51073302532218e-26,1.1530571789551778e-24,1.26272077630209e-24,40000
259,0.0,9.959013941007925e-25,1.0924677310535464e-24,40000
260,0.0,8.66598315657498e-25,9.503850073380585e-25,40000
261,0.0,7.5043731476853955e-25,8.224401501583283e-25,40000
262,0.0,6.602027205677356e-25,7.213484140151609e-25,40000
263,0.0,5.629562376032614e-25,6.078453813387315e-25,40000
264,0.0,4.978900040645008e-25,5.348478909550723e-25,40000
265,0.0,4.0757546374133317e-25,4.371502288566183e-25,40000
266,0.0,3.564879933545087e-25,3.8466257966683294e-25,40000
267,0.0,3.2183537989612256e-25,3.461898579711076e-25,40000
268,0.0,2.722539682368814e-25,2.938396924459604e-25,40000
269,0.0,2.3694716722093745e-25,2.574081483424943e-25,40000
270,0.0,2.018156658892756e-25,2.1774624348405145e-25,40000
271,0.0,1.7133359979942155e-25,1.8437103002429937e-25,40000
272,0.0,1.5062049133698509e-25,1.629646977154483e-25,40000
273,0.0,1.2610910389757098e-25,1.364201815301984e-25,40000
274,0.0,1.1326294779030602e-25,1.227423318357492e-25,40000
275,0.0,9.141092755893252e-26,1.0000116675657849e-25,40000
276,0.0,8.29486132504246e-26,9.050555559579584e-26,40000
277,0.0,7.084709253388166e-26,7.64986338073289e-26,40000
278,0.0,6.220950319299495e-26,6.682212698021776e-26,40000
279,0.0,5.288703467495667e-26,5.677417760031231e-26,40000
280,0.0,4.596959967873512e-26,4.892379440563839e-26,40000
281,0.0,4.067735989571277e-26,4.298759144194699e-26,40000
282,0.0,3.4954220250652995e-26,3.688860579786807e-26,40000
283,0.0,3.0217073536945887e-26,3.1830780963212797e-26,40000
284,0.0,2.5610785288868136e-26,2.704090382837232e-26,40000
285,0.0,2.204045783936419e-26,2.306597547540755e-26,40000
286,0.0,1.933508709829993e-26,2.021605367718132e-26,40000
287,0.0,1.6580392520987934e-26,1.735116201068335e-26,40000
288,0.0,1.4205922737016644e-26,1.4820969235128682e-26,40000
289,0.0,1.2101150167621631e-26,1.258884031111519e-26,40000
290,0.0,1.0399445461451712e-26,1.077540855701148e-26,40000
291,0.0,9.344894816682703e-27,9.77685394018954e-27,40000
292,0.0,7.935640261452054e-27,8.271932281645354e-27,40000
293,0.0,6.634077545735715e-27,6.943935792256312e-27,40000
294,0.0,5.975526216109912e-27,6.232586633949087e-27,40000
295,0.0,5.217803746229753e-27,5.4007624687146736e-27,40000
296,0.0,4.5122812963762765e-27,4.651056874821021e-27,40000
297,0.0,3.7276736148444495e-27,3.825013966093669e-27,40000
298,0.0,3.3694448673985904e-27,3.4472655334754566e-27,40000
299,0.0,2.894175816488364e-27,2.9591838484242048e-27,40000
300,0.0,2.5317100231648526e-27,2.580353235770241e-27,40000
301,0.0,2.2365017479522268e-27,2.269827076744932e-27,40000
302,0.0,1.928228926961851e-27,1.9604404904677163e-27,40000
303,0.0,1.6143927684376204e-27,1.6407463271281404e-27,40000
304,0.0,1.450270603773779e-27,1.4960199140447309e-27,40000
305,0.0,1.257030400577244e-27,1.3138940599642605e-27,40000
306,0.0,1.03003663806487e-27,1.0853974943162811e-27,40000
307,0.0,9.211174996934973e-28,9.646143385979912e-28,40000
308,0.0,7.814098193039179e-28,8.237518224655087e-28,40000
309,0.0,6.888054260844436e-28,7.242016110498505e-28,40000
310,0.0,5.951275195139679e-28,6.283830333461884e-28,40000
311,0.0,5.062273636530309e-28,5.45434241754651e-28,40000
312,0.0,4.294820405606133e-28,4.718890438578273e-28,40000
313,0.0,3.851306424656704e-28,4.1776054202958095e-28,40000
314,0.0,3.12489716825985e-28,3.354321406213792e-28,40000
315,0.0,2.814018612202967e-28,3.0637173554227163e-28,40000
316,0.0,2.54503649541504e-28,2.7864826288230903e-28,40000
317,0.0,2.1943460785127558e-28,2.393027418988173e-28,40000
318,0.0,1.876466646737403e-28,2.0267824696312887e-28,40000
319,0.0,1.6192195822124923e-28,1.7272173075502216e-28,40000
320,0.0,1.3929125822441626e-28,1.4781684453160815e-28,40000
321,0.0,1.160351124781435e-28,1.2292871389871026e-28,40000
322,0.0,1.0351798821296048e-28,1.105193213397914e-28,40000
323,0.0,9.011372043008191e-29,9.612623297521579e-29,40000
324,0.0,7.774964139163581e-29,8.298884491584961e-29,40000
325,0.0,6.813068058089098e-29,7.285206172836983e-29,40000
326,0.0,5.725988938041875e-29,6.158619609246194e-29,40000
327,0.0,4.8374157182891975e-29,5.235346849500182e-29,40000
328,0.0,4.264298990071214e-29,4.5997547594455974e-29,40000
329,0.0,3.789849759390064e-29,4.061325835085351e-29,40000
330,0.0,3.2988333182154297e-29,3.4971812320692254e-29,40000
331,0.0,2.8792351742035365e-29,3.0130244116887025e-29,40000
332,0.0,2.4104159784176278e-29,2.50178736119405e-29,40000
333,0.0,2.061671894280079e-29,2.1331800180191308e-29,40000
334,0.0,1.8233732720689538e-29,1.8902030411391912e-29,40000
335,0.0,1.655059332918216e-29,1.7130811322216964e-29,40000
336,0.0,1.4197752424598878e-29,1.472533685873946e-29,40000
337,0.0,1.1700652596333537e-29,1.2146515158572181e-29,40000
338,0.0,1.0755637893074717e-29,1.1124146532339985e-29,40000
339,0.0,8.720324907959284e-30,8.977817979941936e-30,40000
340,0.0,7.296193001316604e-30,7.595006298402977e-30,40000
341,0.0,6.372006177163394e-30,6.617687881908981e-30,40000
342,0.0,5.7321332564175776e-30,5.979939126474877e-30,40000
343,0.0,4.837229219057474e-30,5.089359027534837e-30,40000
344,0.0,4.1732558429333595e-30,4.3924466069888175e-30,40000
345,0.0,3.4696763945876696e-30,3.608904202448214e-30,40000
346,0.0,3.0955746591616397e-30,3.209435110852344e-30,40000
347,0.0,2.7242299752058026e-30,2.8782844343725915e-30,40000
348,0.0,2.214802132768477e-30,2.376493355554592e-30,40000
349,0.0,1.9233637931996168e-30,2.0652166210048703e-30,40000
350,0.0,1.6864665107179492e-30,1.8171338985180663e-30,40000
351,0.0,1.4005066331007572e-30,1.5108133302700556e-30,40000
352,0.0,1.2253057828790598e-30,1.3312295788316562e-30,40000
353,0.0,1.06978308424832e-30,1.1480965867701581e-30,40000
354,0.0,9.49227016735332e-31,1.0138072657762874e-30,40000
355,0.0,8.322175567380969e-31,8.807147861106499e-31,40000
356,0.0,7.243289925077621e-31,7.617773272989702e-31,40000
357,0.0,5.907980064294939e-31,6.197960414710587e-31,40000
358,0.0,5.086578936375368e-31,5.297647880822576e-31,40000
359,0.0,4.581928867217073e-31,4.719521891574043e-31,40000
360,0.0,4.007015268930467e-31,4.095730297784765e-31,40000
361,0.0,3.5757266267126396e-31,3.550270121051232e-31,40000
362,0.0,3.0653554265488923e-31,2.9577311604683964e-31,40000
363,0.0,2.791934265053277e-31,2.6835463978424874e-31,40000
364,0.0,2.342151805312833e-31,2.246980256187208e-31,40000
365,0.0,1.9993463844633225e-31,1.9102964572684746e-31,40000
366,0.0,1.7655138743630058e-31,1.694462999118514e-31,40000
367,0.0,1.4284597947237631e-31,1.3700202106220682e-31,40000
368,0.0,1.3056610720685024e-31,1.2578003493770326e-31,40000
369,0.0,1.0740582396528254e-31,1.0493386513999485e-31,40000
370,0.0,8.666040578838311e-32,8.459948795021918e-32,40000
371,0.0,7.98778562813843e-32,7.859813672394635e-32,40000
372,0.0,6.473641346546223e-32,6.444728887493398e-32,40000
373,0.0,5.446138208009409e-32,5.589406871740454e-32,40000
374,0.0,4.5313761449127847e-32,4.6435335874077916e-32,40000
375,0.0,3.907372021744879e-32,4.000118819898345e-32,40000
376,0.0,3.349185296647451e-32,3.422946979414374e-32,40000
377,0.0,2.72255482522622e-32,2.8496425153446077e-32,40000
