episode,grad_norm,grad_M,grad_F,n_obs
82,3.641711998625397e-08,4.479310700133965e-09,3.6098246170013226e-08,40000
83,3.554312399955961e-08,4.396123909344851e-09,3.5228598704861724e-08,40000
84,3.4327904074871185e-08,4.268433606569033e-09,3.4019894457060225e-08,40000
85,3.317531493962633e-08,4.123925201326983e-09,3.287581407107609e-08,40000
86,3.1990364135481286e-08,3.9670657869805845e-09,3.1700409408585983e-08,40000
87,3.095177802947546e-08,3.791549296749963e-09,3.0673628970134814e-08,40000
88,2.9728139949725122e-08,3.629054168285961e-09,2.946169708195612e-08,40000
89,2.879348137696525e-08,3.5856588809224373e-09,2.852710956346982e-08,40000
90,2.7836341232045925e-08,3.481122945458992e-09,2.7577256034305723e-08,40000
91,2.702246959529475e-08,3.36389938127013e-09,2.677266586204041e-08,40000
92,2.636632068231393e-08,3.330774323018204e-09,2.6117017881688298e-08,40000
93,2.5589820040750052e-08,3.283732175063392e-09,2.5344748522115882e-08,40000
94,2.4970001177848644e-08,3.232459189206338e-09,2.4726830361032626e-08,40000
95,2.4267693632396004e-08,3.138199033969613e-09,2.4030969214550172e-08,40000
96,2.3440271945673885e-08,3.016476624040365e-09,2.3211958577462614e-08,40000
97,2.2690187506668732e-08,2.904673834791538e-09,2.2471635219289965e-08,40000
98,2.2158516799208883e-08,2.8453073230849672e-09,2.1943987960071357e-08,40000
99,2.1442014386252598e-08,2.772243989923595e-09,2.1231890912076782e-08,40000
100,2.073959848303275e-08,2.7361852783513996e-09,2.0529805411229063e-08,40000
101,1.9995891165081048e-08,2.698657297628415e-09,1.978603769714482e-08,40000
102,1.9412345508840193e-08,2.6660844643089372e-09,1.92026199385964e-08,40000
103,1.8690636593987623e-08,2.6139410636005773e-09,1.8482539942965562e-08,40000
104,1.8013571079222856e-08,2.5482314036651124e-09,1.7808691410436953e-08,40000
105,1.734981402989888e-08,2.484867867025286e-09,1.7148538589140117e-08,40000
106,1.6939326386022913e-08,2.44459053000412e-09,1.6740349551014333e-08,40000
107,1.6253736134785868e-08,2.351652872434329e-09,1.6061944663192662e-08,40000
108,1.5906172379231975e-08,2.3125164005932675e-09,1.5716848267288697e-08,40000
109,1.5505667860793437e-08,2.2384878395342862e-09,1.5323401214573096e-08,40000
110,1.5214682846931282e-08,2.176629321226642e-09,1.5038716938420293e-08,40000
111,1.4805600301315282e-08,2.102595431097143e-09,1.4636648337784663e-08,40000
112,1.4463509501183582e-08,2.0358592589531103e-09,1.4300897355212784e-08,40000
113,1.4109123647187973e-08,1.978848640504793e-09,1.3951491517616432e-08,40000
114,1.375913161183462e-08,1.940464233740613e-09,1.3603952631058291e-08,40000
115,1.3380973662435736e-08,1.910537505978027e-09,1.3226982176206548e-08,40000
116,1.2927787729211104e-08,1.870001931081333e-09,1.2775718261082149e-08,40000
117,1.2605897659057064e-08,1.8286032688052958e-09,1.2457132214649393e-08,40000
118,1.2227265422382061e-08,1.7869239421486327e-09,1.2081358136128983e-08,40000
119,1.1911811981235589e-08,1.7587385992001712e-09,1.1767193441869496e-08,40000
120,1.1601539284811224e-08,1.729763998703504e-09,1.1458289428389891e-08,40000
121,1.1263806776184992e-08,1.6804478919496544e-09,1.1124861920563944e-08,40000
122,1.0993098875644593e-08,1.6608683317542727e-09,1.0854523502246138e-08,40000
123,1.0788916426918151e-08,1.6340587771779271e-09,1.06525233078969e-08,40000
124,1.0571628017430612e-08,1.6083622211837676e-09,1.0437299025056744e-08,40000
125,1.0423803153969402e-08,1.6336947350481523e-09,1.0285182483471544e-08,40000
126,1.0200796651815836e-08,1.5856416180071162e-09,1.0067337186114857e-08,40000
127,1.0019128637850372e-08,1.5145540377403675e-09,9.893971864016748e-09,40000
128,9.828590386007365e-09,1.461776033551132e-09,9.708906567595932e-09,40000
129,9.655618526949183e-09,1.4310180818100091e-09,9.538712930634574e-09,40000
130,9.413995805118702e-09,1.394383608577243e-09,9.300166858849934e-09,40000
131,9.19743303740006e-09,1.360148549345297e-09,9.086465801999566e-09,40000
132,9.02938346314386e-09,1.3260339493115223e-09,8.921712257858871e-09,40000
133,8.95832386049733e-09,1.3071056459423858e-09,8.852612864984621e-09,40000
134,8.876024359949497e-09,1.2707791485766504e-09,8.774695636759589e-09,40000
135,8.779274196513143e-09,1.2381720093657123e-09,8.681632301943411e-09,40000
136,8.694555297950046e-09,1.207784094958697e-09,8.600412826353931e-09,40000
137,8.572015985919279e-09,1.1675616029549474e-09,8.482318847313763e-09,40000
138,8.548024510446341e-09,1.1451523063144011e-09,8.460963485390494e-09,40000
139,8.512031968166411e-09,1.116349679364248e-09,8.428385989134313e-09,40000
140,8.517190508428031e-09,1.0906575642621872e-09,8.43668690464483e-09,40000
141,8.489697833624632e-09,1.0650865744921132e-09,8.412216701003672e-09,40000
142,8.474101420574698e-09,1.048566455885691e-09,8.398492568062466e-09,40000
143,8.407139873156666e-09,1.015988182473393e-09,8.335074852539037e-09,40000
144,8.383129745936913e-09,9.961875768738082e-10,8.313191912634466e-09,40000
145,8.371184634370366e-09,9.692162628027743e-10,8.304038345841036e-09,40000
146,8.271674900584003e-09,9.315103133289424e-10,8.208304258516819e-09,40000
147,8.239400273168941e-09,9.130315392624765e-10,8.177800658870638e-09,40000
148,8.222921898948243e-09,9.010958645916387e-10,8.162428066782468e-09,40000
149,8.086232128334814e-09,8.715627664024338e-10,8.028316678121428e-09,40000
150,7.978218086179822e-09,8.520699146252753e-10,7.921938660615524e-09,40000
151,7.847383187709056e-09,8.213324464989569e-10,7.793729217553391e-09,40000
152,7.765544651761047e-09,8.11643974252263e-10,7.712380956093057e-09,40000
153,7.676567825853908e-09,7.884863317819678e-10,7.6252923975062e-09,40000
154,7.609672891817354e-09,7.670390989034104e-10,7.560189807520601e-09,40000
155,7.549057379208081e-09,7.548879854546441e-10,7.500620569089733e-09,40000
156,7.468244689334824e-09,7.361368181690864e-10,7.421196546175679e-09,40000
157,7.397488843707833e-09,7.280046010471607e-10,7.351040220981986e-09,40000
158,7.296136139700593e-09,7.234264298716653e-10,7.249911337936511e-09,40000
159,7.138572399867371e-09,7.053068129536655e-10,7.0937438145790566e-09,40000
160,7.089917097857778e-09,7.03555602665773e-10,7.045001915173543e-09,40000
161,6.965245269441311e-09,6.876099134522916e-10,6.921558881600731e-09,40000
162,6.911929695263552e-09,6.876100799857453e-10,6.868086988021105e-09,40000
163,6.817707731698874e-09,6.841777699939654e-10,6.773880123489562e-09,40000
164,6.752204573245991e-09,6.850106037958881e-10,6.707910671366335e-09,40000
165,6.653329887029713e-09,6.726527113087855e-10,6.609628844245208e-09,40000
166,6.572498545409644e-09,6.748531178324413e-10,6.5276579697126635e-09,40000
167,6.5038863183985995e-09,6.845913835817895e-10,6.457244960955677e-09,40000
168,6.377686823100248e-09,6.758702486564515e-10,6.331423385574908e-09,40000
169,6.321248857688033e-09,6.743778313555993e-10,6.274908148640179e-09,40000
170,6.250276740615845e-09,6.692547072084665e-10,6.203875635435452e-09,40000
171,6.107031325086609e-09,6.522131168473776e-10,6.061686264047239e-09,40000
172,6.045973499624324e-09,6.503245719713391e-10,6.000510754944344e-09,40000
173,5.9407918584497565e-09,6.354402559693995e-10,5.896612087497033e-09,40000
174,5.860746554731122e-09,6.371105309987968e-10,5.815953940668805e-09,40000
175,5.787748502683598e-09,6.268864316538725e-10,5.7435487477164315e-09,40000
176,5.757573529052706e-09,6.319217371597573e-10,5.712622819231683e-09,40000
177,5.7059219571442554e-09,6.339976876823528e-10,5.660494295511853e-09,40000
178,5.6048996555091435e-09,6.24094886880755e-10,5.559864124649039e-09,40000
179,5.50393952636341e-09,6.214377346047684e-10,5.4584310404948155e-09,40000
180,5.4028785889670425e-09,6.131063989833763e-10,5.357711607700821e-09,40000
181,5.3109818765051395e-09,6.074483693829791e-10,5.266119984526085e-09,40000
182,5.271891367897297e-09,6.108955008521376e-10,5.226477028941191e-09,40000
183,5.149391579806206e-09,5.961178217717134e-10,5.105214029299532e-09,40000
184,5.090537325003197e-09,5.979327588612192e-10,5.0460724487777506e-09,40000
185,5.045814432946827e-09,6.18036288813073e-10,4.9998152285013475e-09,40000
186,4.927595220749481e-09,5.929734481213701e-10,4.883266679911458e-09,40000
187,4.850535528788669e-09,5.855579909841423e-10,4.806735898199577e-09,40000
188,4.779491469264485e-09,5.790369850267041e-10,4.736047110043273e-09,40000
189,4.688250232476321e-09,5.649765100201876e-10,4.645933415758918e-09,40000
190,4.6038328704867135e-09,5.558080107270769e-10,4.562080935244239e-09,40000
191,4.5560679673428695e-09,5.557836413316862e-10,4.513966533892244e-09,40000
192,4.4422239220409665e-09,5.415128345731546e-10,4.401254916075459e-09,40000
193,4.423056143565418e-09,5.445126571856918e-10,4.3815653327783374e-09,40000
194,4.338655656965784e-09,5.341210806975026e-10,4.297986855306135e-09,40000
195,4.310822809827641e-09,5.386920909344893e-10,4.2694128232767525e-09,40000
196,4.2331631533443215e-09,5.288516846668756e-10,4.1924135274484806e-09,40000
197,4.162836741983256e-09,5.213571241391435e-10,4.122589380983754e-09,40000
198,4.088102301125218e-09,5.136855385501349e-10,4.048351431862329e-09,40000
199,4.027907340997672e-09,5.063681141059817e-10,3.988721353209712e-09,40000
200,3.9899314963065535e-09,5.070152075958845e-10,3.950345828229729e-09,40000
201,3.918962487858835e-09,4.974225475962156e-10,3.880250343257785e-09,40000
202,3.866757136705701e-09,4.938150999223011e-10,3.828192873811531e-09,40000
203,3.828522832094451e-09,4.911641648952525e-10,3.790010083548623e-09,40000
204,3.760506572803024e-09,4.796172348164872e-10,3.722980146392274e-09,40000
205,3.717404606362607e-09,4.75732619964475e-10,3.6800942293524486e-09,40000
206,3.6816028003983084e-09,4.739645897977596e-10,3.644205603947625e-09,40000
207,3.6128366964760517e-09,4.6238354811656274e-10,3.576451579334616e-09,40000
208,3.563312978016597e-09,4.5602951970202804e-10,3.527447889339896e-09,40000
209,3.530914227667381e-09,4.5351802868687225e-10,3.495153499954995e-09,40000
210,3.511048562998553e-09,4.521689689340746e-10,3.475373544503668e-09,40000
211,3.443845653094968e-09,4.4222514539171703e-10,3.409058368930573e-09,40000
212,3.399301506945562e-09,4.3612979894192e-10,3.365032252844457e-09,40000
213,3.350725474859928e-09,4.301486944413568e-10,3.316959151788978e-09,40000
214,3.322478736578205e-09,4.2715683767902135e-10,3.2888862744329117e-09,40000
215,3.2812481620680956e-09,4.21986168230859e-10,3.2481080047830342e-09,40000
216,3.227858202947686e-09,4.158997313208346e-10,3.1951621348724757e-09,40000
217,3.182943242308056e-09,4.0663739042656733e-10,3.1511815379303702e-09,40000
218,3.147714311424465e-09,4.0430550574122037e-10,3.1160485303161063e-09,40000
219,3.0852995713814835e-09,3.934705894437229e-10,3.054729358353825e-09,40000
220,3.0441809073522563e-09,3.890878730317127e-10,3.0139868378853407e-09,40000
221,3.033951090358755e-09,3.888510902161357e-10,3.003718829219792e-09,40000
222,2.988774783219128e-09,3.827316519267043e-10,2.959087863629861e-09,40000
223,2.9840576676321007e-09,3.8501357657594326e-10,2.954063438309617e-09,40000
224,2.921828112789626e-09,3.7309150213715725e-10,2.892980077717766e-09,40000
225,2.895124362467527e-09,3.7260250440596105e-10,2.8661348849823302e-09,40000
226,2.8771860449694486e-09,3.7390865403885703e-10,2.847960756113821e-09,40000
227,2.8237334692704504e-09,3.662772862789153e-10,2.7952524739305318e-09,40000
228,2.803191234690416e-09,3.6581021545245557e-10,2.774640295299946e-09,40000
229,2.759762640636154e-09,3.5955563526535167e-10,2.7317983430918957e-09,40000
230,2.7079052333789373e-09,3.524515124198046e-10,2.680577093627789e-09,40000
231,2.6735091918084213e-09,3.4916852742483684e-10,2.646393548744186e-09,40000
232,2.6243553996607716e-09,3.412057580920447e-10,2.597964066097802e-09,40000
233,2.587965397538028e-09,3.3631453177918047e-10,2.5619679711041954e-09,40000
234,2.565958112654698e-09,3.3413910527357866e-10,2.540030186182207e-09,40000
235,2.519276787182889e-09,3.287216610026178e-10,2.493690365312773e-09,40000
236,2.507815288765869e-09,3.2883554212936867e-10,2.4821606992020406e-09,40000
237,2.469716431363622e-09,3.20856202717934e-10,2.444745295093753e-09,40000
238,2.413332200745799e-09,3.124194236647781e-10,2.3889636935336966e-09,40000
239,2.384514363740209e-09,3.09717251845143e-10,2.360273310131333e-09,40000
240,2.3931250314745967e-09,3.1345931406079325e-10,2.368366391891641e-09,40000
241,2.363642392921861e-09,3.1069166683828087e-10,2.339074933743745e-09,40000
242,2.3470061449870627e-09,3.104849710666713e-10,2.3222452849580573e-09,40000
243,2.3313442287786756e-09,3.103702017615006e-10,2.306469681911949e-09,40000
244,2.3125390491429702e-09,3.101477408229414e-10,2.287500411313204e-09,40000
245,2.3039787855339e-09,3.104427270805843e-10,2.2789028442105064e-09,40000
246,2.318215841512483e-09,3.1544997169952177e-10,2.292540157711187e-09,40000
247,2.3014210537297686e-09,3.1250391163695207e-10,2.2759609752398542e-09,40000
248,2.315577063427554e-09,3.167845985529993e-10,2.2895705331649197e-09,40000
249,2.3027857398716382e-09,3.1522445764764484e-10,2.2768138485673717e-09,40000
250,2.2788133602347216e-09,3.0992439170596237e-10,2.253408126762224e-09,40000
251,2.2838091418009303e-09,3.132724357701733e-10,2.258052855808046e-09,40000
252,2.2779313990639594e-09,3.118964808646041e-10,2.2522956832915493e-09,40000
253,2.2551120970604192e-09,3.069081377926608e-10,2.229997964064978e-09,40000
254,2.254993081152179e-09,3.047301300185268e-10,2.2301116509026997e-09,40000
255,2.2676056588011302e-09,3.0872285283756185e-10,2.2424149204169908e-09,40000
256,2.2452293357844155e-09,3.067815168567023e-10,2.220311490219728e-09,40000
257,2.235009288753531e-09,3.02861236090024e-10,2.2105877128808515e-09,40000
258,2.231214768499967e-09,3.0565980302377227e-10,2.206391069847768e-09,40000
259,2.182342750955968e-09,2.986852987163502e-10,2.158182077494075e-09,40000
260,2.179302072136124e-09,3.0049943089416326e-10,2.154907363660641e-09,40000
261,2.1325412546957523e-09,2.943991161963311e-10,2.10872141970242e-09,40000
262,2.140220889401689e-09,2.9714336546859954e-10,2.116144814934273e-09,40000
263,2.1043344844429157e-09,2.9216015717814514e-10,2.0801809164083807e-09,40000
264,2.0678592171918812e-09,2.8716609645762503e-10,2.0438493120167323e-09,40000
265,2.074967531129346e-09,2.8843583077531315e-10,2.05066785774477e-09,40000
266,2.0011177159773293e-09,2.75032663310526e-10,1.977826347143718e-09,40000
267,2.0068573469700372e-09,2.782707675397233e-10,1.982639386000073e-09,40000
268,1.961777629233552e-09,2.6927945984134283e-10,1.9377535132036883e-09,40000
269,1.947747740871364e-09,2.6606317149457936e-10,1.923596171238273e-09,40000
270,1.956929507329619e-09,2.69264499586086e-10,1.932028315110301e-09,40000
271,1.9267931694599842e-09,2.61685950686541e-10,1.902390467378723e-09,40000
272,1.9122154970574452e-09,2.5767479816529715e-10,1.8878438812208742e-09,40000
273,1.877476840661529e-09,2.4907256812589646e-10,1.8537995583045581e-09,40000
274,1.8597751116899983e-09,2.4540089405000737e-10,1.8361008269351942e-09,40000
275,1.836370611130178e-09,2.4440538481940166e-10,1.812446304150228e-09,40000
276,1.8398069734359974e-09,2.503757201566259e-10,1.814734806870888e-09,40000
277,1.8005450463931536e-09,2.4920440711007075e-10,1.7742737279391463e-09,40000
278,1.7721969447492823e-09,2.4789620356457926e-10,1.7453130052302866e-09,40000
279,1.8025936299181918e-09,2.5849614115891484e-10,1.773702407170674e-09,40000
280,1.800887883263158e-09,2.6368535133158844e-10,1.7705735766426754e-09,40000
281,1.8012525915267472e-09,2.647763952534632e-10,1.770361302000367e-09,40000
282,1.788425296744833e-09,2.611433846944067e-10,1.7576894384419004e-09,40000
283,1.8004618906886092e-09,2.628102735435789e-10,1.7694139486934544e-09,40000
284,1.797219595367494e-09,2.5509086509778456e-10,1.7673708052612371e-09,40000
285,1.780019021069279e-09,2.511880980993197e-10,1.7510103367257555e-09,40000
286,1.7878771796375759e-09,2.5342009046802616e-10,1.758888035219286e-09,40000
287,1.7564508736356286e-09,2.4377219687288227e-10,1.7288915854507534e-09,40000
288,1.733121424152273e-09,2.3843549357138727e-10,1.706690122560417e-09,40000
289,1.700499296930502e-09,2.3141660809855577e-10,1.6751732223596603e-09,40000
290,1.6894973198233743e-09,2.3090951373205823e-10,1.664308690862981e-09,40000
291,1.6799330815331361e-09,2.3187339548425e-10,1.654515968674275e-09,40000
292,1.6668983970902216e-09,2.3571933294164177e-10,1.6408728820138663e-09,40000
293,1.6456180862434167e-09,2.3402729754096185e-10,1.6198169472403379e-09,40000
294,1.619413714237794e-09,2.3366855672612985e-10,1.5936919561809761e-09,40000
295,1.6100760724668815e-09,2.3336846344257367e-10,1.5843344414179226e-09,40000
296,1.5711033585219523e-09,2.2865896676105277e-10,1.545933603352978e-09,40000
297,1.539835148278712e-09,2.2276600009085712e-10,1.5154283383722602e-09,40000
298,1.5303035505453975e-09,2.2471087490760766e-10,1.505679136926119e-09,40000
299,1.503936974955877e-09,2.23227214490862e-10,1.479257716319182e-09,40000
300,1.4548737770070375e-09,2.1692410367979417e-10,1.4307286466674896e-09,40000
301,1.446477604361007e-09,2.1898022284361216e-10,1.421944229029748e-09,40000
302,1.438422048138932e-09,2.1981774733781376e-10,1.413744787903681e-09,40000
303,1.392347126483173e-09,2.132824611367212e-10,1.3684396948931974e-09,40000
304,1.373446578689652e-09,2.1009718964570823e-10,1.349994449562075e-09,40000
305,1.355016321369362e-09,2.0844022341481858e-10,1.3318595115663354e-09,40000
306,1.3360947903606755e-09,2.0603573014366103e-10,1.313375075362444e-09,40000
307,1.317907560860476e-09,2.0298059066892196e-10,1.2957070971708615e-09,40000
308,1.293027573900929e-09,1.9970607112451688e-10,1.2712855212981822e-09,40000
309,1.2614280731071403e-09,1.9202238410453987e-10,1.2409766547705203e-09,40000
310,1.264858662253232e-09,1.930917092884954e-10,1.2445335872968142e-09,40000
311,1.2384447911628627e-09,1.866316962084724e-10,1.2190831677472147e-09,40000
312,1.224785384223992e-09,1.8274200208612254e-10,1.206100219697248e-09,40000
313,1.216652667501705e-09,1.8120402400789715e-10,1.1982833614254671e-09,40000
314,1.2305700902714987e-09,1.8468754303668786e-10,1.2118754888490455e-09,40000
315,1.2028553708631762e-09,1.7907846039388886e-10,1.184890963124019e-09,40000
316,1.1761095430884436e-09,1.7293734499990163e-10,1.1590128856653335e-09,40000
317,1.17167753277414e-09,1.7236045923851862e-10,1.1547118816679356e-09,40000
318,1.1487896189876776e-09,1.673402666435564e-10,1.1325731463784903e-09,40000
319,1.1267692334726576e-09,1.6407891711978095e-10,1.1109460018587922e-09,40000
320,1.1080294459731022e-09,1.6040663242122832e-10,1.09263420533523e-09,40000
321,1.1109961839395055e-09,1.629881091202989e-10,1.095347146318204e-09,40000
322,1.0811364026253043e-09,1.5845856571328198e-10,1.065940558042655e-09,40000
323,1.0840689457225492e-09,1.5922910212573527e-10,1.0687682960863754e-09,40000
324,1.0879902534455255e-09,1.5995817170821877e-10,1.07264175319699e-09,40000
325,1.0689773510819123e-09,1.5731012326103408e-10,1.0539137340614955e-09,40000
326,1.0582802412173462e-09,1.5733876701506944e-10,1.0430931673965915e-09,40000
327,1.051805531560035e-09,1.5839593525690532e-10,1.036341901183846e-09,40000
328,1.0368982339414854e-09,1.5888519666606982e-10,1.021133511081018e-09,40000
329,1.0292923180443836e-09,1.5971904354650235e-10,1.013255812587488e-09,40000
330,1.0201208766602574e-09,1.6015569426208742e-10,1.0038888609287255e-09,40000
331,1.0049183707394602e-09,1.5750567516903402e-10,9.888951879588603e-10,40000
332,1.002406269101641e-09,1.5708692679972103e-10,9.864732364306406e-10,40000
333,9.888941887581382e-10,1.534087717969257e-10,9.733924777322043e-10,40000
334,9.749153706550826e-10,1.4930141845059808e-10,9.600229500250632e-10,40000
335,9.831890857014967e-10,1.5069966108338662e-10,9.682634694030412e-10,40000
336,9.764424824254547e-10,1.5007883824580404e-10,9.61591806181161e-10,40000
337,9.667481259967303e-10,1.48021928048081e-10,9.52170231549587e-10,40000
338,9.61362767171181e-10,1.4756397492821094e-10,9.46857592332151e-10,40000
339,9.519588450856986e-10,1.4565405825894828e-10,9.376825982343462e-10,40000
340,9.69035185427458e-10,1.4984745388968435e-10,9.543366097375383e-10,40000
341,9.431548875227236e-10,1.4312846741137975e-10,9.292684954864683e-10,40000
342,9.401803779951479e-10,1.4344866960946942e-10,9.262035582935367e-10,40000
343,9.497944652991919e-10,1.4708276263597495e-10,9.353421370761339e-10,40000
344,9.333390726951052e-10,1.4472366360873679e-10,9.18999765175954e-10,40000
345,9.142367973780096e-10,1.426215950894871e-10,8.999760381378508e-10,40000
346,9.003644496630158e-10,1.416598782721934e-10,8.859458722199064e-10,40000
347,8.841772869416785e-10,1.3954540301064355e-10,8.697014219904985e-10,40000
348,8.374549942402608e-10,1.3339836180126238e-10,8.233366211030101e-10,40000
349,8.349328450840686e-10,1.3468180737330468e-10,8.204130708122647e-10,40000
350,8.185442323949133e-10,1.336899480008924e-10,8.039647836355356e-10,40000
351,7.981454386296605e-10,1.317224662678029e-10,7.837382409725534e-10,40000
352,7.843160565457197e-10,1.3083226169108286e-10,7.699983983755486e-10,40000
353,7.743727326037231e-10,1.291519530211005e-10,7.602411478124792e-10,40000
354,7.609693430943311e-10,1.2802545135137675e-10,7.468939910992843e-10,40000
355,7.538726309874733e-10,1.2823865580546823e-10,7.396043222307468e-10,40000
