episode,grad_norm,grad_M,grad_F,n_obs
1,5.22412210557377e-06,1.089914462681918e-06,5.103921921545407e-06,12104
2,5.139832410350209e-06,1.087955070033786e-06,5.016359409637516e-06,13457
3,4.9129012040793896e-06,1.0781928949654684e-06,4.785991677636048e-06,15617
4,4.712828740593977e-06,1.0722191063905484e-06,4.582013389153872e-06,17557
5,4.4759294723917264e-06,1.07200446564093e-06,4.338772214396158e-06,20497
6,4.277997049939586e-06,1.0587335737000103e-06,4.137114046898205e-06,23351
7,4.022650955448626e-06,1.0028395536210155e-06,3.887143066094723e-06,26949
8,3.816186563199153e-06,9.531944442642272e-07,3.68590349353326e-06,29967
9,3.607296548580052e-06,9.225926191902544e-07,3.4772976960084634e-06,33049
10,3.421227120270487e-06,9.301104455516906e-07,3.280277951489552e-06,35383
11,3.278112671978306e-06,9.94320544123184e-07,3.1103527362574823e-06,37093
12,3.163763039992773e-06,1.0508538252906874e-06,2.9728751087532146e-06,38386
13,3.02096805171459e-06,1.0769796290333034e-06,2.814766730807605e-06,39161
14,2.883723709601327e-06,1.0734669331213809e-06,2.671135007403791e-06,39606
15,2.754118895609281e-06,1.043675410983269e-06,2.544870767451357e-06,39743
16,2.6065961264976067e-06,9.89381533145206e-07,2.408630280115176e-06,39872
17,2.465232000758988e-06,9.286516160500468e-07,2.281306933582528e-06,39954
18,2.3153047550295014e-06,8.657352736918256e-07,2.145476173609495e-06,39981
19,2.1858454601897392e-06,8.065832730608236e-07,2.0300519736338174e-06,39979
20,2.040182835116866e-06,7.422941052936949e-07,1.8990574517374623e-06,40000
21,1.9190665625501424e-06,6.842819288976898e-07,1.791728891475941e-06,39997
22,1.790292230907653e-06,6.265447041187144e-07,1.675912358223286e-06,40000
23,1.664836190684582e-06,5.726142262574285e-07,1.5621218381056678e-06,39999
24,1.5505274859606288e-06,5.264163291940349e-07,1.4573108728654915e-06,40000
25,1.4380261745827738e-06,4.84731174310582e-07,1.352846311419853e-06,40000
26,1.3268240763864014e-06,4.47389993496472e-07,1.2482300917326938e-06,40000
27,1.2318007520661922e-06,4.1489434465802333e-07,1.1590449275900028e-06,40000
28,1.1489404414533055e-06,3.8869356444593006e-07,1.0805481451825472e-06,40000
29,1.0664925866876729e-06,3.638393764049397e-07,1.0019953151640948e-06,40000
30,9.962251397155342e-07,3.420402379106236e-07,9.352471010970476e-07,40000
31,9.296319376517204e-07,3.221533404484944e-07,8.716799584362889e-07,40000
32,8.644333888696565e-07,3.030583854979341e-07,8.092692382888345e-07,40000
33,8.012494276954385e-07,2.84191202126749e-07,7.488752657991427e-07,40000
34,7.420329097840295e-07,2.6740036673800205e-07,6.919120210113761e-07,40000
35,6.903180178596813e-07,2.53576274644729e-07,6.417998292818083e-07,40000
36,6.481420200543653e-07,2.421471378966089e-07,6.00974885855976e-07,40000
37,6.032975079506286e-07,2.2920772835277606e-07,5.57846135507134e-07,40000
38,5.626013717119349e-07,2.167962520616129e-07,5.189540388528258e-07,40000
39,5.259126965029282e-07,2.0464058536617813e-07,4.842743805966165e-07,40000
40,4.898300289823965e-07,1.924854018398037e-07,4.502423962549074e-07,40000
41,4.606108632287942e-07,1.818459764990621e-07,4.230203103361419e-07,40000
42,4.325226541368466e-07,1.7196165913446748e-07,3.9669271245657e-07,40000
43,4.034871210478741e-07,1.618716822804345e-07,3.694136978538154e-07,40000
44,3.803102686106286e-07,1.5373727535461512e-07,3.476624499398895e-07,40000
45,3.5869035741598054e-07,1.4615304166909485e-07,3.2735792387939e-07,40000
46,3.431103721140971e-07,1.4049133767457533e-07,3.12787108214252e-07,40000
47,3.2532039995203377e-07,1.3459957415307144e-07,2.958897198368504e-07,40000
48,3.0684543617098825e-07,1.2822714268168056e-07,2.784684625112277e-07,40000
49,2.894215072046791e-07,1.2204995414322184e-07,2.62112081372834e-07,40000
50,2.706084671899589e-07,1.1555652434935837e-07,2.4436516810055764e-07,40000
51,2.5491226551821455e-07,1.1008733480366573e-07,2.295731036383586e-07,40000
52,2.3912906499390374e-07,1.0440903963626624e-07,2.147908304550583e-07,40000
53,2.275773738347198e-07,1.0008101725134112e-07,2.0405531131473253e-07,40000
54,2.162517063197811e-07,9.589326310788239e-08,1.9348740920577256e-07,40000
55,2.0575485848439714e-07,9.188575944563129e-08,1.8375556010141739e-07,40000
56,1.9776052795350554e-07,8.858611977302645e-08,1.7646362948653405e-07,40000
57,1.8906933973994453e-07,8.518374272625807e-08,1.6844566630425106e-07,40000
58,1.8034623394669325e-07,8.167357634647487e-08,1.604520036835311e-07,40000
59,1.7203902302753704e-07,7.840096571953836e-08,1.528075728174372e-07,40000
60,1.6409505576575614e-07,7.505332177970558e-08,1.45604104773156e-07,40000
61,1.5692610588757816e-07,7.208009833448159e-08,1.390773149978486e-07,40000
62,1.4983233143084362e-07,6.90561634542064e-08,1.326698111370206e-07,40000
63,1.43202612434834e-07,6.616740932940958e-08,1.2670767546296702e-07,40000
64,1.381468308636613e-07,6.374632022243533e-08,1.2227317824908826e-07,40000
65,1.3454555869429896e-07,6.189755197283375e-08,1.1917168762920485e-07,40000
66,1.2911714009078426e-07,5.947840975295549e-08,1.1431393431848846e-07,40000
67,1.2443551611340808e-07,5.740661990216722e-08,1.101155433502754e-07,40000
68,1.1930573862173333e-07,5.5285724442910584e-08,1.0544547279778273e-07,40000
69,1.1323449200517645e-07,5.281536630263872e-08,9.98986919853451e-08,40000
70,1.0920800264102581e-07,5.1051518568101535e-08,9.628183050836014e-08,40000
71,1.045904909346973e-07,4.90862568369721e-08,9.21055587355113e-08,40000
72,1.0232713520963445e-07,4.7877499298465416e-08,9.018117452797014e-08,40000
73,9.913080134538177e-08,4.635324657442652e-08,8.736947165743915e-08,40000
74,9.594138106194805e-08,4.4857863201741566e-08,8.45554950501537e-08,40000
75,9.38141511142021e-08,4.373680795310975e-08,8.273889307019999e-08,40000
76,9.092226349594057e-08,4.237677231344605e-08,8.019046049412283e-08,40000
77,8.860685341005593e-08,4.125977426383543e-08,7.816198177579281e-08,40000
78,8.590449596113103e-08,4.00517095044961e-08,7.574588778425095e-08,40000
79,8.337578805139857e-08,3.8930355827915264e-08,7.348545238983206e-08,40000
80,8.113872951298617e-08,3.787244651221045e-08,7.151582082087772e-08,40000
81,7.941562785163114e-08,3.697797623658517e-08,7.003651347758932e-08,40000
82,7.845719807164643e-08,3.636973389120613e-08,6.927054130301259e-08,40000
83,7.66280976449707e-08,3.5466960923713486e-08,6.767491100845291e-08,40000
84,7.620823083698269e-08,3.5015133903471e-08,6.74231657171731e-08,40000
85,7.50695576812177e-08,3.436496598396843e-08,6.647181294283655e-08,40000
86,7.394322665277286e-08,3.368952405935488e-08,6.554824238946821e-08,40000
87,7.284170067123341e-08,3.3057627746302394e-08,6.462738610935048e-08,40000
88,7.122666545456013e-08,3.2328422605587554e-08,6.31882315360599e-08,40000
89,6.915555417208452e-08,3.1442034753581545e-08,6.131991625579758e-08,40000
90,6.726721579752849e-08,3.060622333350693e-08,5.963006799447612e-08,40000
91,6.495931614836081e-08,2.9661908484968084e-08,5.753213727643925e-08,40000
92,6.331774926593425e-08,2.8941908425395013e-08,5.606107933431304e-08,40000
93,6.231226734598749e-08,2.843428248411328e-08,5.51895453781981e-08,40000
94,6.121952367266205e-08,2.789676933900864e-08,5.4234771340588856e-08,40000
95,5.957974380521591e-08,2.7198113983217812e-08,5.275506254065476e-08,40000
96,5.8383378132020887e-08,2.6608828918028852e-08,5.1708433090880135e-08,40000
97,5.7945506171108725e-08,2.6308034861699525e-08,5.136454817034065e-08,40000
98,5.659160606796832e-08,2.5761075050922958e-08,5.0123752259878536e-08,40000
99,5.531884283982436e-08,2.5236882805756977e-08,4.895855809650129e-08,40000
100,5.46489324904087e-08,2.4931379627446404e-08,4.83576307885869e-08,40000
101,5.386683454844388e-08,2.4571255252681112e-08,4.765703209841377e-08,40000
102,5.2399443006834196e-08,2.403431054176508e-08,4.62893332553449e-08,40000
103,5.227433419463524e-08,2.3927965386860706e-08,4.6200309355981524e-08,40000
104,5.1095529585154515e-08,2.3453932129768876e-08,4.5124014746988905e-08,40000
105,4.9624272691062294e-08,2.2875692451407303e-08,4.3776932301398126e-08,40000
106,4.8848388445321695e-08,2.2515962427860362e-08,4.3096228807826265e-08,40000
107,4.716015666872409e-08,2.1850919296184657e-08,4.15460128522227e-08,40000
108,4.5815678362259866e-08,2.1354038537424458e-08,4.030224687312512e-08,40000
109,4.5027306327938283e-08,2.100158980056221e-08,3.9600820400664816e-08,40000
110,4.43018954854324e-08,2.066656001886713e-08,3.896495925914678e-08,40000
111,4.3078117073491746e-08,2.01357064355534e-08,3.786429658703128e-08,40000
112,4.214602000729428e-08,1.9734191170073245e-08,3.7027309218728994e-08,40000
113,4.1002714112892136e-08,1.925499226729244e-08,3.5993302560655145e-08,40000
114,4.020703059381958e-08,1.8912228227918604e-08,3.52795481717294e-08,40000
115,3.9497329851201364e-08,1.8646575838943136e-08,3.4626356892886185e-08,40000
116,3.9001427865059675e-08,1.8416612235228055e-08,3.418876559635464e-08,40000
117,3.816171201265206e-08,1.8050881678277623e-08,3.343593490967578e-08,40000
118,3.7463944835280933e-08,1.7700390486652395e-08,3.283320282321256e-08,40000
119,3.7279811238022376e-08,1.7580891409352262e-08,3.2691094276060546e-08,40000
120,3.655849312167448e-08,1.7282996367384843e-08,3.203838971899131e-08,40000
121,3.526409031451294e-08,1.6715430817271226e-08,3.0879444778975085e-08,40000
122,3.487534527835123e-08,1.6498631794092944e-08,3.055673758467492e-08,40000
123,3.3952012756799383e-08,1.606410826582305e-08,2.9746162866217677e-08,40000
124,3.271436810337036e-08,1.5496176786200522e-08,2.8650148919950883e-08,40000
125,3.1799530120224524e-08,1.5078867932061257e-08,2.7840130201184365e-08,40000
126,3.0932110206549623e-08,1.464565890785252e-08,2.709261970323951e-08,40000
127,3.042550034138003e-08,1.4390438174416433e-08,2.6658799612278017e-08,40000
128,2.9428653292029597e-08,1.393094173351983e-08,2.577871782705188e-08,40000
129,2.8962347187189152e-08,1.3721817460066177e-08,2.5364622402435092e-08,40000
130,2.7969788263249032e-08,1.3298599554900647e-08,2.4471216164556612e-08,40000
131,2.7690889581322157e-08,1.3161300493891304e-08,2.4232331696794066e-08,40000
132,2.698722489924421e-08,1.2813339722583804e-08,2.3622487077545884e-08,40000
133,2.6113385231951725e-08,1.2441303987031917e-08,2.2836507795886973e-08,40000
134,2.546882527099115e-08,1.2143359207072992e-08,2.2268993760121706e-08,40000
135,2.502856411012999e-08,1.19281828858675e-08,2.18868674295436e-08,40000
136,2.4643432183779623e-08,1.1738581662257276e-08,2.15537756531603e-08,40000
137,2.401422882769566e-08,1.1463432869618373e-08,2.099181095616132e-08,40000
138,2.3686020256263877e-08,1.132100990730578e-08,2.069925919556681e-08,40000
139,2.3431297790921235e-08,1.1219075446433637e-08,2.0467870953666534e-08,40000
140,2.2907430619056868e-08,1.0971212383026341e-08,2.000857435291437e-08,40000
141,2.2437680158304832e-08,1.0791087134975896e-08,1.9576258836195848e-08,40000
142,2.2386203113455853e-08,1.0750364154432646e-08,1.9541445794857282e-08,40000
143,2.19764917375187e-08,1.05484447843196e-08,1.9185984356795416e-08,40000
144,2.1560937923936766e-08,1.0352155577209032e-08,1.8822126079953705e-08,40000
145,2.14732853720534e-08,1.0309407549868864e-08,1.87486826064287e-08,40000
146,2.1067494415660803e-08,1.0135225991803054e-08,1.8383394362331277e-08,40000
147,2.0809846290603676e-08,1.0014142404202175e-08,1.8157702896814957e-08,40000
148,2.052184555623171e-08,9.88904957921477e-09,1.7900250171010157e-08,40000
149,2.0330032768356432e-08,9.768421627143198e-09,1.7747803227052827e-08,40000
150,2.0095026087574297e-08,9.656657695700233e-09,1.754182932245385e-08,40000
151,1.981156927399752e-08,9.521578192561721e-09,1.7296091670004898e-08,40000
152,1.971403484901657e-08,9.4686791740628e-09,1.7216343906056863e-08,40000
153,1.9214082769281052e-08,9.235358255921255e-09,1.6775967282001147e-08,40000
154,1.868719934350338e-08,8.995516331822273e-09,1.6308979056134376e-08,40000
155,1.8532032797224932e-08,8.910592264044226e-09,1.6181095574552273e-08,40000
156,1.7969020049690698e-08,8.651591443253892e-09,1.56841348797343e-08,40000
157,1.7426918574869887e-08,8.405427465163484e-09,1.5203067249558444e-08,40000
158,1.7114446748678347e-08,8.247293514784815e-09,1.4936640369000997e-08,40000
159,1.662443160910243e-08,8.035983434240279e-09,1.4497721245732011e-08,40000
160,1.677883076922626e-08,8.073228308091984e-09,1.4653743996007051e-08,40000
161,1.6357942556055605e-08,7.887307695852996e-09,1.427895579553251e-08,40000
162,1.6129217073057592e-08,7.777607002878995e-09,1.4080872468014151e-08,40000
163,1.5859695778885907e-08,7.641598465113475e-09,1.385005887755142e-08,40000
164,1.568736607282517e-08,7.550472247430662e-09,1.3706053181294921e-08,40000
165,1.553160267064868e-08,7.464972640036649e-09,1.3576663349113003e-08,40000
166,1.5320473778501764e-08,7.362889409279205e-09,1.3392996045524797e-08,40000
167,1.519202719180157e-08,7.303353033449865e-09,1.328016807633503e-08,40000
168,1.495090629077822e-08,7.195576579022145e-09,1.3066569160002928e-08,40000
169,1.4745276999406089e-08,7.097451959481304e-09,1.2886547828827588e-08,40000
170,1.460277143650046e-08,7.033422289026703e-09,1.276030658914351e-08,40000
171,1.4370759693349557e-08,6.917978190301711e-09,1.2559103090836745e-08,40000
172,1.4200145947995681e-08,6.837632682277217e-09,1.2409357097453722e-08,40000
173,1.3991557246129105e-08,6.728878343409406e-09,1.2231462065415144e-08,40000
174,1.3890500305535625e-08,6.679591546543406e-09,1.2143221539417937e-08,40000
175,1.3506634033433329e-08,6.5000045346153e-09,1.1804597299658326e-08,40000
176,1.352787037944836e-08,6.5042264907333455e-09,1.182712150438192e-08,40000
177,1.3425785816423286e-08,6.446296829665243e-09,1.1742605110498516e-08,40000
178,1.3118969022229976e-08,6.306521971310985e-09,1.1469959204646331e-08,40000
179,1.3005619692307846e-08,6.245804318183445e-09,1.1374742037162378e-08,40000
180,1.30154687028039e-08,6.246074768512244e-09,1.1385806075736582e-08,40000
181,1.2685412720259135e-08,6.094227344988212e-09,1.1093604257439438e-08,40000
182,1.2671971916233817e-08,6.075550285089548e-09,1.1089044349432696e-08,40000
183,1.2244299796293491e-08,5.882835996118274e-09,1.0708043340912354e-08,40000
184,1.2342358246542062e-08,5.911597877883423e-09,1.0804370731420931e-08,40000
185,1.220085277253702e-08,5.836779504164724e-09,1.0684733986465744e-08,40000
186,1.2113383185408113e-08,5.778819200941143e-09,1.0617592138828512e-08,40000
187,1.1777845365656958e-08,5.624502641410345e-09,1.0320451160339417e-08,40000
188,1.1960382018116889e-08,5.690998783336454e-09,1.049216802329056e-08,40000
189,1.1769554220109056e-08,5.5943374377420704e-09,1.0327801724940857e-08,40000
190,1.1476545047628406e-08,5.465879304722421e-09,1.006430494499e-08,40000
191,1.147141315271938e-08,5.446547657328438e-09,1.0069381772837005e-08,40000
192,1.1443766823049373e-08,5.421331827903941e-09,1.0052136900640107e-08,40000
193,1.1333400884439015e-08,5.364209965108557e-09,9.958003310828191e-09,40000
194,1.1156600088213509e-08,5.282132509165649e-09,9.801864209180168e-09,40000
195,1.1048229886512216e-08,5.230353039564761e-09,9.706939252396296e-09,40000
196,1.0764471980451162e-08,5.098179212126297e-09,9.456512906069749e-09,40000
197,1.0755488943914317e-08,5.069797914813989e-09,9.462425509809693e-09,40000
198,1.0710646591860495e-08,5.010805104177507e-09,9.446448956396123e-09,40000
199,1.0459505261906088e-08,4.870085668073898e-09,9.239453646614493e-09,40000
200,1.0335889477630644e-08,4.815712717487486e-09,9.128503286603973e-09,40000
201,1.0320685639442218e-08,4.801503195039913e-09,9.118903854243854e-09,40000
202,1.0369770819806945e-08,4.8195465396361215e-09,9.164952352591628e-09,40000
203,1.004241223512281e-08,4.673556208700802e-09,8.871972489998825e-09,40000
204,9.947492607409458e-09,4.626466765245141e-09,8.789894145877497e-09,40000
205,9.836560899145752e-09,4.516159446410484e-09,8.71992611450878e-09,40000
206,9.707826542637576e-09,4.508454054530375e-09,8.581773514038105e-09,40000
207,9.507514775464188e-09,4.35694147427057e-09,8.432415654624492e-09,40000
208,9.580979565271264e-09,4.4425791934088465e-09,8.473254098362304e-09,40000
209,9.491676777884097e-09,4.404133058244497e-09,8.392944117474599e-09,40000
210,9.24739840257871e-09,4.294853805930643e-09,8.174553478568214e-09,40000
211,9.204757844827329e-09,4.272347364775442e-09,8.138384188782766e-09,40000
212,9.171390757956033e-09,4.253920771191133e-09,8.11047051740843e-09,40000
213,9.002754097764411e-09,4.179724566455434e-09,7.959023662351683e-09,40000
214,8.902623527262676e-09,4.1276804196854755e-09,7.87373011235104e-09,40000
215,8.651176663931892e-09,4.019037991298546e-09,7.646948851913749e-09,40000
216,8.706772192113021e-09,4.039620193907467e-09,7.698882420470454e-09,40000
217,8.602846435223911e-09,3.991980523920802e-09,7.606683283256643e-09,40000
218,8.438887810768847e-09,3.917457913615863e-09,7.460945639081729e-09,40000
219,8.417834429508275e-09,3.9040233268394794e-09,7.444441063597651e-09,40000
220,8.371493720460421e-09,3.877439258559434e-09,7.406241842033978e-09,40000
