episode,grad_norm,grad_M,grad_F,n_obs
1,3.207921736247954e-06,3.0103501558187418e-06,1.0941296295641223e-06,12147
2,3.194880946466583e-06,3.00079477710824e-06,1.0803655641211662e-06,13735
3,3.0585042622988112e-06,2.858590278265183e-06,1.0727537755883532e-06,15690
4,2.948780775113846e-06,2.7466401206766022e-06,1.0598139397188788e-06,17845
5,2.802717517624842e-06,2.6053530746139586e-06,1.021123352984432e-06,20424
6,2.651921477081487e-06,2.4511589344911044e-06,9.996732615036308e-07,23305
7,2.468318825776805e-06,2.2641725081484765e-06,9.692549838291598e-07,26633
8,2.2375218122761e-06,2.037415242739371e-06,9.111583381127276e-07,30165
9,2.03003287424508e-06,1.838987941482628e-06,8.454584303763113e-07,33005
10,1.8256480416312115e-06,1.6456617686344543e-06,7.77322554768034e-07,35339
11,1.6584207287451136e-06,1.4887489214743257e-06,7.1793613187765e-07,37197
12,1.5101251165106078e-06,1.3502864248948754e-06,6.644431209679169e-07,38301
13,1.3712243571717408e-06,1.2206368182887672e-06,6.146755708869023e-07,39096
14,1.2570137641887411e-06,1.113370217353804e-06,5.75052467866044e-07,39503
15,1.1546283076313555e-06,1.0202162457062514e-06,5.336411277312436e-07,39778
16,1.0727758308348712e-06,9.457056648898288e-07,5.004031322641822e-07,39873
17,9.925707900038103e-07,8.732703236091766e-07,4.6681284970873094e-07,39936
18,9.165876804217988e-07,8.051313784562808e-07,4.340035388850083e-07,39973
19,8.478833137814945e-07,7.43327689178841e-07,4.045927539664263e-07,39994
20,7.915250535006635e-07,6.92973856075696e-07,3.798007526256697e-07,39997
21,7.388244966932689e-07,6.468185347330291e-07,3.547835945028055e-07,39998
22,6.914037271599227e-07,6.04980698426516e-07,3.3280386446676857e-07,39999
23,6.48483933218813e-07,5.672991960636864e-07,3.124707745882916e-07,40000
24,6.067280651222973e-07,5.305565764501807e-07,2.928314870587201e-07,40000
25,5.663524120791408e-07,4.949202434545441e-07,2.7402268187870504e-07,40000
26,5.318600528880779e-07,4.641251223347354e-07,2.585346123851196e-07,40000
27,4.989047965864302e-07,4.344800572653185e-07,2.44121650894158e-07,40000
28,4.669196869144798e-07,4.061176355207863e-07,2.293401450970123e-07,40000
29,4.402905346978514e-07,3.821250516011787e-07,2.176315945234819e-07,40000
30,4.132669744194573e-07,3.575276252831827e-07,2.0625134311558213e-07,40000
31,3.868470059842366e-07,3.341474439366721e-07,1.940660894206303e-07,40000
32,3.628141200806567e-07,3.124577006019536e-07,1.8373938814875146e-07,40000
33,3.418691392198525e-07,2.942085188806232e-07,1.735725874141281e-07,40000
34,3.22097577054592e-07,2.770060518741957e-07,1.6387301116083108e-07,40000
35,3.04474298218338e-07,2.6213885462311737e-07,1.5439785272519657e-07,40000
36,2.885995797896612e-07,2.486971766302304e-07,1.4593469188639574e-07,40000
37,2.731443089487584e-07,2.3572749796585413e-07,1.3749749427915958e-07,40000
38,2.601563835469279e-07,2.247731600846237e-07,1.3048381219959992e-07,40000
39,2.481614558291767e-07,2.147351807479936e-07,1.2387475578634621e-07,40000
40,2.384229844665242e-07,2.065612960677754e-07,1.1855551207418102e-07,40000
41,2.28502671006936e-07,1.9796807748662107e-07,1.1363094643002115e-07,40000
42,2.1764742541563467e-07,1.8850965943784106e-07,1.0834161656703145e-07,40000
43,2.081836640854817e-07,1.80132033733571e-07,1.0395266514251489e-07,40000
44,1.978038284278228e-07,1.709520063286618e-07,9.912567833225695e-08,40000
45,1.8945739554965257e-07,1.635285258316799e-07,9.530218392228562e-08,40000
46,1.80386862780324e-07,1.555142290499134e-07,9.106181408924385e-08,40000
47,1.729710845665977e-07,1.4911636014858234e-07,8.732337875017039e-08,40000
48,1.6508944611359769e-07,1.422016140395499e-07,8.355168290563597e-08,40000
49,1.5743898984510454e-07,1.3543022703288446e-07,7.999416595794173e-08,40000
50,1.5048905765979725e-07,1.29372679680273e-07,7.660221257310695e-08,40000
51,1.4411679671866298e-07,1.2378345104480104e-07,7.355334474823394e-08,40000
52,1.3854733538209985e-07,1.1879740213771585e-07,7.105746391289358e-08,40000
53,1.3285161060139217e-07,1.1377241548871099e-07,6.838000388142973e-08,40000
54,1.280984491813797e-07,1.0959262652932013e-07,6.611918479393354e-08,40000
55,1.2384346348426334e-07,1.0588649956844165e-07,6.403856644965344e-08,40000
56,1.1972598201737128e-07,1.0228517055566044e-07,6.20498639136713e-08,40000
57,1.156022690906866e-07,9.877896189891545e-08,5.989078744050857e-08,40000
58,1.123434998362427e-07,9.605423656466885e-08,5.810309033904559e-08,40000
59,1.094948274271701e-07,9.372712383992621e-08,5.6449614760367695e-08,40000
60,1.0657846161166162e-07,9.1650079525607e-08,5.4232938140330595e-08,40000
61,1.0480732015594185e-07,9.040854109798603e-08,5.2819732587749975e-08,40000
62,1.0231996583343063e-07,8.862163269895974e-08,5.0929934047871945e-08,40000
63,1.0017443230481149e-07,8.704076748244917e-08,4.9355580955534606e-08,40000
64,9.79476340035035e-08,8.528298423016167e-08,4.792790164742655e-08,40000
65,9.564049463506309e-08,8.356546743470973e-08,4.6264453601452267e-08,40000
66,9.24182046446731e-08,8.095005199493245e-08,4.43378418424345e-08,40000
67,8.94811975626908e-08,7.844051452821078e-08,4.281868015709733e-08,40000
68,8.662434680672959e-08,7.603959062407739e-08,4.125628905171652e-08,40000
69,8.421165631489202e-08,7.397753876148273e-08,4.0005872392612225e-08,40000
70,8.102478687987968e-08,7.117999700767541e-08,3.8496342114058286e-08,40000
71,7.78254403144274e-08,6.832492971398096e-08,3.7061255397929926e-08,40000
72,7.579598104712204e-08,6.644363992336366e-08,3.6277501891390784e-08,40000
73,7.276926083932268e-08,6.371000438321063e-08,3.497705947097529e-08,40000
74,7.11922822915767e-08,6.22754470214204e-08,3.431790673857904e-08,40000
75,6.921930406633693e-08,6.066862567877251e-08,3.3140658217689634e-08,40000
76,6.750408232392148e-08,5.9169426691596534e-08,3.231635403722066e-08,40000
77,6.581839784303156e-08,5.7699462985283396e-08,3.1496810493081284e-08,40000
78,6.462144597207954e-08,5.666666069714666e-08,3.0892685742855974e-08,40000
79,6.339148228562408e-08,5.564925231738017e-08,3.019026451056561e-08,40000
80,6.234297700302704e-08,5.484801235411396e-08,2.9455906158659676e-08,40000
81,6.166494870285534e-08,5.434921490632406e-08,2.8923025752192192e-08,40000
82,6.06239325406932e-08,5.3499125129974345e-08,2.8284837583214543e-08,40000
83,5.924464829831778e-08,5.220621090984424e-08,2.7792676604576627e-08,40000
84,5.7664514940825036e-08,5.071236941489588e-08,2.7251870093891742e-08,40000
85,5.63864190894492e-08,4.9597559836911393e-08,2.6625359694776307e-08,40000
86,5.4779928149173436e-08,4.820954657702715e-08,2.581089297848393e-08,40000
87,5.3981569436700745e-08,4.75256065612939e-08,2.5390635371991266e-08,40000
88,5.3045038583832145e-08,4.6762149708001743e-08,2.4824903022135917e-08,40000
89,5.213840736928432e-08,4.5989718699956945e-08,2.4345927940316873e-08,40000
90,5.145920312088492e-08,4.543996467987199e-08,2.3929633385932906e-08,40000
91,5.0414993069125564e-08,4.4569709700681415e-08,2.3331294229933522e-08,40000
92,4.9840821247926215e-08,4.410257403719697e-08,2.2965714663314433e-08,40000
93,4.900019234810316e-08,4.342413006952484e-08,2.243912788912894e-08,40000
94,4.818441823317698e-08,4.2749011441856055e-08,2.195596238152575e-08,40000
95,4.7180016338188586e-08,4.1868844391501625e-08,2.1457228882582058e-08,40000
96,4.6358877625607426e-08,4.12064693477987e-08,2.0927677368831613e-08,40000
97,4.5203776721791655e-08,4.025363864457177e-08,2.02348839906108e-08,40000
98,4.37783427287286e-08,3.899024747511248e-08,1.9569636577898564e-08,40000
99,4.266143704967362e-08,3.805377701837642e-08,1.894791168410848e-08,40000
100,4.160797573149466e-08,3.715944885129829e-08,1.8365945209097845e-08,40000
101,4.0468684403549566e-08,3.6187483232197344e-08,1.775475588772224e-08,40000
102,3.9200166668251775e-08,3.5109138707412064e-08,1.7070574287458843e-08,40000
103,3.819588911824212e-08,3.4223170075620146e-08,1.6603683761218235e-08,40000
104,3.678804461060281e-08,3.3003960453470433e-08,1.589178921790335e-08,40000
105,3.548071347836412e-08,3.1852433579615536e-08,1.527134685375131e-08,40000
106,3.4379674218598666e-08,3.088422673158675e-08,1.473804012164237e-08,40000
107,3.28041878105978e-08,2.949705013577386e-08,1.3990055336421392e-08,40000
108,3.1230957375782964e-08,2.8128679829819706e-08,1.3208085292149008e-08,40000
109,3.011258087326496e-08,2.7089425813642265e-08,1.2805318583275492e-08,40000
110,2.8461448309258234e-08,2.5592965968712636e-08,1.2126216475394358e-08,40000
111,2.7037048155875713e-08,2.4291104239182463e-08,1.1577535374840409e-08,40000
112,2.6423062848834892e-08,2.372600960143245e-08,1.1339920114039614e-08,40000
113,2.5443764428700888e-08,2.286641098692144e-08,1.0872577504983384e-08,40000
114,2.4770848483512964e-08,2.2253157538898453e-08,1.0589317867015781e-08,40000
115,2.3921622016587207e-08,2.15033075789961e-08,1.0186112398002932e-08,40000
116,2.2929734555532377e-08,2.0639433273572653e-08,9.690726443523092e-09,40000
117,2.197454662677956e-08,1.9789682781379273e-08,9.253611210624513e-09,40000
118,2.147700328691826e-08,1.936493099208292e-08,8.978107146617731e-09,40000
