episode,grad_norm,grad_M,grad_F,n_obs
1,6.725961429765448e-05,5.374241663957946e-05,4.022243956569582e-05,11016
2,6.262279202928767e-05,4.866428207606077e-05,3.921000097761862e-05,11871
3,5.793128730147146e-05,4.313950921641663e-05,3.845182436634786e-05,12562
4,5.3068139095557854e-05,3.85260718758218e-05,3.624230157583952e-05,13027
5,4.870724296779372e-05,3.3511114452267066e-05,3.505347194732167e-05,13809
6,4.62044590676669e-05,3.0507004339597188e-05,3.441404987825081e-05,14565
7,4.509708378463984e-05,2.939684418379329e-05,3.394216764718294e-05,15194
8,4.556606290861964e-05,2.9920982342446223e-05,3.412582736928016e-05,15714
9,4.619515675585717e-05,3.1188294087769464e-05,3.3856325899250805e-05,16600
10,4.570651071844623e-05,3.1162049708655104e-05,3.322082557133399e-05,17268
11,4.56889538327232e-05,3.187590846209787e-05,3.251340604037978e-05,18140
12,4.513157909968868e-05,3.157417449983768e-05,3.200840728823096e-05,19107
13,4.500174691202119e-05,3.198747072019614e-05,3.1420273444382474e-05,20047
14,4.421184348757379e-05,3.1708579626865685e-05,3.054401167901233e-05,21057
15,4.232438368489966e-05,3.061877578147687e-05,2.888947346946225e-05,22132
16,4.0922979678725824e-05,2.854266313079279e-05,2.8944923542439938e-05,23281
17,3.967983502661809e-05,2.594684337964281e-05,2.9621767680509947e-05,24384
18,3.849854692816734e-05,2.417212090222165e-05,2.954533738375176e-05,25249
19,3.790360642597079e-05,2.3658707505092025e-05,2.917588244599756e-05,26239
20,3.678935172501952e-05,2.240860521851573e-05,2.8690981707768515e-05,27374
21,3.602132710511796e-05,2.189738370361738e-05,2.80971362371929e-05,28246
22,3.576006565708667e-05,2.203692201874219e-05,2.765838689811062e-05,29325
23,3.4953216527355835e-05,2.150754880858585e-05,2.70434029516764e-05,29925
24,3.4483138733776286e-05,2.156396658392623e-05,2.6410289137857035e-05,31064
25,3.442576417000964e-05,2.209568992839195e-05,2.5954655939131044e-05,31802
26,3.4704964491538703e-05,2.296140337421093e-05,2.5649376766523343e-05,32928
27,3.4533841244410723e-05,2.3221131414175037e-05,2.522775321267545e-05,33420
28,3.449800715316087e-05,2.3867100026109256e-05,2.4625875084893775e-05,34392
29,3.397994805709459e-05,2.393103022768628e-05,2.386897540418431e-05,34887
30,3.376192398718558e-05,2.437257717247121e-05,2.3117900127545e-05,35639
31,3.381685019121505e-05,2.5177543648169376e-05,2.2336484107654545e-05,36183
32,3.3713487937347963e-05,2.5538518457324244e-05,2.176356065319851e-05,36880
