episode,grad_norm,grad_M,grad_F,n_obs
1,6.691393355140463e-05,9.028671229316387e-06,6.563423812622204e-05,11147
2,6.657332414761186e-05,8.957124919106718e-06,6.532444240292534e-05,12043
3,6.807335739722475e-05,1.0072471923194826e-05,6.673652387689799e-05,12891
4,6.901705637574196e-05,1.0964983630401548e-05,6.763690907973796e-05,13997
5,6.973902782192454e-05,1.1790161806857212e-05,6.830060738138855e-05,15043
6,6.9848021666985e-05,1.2329909623076674e-05,6.834306987002492e-05,16608
7,6.902384484419599e-05,1.2667990631598514e-05,6.744387792423368e-05,18590
8,6.923534965608269e-05,1.2958087609149516e-05,6.755389040336013e-05,20501
9,6.97465002303943e-05,1.3638811651617289e-05,6.78898868500255e-05,22450
10,7.144275878090411e-05,1.4594422282243611e-05,6.942381151020527e-05,24508
11,7.31932304915972e-05,1.569193227624055e-05,7.100842776708305e-05,27240
12,7.574332266813144e-05,1.684523158473894e-05,7.341913442360237e-05,29193
13,7.85517695476301e-05,1.7750468032318167e-05,7.612589979544282e-05,31504
14,8.424418774666265e-05,1.9336335753905587e-05,8.160445577232167e-05,33226
15,9.103948104893787e-05,2.1092977476655506e-05,8.816076297080144e-05,34951
16,9.53498383751139e-05,2.157081144105177e-05,9.245520050171764e-05,36416
17,9.73552669165656e-05,2.15351192309754e-05,9.45154606597498e-05,37270
18,9.732430771691725e-05,2.10980015253881e-05,9.457550913793966e-05,38105
19,9.78789830696769e-05,2.1370689864852466e-05,9.50550747802481e-05,38643
20,9.613118891138583e-05,2.105775092786644e-05,9.329727618023752e-05,39010
21,9.368090832140295e-05,2.0556819436023943e-05,9.08250585780479e-05,39388
22,9.169907571049408e-05,2.012320328503847e-05,8.882387919584289e-05,39575
23,8.995165262604132e-05,1.96761466213502e-05,8.708345558261499e-05,39690
24,8.825631812214851e-05,1.9361041267984547e-05,8.531531784683466e-05,39751
25,8.597164560342208e-05,1.8738484868663363e-05,8.300300396513194e-05,39844
26,8.402925595873967e-05,1.8418737454339865e-05,8.100080594886094e-05,39910
27,8.261566108558327e-05,1.860240445239469e-05,7.949950668262318e-05,39923
28,8.112383511615917e-05,1.8679958884604275e-05,7.794279372319579e-05,39966
29,7.92844220995903e-05,1.872740358521696e-05,7.599515083711594e-05,39972
30,7.761990127619356e-05,1.895716559374705e-05,7.417008600896224e-05,39978
31,7.509958959417418e-05,1.8788199668051675e-05,7.156646461226046e-05,39989
32,7.306168845389038e-05,1.8920416550827213e-05,6.93981273798272e-05,39987
33,7.122612441889942e-05,1.88082194654271e-05,6.750988541170955e-05,39995
34,6.968081288505346e-05,1.889796112664044e-05,6.591447890968993e-05,39987
35,6.762301927665249e-05,1.848885767685715e-05,6.398039840860292e-05,39995
