episode,grad_norm,grad_M,grad_F,n_obs
1,1.748257091094274e-05,1.418301781086484e-05,1.0112442396348342e-05,11147
2,1.7724236386129633e-05,1.4587153600587044e-05,9.91641718428582e-06,11895
3,1.9859431631630287e-05,1.6434010831289925e-05,1.0950406249321532e-05,12782
4,1.8391529010841623e-05,1.5178647117863877e-05,1.0170812856813429e-05,13458
5,1.666580828896258e-05,1.379455625283299e-05,9.141564987658056e-06,14450
6,1.6502175640198402e-05,1.3735934771830216e-05,8.92348361958284e-06,15632
7,1.5086041457834654e-05,1.2633585356525144e-05,8.039393833314534e-06,16763
8,1.4671316421299709e-05,1.2405257621139754e-05,7.632797860424034e-06,17850
9,1.3618771845358424e-05,1.1621820704021957e-05,6.912387561897049e-06,19409
10,1.2870995306002442e-05,1.1055878530896734e-05,6.427313110179966e-06,20814
11,1.267291827389272e-05,1.0928488336503506e-05,6.267058324738173e-06,22321
12,1.2417133802955505e-05,1.0751327863545155e-05,6.0805800785601605e-06,24069
13,1.250214427273022e-05,1.0860009751922917e-05,6.07492665949394e-06,25749
14,1.1932240340684077e-05,1.0382485015725251e-05,5.78754452362773e-06,27528
15,1.1810154319391586e-05,1.024989705911139e-05,5.789400347566698e-06,29177
16,1.0775052032840904e-05,9.31352042243816e-06,5.360734576242976e-06,30806
17,9.985267752199434e-06,8.567033546569292e-06,5.080938990431605e-06,32420
18,8.615716978965793e-06,7.337454462685855e-06,4.474212346394779e-06,33528
19,7.65936874813633e-06,6.483578545157798e-06,4.041427018819377e-06,34684
20,6.2734848143009e-06,5.281199264572933e-06,3.357464493092266e-06,36067
21,4.717216597782681e-06,3.954402473027585e-06,2.5504641598672606e-06,36910
22,3.6867625112790847e-06,3.0819603580312105e-06,2.007023113037576e-06,37715
23,3.0628832519141724e-06,2.5528484002279583e-06,1.6784736089903165e-06,38062
24,2.3120437617762946e-06,1.924162006616825e-06,1.2706899497061386e-06,38525
25,1.8230200566904389e-06,1.5140693676585215e-06,1.0055753136839485e-06,39003
26,1.4443510281125782e-06,1.1972830407103174e-06,7.988556376403722e-07,39209
27,1.0637013474479318e-06,8.810989129415248e-07,5.882553750780062e-07,39437
28,7.779148631925636e-07,6.443833626690321e-07,4.291048867344216e-07,39611
29,5.358634211916069e-07,4.445542742814723e-07,2.938280090347689e-07,39708
30,3.636495193859446e-07,3.026925980975648e-07,1.973380534536773e-07,39789
31,2.4549760269110266e-07,2.05431675226464e-07,1.312053683477643e-07,39848
32,1.669180562657857e-07,1.406716165774924e-07,8.740712331700706e-08,39896
33,1.1310478242876345e-07,9.598748818007152e-08,5.7989044677242425e-08,39936
34,7.678838898073083e-08,6.558531140399283e-08,3.860810338096599e-08,39955
35,5.25977945642353e-08,4.5233893075646854e-08,2.588444658613298e-08,39973
36,3.67609480633746e-08,3.1808358613716337e-08,1.773562097184822e-08,39983
37,2.5579630857919256e-08,2.228276763105441e-08,1.2076173838693194e-08,39983
38,1.7889449921426603e-08,1.568268537255335e-08,8.272266427411523e-09,39989
39,1.2614114197617711e-08,1.1127831101021002e-08,5.710949046999758e-09,39994
40,8.970079790060481e-09,7.953281588868322e-09,3.990926256136618e-09,40000
41,6.3769332037111334e-09,5.678438164125055e-09,2.796539444460677e-09,39998
42,4.5721355590444546e-09,4.0933261225006845e-09,1.966410367870708e-09,39999
43,3.29123062137171e-09,2.9585631722284234e-09,1.3944787546904536e-09,40000
44,2.3809929583507024e-09,2.149170175158588e-09,9.92620763362595e-10,39998
45,1.737882615593378e-09,1.5733554459274044e-09,7.16195158734223e-10,40000
46,1.2677269234373512e-09,1.1520733256276115e-09,5.146919002108064e-10,40000
47,9.315888060967834e-10,8.485144253889131e-10,3.7482997261584217e-10,40000
48,6.817788555935066e-10,6.222442561210072e-10,2.7218055587141516e-10,40000
49,5.026451477263548e-10,4.5976517037971116e-10,1.9884016655424827e-10,40000
50,3.7425962329251656e-10,3.4316979813375776e-10,1.4640816337063709e-10,40000
51,2.7752855569218577e-10,2.5470489606327357e-10,1.0815100204286664e-10,40000
52,2.0549929813373777e-10,1.888572770392116e-10,7.960079123625619e-11,40000
53,1.5359677418835815e-10,1.4129074299429334e-10,5.92698112811263e-11,40000
54,1.1396918825345992e-10,1.049107398176652e-10,4.3861851650728305e-11,40000
55,8.44787087506127e-11,7.779618615977313e-11,3.246023935754572e-11,40000
56,6.304860106221001e-11,5.8080804055116175e-11,2.418594838293764e-11,40000
57,4.7354772880758844e-11,4.364710676219019e-11,1.811874608681485e-11,40000
58,3.53857568247129e-11,3.26256313631923e-11,1.3516250618739178e-11,40000
59,2.6482288584261937e-11,2.4424042649462407e-11,1.0099647680672508e-11,40000
60,1.993126323707184e-11,1.8387746186787624e-11,7.587214710669254e-12,40000
61,1.488342088462602e-11,1.3735683597471128e-11,5.655368100904168e-12,40000
62,1.119977461466748e-11,1.033878451600634e-11,4.250009198736304e-12,40000
63,8.503209421306668e-12,7.855801946454744e-12,3.211941997094403e-12,40000
64,6.412878474776339e-12,5.926654566418277e-12,2.417609515359409e-12,40000
65,4.896554516020668e-12,4.528491730909634e-12,1.838992066266476e-12,40000
66,3.657546054219862e-12,3.384610950882272e-12,1.369472027099028e-12,40000
67,2.7687823821870294e-12,2.5641559188438467e-12,1.0325114244494338e-12,40000
68,2.09744656538835e-12,1.944040414758597e-12,7.785824394056229e-13,40000
69,1.5986627169631284e-12,1.4823874549749205e-12,5.919633273149262e-13,40000
70,1.2124208971855954e-12,1.1250110001567726e-12,4.472454036893309e-13,40000
71,9.154390570240145e-13,8.498103479595566e-13,3.369254473941513e-13,40000
72,6.948813269583298e-13,6.45500254810305e-13,2.5477745455894374e-13,40000
73,5.233063873726074e-13,4.864187936985677e-13,1.9116322023601809e-13,40000
74,3.969559869611977e-13,3.6935935538405523e-13,1.440672532443052e-13,40000
75,3.0269184511308445e-13,2.8196208931054184e-13,1.0908869565052355e-13,40000
76,2.28897657121932e-13,2.134099781657753e-13,8.202443444512569e-14,40000
77,1.7289320745472045e-13,1.6137106570706525e-13,6.15057592530388e-14,40000
78,1.3155053218624757e-13,1.2291590542699157e-13,4.645619961851991e-14,40000
79,1.005180639244985e-13,9.400813461013513e-14,3.5262378005615844e-14,40000
80,7.608697065409829e-14,7.121661929881258e-14,2.6542548202195503e-14,40000
