episode,grad_norm,grad_M,grad_F,n_obs
1,3.749899042304605e-05,2.7504993340699e-05,2.545356073824223e-05,10631
2,3.499000013107434e-05,2.643900916154962e-05,2.289328767801635e-05,10903
3,3.381944407010451e-05,2.584858702903148e-05,2.1789524907944724e-05,11188
4,3.271996683906764e-05,2.483651041984558e-05,2.1283311070874333e-05,11171
5,3.2547770388191566e-05,2.4801927793305367e-05,2.1060704966657795e-05,11556
6,3.284429112682119e-05,2.5066250600502823e-05,2.1210242266533896e-05,11801
7,3.3021238778019324e-05,2.5326906325062737e-05,2.1176332666072994e-05,11997
8,3.287845174781978e-05,2.515601772756781e-05,2.115751703968272e-05,12274
9,3.222994928364642e-05,2.4617896997369822e-05,2.0789573682122864e-05,12683
10,3.1409665098180994e-05,2.4002667487366125e-05,2.0246083295205608e-05,12678
11,3.122460839222185e-05,2.3926240828586746e-05,2.0049114027642645e-05,13028
12,3.115458457614295e-05,2.3923514163470827e-05,1.9943734514527023e-05,13290
13,3.08587150357198e-05,2.3782205971656367e-05,1.965112824109383e-05,13605
14,3.015474612766411e-05,2.332753501832485e-05,1.9097969925496727e-05,13858
15,2.959498669952154e-05,2.2927943064132705e-05,1.870246705948375e-05,14020
16,2.924902582890354e-05,2.2665644792141396e-05,1.847632302087732e-05,14347
17,2.8677475711447187e-05,2.221114664280321e-05,1.812831033021212e-05,14733
18,2.85254827758763e-05,2.204247357440181e-05,1.809286914067343e-05,15103
19,2.7996557037113234e-05,2.160557232855353e-05,1.7790689526009373e-05,15020
20,2.767303158179857e-05,2.136082730430644e-05,1.757631980581209e-05,15602
21,2.7032714569941163e-05,2.095393938361667e-05,1.7061458493117243e-05,15929
22,2.6456675186636858e-05,2.0521973056020212e-05,1.6678670363035053e-05,16183
23,2.6407298719277605e-05,2.0505731299635958e-05,1.6618067093077116e-05,16453
24,2.574412792455405e-05,2.0003028112114407e-05,1.6185027561732568e-05,16859
25,2.5239854949177243e-05,1.9650235117296688e-05,1.5819183317944407e-05,17071
