episode,grad_norm,grad_M,grad_F,n_obs
1,1.0471558198332789e-06,9.524050028630882e-07,3.860356514451269e-07,11028
2,9.452650715502386e-07,8.722620918888424e-07,3.17289902795892e-07,11985
3,7.823789474059595e-07,7.284600656021212e-07,2.461573842538201e-07,12536
4,6.356891617542715e-07,5.843756980539183e-07,2.0584698745551577e-07,13300
5,5.099894337945443e-07,4.692606694334245e-07,1.779155240910768e-07,14153
6,4.329109231093753e-07,4.0263603295898076e-07,1.478808115962238e-07,15377
7,3.456090098552522e-07,3.212917931705306e-07,1.2212213107432038e-07,16333
8,2.906554925630189e-07,2.661197129327775e-07,1.1234696017936585e-07,17631
9,2.442581319428428e-07,2.1419884888018717e-07,1.1340261352188465e-07,18640
10,2.1627246837852e-07,1.7418345521491577e-07,1.2321378051183274e-07,19914
11,1.7895816029067649e-07,1.294864517831229e-07,1.1748539208156217e-07,21557
12,1.3527834141768838e-07,9.244855903034477e-08,9.252251942371005e-08,23137
13,1.0050256804561287e-07,5.76869609858477e-08,7.54461879637347e-08,24502
14,9.419206037364348e-08,2.7871708496718384e-08,8.800579109902175e-08,26219
15,9.834690928300917e-08,1.8113633259986276e-08,9.588741534116708e-08,27675
16,1.0805058536789149e-07,1.5809270337285852e-08,1.0632737001969873e-07,29568
17,9.636473663476865e-08,1.4069861720145129e-08,9.48346752238649e-08,30904
18,1.0551734419550485e-07,1.4828121841503616e-08,1.03838893039665e-07,32409
19,1.211392230970887e-07,1.7686833331254093e-08,1.1911711794709845e-07,33693
20,1.3948785237971606e-07,1.8815836000385392e-08,1.3762227979441377e-07,34932
21,1.624443797254571e-07,2.0768155195582952e-08,1.605513091362809e-07,36028
22,2.1024541752012738e-07,3.124782210761623e-08,2.0702977110431678e-07,36957
23,2.258293392287669e-07,4.33883080575015e-08,2.1994124210777957e-07,37587
24,2.755923844688368e-07,7.372963750640339e-08,2.611861589230102e-07,38243
25,3.522064275784942e-07,1.2404147753386496e-07,3.209059968867223e-07,38651
26,5.127491817802365e-07,2.451025977734389e-07,4.30205517432114e-07,39017
27,8.542611453776772e-07,5.441552275442518e-07,6.123705134086777e-07,39180
28,1.1691176950989757e-06,8.420464041591913e-07,7.413652269860904e-07,39482
29,1.5416250107591625e-06,1.2030980087729404e-06,8.67259984715929e-07,39630
