episode,grad_norm,grad_M,grad_F,n_obs
1,7.326840659516165e-06,2.183087417506613e-06,6.948265763639938e-06,12031
2,7.269156867550919e-06,2.536922465878888e-06,6.761702934454661e-06,13458
3,6.753355137334438e-06,2.6774614525493234e-06,6.138016942713875e-06,15387
4,6.047663646313595e-06,2.5300030301878e-06,5.431993486126885e-06,17409
5,5.660359875037102e-06,2.5067367914743954e-06,5.00956411997322e-06,19729
6,5.117900400364306e-06,2.393059276073473e-06,4.454830559552647e-06,22540
7,4.652926691051107e-06,2.25778740059468e-06,3.990972800238524e-06,25711
8,4.342766260378994e-06,2.182447815357591e-06,3.664041287265718e-06,29163
9,3.921580628230004e-06,1.9895348941645352e-06,3.2857806218089536e-06,31994
10,3.6224073483026582e-06,1.8605910554470029e-06,3.002166522492189e-06,34461
11,3.36556422553258e-06,1.7394070255249972e-06,2.7546670935407747e-06,36526
12,3.163317387588904e-06,1.681449134594004e-06,2.5260549136874037e-06,37859
13,2.9988648293510778e-06,1.6695490785423317e-06,2.3144687020248966e-06,38659
14,2.809422312566312e-06,1.6325074057021991e-06,2.1044304503448075e-06,39340
15,2.62177195509139e-06,1.58591410581721e-06,1.9055959228353456e-06,39661
16,2.42452460952336e-06,1.520759724371601e-06,1.709983621367428e-06,39815
17,2.241370339106652e-06,1.4636348169005942e-06,1.523504010947363e-06,39896
18,2.0511452021310106e-06,1.3815496231472937e-06,1.3530910791814676e-06,39948
19,1.8763878415484212e-06,1.3089667163512786e-06,1.1969079878326738e-06,39972
20,1.7135623693320667e-06,1.23561756026902e-06,1.0594245622996825e-06,39992
21,1.5839099205550156e-06,1.173915507024503e-06,9.52492030137364e-07,39997
22,1.4661630984846852e-06,1.110915491153719e-06,8.626151384305558e-07,39995
23,1.371710709463514e-06,1.0611980769681395e-06,7.891908353485633e-07,39999
24,1.29088709854841e-06,1.0148332876269706e-06,7.285046876859269e-07,40000
25,1.2297607554501155e-06,9.82390474746353e-07,6.783452590752859e-07,40000
26,1.1769338925660122e-06,9.521307333670848e-07,6.345777023852861e-07,40000
27,1.1292329418211011e-06,9.200243198392856e-07,6.004111696711334e-07,40000
28,1.0849576028704178e-06,8.898256282918737e-07,5.710492700927716e-07,40000
29,1.036885578287183e-06,8.532029482921644e-07,5.446080990623159e-07,40000
30,9.8945019999519e-07,8.159784670169756e-07,5.203731916481047e-07,40000
31,9.486162753091776e-07,7.848385052966478e-07,4.965457378602878e-07,40000
32,9.049177833730936e-07,7.485422202080372e-07,4.732230536319548e-07,40000
33,8.655283636471722e-07,7.131840789043054e-07,4.5431968942466483e-07,40000
34,8.288577078019443e-07,6.782241257496935e-07,4.387844683151343e-07,40000
35,7.949695941533719e-07,6.433246539927495e-07,4.244243143602944e-07,40000
36,7.642949526598386e-07,6.111636707828438e-07,4.119571315186477e-07,40000
37,7.328628726099851e-07,5.798000870527176e-07,3.994104531557241e-07,40000
38,7.02910995187267e-07,5.528631845663767e-07,3.869387796839874e-07,40000
39,6.692993679280335e-07,5.239757570052461e-07,3.69629276519845e-07,40000
40,6.353949970616668e-07,4.929594865643594e-07,3.5588175251177745e-07,40000
41,6.093818001318141e-07,4.71387295419845e-07,3.420127541176044e-07,40000
42,5.839597179146949e-07,4.485645774821023e-07,3.3170255164804985e-07,40000
43,5.550938908527314e-07,4.244805325015477e-07,3.186910930708109e-07,40000
44,5.263786988507491e-07,4.003693447884872e-07,3.066039653276676e-07,40000
45,5.005829279980389e-07,3.80230460450548e-07,2.944610173472029e-07,40000
