episode,time_start,time_end,timesteps_in_episode,mu_M_start,mu_M_end,mu_F_start,mu_F_end,delta_mu_M,delta_mu_F,rho_episode,R_M,R_F,R_total,wealth_gap,loans_M_episode,loans_F_episode,applications_M_episode,applications_F_episode,defaults_M_episode,defaults_F_episode,profit_episode,approval_rate_M_episode,approval_rate_F_episode,success_prob_M_episode,success_prob_F_episode,total_loans_M,total_loans_F,total_applications_M,total_applications_F,total_defaults_M,total_defaults_F,cumulative_profit,approval_rate_M_cumulative,approval_rate_F_cumulative,success_prob_M_cumulative,success_prob_F_cumulative,actual_approvals_M_episode,actual_approvals_F_episode,true_approvals_M_episode,true_approvals_F_episode,true_positive_M,false_positive_M,true_negative_M,false_negative_M,true_positive_F,false_positive_F,true_negative_F,false_negative_F,accuracy_M,accuracy_F,precision_M,precision_F,recall_M,recall_F,hawkes_events_M,hawkes_events_F,total_profit,cumulative_time,approval_rate_M,approval_rate_F,success_prob_M,success_prob_F
1,0.0,99.5,1111,60.81565575819663,61.26208775105042,48.29054967454462,48.721948242503196,0.4464319928537961,0.4313985679585741,1.0348481103364848,0.0044643199285379605,0.004313985679585741,0.00438915280406185,12.540139508547227,287,237,597,514,51,32,93916.28412920205,0.4807370184254606,0.46108949416342415,0.8222996515679443,0.8649789029535865,287,237,597,514,51,32,93916.28412920205,0.4807370184254606,0.46108949416342415,0.8222996515679443,0.8649789029535865,287,237,487,442,236,51,59,251,205,32,40,237,0.49413735343383586,0.4766536964980545,0.8222996515679443,0.8649789029535865,0.48459958932238195,0.4638009049773756,287,237,93916.28412920205,100.0,0.4807370184254606,0.46108949416342415,0.8222996515679443,0.8649789029535865
2,0.0,199.0,1131,61.26382678712119,61.85651436124194,48.72587298093149,49.26112578420621,0.5926875741207525,0.5352528032747159,1.1073040075542742,0.005204293015226576,0.00485288054830793,0.005028586781767253,12.595388577035735,356,288,627,504,61,39,96675.67203581544,0.5677830940988836,0.5714285714285714,0.8286516853932584,0.8645833333333334,643,525,1224,1018,112,71,190591.9561650175,0.5253267973856209,0.5157170923379175,0.8258164852255054,0.8647619047619047,356,288,523,434,295,61,43,228,249,39,31,185,0.5390749601275917,0.5555555555555556,0.8286516853932584,0.8645833333333334,0.5640535372848948,0.5737327188940092,356,288,96675.67203581544,200.0,0.5253267973856209,0.5157170923379175,0.8258164852255054,0.8647619047619047
3,0.0,298.5,1085,61.86011747786811,62.55613191753787,49.26112578420621,49.79219783689327,0.6960144396697601,0.5310720526870654,1.3105838203086297,0.005801587197804139,0.005005493874495504,0.005403540536149822,12.763934080644596,407,340,605,480,63,58,93817.80623659577,0.6727272727272727,0.7083333333333334,0.8452088452088452,0.8294117647058823,1050,865,1829,1498,175,129,284409.7624016133,0.5740841990158556,0.5774365821094793,0.8333333333333334,0.8508670520231214,407,340,509,400,344,63,33,165,282,58,22,118,0.6231404958677685,0.6333333333333333,0.8452088452088452,0.8294117647058824,0.6758349705304518,0.705,407,340,93817.80623659577,300.0,0.5740841990158556,0.5774365821094793,0.8333333333333334,0.8508670520231214
4,0.0,398.0,1111,62.56415238342868,63.30801660936293,49.79768930624245,50.488665744510214,0.7438642259342529,0.6909764382677679,1.0765406528174408,0.006230902127915759,0.0054952901749139825,0.00586309615141487,12.819350864852716,425,370,599,512,68,51,97564.43450418499,0.7095158597662772,0.72265625,0.84,0.8621621621621621,1475,1235,2428,2010,243,180,381974.1969057983,0.607495881383855,0.6144278606965174,0.8352542372881355,0.854251012145749,425,370,499,446,357,68,32,142,319,51,15,127,0.6494156928213689,0.65234375,0.84,0.8621621621621621,0.7154308617234469,0.7152466367713004,425,370,97564.43450418499,400.0,0.607495881383855,0.6144278606965174,0.8352542372881355,0.854251012145749
5,0.0,497.5,1145,63.30801660936293,64.1245789825544,50.49126659195543,51.19264902818948,0.8165623731914664,0.7013824362340486,1.1642184506014386,0.00661784644871554,0.005804198707289715,0.006211022578002627,12.931929954364918,475,383,631,514,72,45,101864.49269825766,0.7527733755942948,0.745136186770428,0.848421052631579,0.8825065274151436,1950,1618,3059,2524,315,225,483838.68960405595,0.6374632232755802,0.6410459587955626,0.8384615384615385,0.8609394313967862,475,383,543,444,403,72,16,140,338,45,25,106,0.6640253565768621,0.7062256809338522,0.848421052631579,0.8825065274151436,0.7421731123388582,0.7612612612612613,475,383,101864.49269825766,500.0,0.6374632232755802,0.6410459587955626,0.8384615384615385,0.8609394313967862
6,0.0,597.0,1222,64.12619083771152,65.02982196721334,51.19264902818948,51.929401223142804,0.903631129501818,0.7367521949533256,1.2265061925727476,0.007023610348361184,0.0060647525809969715,0.006544181464679078,13.100420744070533,511,405,686,536,76,48,110197.5247086949,0.7448979591836735,0.7555970149253731,0.8512720156555773,0.8814814814814815,2461,2023,3745,3060,391,273,594036.2143127508,0.6571428571428571,0.6611111111111111,0.8411214953271028,0.8650519031141868,511,405,583,468,435,76,27,148,357,48,20,111,0.673469387755102,0.7033582089552238,0.8512720156555773,0.8814814814814815,0.7461406518010292,0.7628205128205128,511,405,110197.5247086949,600.0,0.6571428571428571,0.6611111111111111,0.8411214953271028,0.8650519031141868
7,0.0,696.5,1168,65.0343179627376,65.88613757119687,51.9354439906981,52.62178224389148,0.851819608459266,0.6863382531933837,1.2411075799664864,0.007243545447143203,0.006187475099066942,0.0067155102731050725,13.264355327305388,522,411,645,523,68,63,106795.1032425672,0.8093023255813954,0.7858508604206501,0.8697318007662835,0.8467153284671532,2983,2434,4390,3583,459,336,700831.317555318,0.679498861047836,0.6793190064192017,0.8461280590010057,0.8619556285949055,522,411,564,446,454,68,13,110,348,63,14,98,0.724031007751938,0.6921606118546845,0.8697318007662835,0.8467153284671532,0.8049645390070922,0.7802690582959642,522,411,106795.1032425672,700.0,0.679498861047836,0.6793190064192017,0.8461280590010057,0.8619556285949055
8,0.0,796.0,1205,65.89132359455392,66.7826206450146,52.623541467875,53.35861083382727,0.891297050460679,0.7350693659522705,1.2125346147516542,0.00745870610852247,0.006335076449103312,0.006896891278812892,13.424009811187332,535,428,675,530,81,56,111849.54163423098,0.7925925925925926,0.8075471698113208,0.8485981308411215,0.8691588785046729,3518,2862,5065,4113,540,392,812680.859189549,0.6945705824284304,0.6958424507658644,0.8465036952814099,0.8630328441649197,535,428,575,460,454,81,19,121,372,56,14,88,0.7007407407407408,0.7283018867924528,0.8485981308411215,0.8691588785046729,0.7895652173913044,0.808695652173913,535,428,111849.54163423098,800.0,0.6945705824284304,0.6958424507658644,0.8465036952814099,0.8630328441649197
9,0.0,895.5,1206,66.78622710304211,67.75946975395941,53.36537166976396,54.09698104395125,0.9732426509172996,0.7316093741872933,1.3302763540973268,0.007715348884180868,0.006451590410451812,0.00708346964731634,13.662488710008155,545,420,685,521,95,61,113521.83335372264,0.7956204379562044,0.8061420345489443,0.8256880733944953,0.8547619047619047,4063,3282,5750,4634,635,453,926202.6925432717,0.7066086956521739,0.7082434182132067,0.8437115431946838,0.8619744058500914,545,420,561,439,450,95,29,111,359,61,21,80,0.6992700729927007,0.7293666026871402,0.8256880733944955,0.8547619047619047,0.8021390374331551,0.8177676537585421,545,420,113521.83335372264,900.0,0.7066086956521739,0.7082434182132067,0.8437115431946838,0.8619744058500914
10,0.0,995.0,1319,67.77143207261378,68.84925082505976,54.09910374416634,54.93258179015831,1.0778187524459781,0.8334780459919671,1.2931579393470503,0.008033595066863129,0.006642032115613688,0.007337813591238408,13.916669034901446,642,470,747,572,96,65,125710.94909909552,0.8594377510040161,0.8216783216783217,0.8504672897196262,0.8617021276595744,4705,3752,6497,5206,731,518,1051913.6416423672,0.7241803909496691,0.720706876680753,0.8446333687566419,0.8619402985074627,642,470,633,493,546,96,18,87,405,65,14,88,0.7550200803212851,0.7325174825174825,0.8504672897196262,0.8617021276595744,0.8625592417061612,0.821501014198783,642,470,125710.94909909552,1000.0,0.7241803909496691,0.720706876680753,0.8446333687566419,0.8619402985074627
