episode,mu_M_mean,mu_M_std,mu_F_mean,mu_F_std
1,61.45941110416423,0.0010773396047539,48.53259636881949,0.0203754028339186
2,61.46206613691968,0.0022739697260427,48.77615804310076,0.0275921261586939
3,61.46477399905277,0.0026938670783667,49.02340014437807,0.0328977537073064
4,61.46775414741988,0.0030867327572326,49.26903198359256,0.0433266888111241
5,61.47062095360302,0.0042152001497693,49.515814547458966,0.0506911706663382
6,61.47368414596372,0.0055672011796795,49.76858865025382,0.0603516126074793
7,61.47695101196573,0.0071177955992377,50.02424006260664,0.0678209440244917
8,61.48051854918409,0.0086567586131906,50.28544186384336,0.0695969395244526
9,61.48453646082904,0.0100760592897057,50.5510771842181,0.0700880887158354
10,61.488738944188206,0.0116970691155253,50.82209771254362,0.0724115179697875
11,61.49329849684673,0.0136430553401702,51.10183837320877,0.0756766907463034
12,61.49845274517212,0.0152374513294779,51.37352029352265,0.0746649566393574
13,61.504412850242815,0.0186771395824725,51.64841018127007,0.0793746349359234
14,61.511943473341454,0.0220805009677274,51.924327091289,0.086201526315435
15,61.51977133934214,0.0257799652936042,52.20817181295062,0.0935936034033954
16,61.528645891676526,0.0295747996628855,52.49260118512866,0.0953791378267863
17,61.53809271018738,0.0331717627520337,52.772583990185616,0.0957925733968101
18,61.548848914973576,0.0366779453209253,53.06724787211412,0.1009048973218276
19,61.56165541982134,0.0413767727616221,53.3546662394175,0.0967089684852669
20,61.57651892525782,0.0466738134557096,53.64311413552957,0.0976505656054807
21,61.593574150815314,0.054293820910642,53.9374446653182,0.0990432170360412
22,61.6119465661604,0.0598646354307335,54.22734901267851,0.0934820900116429
23,61.63383775554566,0.0695106378810973,54.5252176642828,0.0927716410800071
24,61.65773810003877,0.0802903247916746,54.82585324035279,0.0895661176629642
25,61.68496262815764,0.0893882286627424,55.138562082848736,0.0942513463489418
26,61.7159794471326,0.1020768424616077,55.4448470958948,0.0912777884535328
27,61.75137319459483,0.114058775453869,55.75763935059022,0.0933477537325291
28,61.79039755596968,0.1279613318002483,56.06429911019835,0.0905138618282009
29,61.835798056238175,0.1404043274250322,56.369679292000775,0.088143413002027
