episode,mu_M_mean,mu_M_std,mu_F_mean,mu_F_std
1,61.90530866313348,0.0168307090856169,48.546971949631526,0.0136307014794802
2,62.35284368164057,0.024646995761176,48.7967625380377,0.0234522833868759
3,62.81693549359828,0.0307886690697605,49.04787064045751,0.034990563707366
4,63.27028803078839,0.0357590378530397,49.29424212517566,0.0386360282916142
5,63.72761064753801,0.0434308719103744,49.54265131996216,0.0397746128613537
6,64.18137447878557,0.0388284735154311,49.79451161899993,0.0432615210899326
7,64.6403706536211,0.0451058258087474,50.03561444916448,0.0497317747863417
8,65.10696579529238,0.0616018860289922,50.28065627377305,0.0522739773901255
9,65.56207817468737,0.0653940420595833,50.52055317549564,0.0566652512387562
10,66.02327146654082,0.0711206412420514,50.75819361176678,0.0633232179752166
11,66.48374301002652,0.07455940772788,50.99570256695287,0.0686016293722507
12,66.94694355419475,0.0944315045704445,51.23411900636597,0.0777824020949673
13,67.41116087376909,0.1142393913801533,51.47426182241436,0.0854620746271587
14,67.88487320599367,0.1239196237347918,51.72060538850427,0.0938201461968343
15,68.34840763724824,0.1348361376247959,51.95315998581229,0.096893768745676
16,68.82205536760037,0.1523768579154933,52.19539120081407,0.1014907288173381
17,69.29420452294596,0.1565617957096174,52.43513913056323,0.1119527042705001
18,69.77226773871756,0.1601267384741219,52.67673459863448,0.1166905202321841
19,70.25312127658033,0.17220713609731,52.90967419913903,0.1237226007816348
20,70.73329003614705,0.1807426327742951,53.13909563303112,0.1352489104981804
21,71.21428929139252,0.186220420964553,53.37538701651931,0.1452911460975672
22,71.69236498143785,0.1880325134568996,53.61324555198188,0.1538926307977055
23,72.17320559867002,0.19920586865064,53.84928832740953,0.1535739986947787
24,72.64812404338075,0.2139172099442541,54.085893396297216,0.1575055101912895
25,73.12195729378274,0.2221725798001349,54.318966829434125,0.1649741624098233
26,73.61195689361617,0.23805326290047,54.54567702501428,0.1738849477919212
27,74.10253776273439,0.2561963527334417,54.78266669381068,0.1781209872145494
28,74.58521988615745,0.2634937814431485,55.01247471660595,0.1848176112391317
29,75.08039541774704,0.2763836467703499,55.24236229423285,0.191145001675437
30,75.58114096609158,0.2957804955877315,55.47550126947978,0.1959829702746693
31,76.06934577292046,0.3058330297830627,55.70504292493871,0.2078726576430622
32,76.56479883163775,0.3244076697568693,55.931772511832925,0.2162193093318123
33,77.04789710637979,0.3373849785949749,56.155345310385805,0.2213261033235211
34,77.53500220822647,0.3523687971022859,56.37904172196183,0.2244853777387572
35,78.0317501838559,0.3798792192183259,56.60268495862177,0.236026246135947
36,78.53743393987699,0.3845833645199509,56.82852713155612,0.2402830353914914
37,79.03835070530879,0.394654957870811,57.05093155447939,0.2524971452188527
38,79.53902394182214,0.405257384142235,57.27194778336711,0.264039430948349
39,80.0473005512259,0.4192923314661693,57.495608513833645,0.2690378025326357
40,80.54888524776776,0.4175896700482743,57.71976826455593,0.2819965298371453
41,81.05750087004397,0.431737725529725,57.94580160641969,0.293082891243924
42,81.5701785715336,0.4440427131400615,58.166835026293086,0.2951358246841868
43,82.09038488326661,0.4661296850780199,58.38587653950872,0.3004899890554192
44,82.60366164935974,0.4800261754346129,58.60619994158343,0.3093366685144799
45,83.1193369957449,0.4871842521594366,58.82928910251972,0.3118232589484829
46,83.62723611233879,0.5081759387743742,59.045011460210006,0.320914880784722
47,84.14301522469187,0.524623293001981,59.26539616875723,0.3381755766319635
48,84.66183195913307,0.5403423931564043,59.48036261365398,0.3496388118604214
49,85.18457300652616,0.5475153668706344,59.69365203199228,0.3505208883557789
