episode,mu_M_mean,mu_M_std,mu_F_mean,mu_F_std
1,61.90348048797544,0.0147783037097591,48.54698182547713,0.0119510706151821
2,62.35317988955693,0.0218130500915336,48.79778202140462,0.0148505838140825
3,62.81722481763724,0.0355198761801039,49.04817127299144,0.0170046537350805
4,63.27196700221972,0.0531881342747494,49.29457998969266,0.0191907341435765
5,63.73109658245627,0.0580480792780747,49.54396822715338,0.0190640548768353
6,64.1823445160384,0.0637536058737797,49.7949625254099,0.0209150921718147
7,64.64024662186598,0.0814538059701052,50.03222860857373,0.0318339805136316
8,65.10600319969284,0.1004517189907065,50.2810886218759,0.0357377876127778
9,65.56272773084548,0.1041327107103035,50.52223268063868,0.0354359780833906
10,66.02936278060228,0.1113837018402369,50.765031773563415,0.0451304455076345
11,66.49407075394501,0.1109013152740082,51.00468175393238,0.0478850462265623
12,66.96425603460602,0.1180704445589569,51.24911354961458,0.0507451819213055
13,67.42737563181872,0.1224733428391014,51.48749440281682,0.0512110508748272
14,67.90517191537721,0.1346426048313894,51.734785563774416,0.0557647248302844
15,68.37319312125335,0.1464524723587033,51.968706632500826,0.0631592389280478
16,68.84565822579074,0.148717356954995,52.20970484758874,0.0665833304697774
17,69.31259639501664,0.1516047271242534,52.45184342417768,0.0686662314063224
18,69.78800950292597,0.1612691030635802,52.694576612476986,0.0659680167212144
19,70.2706516661026,0.1744585660059296,52.92687959405907,0.0753558028361039
20,70.75034300814288,0.1804982248729734,53.16076191370856,0.0809465599861326
21,71.22904082828303,0.1837329314572819,53.40071870829998,0.087782834372564
22,71.71098311559994,0.1890198875859347,53.6391020102075,0.0917138309067128
23,72.19815802832252,0.1943020898611871,53.87428612222256,0.0941375303666004
24,72.6726007472943,0.2053502590844805,54.11098319130255,0.0931803240429985
25,73.14855861464261,0.2069861916395689,54.34799834079477,0.0995949690740062
26,73.640701469209,0.219321886543368,54.576810432047694,0.1017598321688229
27,74.1294907428604,0.2272232284745882,54.81311799995997,0.1048349117986562
28,74.61772525375866,0.2287358465322312,55.04132631332048,0.103713883291841
29,75.11593764796757,0.2241554080513154,55.269898908413474,0.1058231199009791
30,75.6208617474029,0.2431446676587125,55.502036263621655,0.1102085246741173
31,76.11180445142611,0.2617895612459731,55.73348558781413,0.1135105763448529
32,76.61643468264745,0.266891409038327,55.96639947209957,0.1176500568003493
33,77.09963268816055,0.2829136467841438,56.19233371433012,0.121509629645009
34,77.59580530348512,0.2949971280900235,56.41579778260872,0.1208059949749118
35,78.09581078318287,0.3058908066209329,56.644484261674265,0.12891440036263
