episode,mu_M_mean,mu_M_std,mu_F_mean,mu_F_std
1,61.45918382096964,0.0012897792742608,48.35949813148502,0.0268295359441315
2,61.46162771082051,0.0015817904204791,48.42090376238582,0.0588635728637931
3,61.46433394005336,0.0014906751239297,48.48680931971949,0.0913926205551557
4,61.46672728838546,0.0019449448239589,48.56256987116986,0.1287969832109231
5,61.46965522116199,0.0023411536251374,48.64547257803848,0.1791197508118328
6,61.47249545251393,0.0032790278396509,48.73482620075376,0.2276695170344476
7,61.47572624557765,0.0039996111543214,48.83561073933488,0.283127047944138
8,61.47997416748242,0.0053395827064489,48.95011395430479,0.3481487806553802
9,61.48370701643476,0.005925954120746,49.07197443950814,0.4118342437462244
10,61.48802187618302,0.007747708290019,49.20801854975213,0.4811675435820531
11,61.493126562343605,0.0093901015190568,49.34897729796887,0.5526033838691234
12,61.49852998369022,0.0119821908909635,49.50808196839827,0.6272351596685691
13,61.50520991021132,0.01470475459136,49.67941323713164,0.7048331710555256
14,61.51303854054015,0.0192212238768074,49.859217833352574,0.7776341741017789
15,61.52126326325229,0.0229064740092726,50.04376849973965,0.8560248379843113
16,61.530806271762,0.0290368249947201,50.23510480451768,0.9297213620368936
17,61.54206654183514,0.0351586552214716,50.4370957637022,1.0052922837163123
18,61.55681887909191,0.0423070414965385,50.65074363023688,1.079984854477959
19,61.57269481735566,0.0514880029651164,50.86411151651388,1.1500562621513477
20,61.59207765371393,0.0619738531910003,51.09021978798798,1.220716455616109
21,61.61295090925313,0.0720343623307336,51.3193219589841,1.2862256433330583
22,61.63612014746436,0.083572106512691,51.55701928978728,1.345597739187224
23,61.66273511197868,0.0975309711399517,51.80065577827103,1.4094081502515778
24,61.6920292654084,0.1118575296287708,52.0470858293617,1.4686606591865627
25,61.72668287637439,0.1267032639922622,52.29811637947084,1.5316054303685878
26,61.76599767933239,0.1419143452255128,52.54816567296846,1.582646050563236
27,61.8075400782929,0.1576846672706374,52.805859870534086,1.6341136081961785
28,61.85412241413277,0.1722710497009527,53.07212027221173,1.6838344635691775
29,61.90162386331067,0.1890423039858479,53.34237335634451,1.7248044303381036
30,61.95726187152624,0.2042448993426115,53.6136572209975,1.7649320470866985
31,62.0149332696398,0.2225099558328675,53.891374094348976,1.8047942194232245
32,62.078396048246496,0.2425358696755745,54.17301899301403,1.8468689226782484
33,62.142897472412336,0.2583551646274735,54.45666603549522,1.8794010961177416
34,62.21503725436016,0.2762761481724116,54.74212066665477,1.9074729969223052
35,62.29139121796312,0.2947637465687696,55.027202919024525,1.935321451249994
36,62.3684355500997,0.3136963972688304,55.32084585209585,1.960192877095409
37,62.45247395352409,0.3308301125327691,55.61485628697284,1.983194068571799
38,62.54439179897711,0.3564433176693127,55.9102242567614,2.0063795558934223
39,62.63840814597806,0.377515759067702,56.203283545818906,2.033340312073048
40,62.73199181049726,0.3973646722025245,56.5077228616045,2.0525023901962585
41,62.83117885297774,0.4226070966186749,56.811100535902405,2.069107010706434
42,62.93907824463709,0.4454430939742771,57.11765834611784,2.0872496261827136
43,63.05079958607725,0.471455163898782,57.430788515744425,2.107154521193452
44,63.17101914706238,0.5008719303359698,57.73599569845197,2.120994234889813
45,63.29478723294201,0.5288539464652408,58.04697449546829,2.1324346203832403
46,63.42758173875495,0.561983791093305,58.364992000901815,2.150810743125961
47,63.564527424550114,0.5932658539748681,58.68189704171715,2.161127288703798
48,63.711222162091246,0.6300399141655204,58.99805715633566,2.1674677760852568
49,63.86296959368258,0.6645449957680383,59.31795222152821,2.184180176984272
50,64.02480911813578,0.7086299954034598,59.63408141512332,2.185863848138344
51,64.19153871052211,0.7513378300680956,59.95057126703102,2.1906509574772848
52,64.3773189112588,0.8030125343712848,60.26807157158886,2.202909058351668
53,64.5693750418001,0.8601144705235527,60.58899733213183,2.213480602915096
54,64.77562615820287,0.917650062714144,60.90670784700494,2.220353017850881
55,64.98993287010207,0.9795872702715124,61.23629145319772,2.2253123964169457
56,65.21687990990296,1.0509914781705552,61.55603058350111,2.2325796743507538
57,65.45706812795125,1.1126591010287477,61.88033342711672,2.2437412761510678
58,65.70998047458045,1.1734219202731762,62.20362633806849,2.2551100170012703
59,65.97348202712055,1.2562690890661097,62.53741509517405,2.2739656194032607
60,66.24804237732853,1.3272519867538186,62.868056702578414,2.282826266022826
61,66.54090466421565,1.3977527201055833,63.198133509950665,2.2952216630085367
62,66.83631217077517,1.4604500143314862,63.52316975357237,2.301638550457918
63,67.144547241379,1.5281389563212795,63.84626663983544,2.3133526306420134
64,67.46137620506262,1.58666970999681,64.18492731139813,2.320989852586784
65,67.78455868071349,1.6505153065689075,64.5130937719741,2.330477673099905
66,68.11689446562806,1.6921697003970395,64.85416870741714,2.333185209353395
67,68.44767197168949,1.733271373436051,65.17732775049369,2.335673071691664
68,68.78920045989267,1.7660624764448734,65.50648446949629,2.340599546549335
69,69.13872926625433,1.797847044703276,65.83919758339837,2.3541811691758654
70,69.48993281333249,1.8257477155692152,66.18573624566898,2.363481831020374
71,69.83439744226676,1.8397171140430468,66.51556857215499,2.3708616365347424
72,70.18114220923681,1.849657290407552,66.84517705678539,2.3804578853749923
73,70.52670437523402,1.858754036345203,67.18908554590766,2.390861178283014
74,70.86636836620343,1.8557639065855216,67.51998792529058,2.404233317235801
75,71.20773039178208,1.8441337501369712,67.85108610706959,2.414185184975351
76,71.54805330799226,1.8284336493963356,68.18197847159624,2.4235648378819645
77,71.88520441487488,1.8096393390708363,68.51479286715349,2.432756077584923
78,72.22065879226052,1.7954569139352088,68.85399035282049,2.438332899808364
79,72.55550561849707,1.7650592561631802,69.19451025649346,2.448165440772561
80,72.88570847810433,1.7398393891382284,69.5281999895813,2.453778639994104
81,73.20325216645239,1.7080107636810735,69.85610775270098,2.4607109367305475
82,73.52439923385197,1.6713738544872314,70.20304254703265,2.466104153455493
83,73.84007225774786,1.6325071703442242,70.54448280566018,2.4734800327461093
84,74.15607572811976,1.58487893592622,70.87810464885239,2.4769068605460065
85,74.46228582942538,1.5447307798566483,71.22362310886929,2.4812175117536857
