episode,rawlsian_maximin_mean,rawlsian_maximin_std,fairness_lagrangian_mean,fairness_lagrangian_std,social_welfare_mean,social_welfare_std
1,0.0005069304778433707,0.0001584675507914184,0.000648843882607202,9.04543326798919e-05,0.0005395120333476372,0.0001321768245960633
2,0.0005139844303459998,0.00015923782826631657,0.0006663566813944309,6.320036736204946e-05,0.000540130018606247,0.00012969391742204993
3,0.0005171212535461767,0.00015615103882778093,0.0006805365876537321,6.148531629265413e-05,0.0005581355689229017,0.00013065148949442613
4,0.0005332272946196459,0.00016098761003520217,0.000705012927382726,5.753046597197363e-05,0.0005818839911283452,0.0001350103979627405
5,0.0005471211051762708,0.00016438002207727487,0.0007254819078019206,6.179964168462775e-05,0.0005940601832639946,0.0001374339056216148
6,0.0005615354453909031,0.00016912119488922796,0.0007461575456354844,6.363006134871849e-05,0.0006139722215471081,0.0001416646146264419
7,0.0005757501084530268,0.00017225489064565203,0.000774399679578235,6.087767051454667e-05,0.0006354707414799048,0.0001463862432528412
8,0.0005926464087823644,0.00017610755878955467,0.0007968319014152336,6.162029814534493e-05,0.0006525246527977354,0.00014958937614696234
9,0.0006089120999511585,0.00017911895170154955,0.000819179702406671,6.302926662115842e-05,0.000673188611787815,0.00015367732242455346
10,0.0006281044791369711,0.00018242883005867178,0.0008434322673954375,6.601329506919589e-05,0.000693455700261218,0.00015693730273398315
11,0.0006459727586903023,0.00018470033838692898,0.0008716464531723786,6.903643765435634e-05,0.0007153318419285277,0.00016123513395243806
12,0.0006658809905604775,0.00018751658250204767,0.0008957685483972545,7.044787302443638e-05,0.0007396152888652387,0.00016517748402766904
13,0.0006868112757162584,0.00019028484339484884,0.0009197715528834349,6.961621294817581e-05,0.0007606657908723131,0.00016817813586116783
14,0.0007079159091628203,0.00019316495178006428,0.000940409931916312,6.716728500361323e-05,0.0007825021183958163,0.00017193668970771146
15,0.0007301072080633523,0.00019565116678029934,0.0009640802238478302,6.590826538955576e-05,0.0008042509499873152,0.00017450767405949945
16,0.0007526969325309279,0.00019834392840650458,0.0009845585664854267,6.346424892914675e-05,0.0008254802750039433,0.00017673250020689254
17,0.0007739273965748056,0.00020104471486683193,0.0010015188521180773,6.083215692688151e-05,0.0008450041322052863,0.00017910953218136494
18,0.0007943081339894176,0.00020417534340402488,0.0010146873203671172,5.7354947068724036e-05,0.0008636429315700188,0.00018100749716453768
19,0.000813306625543777,0.00020567755852484544,0.0010287453553833026,5.31288445725081e-05,0.0008812329144864735,0.00018282188774638273
20,0.0008343588691878089,0.00020857311855036666,0.0010400667647894124,5.024012415679159e-05,0.0008975330588529038,0.00018383505273655664
21,0.0008531833263071717,0.00021079588630911456,0.0010504401551738474,4.7744197962490356e-05,0.0009127925148517963,0.0001843915195083941
22,0.0008709888541926441,0.0002115119092286446,0.0010595655285103333,4.591579920276234e-05,0.0009265078664649716,0.00018539085609302596
