episode,rawlsian_maximin_mean,rawlsian_maximin_std,fairness_lagrangian_mean,fairness_lagrangian_std,social_welfare_mean,social_welfare_std
1,0.0008687610693947137,7.705493226779918e-05,0.00047170791877995536,0.0009092992291680642,0.0002072301427925828,9.723115623668149e-05
2,0.0009180185529362033,5.342151568363619e-05,0.0004838778838290904,0.0009367176991093889,0.00022569970750470887,0.00010818089237450834
3,0.000937016481928269,4.259749664647204e-05,0.0004959863854058312,0.0009443688858098165,0.00023682640414349199,0.00011186995513197806
4,0.0009473769722189082,4.214554584933135e-05,0.0004967478892237828,0.000936970534452317,0.0002517496378912538,0.00011864604188569323
5,0.0009533478228763559,3.9584289324202684e-05,0.0005002222733460395,0.0009335315582390324,0.0002673755337485737,0.00013263363496951797
6,0.0009635300612379894,3.9468186461519865e-05,0.0005009335696076502,0.0009227218507108698,0.0002807656167978867,0.00014039716375728058
7,0.0009745324867780812,3.828836309453567e-05,0.0005080046752287782,0.0009174905590751903,0.0002972768964225399,0.00014989216776582664
8,0.000985815174749987,3.466904037609072e-05,0.0005105965609040989,0.0009076972925701133,0.00031729212949444755,0.00016172081805148307
9,0.000998743847247661,3.135291829300432e-05,0.0005119077641315106,0.0008911074517059879,0.00033571488638756575,0.00017045858121212922
10,0.001012483286510732,2.9459212012163542e-05,0.0005150182082754266,0.0008773847184337954,0.00035681605974841594,0.0001799603089924167
11,0.0010279536588983112,2.8305440332288824e-05,0.0005193720701370937,0.000867513946768376,0.00037519319404796044,0.00018788409599682868
12,0.0010378484211039571,2.592439708361861e-05,0.0005238163930195993,0.0008569505557631773,0.00039735488087074103,0.00019605837959642646
13,0.0010477710585003806,2.5867026875555026e-05,0.0005292632857029242,0.0008445486036577663,0.0004207555755949513,0.00020408755037824977
14,0.001057353675025014,2.640894468913584e-05,0.0005351844155674176,0.0008322055745130587,0.00044459973667481816,0.00021020675923012622
15,0.0010695386907055033,2.7110397713397873e-05,0.0005409510950790596,0.000818124829930807,0.0004661300897024022,0.00021661970230500897
16,0.0010813689220029047,2.6474184515655194e-05,0.0005476926946429859,0.0008057637231003919,0.000487310128710783,0.0002212581880785552
17,0.0010905543587661714,2.561474207270972e-05,0.0005532006441315787,0.0007893850042413137,0.0005091154160551342,0.00022580730253164024
18,0.0011036208177559726,2.5812834672224853e-05,0.0005603657891833911,0.000775916842557358,0.0005327607708886455,0.00022995377206550747
19,0.0011141582462022431,2.4466513512341166e-05,0.00056865838296647,0.0007626552664744804,0.00055393547797306,0.00023262557435094644
20,0.001124706749081478,2.4312218648918636e-05,0.0005760321222270605,0.0007495083993422065,0.0005775040845741976,0.00023561954454659408
21,0.0011371901066253973,2.4702223133890364e-05,0.0005849742084493667,0.0007383949974873318,0.0005995777130398844,0.00023725205775747174
22,0.001147093087702636,2.3791913340149076e-05,0.0005929515117467542,0.0007234440335589691,0.0006222751693702565,0.00023789609088770483
23,0.0011594144147428385,2.4440861911075846e-05,0.0006012841896786581,0.0007086516330380957,0.0006451794563543901,0.000239388230710672
24,0.0011721945506917352,2.5095360619560007e-05,0.0006107928030022243,0.0006945905506700557,0.0006674115489549347,0.000240066424495816
25,0.0011874077607550917,2.6266450774353048e-05,0.0006212973373491355,0.0006809767723818919,0.0006898757182040064,0.00024126238394378866
26,0.001201411767993141,2.7348001558178245e-05,0.0006283853785727635,0.0006653900640067801,0.0007115023315274114,0.00024057898025440795
27,0.0012169839282001075,2.8706606162770923e-05,0.0006371813199362931,0.0006513999377833018,0.0007338259056271835,0.00024029002410993607
28,0.0012309272761408653,3.0010192766631246e-05,0.0006460113651802455,0.0006381577936205195,0.000756918380624049,0.0002397522387852317
29,0.001244855840530737,3.1060829985701164e-05,0.0006530945084969851,0.0006239915448410332,0.0007796120390496354,0.0002383067399464311
30,0.0012604532332805866,3.3263981185453364e-05,0.000661592433688803,0.0006113241986841208,0.0008022423429178854,0.00023665850042684248
31,0.00127457791977852,3.522163101530439e-05,0.000670044651497991,0.0005972579265160683,0.0008252942780540281,0.0002354125163380843
32,0.0012894795521321868,3.7301749998549154e-05,0.0006781971439588698,0.0005841453592227387,0.0008482921520644979,0.00023450394191229688
33,0.0013072012716292918,4.0084335224057454e-05,0.0006859705652387481,0.0005708370368491192,0.000870401418278923,0.00023238862487400907
34,0.0013236979817399098,4.2488030998576045e-05,0.0006930271049182343,0.0005577246299291445,0.0008930388704586894,0.00023003486692814857
35,0.0013399378161755631,4.4129138544204636e-05,0.0006993397367043632,0.0005448293863317697,0.000914857358481518,0.00022774103192658017
36,0.0013582612267901163,4.649546418837051e-05,0.0007063019268747395,0.0005322153598342354,0.0009371062282453055,0.00022544051704859603
37,0.001376545344384655,4.877876169863913e-05,0.0007125041747742077,0.0005196976882265964,0.0009591703786060833,0.00022294220228378101
38,0.0013956709708453927,5.099626686435666e-05,0.0007186463099067332,0.0005078737531527618,0.0009814935413818152,0.00022093433714943418
39,0.0014148363452156929,5.3606634929974063e-05,0.0007240288664491602,0.000496094034922725,0.001002935435245732,0.00021929378756139372
40,0.0014336548275473142,5.633321929947103e-05,0.0007293600463885448,0.0004848329359309849,0.0010247579279634648,0.00021702362786490059
41,0.0014533197914820162,5.8030611018531986e-05,0.0007353155016837814,0.00047387467781754715,0.001046111409259396,0.0002148090016006657
42,0.0014723730291829266,6.028311505817063e-05,0.0007399860486439791,0.0004637541699941521,0.001068183306864288,0.0002128035847670665
43,0.0014922406021731587,6.21467325888803e-05,0.0007443417769779111,0.0004542167319794388,0.0010906998574129738,0.00021126977804551908
44,0.0015134328066069426,6.322044674826656e-05,0.0007488601166052043,0.0004448249859759977,0.0011121372931883822,0.00020931537740625288
45,0.0015335272931081855,6.420032512797388e-05,0.0007532500246189225,0.00043670601802887996,0.0011339268515447225,0.0002072790269129287
46,0.0015532053059152378,6.47217798106018e-05,0.0007570559361389218,0.0004289532498447698,0.0011567780404102526,0.00020621524004733066
47,0.0015722457053058275,6.534295713064195e-05,0.0007610412972870078,0.0004215128724394109,0.0011790861064489451,0.00020448203461174923
48,0.0015933694736632808,6.538158667525128e-05,0.0007647022298003685,0.000414896080772161,0.0012015293700112454,0.00020277225851560672
49,0.0016126680079492856,6.515811565571458e-05,0.0007679379300429383,0.00040819424430628973,0.001224097460968635,0.0002019048399063583
50,0.0016308461919508758,6.47424807567276e-05,0.0007708025215634737,0.00040270804470401907,0.0012464264707455366,0.00020038462942309664
51,0.001648278072865516,6.425429901020327e-05,0.0007733105772693954,0.00039777739790959436,0.001268614544481113,0.00019919025647451876
52,0.0016653080993339563,6.400541795224234e-05,0.0007758398733097004,0.0003928080332440947,0.0012919360227660508,0.00019905773547820166
53,0.0016812270616277008,6.311040153084782e-05,0.0007777439988065992,0.00038863036268986127,0.0013156432983957966,0.00019923989621284982
54,0.0016969451288621567,6.178134727573054e-05,0.0007804157218004665,0.00038440922763459867,0.0013394564964871567,0.00019924508271941348
55,0.0017117592157377664,6.0556099940622524e-05,0.0007828604029553478,0.0003810297382787811,0.00136457254460739,0.000199537608489968
56,0.0017256147318978838,5.962091952004518e-05,0.0007856367765126515,0.0003777024434720897,0.0013892819690904067,0.00020060453061992303
57,0.001739613079816037,5.804025336665809e-05,0.000788130840730174,0.00037465613259289257,0.0014147428305116237,0.0002014412928475777
58,0.0017529900719095053,5.714014133136621e-05,0.0007902239817597064,0.00037183504346614295,0.0014404531410685362,0.0002022869491676902
59,0.0017655212541625698,5.654838556569376e-05,0.0007924825120892737,0.0003693013521527223,0.001467317246924974,0.00020494449538108482
60,0.0017776165404197106,5.553170751713413e-05,0.0007949363690360212,0.0003670491610023558,0.00149397469055402,0.00020635595921945286
61,0.0017894318466924548,5.499892723464455e-05,0.0007972084916673697,0.00036494265044437224,0.0015212674229327734,0.00020795963757008656
62,0.0018000296479442311,5.439386067493678e-05,0.0007996802209611303,0.0003631283608689251,0.001547508783211654,0.00020880186652699986
63,0.001810983413305568,5.4217435902071904e-05,0.0008020602183093961,0.00036112983950239156,0.001573838206716888,0.000210247147496921
64,0.0018213978767125712,5.394650052684422e-05,0.0008044051509624555,0.0003599820627313943,0.001601341706369532,0.00021096253894945584
65,0.001831264895526651,5.365251871030729e-05,0.0008071204377158251,0.00035872242783207365,0.001627824710902517,0.00021211181561491506
66,0.0018424673769872632,5.3670399451735835e-05,0.000810403280316784,0.00035811487137628496,0.001655164341152091,0.00021160184784203522
67,0.0018523721952888885,5.3821158682620583e-05,0.0008133224295881914,0.0003573826326866475,0.0016802109017401473,0.00021107386168218095
68,0.0018624666295377536,5.364541243672355e-05,0.0008163143235121457,0.00035702783733662673,0.0017058091362949501,0.00021018629349109705
69,0.0018719249715511105,5.385163638350747e-05,0.000819875722972602,0.00035694190875682944,0.0017315233810343438,0.0002096475292794127
70,0.0018821314492895591,5.4323025576618326e-05,0.0008231224514781102,0.00035721682398098706,0.00175767510146396,0.00020872223836061296
71,0.0018922598087118205,5.440220885747958e-05,0.0008263120410820175,0.0003572982783981696,0.0017814044739859667,0.00020692723009059171
72,0.001902566277693614,5.422149673690719e-05,0.0008299482320089665,0.000357441420678864,0.0018045532223963702,0.00020503928478552184
73,0.0019118372012818987,5.389262194356358e-05,0.0008332086914124195,0.00035750006329316066,0.0018280301865049886,0.00020319536169175495
74,0.0019216617888365658,5.382916549155429e-05,0.0008363069961696462,0.00035778847043562475,0.0018494622348475093,0.000200843127981203
75,0.0019306220964806695,5.3699974869650915e-05,0.0008395141129491157,0.00035836617383542705,0.0018704395844662478,0.00019794891385387306
76,0.00193994511325086,5.338991660478758e-05,0.0008429947915804901,0.00035898955286106367,0.0018908466039396948,0.0001949023523247077
77,0.0019491451108530464,5.3061796332369e-05,0.0008465893147496647,0.00035987681447210084,0.001910593811796363,0.00019177755305616384
78,0.0019581757028549578,5.2591933915413054e-05,0.0008498026302222563,0.00036072644706529956,0.0019300487661061115,0.00018883780686304976
79,0.0019676728124054855,5.20047672766908e-05,0.0008536118752923621,0.00036182104746528275,0.0019490413968908614,0.00018533855382913886
80,0.001976532376513736,5.192291090638923e-05,0.0008569612260968904,0.000362870500987705,0.001966740662004328,0.00018203094075267134
81,0.0019855393286218907,5.1589807870428435e-05,0.0008602846532982546,0.00036383721879743275,0.0019828159475022912,0.00017855996951955888
