episode,rawlsian_maximin_mean,fairness_lagrangian_mean,social_welfare_mean
219,3.8070489118308126,3.8406488715150338,3.8533215554174074
220,3.8207433590394486,3.8544300039243726,3.867335862528308
221,3.8348213605715085,3.868612724928905,3.8815731730190404
222,3.848849865256558,3.882958795776028,3.8957550253237647
223,3.8622224706109325,3.896981981703575,3.909688466070834
224,3.875576521872106,3.910352191172016,3.923208907592027
225,3.8893003152750727,3.923940034373696,3.9374284708253726
226,3.902598130669595,3.937294847386568,3.950913215266181
227,3.9160943129602557,3.950957098101487,3.9647565872445667
228,3.929694160355842,3.964912138990185,3.9784600100868728
229,3.943330567125594,3.9784938295257835,3.9922367019742446
230,3.95647209688174,3.9919191839310653,4.005771498605123
231,3.9697896192646804,4.005134478822425,4.019049975958849
232,3.9832337073256827,4.018688199038769,4.032864042598899
233,3.9966079966943564,4.032236444981144,4.045994668676479
234,4.010087469635566,4.044663927219409,4.058933773137586
235,4.023642641286708,4.058460449361662,4.072217327393673
236,4.036394052820353,4.0712073662926445,4.085328377708684
237,4.0495156374828785,4.084558253494683,4.098774449419023
238,4.062481162524,4.097588299589955,4.112403464381851
239,4.076498901279637,4.111321915404479,4.1260494645722465
240,4.090014720188998,4.124578109574003,4.139101500914049
241,4.103000838347236,4.138258716906357,4.151744973385956
242,4.1163074653583385,4.15184617123424,4.164736956381413
243,4.1296440344747944,4.165747112416652,4.178313224210852
244,4.142868400016903,4.179520945397816,4.19207985206956
245,4.15596016071887,4.193005383945654,4.20519103093935
246,4.169001797544827,4.206527769668941,4.218599739922261
247,4.182247988893717,4.219620680447719,4.231760517695175
248,4.195583559361273,4.233203387770786,4.244967768512013
249,4.208633262156713,4.246500185845039,4.257690733285381
250,4.2217564042989695,4.259657160605436,4.27088857090173
251,4.234491440139264,4.27294090914346,4.283872577496851
252,4.247361829816446,4.285637535569849,4.296851788789565
253,4.261006163869758,4.298996415411824,4.310412692745618
254,4.2738665544377,4.312055224357941,4.323466327792748
255,4.286154150313193,4.3252656526710656,4.336427921725532
256,4.298595171959806,4.337987274800334,4.349542896702535
257,4.3114492350350035,4.351190849728668,4.362587968901989
258,4.323973802426459,4.364079505727428,4.375540751305197
259,4.337099241865579,4.377292440174693,4.389201072807709
260,4.349403758360235,4.390089637640033,4.402083082458439
261,4.362355121155354,4.403006044332495,4.414750651277296
262,4.375106239802963,4.4160205164046795,4.428180483698203
263,4.387811933225266,4.4290396712716245,4.44068997335507
264,4.400214225963101,4.441874287519729,4.4536252856700225
265,4.4128145302696655,4.455102909908735,4.466997195500058
266,4.4249825733374255,4.467265164470218,4.479133917351427
267,4.437763527440328,4.479709383482929,4.492032620514259
268,4.450348046250745,4.492466293152689,4.504496645225359
269,4.462823707990094,4.504758019992889,4.517094280972055
270,4.47503726318879,4.517574076579411,4.529612453802826
271,4.487544985602306,4.5302393847424,4.5424394251363545
272,4.499853462733937,4.542952162220912,4.555150139054519
273,4.512628710933184,4.555706549034089,4.567633164464051
274,4.524907186777208,4.567541401445335,4.579965909786737
275,4.53686182160445,4.579834889766434,4.592419610343587
276,4.549381503130653,4.592123080355049,4.604279834993306
277,4.561807461003303,4.604936657112435,4.616741104041649
278,4.574118780242374,4.617364453784286,4.629193746273712
279,4.5861784674122825,4.6297588582442275,4.641301279696963
280,4.598709506873155,4.642246668917261,4.653725394647109
281,4.610574041710707,4.65453759891575,4.6661100812577905
282,4.622069093591542,4.666763695689468,4.6779111004377905
283,4.633750177028795,4.678191671167191,4.689936125025361
284,4.646037268872098,4.690475671042585,4.7022849069022525
285,4.658029099377138,4.702898657101442,4.715278958140947
286,4.670267569197133,4.714942593052691,4.727766221697019
287,4.682444573201088,4.727094656905947,4.7403857684152255
288,4.694342919058719,4.739000737953881,4.752593153425066
289,4.706490830949087,4.751364493792683,4.764854114643564
290,4.719049686096073,4.7634788734507545,4.777475125184221
291,4.730763836923854,4.775273222482534,4.7897696464983675
292,4.742761780232127,4.786744130584607,4.802133826235361
293,4.754700562325068,4.79843371003506,4.814140141999402
294,4.766520276993188,4.810619813641681,4.826032767796891
295,4.77848881080892,4.822493624317056,4.8379249218153735
296,4.790776811910487,4.8346988819273236,4.850000285441503
297,4.802797751401567,4.846639803064064,4.8614097934148806
298,4.814857694978133,4.85881690879927,4.873729552799125
299,4.826615908381767,4.871099127186689,4.885842469968636
300,4.838164081350754,4.8834051746001155,4.897695317471206
301,4.849724007553584,4.894948230724602,4.9094739008041275
302,4.861109628912953,4.906388604613818,4.921526891773251
303,4.8725665357929095,4.918407931363085,4.9332071807256845
304,4.884682425673487,4.930231786477947,4.945012333891964
305,4.896425777061283,4.942140397563556,4.956875279601313
306,4.908263873481927,4.953982826022048,4.968684736033996
307,4.920397242809386,4.965942084278814,4.980514960337041
308,4.931553282089323,4.977436523572437,4.991969337280511
309,4.943393455303434,4.989047876734302,5.004072296777452
310,4.954731815443883,5.000433815460573,5.015797034122573
311,4.966530916483089,5.01232070273935,5.0279324891093795
312,4.978208617358077,5.024129533264752,5.03972063276203
313,4.989464663340314,5.036194872743916,5.051396784569553
314,5.001024523411899,5.04780731291053,5.063672576521146
315,5.012384915536414,5.059377690770706,5.074920505470499
316,5.0239314017604,5.070528967925414,5.086672061285825
317,5.03563249228352,5.082100130710225,5.09843915616402
318,5.047215423334438,5.093796931022291,5.110171486113383
319,5.058448847468837,5.1053104015521935,5.120964148738448
320,5.069545345405514,5.1164459612686635,5.132044193332541
321,5.080453843320889,5.127836230680446,5.14298015192711
322,5.091414829595429,5.139619732176938,5.154330710182592
323,5.102751615631816,5.151379552539536,5.165744979486401
324,5.113571768562163,5.162777151575891,5.177190362422057
325,5.124905187732811,5.174178574522192,5.188665430280873
326,5.13556413627496,5.1856393309862625,5.1997673491420695
327,5.1462932414573785,5.19703361296329,5.2104275801905375
328,5.157615792674086,5.208479454338334,5.221516227043122
329,5.1689211380193845,5.220159857840641,5.233298022350442
330,5.179493949038389,5.230672080722647,5.243890770204349
331,5.190538819422587,5.242154763747345,5.255147778844624
332,5.201473313199938,5.253326338422258,5.265600759607078
333,5.212131486889822,5.264677007276746,5.277120978577833
334,5.223085216272009,5.275568681155285,5.288044505103641
335,5.234377677991798,5.2870310354912995,5.299362484683532
336,5.245781227200101,5.2975996653136255,5.31083295929884
337,5.256601079304316,5.308901088960401,5.3219676815142805
338,5.267608279620369,5.3198806507185905,5.332734287426054
339,5.277996597001455,5.330594077515344,5.343483900895332
340,5.28909275602976,5.341199937108949,5.354387356354355
341,5.2995099358499385,5.351373955101096,5.36451425965391
342,5.310329551071166,5.361992994440518,5.375039825679007
343,5.3210638559360115,5.372830698761964,5.385985221946047
344,5.332339392825265,5.38313515068713,5.397187065646052
345,5.343181984604389,5.3932930624127335,5.407480830694392
346,5.353326937870859,5.403403726964498,5.417844569029465
347,5.363864531063326,5.41400641241301,5.428419130689201
348,5.374218581918919,5.424510566518054,5.439206167623107
349,5.384459327047223,5.435413735376958,5.449596500847203
350,5.395092177855422,5.4458960725782655,5.4603814512874695
351,5.405994735908059,5.456027144265217,5.471013134645785
352,5.416618714530607,5.466594066797007,5.481454119672854
353,5.426840800723343,5.477270880813619,5.491902886027339
354,5.437459147770137,5.487681821837918,5.502040524030688
355,5.44843646283901,5.4982759243584765,5.512921131648876
356,5.458897355709771,5.508213107140775,5.522780745323713
357,5.469163560019509,5.518775215628785,5.533305239653466
358,5.479783317198206,5.529538917870899,5.5443699919442535
359,5.4906251827339645,5.5397333112140315,5.554813885054699
360,5.5011524953273,5.550202845033206,5.565518459017548
361,5.511335226211126,5.560440481377235,5.576671141254951
362,5.521653918771637,5.571389705486936,5.587457530962226
363,5.5318284877194275,5.581481212570151,5.597372669129914
364,5.541952955142158,5.592340932425027,5.60782501856481
365,5.552728895039382,5.602863155325723,5.6183187710192115
366,5.563147697313812,5.613489191988869,5.628415686213125
367,5.573131828713142,5.623185440256506,5.638660829581105
368,5.5833000460142115,5.633670695944636,5.64887581307271
369,5.593938715206486,5.643938609028146,5.659581928285412
370,5.603904501836708,5.653854445599604,5.670199001726501
371,5.613517933379153,5.6637658794813746,5.680271619090007
372,5.623387687982607,5.673950871807146,5.690490391170483
373,5.633637352375344,5.6843670321173425,5.700488158977972
374,5.643342960546372,5.693980879693734,5.710414422392911
375,5.653178369333294,5.704228010069499,5.720343440022022
376,5.662723220339673,5.714656363524979,5.73051535472675
377,5.67239187837852,5.724560800335416,5.740179977375631
378,5.681969587064851,5.734264990456081,5.749762680617353
379,5.69165158802148,5.7444472502193245,5.759545670243842
380,5.701815022581815,5.754081992571906,5.769618549901126
381,5.711808187254394,5.764177774893983,5.780286252264256
382,5.7216937846631915,5.7739473892892565,5.7909394217483765
383,5.731606028886851,5.783333266112337,5.800642605456905
384,5.741201714818448,5.793294956190886,5.8100090469752494
385,5.750548950449686,5.80259700789416,5.819519552189724
386,5.760328748951815,5.812410044497273,5.829492671501669
387,5.770357516881617,5.821662251660935,5.8388399421538315
388,5.78000315124802,5.831116108349696,5.849233129652468
389,5.789600085764945,5.840886333397061,5.858547832629386
390,5.799572902774979,5.850770008374013,5.868246540416441
391,5.809495500662787,5.860158500735643,5.878005635171481
392,5.81870507110692,5.869492893207351,5.887628092280722
393,5.828708449888114,5.878847680069761,5.897517534131973
394,5.838226334148617,5.888395335220106,5.907276650979478
395,5.84756140922732,5.89745710535325,5.9160850899943345
396,5.857253107551373,5.906945979173278,5.9257343167479295
397,5.866864885453638,5.916473834551535,5.935676811344348
398,5.875992416300464,5.926279920754395,5.945004920598754
399,5.885164711092157,5.935456778033888,5.954530867260476
400,5.894329541250941,5.944255674486105,5.96361751643238
401,5.9038240190689875,5.953345719538641,5.9732554687825345
402,5.913297612965056,5.9625355144908765,5.9830489621704785
403,5.922547449843789,5.971692033389691,5.9925723633476355
404,5.9319347061679455,5.9808417821990325,6.0017123160972075
405,5.941242036443017,5.989469254773956,6.01006332922166
406,5.950704905226653,5.998156833179823,6.019376786827446
407,5.960013483356346,6.007291726471618,6.029114114947319
408,5.9692651758624455,6.0166397765181365,6.038399323562315
409,5.978454139007273,6.025751814336726,6.047893231123286
410,5.988461873019211,6.034611980317305,6.057396728255577
411,5.99735521231153,6.043849215619878,6.066786408621094
412,6.006544218725506,6.052612568251336,6.076138652385002
413,6.015989815110602,6.062722370562412,6.085562968421413
414,6.025435648684002,6.072139812407374,6.094625185177548
415,6.0346488638655895,6.081359999164433,6.103542360031385
416,6.0435606721231965,6.090012456666372,6.11202741388441
417,6.053030984714003,6.099139868600756,6.1213750806770335
418,6.062011482735578,6.1079155737564035,6.130602680922183
419,6.071037251730866,6.116654468311182,6.139897203059567
420,6.080221559462008,6.126100476078412,6.14920181540069
421,6.0887825826641295,6.134814887842222,6.157983881245928
422,6.097750569321004,6.144161622406905,6.166862311785308
423,6.10648860089307,6.153149487678975,6.175852264711877
424,6.115120999394465,6.161977654342994,6.184478687976967
425,6.124401753494513,6.170480438196121,6.193824236603773
426,6.1331588759321365,6.179955213792886,6.202841693913538
427,6.142164562938165,6.189233691378772,6.212204412777632
428,6.150877529393426,6.198056308298357,6.221036397750423
429,6.159508163343445,6.206738071926772,6.2300442408489145
430,6.167982473185099,6.2157219256209935,6.23833861976604
431,6.17654109594472,6.224849527990669,6.2472406298283865
432,6.1853918320574035,6.23342904499704,6.255901326460792
433,6.193842121609561,6.24227431072435,6.264986528678009
434,6.202546976801969,6.251238241783112,6.273467332039206
435,6.2109980035268615,6.259899572117541,6.282250881291678
436,6.219977944540254,6.268675593365431,6.2909893606544625
437,6.228132843503192,6.277323012563427,6.299377240871717
438,6.237020035945771,6.286318542054048,6.3082371195275435
439,6.244862227457528,6.294922974980128,6.3167105416494795
440,6.2537126921728206,6.303904669552673,6.325309922865824
441,6.262390900669085,6.31250736534864,6.333630855520792
442,6.2703392207938915,6.320739351188321,6.341331361154692
443,6.278255707907285,6.3286576872013285,6.3496535570414085
444,6.286487988476217,6.337028402098551,6.358067490943438
445,6.295224683692641,6.345544739198611,6.36614446550332
446,6.3033857788259935,6.353891600998355,6.373913304015875
447,6.311423991133825,6.362209969001439,6.381803372611495
448,6.319706542035884,6.37094335538081,6.389751857276739
449,6.328302844841198,6.3791040931118514,6.398424625452354
450,6.337031592162286,6.387516165980153,6.40717942931748
451,6.345537119664576,6.395639942832275,6.415814144179674
452,6.353528567530557,6.403618022941243,6.424044067623671
453,6.362020267138697,6.411747296360917,6.432626861066871
454,6.370123142795397,6.419049731298215,6.440868876822292
455,6.378329813688609,6.427204829445085,6.449206344503442
456,6.386202796650066,6.435522478612233,6.457560125244149
457,6.3941619843959,6.443817199690558,6.465691674576696
458,6.402795822113586,6.452336852459773,6.473820735619247
459,6.411156099203529,6.461033149944977,6.482152778915803
460,6.419184623956266,6.469219200091901,6.49017296470623
461,6.427278042868231,6.477299955250526,6.498759424292461
462,6.43537193338488,6.485452432598567,6.506755497307499
463,6.443843950724445,6.494264685099956,6.514804778381959
464,6.451713558238486,6.502155851491792,6.523138646334615
465,6.4595672611085435,6.5103751991200935,6.531487632157936
466,6.467353991956425,6.518648663896119,6.5394718744929445
467,6.475664670821512,6.526225215961606,6.547380444558761
468,6.484030567791011,6.534039394786045,6.555309061448045
469,6.492353848575648,6.542011112602787,6.562910117385096
470,6.500205085453999,6.549847698706164,6.571225875722892
471,6.508058229398776,6.558293653763,6.579271868512428
472,6.516429088994165,6.566161874284972,6.587499553075633
473,6.524657520506318,6.574284763778533,6.595099712109279
474,6.532405731033936,6.582387141732175,6.602981056759306
475,6.54025200261073,6.59006229407461,6.610728618693654
476,6.547905956074568,6.5979311898155615,6.618819923131961
477,6.556188474589134,6.606027011407154,6.626504860516893
478,6.563535161310294,6.613815570150473,6.6344697057537125
479,6.5713951947477005,6.621948760553319,6.642550217478311
480,6.579167471133425,6.629726613114993,6.650260816968755
481,6.586636199327228,6.6370877403733015,6.658060895726219
482,6.594251476184838,6.644787434909314,6.665934091790256
483,6.60224062875082,6.652693319261282,6.673767340048464
484,6.609778262083259,6.660648529658174,6.681858309280402
485,6.617589405394326,6.6687971043686725,6.68929860849081
486,6.624985487749469,6.6767737155813105,6.697381401515875
487,6.632432749170896,6.684841489480134,6.70522455230048
488,6.640196192998301,6.692326131257497,6.712725562254346
489,6.647745636254262,6.699971417042909,6.720589783873834
490,6.655399452863366,6.7077844594706795,6.728526002633994
491,6.662726875176418,6.715259450897237,6.735976678279038
492,6.67010030905538,6.7231440706718795,6.743670194156398
493,6.677698908366364,6.730936680990352,6.751348982255153
494,6.685338802478117,6.738942626287907,6.759122000055007
495,6.692228837508312,6.746540266833341,6.766551440151184
496,6.699790576618961,6.754052185340746,6.773731209034793
497,6.706802473515805,6.761445454777499,6.781415869842375
498,6.714361563846176,6.769639610547974,6.789223409908824
499,6.722012574115667,6.777305480204323,6.796759214525253
500,6.728816593071485,6.784512565554968,6.804065374601229
501,6.7364434316611455,6.791724079277242,6.8116624242845845
502,6.74329621412198,6.798698461814812,6.818998128493957
503,6.750693603388762,6.806238987171656,6.826418264790724
504,6.758122042116439,6.81360470189776,6.833770832930512
505,6.76560615277358,6.821274862837146,6.841278431619847
506,6.7733017053696525,6.8289674256073525,6.848894985484287
507,6.780076202726047,6.8359410103510525,6.856249064828715
508,6.787572249887206,6.8434816331094215,6.863900967074819
509,6.795176884070607,6.851278057244541,6.871579349484841
510,6.802591481624211,6.858763915041439,6.87911269956779
511,6.810030765667765,6.865978209375458,6.88620639235554
512,6.816705079270698,6.8730150236941014,6.893449133769979
513,6.823799909520457,6.880363578534768,6.900860830567366
514,6.831106691177126,6.888005765330512,6.9082276342725155
515,6.83830171189959,6.895147524308399,6.91562161833164
