episode,rawlsian_maximin_mean,rawlsian_maximin_std,fairness_lagrangian_mean,fairness_lagrangian_std,social_welfare_mean,social_welfare_std
1,13.35649866249832,0.0108734876437306,12.95101484086205,0.0242534569926698,13.358336713501943,0.0106508689144355
2,13.555397868152312,0.0205225299044198,12.748163499299872,0.0522236145542752,13.55608114360288,0.0170898144338872
3,13.769053544645791,0.0339012897217036,12.545238957937045,0.0878818882884665,13.769064853140772,0.0221875647537599
4,13.977387012527055,0.0541529011656242,12.34399793662466,0.1284039709950659,13.976045905612729,0.0381813428578172
5,14.187128355302894,0.0558069651459527,12.142561449037672,0.1709217867447867,14.184959327575864,0.0369738438412722
6,14.387381990628494,0.0609978175956014,11.940877940618634,0.2149049446713232,14.386862859785646,0.0347525445469488
7,14.608018013292249,0.0787942061989105,11.749065957926348,0.250845942103577,14.604756204456626,0.0367727553696211
8,14.82491457781694,0.0888855673938157,11.548246409698027,0.2895123013465728,14.826309521519354,0.0492542616365227
9,15.040495050206806,0.0910804903363814,11.350420366068274,0.3304506126635786,15.041524999191726,0.0410411507296105
10,15.264331007038866,0.090823126284795,11.150508179159754,0.3632074976932865,15.265077854774043,0.0321927114469607
11,15.48938900001265,0.0923659985001461,10.947453738341684,0.4041217575995343,15.488040443073643,0.0317071705836638
12,15.71514248499144,0.0965588948878088,10.746047544701955,0.4405105991279522,15.71282454782876,0.0389902116791595
13,15.939881229001887,0.0939903710196287,10.545036569114838,0.4902106727977534,15.936899051354745,0.0524864179056419
14,16.17038635160278,0.107822104836645,10.335139347118082,0.5329096515987763,16.16426781748941,0.0596463630497354
15,16.404486488752525,0.1163003602877373,10.13274962097761,0.574170574186179,16.395247651435938,0.0671195992834755
16,16.63595337820202,0.1098570999381644,9.920767815889963,0.6204480901872764,16.626664166786327,0.0699977621456658
17,16.860752970838952,0.1175164220170031,9.70603127979602,0.6642437393122931,16.859065392382725,0.0685356328119447
18,17.09343289044899,0.1288022461623342,9.495058487469608,0.7013560436818551,17.09553314008307,0.0716221654896846
19,17.34377207204352,0.1354298367747009,9.28027245057625,0.7502415422273456,17.343447077441294,0.0795392823284344
20,17.58958109443433,0.1344268668600649,9.07587087888368,0.7956604976836468,17.59419440311595,0.0806909841700912
21,17.828322119983046,0.1459880467828557,8.861955970650968,0.8586179252519749,17.838902274873213,0.0874287042046374
22,18.07188110539245,0.1535984902030468,8.641636850292699,0.922828605455438,18.07911942945597,0.084076282281582
23,18.32387190609997,0.1469832613425936,8.424077602982997,0.987329605847154,18.323917271260505,0.0830466201588725
24,18.561617555991745,0.1606519011431856,8.203494467328483,1.0585243640503148,18.56223064708353,0.0912782566237951
25,18.800560273847843,0.1619410098253915,7.987524779114921,1.1253743824375555,18.802990464348632,0.0977227650812505
26,19.06389103716129,0.1736319769030258,7.770676915282822,1.1945646194837338,19.066279868601875,0.1073371358018473
27,19.316372742900437,0.1820010466028294,7.558494641912216,1.2713982182113714,19.319871068923707,0.123891848323881
28,19.576398940438192,0.1854934350419692,7.343068876685391,1.3592644451490192,19.57274516955154,0.1228248280892023
29,19.84603873955409,0.1776368802397529,7.13076294580313,1.448445522687854,19.83803312351418,0.1245950551616375
30,20.118825483781244,0.1965253713756483,6.919399654982522,1.5586186692119446,20.1056396966118,0.1470281147937267
31,20.378318863611987,0.2148504643652881,6.699629665259356,1.6581456516132764,20.36430284798175,0.1493329082335617
32,20.650035210547877,0.2231691445856998,6.475199245379767,1.7622122217555334,20.63302631980482,0.1592515501506256
33,20.90729897383045,0.2362738303748323,6.262454788408943,1.869070108911828,20.892551795993985,0.1641476494928965
34,21.18000752087641,0.2469955341889031,6.0472050886123965,1.982322509500728,21.155960486264664,0.1798386250893128
35,21.45132652150861,0.2505131457242124,5.826735799943632,2.086298177254715,21.42906522523412,0.1986586417056582
36,21.732033570851883,0.259822997735244,5.600144032693377,2.1883891249078937,21.708906808320883,0.1989110674643218
37,22.00807752227676,0.2793729322333898,5.37441080862183,2.297091577888456,21.98741915082941,0.2046982780441984
38,22.287967153388298,0.2861663528209653,5.150531141872527,2.4113987056543214,22.26707615845504,0.2097399835635261
39,22.574973104374656,0.2931262104356389,4.919149381443105,2.52880253685914,22.55169203739224,0.2197869258000565
40,22.847376339544255,0.3062763871355577,4.690898666916657,2.641786530889854,22.829116983211836,0.2129790936900928
41,23.12755898153956,0.3236351176985501,4.460815985185846,2.751309873245338,23.111699263624267,0.2240285577357134
42,23.410489534351804,0.3310561062396112,4.230894716662784,2.8649198765647457,23.403343545240524,0.2406931853320757
43,23.706192300721334,0.3336615471880199,3.999911986385341,2.979815071152492,23.704508343757915,0.2544527948429088
44,23.999145744645737,0.3457769485470942,3.768111956591549,3.0950101012174662,23.997461707776324,0.2607875662582307
45,24.29132765334605,0.3538357690677492,3.5256968251470417,3.2058497194638105,24.290047893225186,0.2621288031972218
46,24.581958696232967,0.3458656830816013,3.287574955453376,3.314119158967561,24.582224652128776,0.2675446783968597
47,24.884248734558557,0.3556105860523068,3.042780599315833,3.418230880442364,24.877619055934623,0.2748547858098435
48,25.186174128024245,0.3631139834037053,2.797734045051258,3.518089313332517,25.18146934547908,0.28258625204004
49,25.49082852698665,0.3710715503194149,2.547828677415069,3.618680062699629,25.490920974533875,0.2894602947259597
50,25.79279647227152,0.377433911779667,2.291701166385032,3.7076286099601465,25.80490120848338,0.2951521237682264
51,26.100925714111384,0.3728591594073802,2.037984161057433,3.787044261754008,26.11680052326322,0.298086950684538
52,26.42252227941756,0.3944559896357872,1.7648433540577195,3.860007889944984,26.43589771583903,0.324295855557936
53,26.73703326464821,0.4017827520241159,1.4928913257893022,3.943255600369029,26.74805496936513,0.3374240256224086
54,27.051785733884337,0.4048457657342161,1.2139454645568932,4.005206235248831,27.06589496498709,0.3430270410743293
55,27.37445463802743,0.4008949271378415,0.9409811723370336,4.073839046243921,27.383413694270143,0.3444461292841642
56,27.69716866514324,0.3985256986414552,0.6600381093484572,4.131741315648996,27.708585718364063,0.3489489675373131
57,28.027417254989626,0.405339637106708,0.3731844999794008,4.183971298839545,28.030462054299072,0.3639400995285753
58,28.356145561670157,0.4207756554879887,0.0865358174789747,4.240775589621292,28.352515973922287,0.3749253843415612
59,28.686466542448223,0.4244141786090615,-0.1962193867038105,4.298367805209154,28.67891820404285,0.3890216750393915
60,29.010391116701783,0.4357686669897248,-0.492443588569693,4.358691147800442,29.0071043377322,0.402853056649214
61,29.34765291855287,0.4450082260434876,-0.7802725370344952,4.418986940001722,29.34119402383402,0.404958381153677
62,29.677583720193383,0.4588080515715255,-1.0702642910024835,4.481793813513571,29.673674189777152,0.410111251651041
63,30.01251800822534,0.4547514335148221,-1.371375707887978,4.5332026247485615,30.009414890749497,0.410240218816237
64,30.350822513205408,0.4614101800261991,-1.665897177893903,4.58294687961248,30.3378680342463,0.4144171076892053
65,30.69124767416968,0.473474393175391,-1.9573570814531365,4.645002204749105,30.679562858556416,0.4190953557567173
66,31.02471688252378,0.4854242128007018,-2.261039703469173,4.712621947027869,31.011344013429845,0.4104624698551617
67,31.378325620170784,0.497566888201101,-2.559804671261088,4.766748677758582,31.36397200907853,0.4135155273832246
68,31.72267722301365,0.5105180358887648,-2.8610852703331004,4.826036599677051,31.71077151975286,0.4164886006240448
69,32.08144220613665,0.5264550726497704,-3.1701485414426607,4.880289991663631,32.06297085660989,0.4175867439950154
70,32.43187840765695,0.5328210668184427,-3.4712822217902577,4.934188344755068,32.42280310943424,0.4313305300467578
