episode,rawlsian_maximin_mean,rawlsian_maximin_std,fairness_lagrangian_mean,fairness_lagrangian_std,social_welfare_mean,social_welfare_std
1,12.926814735344731,0.020432322140439,13.176471670944377,0.0533730693739777,13.09968568948463,0.0268356383961023
2,12.685908093818906,0.0286020774429496,13.206328508590644,0.116070953805571,13.040723948434676,0.0588586224755881
3,12.4413738546747,0.0332172120373523,13.235307563091707,0.1719100050752115,12.977524620333876,0.0908600791301872
4,12.198722163827323,0.0437816560091686,13.265688958005232,0.2319297640504426,12.9041574172156,0.1280325121064088
5,11.954806406144035,0.0507619598383268,13.29865760438735,0.2964384996896541,12.824182643123503,0.1779811961359947
6,11.705095495709894,0.0603373781068755,13.329556923848012,0.3501835927857219,12.73766925176017,0.2256673104406937
7,11.4527109493591,0.0674422301067177,13.361344219434203,0.3937823740131545,12.640115506242775,0.2805618337264495
8,11.195076685340728,0.0690574099295621,13.393900087343445,0.4402040908571487,12.529860213177637,0.3441825088386596
9,10.933459276610922,0.0693451726081225,13.42224814891021,0.4698113389555567,12.411732576926608,0.4070393669596994
10,10.6666412316446,0.0726720364357897,13.452748750816475,0.5017534446752943,12.28000332643088,0.4749103534153211
11,10.391460123637955,0.0769933509647317,13.486820135768278,0.5364016797847804,12.144149264374718,0.5446191683094805
12,10.124932451649467,0.0768813338140562,13.520717606731257,0.5711609778741067,11.990448015291957,0.6177233575571394
13,9.856002668972744,0.0831366243065693,13.554777912372282,0.5958827178250297,11.825796673079669,0.692591703945068
14,9.587616382052447,0.0900267568735935,13.591886751243289,0.6233128777622169,11.653820707187574,0.761506562396122
15,9.311599526391529,0.0981638216780645,13.628268771461013,0.6397721638364885,11.477494763512636,0.836896097866681
16,9.036044706547852,0.0992461870667595,13.66499611252947,0.6537489422526808,11.295701467244324,0.9055201996123328
17,8.765508720001751,0.0975018749201885,13.703681931803471,0.6619748692669679,11.104970778132948,0.9761756766801848
18,8.481601042859447,0.1024914257468361,13.74015960003078,0.6667459886616852,10.906075248855034,1.0451847076088576
19,8.206989180403832,0.1018997742118407,13.782920841351196,0.674801772869168,10.708583300841791,1.108127553814671
20,7.933404789728248,0.1027239299352168,13.827742210470186,0.6880864397053505,10.501857865725942,1.170518177160028
21,7.656129485497116,0.1022107939518133,13.871099058471714,0.6989892415030406,10.29362895026903,1.2281583531305351
22,7.384597553481877,0.1020715102617058,13.91362032616346,0.7060684286493453,10.079100857677092,1.2789057030889313
23,7.108620091262873,0.1007879667598539,13.956074674137165,0.707086530383877,9.862079333707651,1.3314848035875932
24,6.831884859685994,0.1029861984500306,14.005183646256214,0.7190186939610788,9.644943436046686,1.379096538504975
25,6.54640054530889,0.1049476872587781,14.055488085538986,0.731814511476863,9.42856649690354,1.4298057948885785
26,6.27113235123781,0.1136874096533684,14.095587648682718,0.738516864121956,9.217832006363937,1.4679449537716238
27,5.993733844004619,0.121991827938422,14.139583596796186,0.7615663386252057,9.001680207758806,1.5052799578110203
28,5.726098445771333,0.1353057896408838,14.186632942210462,0.7875470325446681,8.782002141921035,1.54131850833535
29,5.466118764237392,0.1510201939509151,14.225126082227126,0.8231553526704556,8.559250506966157,1.567846389482913
30,5.204493247826668,0.1709625878045973,14.262764860227644,0.8666029252798326,8.343604650528716,1.5950983751011458
31,4.949881281637869,0.186361856906885,14.301385350892351,0.913957980579619,8.123559175290819,1.618855351263857
