episode,best_mean,best_std,always_approve_mean,always_approve_std,always_reject_mean,always_reject_std,uniform_acceptance_mean,uniform_acceptance_std,oracle_mean,oracle_std,pattern_prediction_mean,pattern_prediction_std,rich_becomes_richer_mean,rich_becomes_richer_std,reverse_rich_becomes_richer_mean,reverse_rich_becomes_richer_std
39,14.535625507010774,1.513812262136282,22.824058818291995,0.1916666179917921,13.150962014821314,1.7763568394002505e-15,17.30255718291443,0.0683337166951763,18.40110837698588,0.1364351120356685,18.51534910393982,0.0596469692133786,29.02977149195766,0.1858434092036289,10.993073191531137,0.1160217119639899
40,14.556315117304104,1.6087642777772682,23.1118404373983,0.2020688290181559,13.150962014821314,1.7763568394002505e-15,17.422860585749614,0.0646722801904387,18.55674229499767,0.1350481945228381,18.674083505850515,0.0661539558051149,29.503187254872017,0.1917557535807277,10.91626968207241,0.1168944060771427
41,14.57864354490763,1.7122919346786052,23.40287835486477,0.2212053329202468,13.150962014821314,1.7763568394002505e-15,17.537874177334693,0.0689728739024543,18.70601392520008,0.1360946648132958,18.828395751107312,0.0663259994248857,29.98779368992469,0.2103832057062355,10.847512986181368,0.1277031353430142
42,14.596513258523796,1.8221418726633083,23.704411345748767,0.227122772551599,13.150962014821314,1.7763568394002505e-15,17.649462353065193,0.0677161709378173,18.859134679059466,0.1330666148062462,18.98797656164668,0.0706293173355423,30.46871168208063,0.2147879123140321,10.761768273949226,0.1314483636666411
43,14.608594368260055,1.9363295001952596,24.00484305951688,0.2274985108731035,13.150962014821314,1.7763568394002505e-15,17.767363571078942,0.0698715224671262,19.01857464274861,0.1386870967319916,19.142139863842683,0.0704713417542079,30.954292638734007,0.2092908751643147,10.682153666231326,0.1385074844930461
44,14.627112887775445,2.0470163484992003,24.30491113766292,0.2243560035110681,13.150962014821314,1.7763568394002505e-15,17.878617604611428,0.0652895301592926,19.17054300632024,0.1432544506908724,19.30119644287125,0.0657723641161505,31.439845453197496,0.2183524647533288,10.603354222293472,0.1349749995292439
45,14.63546683036557,2.1680309808425062,24.606953079768367,0.2253906717889928,13.150962014821314,1.7763568394002505e-15,18.000396716088293,0.0656696000950189,19.326680503048983,0.1495923711169585,19.46294207455141,0.069634878801171,31.9220892934302,0.2266435020790044,10.52832167665075,0.1428442404746455
46,14.646757607863416,2.287017215745668,24.90367978231848,0.2224513126965238,13.150962014821314,1.7763568394002505e-15,18.11952587284593,0.0685513470772534,19.47907235590213,0.157199170435325,19.61935525403421,0.0671453384998751,32.41122451129646,0.2257948470476021,10.44798398212869,0.1408386606938169
47,14.65889036292386,2.409957059893295,25.21025806835712,0.2249026684349094,13.150962014821314,1.7763568394002505e-15,18.236633839097244,0.068042679089671,19.63594099239501,0.1549671228689392,19.77681563960502,0.0679186286841948,32.907784175509875,0.2220822558608602,10.370945059755131,0.1403123659462892
48,14.670594688320502,2.5328286633210406,25.52964982282091,0.2336940732307967,13.150962014821314,1.7763568394002505e-15,18.350648267787587,0.0704122250552163,19.786855281716367,0.1571927249693752,19.93283059943827,0.0664847593561258,33.408677104510275,0.2225517105292349,10.289028256993314,0.1423271978235678
49,14.681671645101066,2.6474158507241934,25.85112899374618,0.2375535949374743,13.150962014821314,1.7763568394002505e-15,18.473315771847066,0.0685673450244152,19.943541664261325,0.1641507045844445,20.092529473642934,0.0686924636281975,33.91753348658791,0.2390175363374087,10.204171585102696,0.1395606628138746
50,14.681847531847495,2.773076383261572,26.16788900702266,0.2308997358792647,13.150962014821314,1.7763568394002505e-15,18.57831806694971,0.0618939258643318,20.097421132853142,0.16281383222309,20.257501869991025,0.071331358950867,34.42828799762974,0.2445670075936926,10.11422689782739,0.1345347063055719
51,14.681444911769706,2.900024261508003,26.48849288673194,0.235310284261676,13.150962014821314,1.7763568394002505e-15,18.69996662579412,0.0595247903387929,20.26090776208156,0.1680478317363647,20.42112021888198,0.0650470893896638,34.94362831122516,0.248230026540489,10.029108588729782,0.1495961376248264
52,14.683066322084036,3.021776988649985,26.826539530179996,0.245850701036248,13.150962014821314,1.7763568394002505e-15,18.814675038333384,0.0721973214039127,20.416823542860065,0.16939374021738,20.5846435813208,0.069590771134874,35.46207821714264,0.2626947052267226,9.932374080225784,0.1487471846472961
53,14.67866506994032,3.147403304088734,27.15547614568402,0.2564908526102203,13.150962014821314,1.7763568394002505e-15,18.93971344315377,0.0718293364756235,20.587661801053155,0.1781508191539047,20.757169953983293,0.0697491193079261,35.98176092230911,0.2673068154247246,9.852559439319725,0.1512973772134051
54,14.677380071430218,3.269395090182512,27.48504772304251,0.2537135135058008,13.150962014821314,1.7763568394002505e-15,19.066713253300303,0.0800686672206659,20.74994676885128,0.184569594008739,20.924640184446623,0.070899645506077,36.50625515914159,0.2706747076480727,9.758589794663788,0.1645339153189674
55,14.671903789008551,3.4028397141791413,27.81390905772185,0.2499523683926732,13.150962014821314,1.7763568394002505e-15,19.19069615387381,0.0910492617531072,20.910868562882527,0.1946778952693895,21.09221144379297,0.0694502209366886,37.04741512894265,0.2641697431424588,9.673986938744152,0.1686922586348377
56,14.666238125510848,3.5324779474175503,28.15373331810448,0.2475418452721428,13.150962014821314,1.7763568394002505e-15,19.32018332145597,0.0960091743841901,21.081338097080085,0.2043084496169237,21.25999247149553,0.0697974478623487,37.58020187709483,0.2648228846117653,9.57987799307814,0.1712412476992325
57,14.657496419038756,3.6635011997918094,28.487777164225,0.2466846014212425,13.150962014821314,1.7763568394002505e-15,19.445690994501764,0.1005445735050646,21.248721493836776,0.2102428818857822,21.428591804394333,0.0697723448378085,38.11821292993518,0.271632165927935,9.488314891551052,0.1719942523385664
58,14.644910373004535,3.793853067893477,28.822911739428054,0.2465645771345482,13.150962014821314,1.7763568394002505e-15,19.564267494082173,0.1021970329583854,21.40881117353791,0.2047388039040455,21.601116710999975,0.0712559487646221,38.65653853532006,0.2791243288364481,9.398589431209022,0.1787400208652891
59,14.62823111867091,3.925560166578907,29.166775463234,0.2458249387706265,13.150962014821314,1.7763568394002505e-15,19.68962340895617,0.1037067633560136,21.57707440069716,0.1948652374583303,21.77317543873554,0.0771633958859739,39.19860631235356,0.2798033226282546,9.313452502394254,0.1808867327097667
60,14.614722218016942,4.052274129721531,29.49980881632516,0.239997701577485,13.150962014821314,1.7763568394002505e-15,19.81901185041572,0.1071130017999072,21.7524634930962,0.2058095551708834,21.9471755625711,0.0806272947383117,39.74826228668451,0.2835050134778519,9.213947715769889,0.1860127812087734
61,14.595132395870303,4.181956396065226,29.838210208816065,0.255307989812783,13.150962014821314,1.7763568394002505e-15,19.93793250611106,0.1100363343736838,21.916798494388708,0.2106971091359249,22.12092018648908,0.0821242695562654,40.29653770335851,0.2904829277424238,9.119192030469256,0.1840709237710666
62,14.577549648285526,4.314780225752576,30.1771149428003,0.2536811949167862,13.150962014821314,1.7763568394002505e-15,20.067160086572464,0.1099910565600564,22.08751142302754,0.2120029550918279,22.298435825681544,0.0874098654637992,40.84966166844269,0.2901022109704248,9.029898360833528,0.186874027230333
63,14.56177065633774,4.435350019285195,30.52877393110851,0.2563298048336322,13.150962014821314,1.7763568394002505e-15,20.192448864763804,0.1091363269875083,22.261873594114466,0.216456553700385,22.471801945087,0.0924060832232854,41.40991540541244,0.2862763066085328,8.926971081568741,0.1970249161178882
64,14.532200493137854,4.566728232025264,30.886287671749848,0.2633581299778554,13.150962014821314,1.7763568394002505e-15,20.323344713238367,0.1077502148178196,22.428748688361964,0.2155016628682561,22.649310427312788,0.1007031774428921,41.974619323276286,0.290134653199516,8.822441384069519,0.2036101984709276
65,14.509760861088804,4.697723509035791,31.232526981509427,0.2671895800080019,13.150962014821314,1.7763568394002505e-15,20.44973630907267,0.1070896787166843,22.6036835190094,0.2137115348138864,22.82423128628632,0.1034509595723183,42.5399502732521,0.3040795625904539,8.722550446726562,0.1999181775870171
66,14.478962922497308,4.836889494124977,31.575855031370367,0.2786993970603367,13.150962014821314,1.7763568394002505e-15,20.57765715754361,0.1078325344015319,22.78232223146599,0.2140709656655428,23.00159380579685,0.1091602405496521,43.10654894273346,0.3168248069432332,8.626966583279088,0.2000136250837654
67,14.447876513546126,4.970172340719582,31.94690513443305,0.2902600351278281,13.150962014821314,1.7763568394002505e-15,20.70929615138458,0.1133781827003268,22.954054885310253,0.2162828336802897,23.184439360913384,0.1104881990288837,43.6981415414154,0.3239046324464537,8.531669570244748,0.216507110769717
68,14.408920796095652,5.105595842014713,32.31028376317613,0.2967638743186088,13.150962014821314,1.7763568394002505e-15,20.83884752305613,0.1207103788487036,23.129320836614703,0.2178757144184339,23.36910354621341,0.1194103677535356,44.27668117729736,0.3364354494378377,8.431721087552633,0.2189502530673379
69,14.365961130132002,5.247168544781765,32.67819745017118,0.3102276470848954,13.150962014821314,1.7763568394002505e-15,20.96704580921708,0.1163999004035544,23.31221185179983,0.2192371371220348,23.553315627879563,0.1152378444825095,44.85311187614165,0.3574474146283076,8.32721801414665,0.21910906022983
70,14.316328525347894,5.390066720905888,33.04150536385519,0.3003274658782076,13.150962014821314,1.7763568394002505e-15,21.09059622411156,0.1182451244657623,23.483609938415704,0.2222394641442,23.7411340822668,0.1159796943506387,45.44798852719564,0.3582653183920397,8.21307722950748,0.2168137539199032
71,14.270720331595156,5.526181332000808,33.42446726395334,0.2969541169465319,13.150962014821314,1.7763568394002505e-15,21.22237563485934,0.122701602066358,23.663193149665272,0.2304167043539668,23.92740111006426,0.1195071248562849,46.0419969934148,0.3502749932733347,8.104729924553407,0.222265477175905
72,14.221856573508113,5.664184110852215,33.791542206580814,0.2981416759503605,13.150962014821314,1.7763568394002505e-15,21.354576451751825,0.1283475887218322,23.838370680735466,0.233039413336797,24.111984909188457,0.1243993103533883,46.62959434330941,0.3519962437989559,7.993539684093565,0.2200505696425379
73,14.177970820403925,5.793546634195925,34.17115296112627,0.3096464944886682,13.150962014821314,1.7763568394002505e-15,21.486307326746225,0.1240128296351598,24.017337804244143,0.2312474090439418,24.295979636817936,0.1244347558930533,47.2336199696924,0.3622206530788214,7.885404604956191,0.2107847568834612
74,14.127656326012914,5.925908795301411,34.559390796687765,0.306423152213486,13.150962014821314,1.7763568394002505e-15,21.61491242925452,0.1280891091113733,24.18892234442184,0.2309538877058984,24.48490054211212,0.1240986849197757,47.84108128226117,0.3769719446559963,7.772756506567932,0.2098770900415477
75,14.073193323459094,6.061241744135754,34.93397003055968,0.3109071942797589,13.150962014821314,1.7763568394002505e-15,21.75379407601483,0.1281351680053942,24.371574158561504,0.2353014483250262,24.67652287617922,0.1220503895031267,48.4460391226307,0.3863521734199321,7.656083339807902,0.2166129171584894
76,14.0131561432907,6.193126378057042,35.31996301667166,0.3249040265414494,13.150962014821314,1.7763568394002505e-15,21.893766181823167,0.136018824609012,24.55901299113653,0.2451226512563169,24.870646141660423,0.1239282962525336,49.05651616310972,0.396921739539155,7.549555349233893,0.2123059628986047
77,13.95147440780156,6.32937306686083,35.71185132588105,0.3333866717731475,13.150962014821314,1.7763568394002505e-15,22.036329627465687,0.1397596535434441,24.740969547004863,0.250232962689996,25.06609245529592,0.1261074883954585,49.66979290178613,0.4067657647541931,7.442352634512282,0.2073734673314088
78,13.887121043226507,6.465752357517217,36.09769894146911,0.3461881871380896,13.150962014821314,1.7763568394002505e-15,22.17619528180388,0.1417687456764353,24.928273830415808,0.2504364289983945,25.257365879906068,0.1273285489119037,50.27938323466805,0.4182419326555421,7.329947663141366,0.2138598321374308
79,13.823311972739631,6.6032932409258285,36.47561744772101,0.3482325233421505,13.150962014821314,1.7763568394002505e-15,22.301388388238276,0.1418018725851946,25.107005235891013,0.2504656798151001,25.449271953663025,0.1317379993221727,50.88350725632431,0.4193819462940597,7.211981594871301,0.2190102446226747
80,13.757202426190329,6.739946602545043,36.86380158764307,0.350563443195657,13.150962014821314,1.7763568394002505e-15,22.440063710460542,0.1455750649197502,25.29458533230473,0.2514611702493273,25.641731246098495,0.1350517781280984,51.497128283200425,0.4182414033188976,7.095637019249504,0.2253258553920988
81,13.686119363992034,6.870690615695592,37.27389152265048,0.3549501166844039,13.150962014821314,1.7763568394002505e-15,22.576121012388164,0.1463673830709607,25.485495564202008,0.2581390070849944,25.84067604081243,0.1389312937216802,52.13160407355557,0.4230312946030622,6.980971433004764,0.2340818871062834
82,13.610955461230674,7.010067891760476,37.67025779749916,0.3594068467401548,13.150962014821314,1.7763568394002505e-15,22.709445358145462,0.1554081950042158,25.670194311520778,0.2604644281313284,26.03226118938839,0.1391854036727279,52.75157924110213,0.4380605221361194,6.858030439420011,0.2388521033567527
83,13.534778702316553,7.140058744810106,38.08024739877665,0.364743859075858,13.150962014821314,1.7763568394002505e-15,22.847194133785123,0.1674588456089126,25.862344904625047,0.2620360696879332,26.23835722936592,0.1429215122858153,53.39738041871259,0.4477664118905864,6.731249589856965,0.2392106850901324
84,13.455904019364771,7.279628819772707,38.47388385383709,0.3829993306025904,13.150962014821314,1.7763568394002505e-15,22.980754862650464,0.1725335562160538,26.0498324719584,0.2634868815021958,26.441451465710703,0.1495926169285055,54.025102505736186,0.4660422026893427,6.609422148635744,0.2440062628696486
85,13.37879948576519,7.412885230434077,38.88730735496077,0.3830016589781053,13.150962014821314,1.7763568394002505e-15,23.121437991095497,0.1748940829936919,26.2491834798345,0.2726682881985413,26.644761728403108,0.1527437201920259,54.67248657491798,0.4668382584366902,6.480486331539339,0.2439195928842915
86,13.2923156311517,7.553956288095536,39.28927635418741,0.3869463990346345,13.150962014821314,1.7763568394002505e-15,23.25305637052932,0.1677147987526082,26.435386669382225,0.2814547957571167,26.84693426513486,0.1570830930733169,55.3109904119123,0.4757510760398416,6.353997070027663,0.238728442746228
87,13.206349630660256,7.69538001926233,39.70042061935446,0.4035290997925793,13.150962014821314,1.7763568394002505e-15,23.3955866494287,0.1721184903146939,26.61737221087668,0.2927161194623218,27.05200663610126,0.1545980255884164,55.96361149164549,0.4998007861054451,6.236232587198401,0.235593377495677
88,13.123237376847438,7.831414292330841,40.11434071769239,0.4124422150205341,13.150962014821314,1.7763568394002505e-15,23.53011600943628,0.1745275610025557,26.81249202973845,0.2905476353959723,27.256333461390547,0.1547350604390692,56.61513735470114,0.5091408873004166,6.103776052338128,0.2429453971036418
89,13.037387296111074,7.959149205850153,40.52943977625808,0.4307251257321345,13.150962014821314,1.7763568394002505e-15,23.67366280655115,0.1741865993690314,27.005962271155955,0.2963418300963764,27.464145316642185,0.1606847749243207,57.264359883645774,0.5277030976609833,5.977177885525913,0.2521525328370838
90,12.939514542597404,8.085904935669248,40.95386485734316,0.4309025907902133,13.150962014821314,1.7763568394002505e-15,23.809652746805902,0.1799715797617057,27.19807921748181,0.3059874748760314,27.664871937100397,0.162108568615377,57.91899441884383,0.5258828104427925,5.841025411839067,0.2402714871229933
91,12.839972800448644,8.223167473817218,41.38052288031081,0.4335396929718709,13.150962014821314,1.7763568394002505e-15,23.950439911960306,0.1841999255792218,27.395863577156582,0.3031668863649437,27.865732370203524,0.1651463904640865,58.5753030024771,0.5339141565263769,5.706641328199138,0.2437000333590341
92,12.740329334172465,8.353820835125978,41.81524951323472,0.4378706326660718,13.150962014821314,1.7763568394002505e-15,24.088958684554523,0.1865019824803852,27.59652177364381,0.3108217122741749,28.06755412411858,0.1647472150653753,59.23959478847371,0.5450977973544829,5.582012713234287,0.2503660334943978
93,12.635917682618356,8.486054933584489,42.24592631053946,0.4278680205890968,13.150962014821314,1.7763568394002505e-15,24.22719687027134,0.1864112133416706,27.793012145278134,0.3087704192643098,28.275884378716235,0.167141762809919,59.90378434385692,0.5531229804040685,5.447018965086909,0.2525845428251649
94,12.530754053646106,8.621383632075881,42.683941727743104,0.4397481377233116,13.150962014821314,1.7763568394002505e-15,24.36577139035374,0.1880828119658551,27.99387764095541,0.3126854236055998,28.48952439447924,0.163341079191726,60.575464961041845,0.5665851661255689,5.318871942660185,0.2586079442762821
95,12.43002609723298,8.762616385716893,43.138137607003,0.4510338705643469,13.150962014821314,1.7763568394002505e-15,24.503853011602008,0.1912866921280067,28.18965248430873,0.3178201679330291,28.70316067121049,0.1630360092590573,61.26345578803462,0.5723646109874694,5.19221366039088,0.2717896317736016
96,12.326250097937171,8.895825403061862,43.5899747101199,0.4543325751856463,13.150962014821314,1.7763568394002505e-15,24.64565721216833,0.1929221955765382,28.391364832813103,0.3183707553385964,28.91732414403459,0.1675092734562591,61.94921910599631,0.5783281256858464,5.062154135304384,0.2677813966103466
97,12.2194729997058,9.027493326720275,44.045608095218434,0.4717366416131405,13.150962014821314,1.7763568394002505e-15,24.792967588533468,0.1955875051385853,28.591319136862296,0.3230141018306635,29.131784525962985,0.16753323077963,62.63380727453031,0.6035565020892741,4.931293253443338,0.2733932134245835
