episode,best_mean,always_approve_mean,always_reject_mean,uniform_acceptance_mean,oracle_mean,pattern_prediction_mean,rich_becomes_richer_mean,reverse_rich_becomes_richer_mean
779,0.8121979850088823,8.3276472187404,,5.543297510763609,6.0260623892591,41.04523548878381,23.52547217778298,0.14915879002312343
780,0.8127393122784298,8.331268161871314,,5.5477640923230345,6.029505118026862,41.085625258800164,23.534961370330596,0.1489534189485355
781,0.8133129828009952,8.335361881878011,,5.552512135944903,6.033188610127832,41.12849777621383,23.544232242141213,0.14874504520315637
782,0.8138888135168981,8.33939495489204,,5.557295623216686,6.036794700661734,41.170561423181844,23.551710269548227,0.14854775907975318
783,0.8144406465340417,8.34337421268044,,5.561916422426358,6.0407081489488235,41.208631211082285,23.559977667131022,0.14834551891730902
784,0.8149406481384991,8.34738682390406,,5.56652033752216,6.044125103021564,41.25245638555883,23.56765802473366,0.1481402427378594
785,0.8154493552905937,8.350691147685378,,5.571347196014491,6.047290601591811,41.291092012810054,23.576243147884206,0.14793778199057375
786,0.8159353473320891,8.354480675300787,,5.575861041284593,6.050817879269603,41.33063194664353,23.583670086281522,0.1477417393072399
787,0.8164262340094061,8.35812000529443,,5.580494817927897,6.054571591654032,41.37315602159813,23.59240914171922,0.14754133664450741
788,0.8168876055045012,8.361810189126388,,5.5852279313823265,6.0583227063133425,41.416009505164894,23.599499543955837,0.14734451219551664
789,0.8174151514815321,8.36552271486445,,5.590009346320939,6.061727155062677,41.455615168675784,23.608269979404646,0.14715170875944003
790,0.8179372649100398,8.369118866246264,,5.594537786825321,6.0649719271628015,41.49657487454237,23.616784017694755,0.1469591752151773
791,0.8184586516583334,8.373198553836097,,5.598976354456137,6.068690240121376,41.53490555108832,23.62430094070684,0.14676783122070744
792,0.8189422987567808,8.376866413474774,,5.6035963496119825,6.072294106212606,41.573882901863975,23.632129822292843,0.146574762478275
793,0.8194449927673562,8.380588333167172,,5.607803936368189,6.075580013303748,41.60902171922727,23.64062453542426,0.14638368529149656
794,0.8199536615963964,8.384721711751235,,5.612565591765993,6.07905768153171,41.64645291696099,23.64910349263853,0.14619427772755766
795,0.82047988760201,8.38820307616569,,5.617376152799242,6.082353445682923,41.68610347587714,23.657037128457823,0.1459956989865807
796,0.8210065171451647,8.391995798743668,,5.622188417654299,6.086141304831025,41.724335055661264,23.665258945721227,0.14580554883979238
797,0.82152212667553,8.395786925636186,,5.626742673448252,6.089299589219274,41.76188376687693,23.67402381518685,0.14561471432290565
798,0.8220028189967159,8.399409223602715,,5.631264437848893,6.0928980832274675,41.80298028245181,23.681718375054203,0.1454205315395057
799,0.8224819031032784,8.402941641891568,,5.635769950136899,6.096382542006195,41.837349318180216,23.68885680384753,0.14523316049687404
800,0.8230287139521059,8.406847044801873,,5.640463111067589,6.10017253491252,41.87341387530486,23.699658770804334,0.14504015122647193
801,0.8235188550323327,8.410864475124653,,5.645158252938335,6.103598649832475,41.90829581657798,23.706282177700697,0.14485574334152562
802,0.824003851451545,8.414553108441973,,5.649443842587583,6.106998617897816,41.9527358258312,23.714684292182916,0.14466675322538908
803,0.8245275205595761,8.418277848239335,,5.653883782073669,6.1107014449218475,41.99182630158443,23.722733139128735,0.1444765423695838
804,0.8250735650026674,8.421610806444873,,5.657817648115856,6.113741804358247,42.03269818778469,23.731160083654082,0.14429078098329937
805,0.8256222245423731,8.425165364456277,,5.662500600137828,6.117419168508151,42.06952225939228,23.740201763049054,0.14410235562785892
806,0.8261579620962031,8.428499783641774,,5.667017749135451,6.120970190145432,42.10924310854119,23.746798617688707,0.14391212112789972
807,0.8266708497585965,8.431907891534783,,5.671492185013257,6.124065964456716,42.14797655331422,23.754012191716726,0.14373115780552093
808,0.8271719698394119,8.435490609020995,,5.675945502141404,6.127472777841782,42.183812979262086,23.761715306944563,0.1435498010371138
809,0.8277247297192496,8.439028286765765,,5.680363245817364,6.13098448465663,42.2195762069634,23.76980188411642,0.14336644053403805
810,0.8282352992069133,8.44272870541954,,5.684667077585894,6.134255516219822,42.26176109210715,23.77911708104151,0.14318016843800327
811,0.8287463683818713,8.446200628293532,,5.68885989323035,6.137473443614928,42.29810169629357,23.78703808682605,0.14300281479703594
812,0.8292443467920277,8.44927162826376,,5.6933857299777,6.140917332527163,42.337878612949005,23.79568796595858,0.14282250896385362
813,0.8297122976634635,8.452241472180294,,5.697464562829017,6.14424828594404,42.37644877576858,23.80306070543502,0.1426383930340779
814,0.83024037587285,8.456039942110513,,5.701879803783416,6.147942091783681,42.41565558213695,23.811276681483548,0.14245418826158004
815,0.830748711444852,8.45954677531146,,5.706677388989874,6.151535212254404,42.45675308061512,23.819887151368558,0.14227414402774086
816,0.8312813150513716,8.462940779167313,,5.7111293100814065,6.154844102258253,42.492764776475724,23.827733203146906,0.1420957086641604
817,0.8317530875114416,8.46602644440091,,5.715509685489778,6.158186921735996,42.53242196204373,23.835610510027184,0.14191635661741203
818,0.8322836705905039,8.469204024236998,,5.719831652644563,6.161497164733715,42.57033434537019,23.842166232012115,0.14173917531322014
819,0.8327637869325727,8.472607479543967,,5.723790017899232,6.164840525476133,42.60804509363466,23.851163234274043,0.14156598736284584
820,0.833268514594731,8.47575390131081,,5.728459995981821,6.168167127458079,42.63960031670174,23.859565106577335,0.1413887796966274
821,0.8337371442839281,8.479267741595242,,5.733096137855699,6.171370410704353,42.67428931239445,23.86770813490009,0.14121268570465698
822,0.8341832211204414,8.482691701053774,,5.737374550171168,6.174638360189977,42.710146811268395,23.875123369099093,0.14104084104075074
823,0.8346774054187791,8.485675872838998,,5.741759535106926,6.177832179273827,42.74931929806388,23.88052842851143,0.14086263737257926
824,0.8351832305431471,8.489063424054295,,5.745640172443948,6.18075602378041,42.78488683564895,23.88786988712477,0.14068891364004946
825,0.8357091655878086,8.492204020735166,,5.750018576038423,6.1840824119534865,42.82071390566539,23.89435283479159,0.14051366547576993
826,0.836232794897548,8.495763498513796,,5.754418493156037,6.18747267849431,42.85412310476763,23.90174193732881,0.14033845489085375
827,0.8367623810042539,8.49979635177687,,5.758924080704282,6.191195503504628,42.894297224260555,23.909469701288167,0.14016349752695764
828,0.8372840424073011,8.502964326385056,,5.763387192728248,6.1942952560197115,42.93032745314614,23.918193513623084,0.1399939221308302
829,0.8378116656000419,8.506616650202806,,5.7679054366022795,6.197896753681862,42.967133506975635,23.926016498313952,0.13982348562868896
830,0.8383078555241307,8.510138249918485,,5.772524299667467,6.201437450714993,43.001559214144955,23.935388596973368,0.13965306198989103
831,0.8387830236160011,8.514091079991177,,5.777279620464565,6.204708250153452,43.03967934316283,23.94398175998443,0.13948481157886966
832,0.8392530493852561,8.517278452407089,,5.781510348794042,6.208156515986659,43.077326089641645,23.951269801974007,0.1393171715459408
833,0.8396816945868071,8.52110540735266,,5.785821145383841,6.2117690608579075,43.11263982053452,23.958295156527097,0.13914511038073293
834,0.8401229666556844,8.52426079654048,,5.790134269262166,6.215022924566612,43.15137530593998,23.964017398407094,0.13897482915335588
835,0.8405406052011302,8.527761224057505,,5.794431427355815,6.218030304286551,43.18985322407795,23.97226666276783,0.13880834206803425
836,0.8409872952813081,8.531159155323468,,5.799044900642671,6.220976165528328,43.23168286879043,23.97935810542581,0.1386398241673255
837,0.8414274385604344,8.534957698789043,,5.803469654601668,6.224380659504273,43.26953880635183,23.986732715873796,0.13847837327585197
838,0.8418696787828143,8.538404976024657,,5.807668597057805,6.228030536469827,43.306015847489924,23.994669001952953,0.13830718261859096
839,0.8423036819215531,8.542048510715754,,5.812019603703766,6.23133091991517,43.34282924555935,24.002006781835156,0.13814305692978043
840,0.8427375810046712,8.5454094288658,,5.816355555065525,6.234582546546802,43.378942799867694,24.009450681761635,0.1379788797012543
841,0.8431858681910198,8.548783572794035,,5.8204775558158675,6.237977699036062,43.41082092300393,24.015368222154226,0.13781443697496817
842,0.8436187872287542,8.55174237312442,,5.824395470563897,6.241205067628263,43.443627192829204,24.02323769453679,0.13765677217595138
843,0.8440693232394079,8.554679144634507,,5.828502212906174,6.244720827541959,43.47407009809997,24.031037862726397,0.137498570029817
844,0.844505882162857,8.557889359878901,,5.832607995008526,6.247895098024629,43.508498968432896,24.04031310846496,0.13733422677067103
845,0.8449335353233982,8.56137278564885,,5.836927173035812,6.251081094055168,43.5437737353595,24.048225263402674,0.13717050373416398
846,0.8453475247979559,8.564216414852337,,5.84127443295542,6.254453247929463,43.58211494220174,24.05554716329773,0.13701113621555194
847,0.845774062130556,8.567344755546765,,5.845616045929727,6.257575227895873,43.61748607572073,24.062911972066665,0.1368520612521392
848,0.8462091177960436,8.57083448931412,,5.850042168238279,6.2605288232165215,43.65811434407356,24.070047915839147,0.1366917121034665
849,0.8466599978068765,8.574026822739645,,5.854465930659817,6.263722992624626,43.694600804159634,24.076312374301118,0.13653011617135102
850,0.8471001645024919,8.57707329124671,,5.858956857026005,6.267005213510408,43.7344585211064,24.08374126980923,0.1363657873760666
851,0.8475538055562332,8.580059349064392,,5.862881990821839,6.270025136794875,43.76848544848262,24.090804884407145,0.1362107618518323
852,0.8480086522257368,8.583387812450185,,5.867130964975364,6.273179413820362,43.80073014766687,24.098611496598398,0.13605075492820382
853,0.8484377571579419,8.586990113639754,,5.871366622618234,6.276485935465925,43.83430309345968,24.106608191823007,0.13588883788601394
854,0.8489018645545698,8.590435318875098,,5.875701257089345,6.279561421016116,43.87166055737513,24.11478714611131,0.13572947306431452
855,0.8493096097344912,8.593878206322707,,5.87980690063989,6.282721205805722,43.908662033080965,24.12160728105285,0.1355673472068895
856,0.8497589637733508,8.59662855874498,,5.8838343908819395,6.285515071894373,43.94221360886746,24.12725564888189,0.1354074346184059
857,0.8502153542197182,8.599764955065487,,5.888127878113612,6.288809773709891,43.973704184486586,24.136515096488168,0.13524883992278786
858,0.8505948500526451,8.602882465415313,,5.8923879286022025,6.291990888775776,44.01021861638864,24.14354021910926,0.1351009092537702
859,0.85101948188377,8.605603176667517,,5.896762782389176,6.295174423377569,44.0452720267073,24.151200805651918,0.1349463951731477
860,0.8514368056165907,8.608800963080784,,5.900744783933438,6.298359956042717,44.08081967145769,24.158835645038398,0.13478603688378527
861,0.8519232328957979,8.611823945723089,,5.904777399789427,6.301608325685526,44.1157550914529,24.1651979296788,0.13462626553886517
862,0.8523431722819798,8.61496150236648,,5.90890939256019,6.30480478544144,44.14943597156553,24.173884408035857,0.13447131338394133
863,0.8527765971944432,8.618026198705879,,5.913257176480813,6.3079697273790725,44.18378310214133,24.18043318576599,0.13431487052101077
864,0.8531745031701462,8.621012547591283,,5.91786473775102,6.311026231756323,44.21997959819741,24.187220197773637,0.1341648095062277
865,0.8536449692025472,8.624021627528853,,5.921578632884183,6.31389861623441,44.250307428190354,24.19474982043517,0.1340122401226336
866,0.8540763629498557,8.62712664394372,,5.925672314031237,6.3169705892438195,44.280012093596156,24.202772603145412,0.13386115512646032
867,0.8545502181536064,8.630515953598044,,5.929928417008659,6.320080446408668,44.31740972674342,24.209620629249414,0.133711284418333
868,0.8550109185173442,8.63429742000089,,5.934220792100234,6.323220265472535,44.35520280366063,24.217226016341826,0.13355969856666997
869,0.8554141198901611,8.637343934889701,,5.938403906415154,6.326424914316532,44.38596523362179,24.224274515305225,0.1334024577133543
870,0.8558920320512268,8.640090158203638,,5.942532762873501,6.3296772233011005,44.41448298839327,24.23133025622009,0.13325117430804573
871,0.8563847213325452,8.64304222697324,,5.946859081190405,6.3325935131794555,44.44868714087906,24.238175149103796,0.13309882270330017
872,0.856869546095076,8.646342350451631,,5.95101858103352,6.335502809878444,44.482618344894384,24.24560694912112,0.1329494795098002
873,0.8573700660125441,8.649716808721072,,5.9553356316176105,6.338918723908039,44.52147432689607,24.254190655327456,0.13279813849487757
874,0.857884759021152,8.652785332197773,,5.959513539205613,6.341991266365863,44.55070090905563,24.260462646554878,0.13264586492295277
875,0.8584383833464665,8.655645214405702,,5.963363917411782,6.344945077261882,44.58707661630867,24.26706136471372,0.13249710858116273
876,0.8589731866823772,8.658333885377607,,5.967226144885795,6.347770562245282,44.620085844118286,24.273761223791258,0.13234765888826494
877,0.8594799744245084,8.661294126751867,,5.971253773402562,6.350378574227033,44.65289413665344,24.280917889915646,0.1321940654495878
878,0.8600163151255857,8.664797365056474,,5.975116320503806,6.353697469307211,44.68776144334161,24.289110889917062,0.13204394413505238
879,0.8605513072180391,8.667839007282645,,5.979536581102912,6.356987574573081,44.72178935507566,24.295900784811142,0.1318958539518084
880,0.8610467585795994,8.670734942044495,,5.983236811779382,6.35995800498467,44.75620637812126,24.304462757308556,0.13175023816675563
881,0.861555825873776,8.673716067943554,,5.987242144113112,6.363134101761965,44.79420627847186,24.310670847207405,0.1315957132769108
882,0.8620504320990534,8.676986289893064,,5.991392001773838,6.3664389836489725,44.82424058784603,24.315748825945633,0.13144217325325258
883,0.8625295235483054,8.679575785148968,,5.995377927986364,6.36921712681912,44.853052887367724,24.322885955876792,0.1312964494297877
884,0.8630566097780203,8.68239124873551,,5.999503229832389,6.371726481043458,44.88518752247652,24.32946564376288,0.13114988072747533
885,0.8635772485286517,8.68574868948802,,6.003819565017384,6.374921005581687,44.91547363671299,24.33595506491768,0.1310064472656237
886,0.8640767765529652,8.688747139602704,,6.008196620769332,6.3779125855420205,44.94829208646845,24.3429049989473,0.13085965430291047
887,0.8645526278954346,8.691476987350981,,6.0122715550958095,6.381299281177562,44.97822555722782,24.348581894015,0.13071209787163157
888,0.8650632336970936,8.694321276062576,,6.016174690530128,6.383977564838007,45.0118438366731,24.35616258444437,0.13057193191849317
889,0.8655713119802402,8.697452751994808,,6.020067016358487,6.3869213496943065,45.049524449659394,24.36299404773461,0.1304230253012752
890,0.8660994878373265,8.700672165016863,,6.024096957171716,6.390285963851641,45.083024219634744,24.369646912979082,0.13028125212001487
891,0.8666200996127886,8.703835417853965,,6.028430919985695,6.393419707404042,45.12038171109442,24.37657420407864,0.1301328631613864
892,0.8671203495669788,8.706596703555384,,6.032584166275233,6.396241712511112,45.151635095606586,24.382090477727985,0.12998798150063343
893,0.8676429967611781,8.709661384074504,,6.036626149902483,6.39910974445902,45.18218604189537,24.390193593597488,0.12984804910418957
894,0.868159101580671,8.71287873793614,,6.040652790961164,6.402160834653199,45.2132167917919,24.396857595568704,0.12970553309905675
895,0.8686408754781502,8.716142504590367,,6.0446463034406905,6.4048593397309475,45.24066082982064,24.405338969051765,0.12956168077987412
896,0.8691714681395429,8.718866637475232,,6.048835961018724,6.407483159122988,45.27042886767446,24.413108750249812,0.12941996300123929
897,0.8696659571522508,8.721519998625887,,6.053059311564166,6.410864475916834,45.29645532999386,24.419066593548443,0.12927791556100035
898,0.8702226885584375,8.724645161162039,,6.057108786879401,6.413731992966345,45.32620797412722,24.426811455065796,0.12914294867511095
899,0.8707476540640579,8.72715550499797,,6.061351962956084,6.41669956427581,45.359768676736586,24.43436740315687,0.12900248017898303
900,0.8712488731129372,8.730083879914025,,6.065692172083512,6.419796269932138,45.3951056753402,24.440456551955283,0.12886024447446257
901,0.8717594902693555,8.732967848883243,,6.070008970013112,6.423159273066967,45.430365413534105,24.448138496453783,0.1287253874043714
902,0.8722494691054861,8.735906981069796,,6.074099466251292,6.426300495134621,45.45936908456272,24.454743135846396,0.1285875874305514
903,0.87277524907873,8.73918742381081,,6.078242008244893,6.429387780234726,45.49079160531626,24.461412575458443,0.1284498342482129
904,0.873296009050746,8.741722113010509,,6.082237994019543,6.432321352690806,45.52334355195752,24.466259620866143,0.12831033522382962
905,0.8738258895260832,8.744738794894968,,6.0863490348364895,6.435276240664624,45.55004602997725,24.472153804563153,0.12817316912594212
906,0.8743923579500905,8.747620956115185,,6.0902991786730905,6.438379038368851,45.58236981412557,24.477294066145216,0.12804050017141977
907,0.8749093840568596,8.75032717978827,,6.094488943882358,6.441329457404341,45.61379452469932,24.483593141548422,0.1279051639873123
908,0.8754136458976483,8.753083520900885,,6.09836453593657,6.444342897344,45.64808363267365,24.489982218903506,0.12777343228746654
909,0.8759237208352677,8.75571627255151,,6.102077228580065,6.447458908035218,45.67802558961876,24.49698020062888,0.12763955412447445
910,0.8763948456259966,8.758368849625345,,6.106178385804642,6.450586807413646,45.70747926082047,24.50394766814834,0.12750112040519596
911,0.8768866163077089,8.761298892717615,,6.110398721381562,6.453541026797706,45.735398367540405,24.50966932750373,0.12736635386133283
912,0.8773444480135696,8.764249584230251,,6.114292581133779,6.456322391612663,45.7642944146132,24.51548547534073,0.12723799735309285
913,0.8777809533480831,8.766754328519982,,6.118389181451016,6.459528768354814,45.802005067206956,24.52113190590665,0.12710206430570875
914,0.8782332691136986,8.769381022020774,,6.122156804753881,6.462388965756706,45.83619601070275,24.52802570215713,0.12696865254582743
915,0.8787035911461757,8.77211488095571,,6.126361385008859,6.4653222631580425,45.87156131591171,24.534023383087582,0.1268388909784463
916,0.8791034123842147,8.774847092847288,,6.130011149008549,6.46815480531254,45.90219180892271,24.539881662051783,0.12670882371414424
917,0.8795503073988256,8.777629047296225,,6.134037306570351,6.4710451928207435,45.936896702008,24.546167291222243,0.12657613201200518
918,0.8799972050227034,8.78012115815191,,6.137748973185491,6.47416537529037,45.967396346529235,24.55221511214792,0.12644894121972572
919,0.8804033644767704,8.78293298841406,,6.141908648206583,6.476885667863987,45.99869424840223,24.559169517439862,0.12631910456646514
920,0.8807808954262827,8.785449842551369,,6.145718062784486,6.479956078129506,46.031207095139536,24.56638691791428,0.12618689442700393
921,0.8811396001922398,8.788452735188063,,6.149693046431142,6.483010011053118,46.06186893754287,24.57376552953632,0.12605919877587451
922,0.8815134792561582,8.791544910772107,,6.153543306087192,6.486016937906508,46.09385007579699,24.579297793664942,0.12592968572253063
923,0.8818466298503281,8.794687690035202,,6.157473655670405,6.488762670117584,46.12712694411548,24.585731511762756,0.1257950720382736
924,0.8821761926911338,8.79771307983857,,6.161562429409903,6.491622729217086,46.15832171247133,24.592339231278913,0.1256653049794765
925,0.8825341890050153,8.800504132424527,,6.165503404545423,6.494287030958128,46.190453283864,24.59758868433246,0.12554044304572867
926,0.8828492275379919,8.802946409878011,,6.16933505021901,6.497403849860497,46.21812641108587,24.60465343207418,0.12540958939698987
927,0.8832132132924542,8.805668102729069,,6.173406214123049,6.500274049982272,46.24377644153582,24.61089941013197,0.12527741418981694
928,0.8835857888229361,8.808346781082568,,6.177433626397942,6.502987998381023,46.26833170604764,24.616085918319094,0.12515383256381887
929,0.883911691045523,8.810944181613259,,6.181199862870209,6.50562952943628,46.29775211463312,24.622864545410337,0.12502742024032265
930,0.8842649802702196,8.812847226752138,,6.185091386702751,6.50832788639136,46.32628289734602,24.62854120567939,0.12490420597233806
931,0.8845943894920586,8.815536497994984,,6.189274237661908,6.511162081542102,46.35669474130694,24.635098021450123,0.12477500507008799
932,0.8848949732262513,8.818441236973005,,6.193166058256409,6.51411442412827,46.390107351214795,24.640841415974315,0.12464095526577981
933,0.8852123969453998,8.821392433266668,,6.197276326226648,6.517161151380155,46.42373161032363,24.647489492722848,0.12451584300313585
934,0.885561692104625,8.824215968415233,,6.201164509054606,6.519930830433243,46.45192560845347,24.653457867354565,0.12439085555161598
935,0.8858781542699975,8.827080471298263,,6.205099620218784,6.522726019817218,46.48372516273617,24.659628897474622,0.1242640449890332
936,0.8862158651439191,8.829775095563743,,6.209016667877255,6.525736585692979,46.50955931895966,24.666122368641666,0.12414239365825167
937,0.8865442477005778,8.83234928796959,,6.212915412468311,6.528549783251173,46.54305250388333,24.67241263260934,0.12401823733065366
938,0.8868833149562722,8.835332378092636,,6.216558346412875,6.531178704356289,46.57189148552726,24.679539356331517,0.12389706212975408
939,0.8872188437959212,8.83769018031142,,6.2204039644435865,6.533719957407528,46.60050537802454,24.68515631666867,0.12377065836933868
940,0.8875457061096619,8.840089985297928,,6.224082001909301,6.536052096084497,46.6275948470305,24.688960598112935,0.12364391831217242
941,0.8879056088497396,8.842656347356694,,6.227894385740217,6.538778501942826,46.661838528164566,24.695983607624346,0.12352023887122017
942,0.888277656961001,8.845147076065803,,6.231691555785909,6.540972874262653,46.688884431703556,24.70214259922094,0.12340284947103311
943,0.888615979775365,8.847576638491914,,6.23576661009632,6.544000798340011,46.71986186183747,24.708388562996713,0.12327673816849541
944,0.8889750061685583,8.84985376697107,,6.239560936148402,6.546637648979321,46.75135827063323,24.71436626360419,0.12315806719610169
945,0.8893028381940482,8.852526826719497,,6.243535481446617,6.549611883751825,46.77767282665914,24.720666220159124,0.12303501407746473
946,0.889652318292754,8.855189090305513,,6.247406802235631,6.552283787120489,46.80693069442653,24.727167198465796,0.12291144169821087
947,0.889980101077444,8.857761592832261,,6.251367089815069,6.554842054629746,46.833786823657306,24.73333686125919,0.12279146130526036
948,0.890348790295745,8.860080933011613,,6.255082635464268,6.557541486658369,46.862234678157684,24.73904833093564,0.12266872827447098
949,0.8906932809011698,8.862351161774056,,6.258909629233838,6.560113812300536,46.88698625759063,24.744192927021246,0.12254932389144248
950,0.891014702662632,8.865156472889286,,6.262618156700731,6.562944028986978,46.91813555934901,24.75041767925555,0.12242779941240393
951,0.8913671072487188,8.867802749074377,,6.2665307923489815,6.565737890131845,46.949577547722825,24.758086694746066,0.12230781569535638
952,0.8917077186766725,8.870155629264307,,6.2701452306757055,6.568449936011385,46.98014961753588,24.762991865104066,0.12218768350127893
953,0.8920439861411988,8.873087329016581,,6.273601089252629,6.571305645895716,47.008446157907855,24.76929899242143,0.12206156049474333
954,0.8924326963191995,8.875436026827655,,6.277396626331902,6.573858514763605,47.03480310952141,24.775228991765797,0.12194617014412895
955,0.8927665285751819,8.878109507742732,,6.281082955255851,6.57638282672925,47.062661355560344,24.780377980872668,0.1218281651597683
956,0.893120710054887,8.880554910212414,,6.284577363720795,6.579340142316745,47.08508476352532,24.78793016115572,0.12171041878916777
957,0.8934412794690783,8.883123101863257,,6.288351051301311,6.582079400519658,47.11602212497601,24.795149903596812,0.12158838003846854
958,0.8937695129460437,8.885784025561861,,6.291975034080617,6.58508072051264,47.14841896779255,24.802006722882943,0.12147329473897502
959,0.8941152695930796,8.887737828196864,,6.295541148897895,6.588018221681686,47.177554351151045,24.80644838526443,0.12135527685893223
960,0.894429576129214,8.889936550768816,,6.29891236423732,6.590977880211232,47.20636142398083,24.813045633931043,0.12123694467235438
961,0.8948026519268744,8.892347389534239,,6.302923018475969,6.593771927032319,47.23116466888023,24.820697540757855,0.12112228027343912
962,0.8951548225528483,8.89511779607336,,6.306845778689453,6.596603015088558,47.25999610785429,24.827181974755046,0.12100382676305708
963,0.8955330679024417,8.897654659948437,,6.310902869901046,6.599383452550641,47.29143819793911,24.833257614007888,0.12088515770714285
964,0.8958758946850218,8.89986331528696,,6.314769153352211,6.601997045963438,47.31356183987269,24.839356732444276,0.12077224497671163
965,0.896204264062684,8.902519272293043,,6.318615500776803,6.604400461072941,47.34480228350963,24.845977241146603,0.12065864196541289
966,0.8965084551451297,8.904873219090957,,6.3224942505205695,6.60704777154925,47.37049091156236,24.852102654615738,0.12054274440285241
967,0.8968098587270579,8.907434760740955,,6.326137951604149,6.609535320557037,47.394564154986774,24.857783337698102,0.12042620525209106
968,0.8971003991468031,8.909918410175779,,6.330110631019576,6.612051727088847,47.421936988112655,24.86355204340994,0.12031048429187173
969,0.8973757429828332,8.912504870810919,,6.334409922193819,6.614955482618706,47.448532859805404,24.868919447730576,0.12019493489861668
970,0.8976722816199194,8.914930983134692,,6.338146103270959,6.617769488831832,47.47389527613813,24.87627229037528,0.12008113493846237
971,0.897958737798899,8.917259838882478,,6.3422203763601095,6.620737080781982,47.499455326712464,24.882526179505536,0.11996889813212533
972,0.8982651360190695,8.919517214206946,,6.345658108494212,6.623295200852087,47.52587110875092,24.889032144295328,0.1198551043564331
973,0.8985706313901394,8.922093726988113,,6.349568466240727,6.6260220217437205,47.54899641126018,24.895074156306404,0.11974212809933987
974,0.8988461113291092,8.92499986836485,,6.353475574166769,6.628668207496257,47.57745419924357,24.902552776072593,0.119625796574547
975,0.899150062604716,8.927525185637078,,6.35745192855458,6.631681570727213,47.60237849386173,24.908619142478436,0.1195130536576453
976,0.8994586720157455,8.929914370154137,,6.361391071298989,6.634447403827543,47.62763961177359,24.914079565319756,0.11940154987932286
977,0.8997172169681371,8.932651136679107,,6.365067513320679,6.637172185985201,47.65503591318585,24.91899185748408,0.11929010024200855
978,0.9000055258643017,8.935054710668373,,6.368720247878035,6.639716383611595,47.680183815128444,24.92350691559641,0.11917489075966703
979,0.9002535309182599,8.937552889986135,,6.372264146802986,6.642550001004773,47.7047446385204,24.928026738585363,0.11905995532443081
980,0.9005029294276858,8.940405023694513,,6.376185503562984,6.645365988628356,47.728320652481834,24.933017822780954,0.11894657705914019
981,0.9007607159678136,8.942668833205225,,6.380276942362784,6.647925728799587,47.75751063220791,24.938408244164926,0.11883339590051747
982,0.9010207705379666,8.945096025422252,,6.383793884331285,6.650795739005394,47.781589480494695,24.944504991781365,0.11872373490699087
983,0.9012797578262352,8.947698065196825,,6.38734886603459,6.653082985600306,47.80926705788235,24.94825844497808,0.11861205438105048
984,0.9015678754582485,8.949874243840826,,6.390797437440963,6.6557246478993,47.835151294384005,24.954531052232067,0.11850397888808707
985,0.9018492051283256,8.951961344047167,,6.3943186041914615,6.658463224778136,47.86067114337299,24.960099798950832,0.11839476068697612
986,0.9021140401704605,8.954392660730885,,6.398005609997162,6.66109014298711,47.888214383704906,24.966531052396444,0.11828558773858723
987,0.9024327663314531,8.956587866446457,,6.4016560628272385,6.663746842122621,47.91660687154132,24.970793227948022,0.11818127872591648
988,0.902716063703268,8.958951995339016,,6.4052023727212966,6.6662803483846025,47.942416501832525,24.975644757391084,0.11807573489804828
989,0.9029999947651939,8.96149492359565,,6.4088158535459945,6.6689122203728015,47.96788985612837,24.981287796581526,0.11797122057005409
990,0.9032840275466835,8.964147517415766,,6.412725873593806,6.671600146615494,47.996875759192385,24.986806936458713,0.1178673330014317
991,0.9035354834264111,8.96649815782594,,6.416338492169228,6.674404474659803,48.023513839544876,24.992753910794942,0.11775791121797932
992,0.9037949832472466,8.968934818791984,,6.419838213712498,6.677322582856426,48.04662365668442,24.99922953365148,0.11764969756741811
993,0.9040595295474378,8.971367370021031,,6.42360749381866,6.679814312321945,48.06998510654897,25.003839601705092,0.11754098943985049
994,0.9043278447663138,8.973613397100642,,6.427332398740256,6.682108960482814,48.09836660524387,25.00968118444348,0.1174338300534926
995,0.9046039160362147,8.975940231688025,,6.431058764414586,6.684801821962538,48.12514235107765,25.0154991540582,0.11732611593909373
996,0.904883378078689,8.97821809853289,,6.434735932923712,6.687599716923315,48.15090959527304,25.022201098378815,0.11721739134952865
997,0.9051441674387092,8.980611164300974,,6.438542086181548,6.690147736386195,48.17564218100514,25.027063991620633,0.11711330598938008
998,0.9054211140555108,8.98279905446973,,6.441957386833366,6.69284035969083,48.20312804798205,25.030639469506045,0.11700830237616709
999,0.905719302889302,8.985009915840243,,6.445732779005723,6.695613660371298,48.22663388655498,25.0345115116993,0.11690324682316078
1000,0.9060837303084242,8.987560907489522,,6.449490785390212,6.698117366757375,48.253192177768796,25.040019986916167,0.11679760108440179
1001,0.9064396173553344,8.989917309746279,,6.45289387518009,6.700674401319905,48.279053068483194,25.044344798691327,0.11669260420666074
1002,0.9068154050131487,8.992215641625657,,6.45660674423741,6.703337324196978,48.30769110617748,25.049872312994435,0.11657992531944869
1003,0.9071373748257852,8.994728192363617,,6.460127993304814,6.705912513865967,48.335384841785896,25.055470980166092,0.11647502484253366
1004,0.9074797076505547,8.996724606466724,,6.463890232120928,6.708151650004017,48.361603945282,25.059945635454543,0.1163712605316136
1005,0.9077982456470359,8.999118406829721,,6.467360141211179,6.710604659087548,48.38827870771926,25.06530692355338,0.11626551516874543
