episode,reach_rate_M_mean,reach_rate_M_std,reach_rate_F_mean,reach_rate_F_std
1,0.0105833333333332,0.0038747759791875,0.0132666666666666,0.002684776469533
2,0.0105249999999999,0.0041668611065743,0.0142999999999999,0.0027006514989014
3,0.0114666666666666,0.0040961062510331,0.0152083333333333,0.0036135141577004
4,0.0120749999999999,0.0043579163811602,0.0170666666666666,0.0033342128469313
5,0.0125083333333332,0.004583998268265,0.0179749999999999,0.0039826107356362
6,0.0131499999999999,0.0047482615402188,0.0196999999999999,0.005223729097016
7,0.0137416666666666,0.005024085507352,0.0217916666666666,0.005353873929164
8,0.0134333333333332,0.004831545007603,0.0230499999999999,0.0057668432856703
9,0.0143666666666666,0.0051802688332928,0.0255999999999999,0.0063316030774886
10,0.0149749999999999,0.0051415233487439,0.0276916666666666,0.0063279765357527
11,0.0147333333333332,0.0054347703166796,0.0304333333333333,0.007116078993864
12,0.0165083333333332,0.0054095323387014,0.0320333333333333,0.0075372736335601
13,0.0154666666666666,0.0053704150700566,0.0342833333333333,0.0077068391945317
14,0.0162666666666666,0.0056543711922942,0.0357666666666666,0.0080725682421823
15,0.0165249999999999,0.0057206106144771,0.0380833333333333,0.0072762933176476
16,0.0167166666666666,0.0055936471902408,0.0395166666666666,0.0073909562688397
17,0.0174083333333332,0.0057416673386012,0.0402333333333332,0.0080835528797982
18,0.0181916666666666,0.0058878471300773,0.0392999999999999,0.0069486875925788
19,0.0179916666666666,0.0057318486988207,0.0409499999999999,0.006636064020111
20,0.0179499999999999,0.0057462011068612,0.0411916666666666,0.0065102068484708
21,0.0187666666666666,0.0057777510683143,0.0407583333333333,0.006853904222151
22,0.0182166666666666,0.0057886116376345,0.0403583333333333,0.0064866969756819
23,0.0177749999999999,0.0056589067237976,0.0391999999999999,0.0051280215422979
24,0.0181666666666666,0.0053898910866478,0.0383583333333332,0.0044690378587248
25,0.0174083333333332,0.0054624772225985,0.0372833333333332,0.004966275152354
26,0.0180833333333333,0.0052952925751831,0.0372916666666666,0.0042763796416485
27,0.0177083333333333,0.0054301470434584,0.0366583333333333,0.0037520467665357
28,0.0170416666666666,0.0048372031124005,0.0351999999999999,0.0028515752631627
29,0.0174666666666666,0.0045984095479165,0.0350999999999999,0.0027053901386804
30,0.0178999999999999,0.0045538275855605,0.0337749999999999,0.0025242802421167
31,0.0179083333333333,0.0045799566686181,0.0342583333333333,0.0027751237320874
32,0.0189416666666666,0.0043138897832151,0.0343083333333333,0.0024085271612376
33,0.0177249999999999,0.0034982469154537,0.0333166666666666,0.0045919615755264
34,0.0186916666666666,0.0038220546636399,0.0343166666666666,0.0040777172263139
35,0.0193583333333332,0.0048631027666006,0.0345499999999999,0.0030797526756559
36,0.0190916666666666,0.0034895014501172,0.0351749999999999,0.004448860653146
37,0.0184666666666666,0.0029245132548473,0.0357666666666666,0.0054514976988433
38,0.0195999999999999,0.0033906643800694,0.0372083333333332,0.0060051739523123
39,0.0198833333333333,0.0030082704928288,0.0360249999999999,0.0047058621833717
40,0.0197333333333332,0.003826846363054,0.0371666666666666,0.0040620192023179
41,0.0196333333333333,0.0025856321910048,0.0376499999999999,0.0062706203052286
