episode,reach_rate_M_mean,reach_rate_M_std,reach_rate_F_mean,reach_rate_F_std
1,0.0978999999999999,0.0034459674052469,0.0545333333333333,0.0021922281353752
2,0.0971333333333333,0.0027103482533285,0.0557249999999999,0.0026545006040289
3,0.1004249999999999,0.0032271155373425,0.0553666666666666,0.0035218015872211
4,0.0977083333333333,0.0029900168255854,0.0549749999999999,0.002117333665687
5,0.0995166666666666,0.0031688101907011,0.0552499999999999,0.0026096331514573
6,0.0985249999999999,0.004081736271203,0.0555666666666666,0.0028845587205577
7,0.0992083333333333,0.0030175029534491,0.0532749999999999,0.0029154891803081
8,0.0999749999999999,0.0032735495327258,0.0548333333333332,0.0021466310095957
9,0.0984833333333332,0.0035620166988607,0.0538999999999999,0.0020229394332547
10,0.1003833333333333,0.0039899952040566,0.0533499999999999,0.001893703015552
11,0.1004583333333332,0.0040662435268627,0.0527416666666666,0.0037670292352541
12,0.1009833333333332,0.0043932467815899,0.0536083333333333,0.0027434124240432
13,0.1007416666666666,0.0048810622326004,0.0529916666666666,0.0031920159851389
14,0.1024166666666666,0.0025129295284219,0.0549666666666666,0.0035553819402056
15,0.1009333333333332,0.0038125037947764,0.0519416666666666,0.002018452683262
16,0.1023749999999999,0.0061981491164004,0.0533333333333333,0.0023389482705578
17,0.1018333333333333,0.0034025226661739,0.0533249999999999,0.0024461641677946
18,0.1029666666666666,0.0030146760364819,0.0538166666666666,0.0025570044202031
19,0.1039583333333333,0.0031173672217211,0.0518083333333332,0.0020924061699982
20,0.1039499999999999,0.0036721759956747,0.0518999999999999,0.0030291281392424
21,0.1035333333333333,0.0045309634328285,0.0526916666666666,0.003075452892474
22,0.1030833333333333,0.0027688746209727,0.0526916666666666,0.0025383022662917
23,0.1039333333333333,0.002848759747463,0.0527916666666666,0.0022635906415676
24,0.1026749999999999,0.0037328724087159,0.0525416666666666,0.002193653162542
25,0.1026999999999999,0.0041561348378178,0.0519833333333333,0.0033427644359233
26,0.1056916666666666,0.0048486427399585,0.0506416666666666,0.0019233177674445
27,0.1048749999999999,0.0037731282662507,0.0527916666666666,0.0018443482237284
28,0.1043333333333333,0.0029170634650722,0.0511166666666666,0.0024088955514462
29,0.1070916666666666,0.0051408329656045,0.0509833333333332,0.0022804185234239
30,0.1077083333333333,0.0056526583388965,0.0522166666666666,0.0025483594335315
31,0.1052249999999999,0.004075493229258,0.0512249999999999,0.0028971702882316
32,0.1070499999999999,0.0041055142081815,0.0510249999999999,0.0025870791242367
33,0.1039499999999999,0.004754984389376,0.0491999999999999,0.0024130560511875
34,0.1054583333333333,0.0050006558211873,0.0497666666666666,0.0014749973843877
35,0.1071999999999999,0.0059796723556965,0.0505833333333333,0.0031880370523119
36,0.1096666666666666,0.0039475730941089,0.0502333333333333,0.002022557969686
37,0.1076083333333333,0.0038811530201,0.0494333333333333,0.0035723993389649
38,0.1071166666666666,0.0021495764727838,0.0491916666666666,0.0024708329429766
39,0.1090999999999999,0.0046497378128658,0.0495999999999999,0.002247357845104
40,0.1085999999999999,0.0033432260608321,0.0504833333333333,0.0041499293464162
41,0.1094499999999999,0.0040508343905002,0.0502999999999999,0.002761954934775
42,0.1099416666666666,0.0048069281918887,0.0494916666666666,0.0023298419646505
43,0.1100416666666666,0.0056359803664808,0.0488916666666666,0.0024037169006086
44,0.1100416666666666,0.0042657207429448,0.0489083333333333,0.0030252155315523
45,0.1097583333333333,0.0029372159699826,0.0490999999999999,0.0016047768199894
46,0.1094749999999999,0.0053580230023607,0.0483833333333332,0.0029690273587136
47,0.1109416666666666,0.0043320956209594,0.0489916666666666,0.0032959594605261
48,0.1114749999999999,0.0055288315578485,0.0481916666666666,0.0026358315622761
49,0.1118583333333333,0.0033575624057702,0.0476916666666666,0.0015659622135674
50,0.1115583333333333,0.0049136133017375,0.0473583333333332,0.0021595502789718
51,0.1130083333333333,0.0049776429173199,0.0475416666666666,0.0025954762402264
52,0.1142833333333332,0.0057543864106404,0.0467166666666666,0.0022209023858349
53,0.1139333333333333,0.0051097220334632,0.0480333333333333,0.0026992225675434
54,0.1142083333333333,0.0055991690851808,0.0475083333333333,0.0023604410814009
55,0.1136083333333332,0.0039510996281547,0.0459999999999999,0.0022298480267099
56,0.1138749999999999,0.0043167864276251,0.0466833333333333,0.0020554804791094
57,0.1144916666666666,0.0041861488975659,0.0467499999999999,0.002615834970443
58,0.1140499999999999,0.005117176352947,0.0468249999999999,0.0022024992818204
59,0.1132166666666666,0.005181311383648,0.0460833333333332,0.0027403027678085
60,0.1154416666666666,0.0052185344544088,0.0471666666666666,0.0025132365636149
61,0.1152833333333333,0.0035013665762434,0.0453583333333332,0.0032236706514679
62,0.1163499999999999,0.0039408825858626,0.0469416666666666,0.0015376198136594
63,0.1163583333333333,0.0045829208568605,0.0467749999999999,0.0030434228821355
64,0.1150833333333332,0.0038325280957793,0.0457999999999999,0.0019630852512572
65,0.1160416666666666,0.0037233103716258,0.0452083333333332,0.0013409792349779
66,0.1155666666666666,0.0029676236492279,0.0467166666666666,0.0031975106057797
67,0.1188833333333332,0.0052198871848175,0.0456166666666666,0.0041581765353055
68,0.1166833333333333,0.0041067544483162,0.0437666666666666,0.0021124995434289
69,0.1179666666666666,0.0028320258421085,0.0452083333333333,0.0030190368221228
70,0.1194999999999999,0.0054496856858055,0.0442166666666666,0.0030764939159398
71,0.1195583333333333,0.0053053446729468,0.0444249999999999,0.0020406554563076
72,0.1179999999999999,0.0043996001501819,0.0443749999999999,0.002323474542709
73,0.1199083333333333,0.004729806001816,0.0439416666666666,0.0022384994147038
74,0.1198166666666666,0.0056772504647501,0.0439749999999999,0.0014761739417063
75,0.1191999999999999,0.0035347044858755,0.0440083333333333,0.0030893210129391
76,0.1204333333333333,0.0033974845451551,0.0438166666666666,0.001791957340762
77,0.1202749999999999,0.0041079285729542,0.0438666666666666,0.002827663171657
78,0.1196583333333332,0.005016400571262,0.0444999999999999,0.0020294893841786
79,0.1196666666666666,0.0041825622721597,0.0434749999999999,0.0027593975232571
80,0.1220583333333333,0.0029048836061763,0.0434749999999999,0.0025811071650613
81,0.1234166666666666,0.0057947134272286,0.0430166666666666,0.0020655911179772
82,0.1216833333333333,0.0042808070082608,0.0428333333333332,0.0017838438175558
83,0.1240333333333333,0.0042412218714614,0.0424833333333332,0.0013366856006786
84,0.1226499999999999,0.0051486843578999,0.0438416666666666,0.0022564892703402
85,0.1238916666666666,0.0043892492819683,0.0407916666666666,0.0011767094211097
86,0.1227083333333332,0.0036373512442537,0.0424749999999999,0.0023097518705921
87,0.1242166666666666,0.0024599257240618,0.0414749999999999,0.0031424635495887
88,0.1233416666666666,0.0035584731952736,0.0421416666666666,0.0029507401247738
89,0.1234416666666666,0.002937110888334,0.0415833333333333,0.0021695137988629
90,0.1242249999999999,0.0048901592415183,0.0418333333333332,0.0015300488171022
91,0.1259749999999999,0.0032001277945161,0.0401666666666666,0.0024579802006254
92,0.1253333333333333,0.0052634307921453,0.0400499999999999,0.0015462020374908
93,0.1267666666666666,0.0040101722508492,0.0402499999999999,0.0019472202409246
94,0.1272833333333333,0.0038214792559561,0.0400083333333333,0.0017692721876732
95,0.1291666666666666,0.0054417510344546,0.0403499999999999,0.0017412922688141
96,0.1283666666666666,0.0042176876234364,0.0398249999999999,0.0021024860358309
97,0.1272916666666666,0.0047536941450509,0.0381333333333333,0.0017299111516469
98,0.1279749999999999,0.0050853896872909,0.0387333333333333,0.0014325363848179
99,0.1301583333333333,0.0036705471889987,0.0397249999999999,0.0021195190754298
100,0.1272749999999999,0.0057554389198821,0.0404499999999999,0.0022437155031909
101,0.1297166666666666,0.0049836460944836,0.0383083333333333,0.0023969663182581
102,0.1273833333333333,0.0042156747479195,0.0391833333333332,0.0019692073983655
103,0.1298916666666666,0.0054659510032903,0.0390249999999999,0.0020057979231821
104,0.1299833333333332,0.0045308953139174,0.0401416666666666,0.0026060974323997
105,0.1311333333333333,0.0050808585354042,0.0377666666666666,0.0021310462277227
106,0.1318833333333333,0.0046363432802528,0.0385499999999999,0.0026338255517473
107,0.1305999999999999,0.006854619060833,0.0373166666666666,0.0031778069151733
108,0.1295916666666666,0.004222852657612,0.0380166666666666,0.002377492194688
109,0.1315166666666666,0.0047123753544769,0.0376583333333333,0.003074298575024
110,0.1314333333333333,0.0060167974747245,0.0377583333333333,0.001127962491715
111,0.1323999999999999,0.0053066171131131,0.0374583333333332,0.0018288033259315
112,0.1323166666666666,0.0056929943953235,0.0353749999999999,0.0015407279424325
113,0.134625,0.0048862445500066,0.0371333333333332,0.001788681837569
114,0.1360749999999999,0.0041385066937629,0.0358666666666666,0.0019536291016123
115,0.1368583333333332,0.0060601473416468,0.0368749999999999,0.002195762613943
116,0.134975,0.0045783727364185,0.0359499999999999,0.0012473428548441
117,0.1346416666666666,0.0051367187610019,0.0361749999999999,0.0022921127511964
118,0.1352749999999999,0.0034933910265238,0.0357749999999999,0.0016125711774892
119,0.1368666666666666,0.0049675179484226,0.0356749999999999,0.0013001958541924
120,0.1365749999999999,0.0041767378286036,0.0359999999999999,0.0027453664668013
121,0.1377833333333333,0.0036958435111972,0.0343999999999999,0.0016886512990776
122,0.1389916666666666,0.0048908534562859,0.0356416666666666,0.0020712799466233
123,0.1359999999999999,0.0054355085398166,0.0344249999999999,0.002858129514383
124,0.1377166666666666,0.0040246539610471,0.0352333333333333,0.0029370452103944
125,0.1380166666666666,0.0041893456868526,0.0339583333333333,0.0018422552268856
126,0.1408416666666666,0.0057432797551293,0.0334916666666666,0.0020063364130845
127,0.1394749999999999,0.0043673963908223,0.0340083333333333,0.0012744219217229
128,0.1394666666666666,0.0059705036286938,0.0338333333333333,0.0028539554531202
129,0.1378499999999999,0.0068774322296969,0.0342416666666666,0.0021131021312951
130,0.1401499999999999,0.0044378075445504,0.0336999999999999,0.0021293800175777
131,0.1380833333333332,0.0043358254941878,0.0333833333333333,0.0013878885286294
132,0.1399416666666667,0.0045921716130232,0.0337916666666666,0.0024867705518961
133,0.1396666666666666,0.0051824728355639,0.0328166666666666,0.0018441599512856
134,0.1410333333333333,0.0059330368215548,0.0331416666666666,0.0025802101790166
135,0.1405999999999999,0.0051651431445511,0.0324583333333333,0.0017392748950334
136,0.1404833333333333,0.0049511190903586,0.0331083333333333,0.0021663283211604
137,0.1420583333333333,0.0064579659393708,0.0325833333333333,0.0020283484737254
138,0.1430166666666666,0.0068561948198258,0.0315166666666666,0.0021350253706533
139,0.1443999999999999,0.004933790018902,0.0314333333333333,0.0020581065252157
140,0.1430916666666666,0.0055464439169126,0.0318999999999999,0.0010546779977852
141,0.1456166666666666,0.0044831990892747,0.0312666666666666,0.002216938162154
142,0.1459416666666666,0.0058275169415201,0.0308166666666666,0.0019296260752082
143,0.1435916666666666,0.0045513954582395,0.0309999999999999,0.0020348051746458
144,0.1449666666666666,0.0040743855099819,0.0305666666666666,0.0021797326826703
145,0.1458583333333333,0.0042758022133748,0.0315499999999999,0.0015462020374908
146,0.1460999999999999,0.0055466317217559,0.0300249999999999,0.0022135420751633
147,0.1472083333333332,0.0037073188375108,0.0307083333333332,0.0014626259574334
148,0.1472666666666666,0.0041140755078086,0.0298916666666666,0.0026472236796078
149,0.1480083333333333,0.0044682435718393,0.0305749999999999,0.0022479242825875
150,0.1481333333333332,0.0046064568210767,0.0293999999999999,0.0015683009600311
151,0.1464416666666666,0.0053513944761628,0.0298249999999999,0.0022379478308993
152,0.1498333333333333,0.0051715926338382,0.0294583333333333,0.0020492583723247
153,0.1492666666666666,0.0050030546224836,0.0295249999999999,0.0022412552975156
154,0.1498499999999999,0.0064284763857367,0.0281666666666666,0.0018604891166267
155,0.1487083333333332,0.0034819308713115,0.0292749999999999,0.0014109634655917
156,0.1507666666666666,0.0050769996972548,0.0286833333333332,0.0015756636853664
157,0.14875,0.0046866305778074,0.0287666666666666,0.0020294133434366
158,0.153175,0.0066384181609034,0.0278666666666666,0.0013224089504002
159,0.1483999999999999,0.0050750235662044,0.0278083333333333,0.0013551741266642
160,0.1513083333333333,0.0042693007638658,0.0274916666666666,0.00183015296534
161,0.1503333333333333,0.0044695471640706,0.0266166666666666,0.001135292424395
162,0.1506249999999999,0.0038301617314271,0.0277833333333332,0.0018918277790747
163,0.1523749999999999,0.0062226252349643,0.0261166666666666,0.0015660361221256
164,0.1537999999999999,0.004931662630016,0.0267749999999999,0.0015674397225892
165,0.1532333333333332,0.0050649790074272,0.0265666666666666,0.0013837683385649
166,0.1546249999999999,0.0059185899325872,0.0254833333333333,0.0016172297606603
167,0.1527583333333333,0.0053593765184643,0.0257499999999999,0.0015600134535665
168,0.1538083333333333,0.004586623398267,0.0257916666666666,0.0007171294801902
169,0.1566833333333332,0.0045257834735416,0.0252166666666666,0.0015496913272895
170,0.1558666666666666,0.0065576973902222,0.0254749999999999,0.0023050702300433
171,0.1560083333333333,0.0045944226117981,0.0246416666666666,0.0016550754337364
172,0.1566666666666666,0.0047735769646081,0.0251749999999999,0.0009415396505618
173,0.1549916666666666,0.0068412837669728,0.0245749999999999,0.0020564750195839
174,0.1561749999999999,0.006651191529751,0.0245333333333333,0.0014631270419005
175,0.1578166666666666,0.0069445333327644,0.0235749999999999,0.0012206113121336
176,0.1603083333333333,0.0069287656339261,0.0238416666666666,0.0016398067109823
177,0.1581749999999999,0.0074917083795649,0.0236499999999999,0.0014108267430005
178,0.1605083333333333,0.0042556153897737,0.0243999999999999,0.000827572681527
179,0.1600916666666666,0.0062449300424078,0.0240083333333333,0.0016728819296702
180,0.1589666666666666,0.0057150980463166,0.0241916666666666,0.0012711482609178
181,0.1588583333333333,0.0056408795063303,0.0233666666666666,0.0013305526559931
182,0.1583999999999999,0.0056374245498769,0.0230166666666666,0.0022342728814184
183,0.1586916666666666,0.0061882816877477,0.0228249999999999,0.0017455631586226
184,0.160225,0.0033298708869048,0.0235083333333332,0.0013143615546326
185,0.1583416666666666,0.0059218743383334,0.0221916666666666,0.0015102785696767
186,0.1585499999999999,0.0070409078048252,0.0222083333333332,0.0015098697924402
187,0.1624916666666666,0.0065583150971556,0.0213166666666666,0.0028179867605643
188,0.1634666666666666,0.0054414958001647,0.0211249999999999,0.0021592644209327
189,0.1622916666666666,0.0067466555500567,0.0214499999999999,0.0015427048556366
190,0.1604749999999999,0.0027414429155572,0.0209416666666666,0.0017436171074189
191,0.1640166666666666,0.0054943573748859,0.0210416666666666,0.0014445779852799
192,0.162625,0.005685596106515,0.0207166666666666,0.0013603739500411
193,0.1643999999999999,0.0077800393537358,0.0204999999999999,0.0007627516787636
194,0.1669166666666666,0.0066462650794391,0.0202166666666666,0.0010738186158532
195,0.1631333333333333,0.0063985675480271,0.0203333333333332,0.0013579896179533
196,0.1635999999999999,0.0054055869589129,0.0198249999999999,0.0016985151467395
197,0.1656499999999999,0.0046445906409738,0.0197083333333333,0.0010923767834575
198,0.1663583333333333,0.0055551458182237,0.0192833333333332,0.0014077606769109
199,0.1652833333333333,0.0064411150403453,0.0199333333333333,0.0013186693629901
200,0.1659416666666666,0.0055444402694261,0.0197166666666666,0.0013264870527957
201,0.1644916666666666,0.0089228042220585,0.0201249999999999,0.0011454755333619
