episode,reach_rate_M_mean,reach_rate_M_std,reach_rate_F_mean,reach_rate_F_std
1,0.0098333333333332,0.0046303147641186,0.0539999999999999,0.0021563142994528
2,0.0098583333333333,0.0058992375004249,0.0553166666666666,0.0030143176858306
3,0.0103249999999999,0.0057360203113609,0.0553749999999999,0.0029895006602325
4,0.0102583333333333,0.0072367855305249,0.0551416666666666,0.0029115166172195
5,0.0105999999999999,0.0083786545370872,0.0554666666666666,0.0023876611832347
6,0.0110916666666666,0.0094378612677153,0.0564999999999999,0.0034273770700416
7,0.0113083333333333,0.0094098262601874,0.0543749999999999,0.0035955326362406
8,0.0117083333333333,0.0089068611713625,0.0568999999999999,0.002861192016116
9,0.0114333333333333,0.0085005264905936,0.0561083333333333,0.0024891895899699
10,0.0112416666666666,0.0086503987276973,0.0563499999999999,0.002535184508833
11,0.0110083333333333,0.0084668425543118,0.0563166666666666,0.0045473842705124
12,0.0116249999999999,0.0095859698466683,0.0566083333333333,0.0035748284082104
13,0.0117166666666666,0.0108381897946424,0.0567583333333333,0.0023258643687301
14,0.0120749999999999,0.0113846502952738,0.0585416666666666,0.0034623749253159
15,0.0116416666666666,0.0112329466083558,0.0571166666666666,0.0026791375063213
16,0.0113999999999999,0.0117775026173308,0.0588416666666666,0.0049015697284103
17,0.0108916666666666,0.0108939932763965,0.0579916666666666,0.0051496808603022
18,0.0116999999999999,0.011903560521391,0.0592999999999999,0.0056855893208994
19,0.0115749999999999,0.0136969768900267,0.0591999999999999,0.0050051208344955
20,0.0115333333333333,0.0142556681384659,0.0580249999999999,0.0056162036846218
21,0.0115749999999999,0.014939768475407,0.0593999999999999,0.0056268755446572
22,0.0115916666666666,0.0168114291847709,0.0601666666666666,0.0061677926899877
23,0.0119999999999999,0.0166093458742471,0.0605749999999999,0.0069809540276241
24,0.0113999999999999,0.016484083232015,0.0603499999999999,0.0068775444225356
25,0.0113916666666666,0.0158259753858515,0.0595416666666666,0.0068503908602554
26,0.0118083333333333,0.0181779632732996,0.0598416666666666,0.0071951897940804
27,0.0121333333333333,0.0181474243997785,0.0597833333333333,0.0076335031519198
28,0.0131249999999999,0.0206064403962079,0.0603833333333332,0.0088207632434801
29,0.0125083333333332,0.0192128449349342,0.0599749999999999,0.0091237251773116
30,0.0136583333333333,0.0229531342839445,0.0612999999999999,0.008607364776461
31,0.0123666666666666,0.0203337583440706,0.0618249999999999,0.008885976085251
32,0.0130583333333333,0.0227002763484565,0.0624916666666666,0.0082898355506481
33,0.0125083333333333,0.0214456839739634,0.0596166666666666,0.0094086904928434
34,0.0132583333333332,0.0227212526959689,0.0617249999999999,0.008733542724377
35,0.0135166666666666,0.0223391299829483,0.0623333333333333,0.0081862011268285
36,0.0135499999999999,0.022658297746965,0.0641583333333332,0.0098566460939927
37,0.0134583333333333,0.0231662420025026,0.0631249999999999,0.008660899968918
38,0.0132999999999999,0.0236952813451263,0.0633833333333333,0.009300139385654
39,0.0138499999999999,0.023457960821988,0.0644833333333333,0.0091835534691636
40,0.0125333333333332,0.021111849402295,0.0635583333333333,0.0094834203927527
41,0.0126499999999999,0.021632658495438,0.0640249999999999,0.0105091120074526
42,0.0132333333333332,0.0224956717373271,0.0644249999999999,0.0107431035874815
43,0.0130999999999999,0.0215997470835673,0.0643083333333333,0.0097198449474499
44,0.0122833333333333,0.0204493955357555,0.0644249999999999,0.0098094067035954
45,0.0115416666666666,0.0196966677165403,0.0653499999999999,0.0101085008840805
46,0.0112999999999999,0.01878513991115,0.0645333333333333,0.0102478693961473
47,0.0111083333333333,0.0184210464877461,0.0659583333333332,0.0094411963368846
48,0.0109916666666666,0.0166300732535895,0.0657916666666666,0.0094156628439066
49,0.0104249999999999,0.0161261160968898,0.0659999999999999,0.0100298935902679
50,0.0096666666666666,0.0132649868655498,0.0664499999999999,0.0099313383529855
51,0.0096916666666666,0.0135891574653207,0.0659999999999999,0.0078566438032948
52,0.0086916666666666,0.0112339082444376,0.0686499999999999,0.0085686047670738
53,0.0091083333333332,0.0118742803550622,0.0692916666666666,0.009438335442541
54,0.0084499999999999,0.0098964702524076,0.0695583333333333,0.0088161126690051
55,0.0080416666666666,0.0090877282945495,0.0681583333333332,0.0078020899779925
