episode,reach_rate_M_mean,reach_rate_M_std,reach_rate_F_mean,reach_rate_F_std
1,0.0978166666666666,0.00269653412667,0.0546499999999999,0.0016886512990776
2,0.0976666666666666,0.0029397236789606,0.0557666666666666,0.0026257861844445
3,0.1004833333333333,0.0032782014792064,0.0553833333333333,0.0027842147639598
4,0.0973916666666666,0.0035333617224575,0.0548083333333333,0.0016717745801732
5,0.0995749999999999,0.0019442261782258,0.0549249999999999,0.0020602236783753
6,0.0986749999999999,0.0050345181950997,0.0552166666666666,0.0023691692558707
7,0.0986749999999999,0.0032561551400841,0.0531333333333333,0.0034195335758759
8,0.0994333333333332,0.0026628444830182,0.0544499999999999,0.0016035262069253
9,0.0982916666666666,0.0028945590721597,0.0533249999999999,0.0016659489195257
10,0.1003166666666666,0.0033009538464353,0.0533916666666666,0.0020540722876673
11,0.1004333333333333,0.0035466033132743,0.0529916666666666,0.0036276225081626
12,0.1007749999999999,0.0031471253785237,0.0532416666666666,0.0020182233049496
13,0.1005333333333333,0.0034382112058883,0.0534333333333333,0.0025433889125522
14,0.1018999999999999,0.0027528884942417,0.0544999999999999,0.0033895718801736
15,0.1010916666666666,0.0037696910997659,0.0515249999999999,0.0028926391256275
16,0.1015666666666666,0.0041610703157768,0.0538749999999999,0.0018725807437798
17,0.1019249999999999,0.0038716781859173,0.0532499999999999,0.0024795459560468
18,0.1030999999999999,0.0028909714715615,0.0539666666666666,0.0018049999145035
19,0.1043249999999999,0.0032985336248208,0.0514416666666666,0.0020957224217762
20,0.1035499999999999,0.0038208734700424,0.0522249999999999,0.0021008706308117
21,0.1026416666666666,0.0039936388462864,0.0525583333333333,0.0026880077757456
22,0.1031416666666666,0.0038305243331255,0.0525666666666666,0.0017898030790364
23,0.1042916666666666,0.0021144892562543,0.0524833333333333,0.0026959617720848
24,0.1026916666666666,0.0022322862387811,0.0525999999999999,0.0018756891737553
25,0.1027416666666666,0.002787330795396,0.0526333333333332,0.0027925164544095
26,0.1061833333333333,0.0037424409410879,0.0504833333333333,0.0014812615577503
27,0.1043833333333333,0.0026848914270988,0.0525749999999999,0.0020814621226198
28,0.1045999999999999,0.002150150726844,0.0504333333333332,0.0021476372317065
29,0.1070249999999999,0.0046313228385168,0.0505583333333333,0.0019610599615614
30,0.1071333333333333,0.0051105374074154,0.0516499999999999,0.0021418810240038
31,0.1062333333333332,0.0041129500391679,0.0514583333333333,0.0018372223062191
32,0.1082249999999999,0.0025467996135552,0.0509833333333333,0.0022085691697969
33,0.1038083333333333,0.0031242406484823,0.0494416666666666,0.0024066042107418
34,0.1060333333333332,0.0030694632980818,0.0498249999999999,0.0016336781571006
35,0.1071333333333332,0.003982639797055,0.0503916666666666,0.002711444082467
36,0.1085833333333333,0.0033786274516125,0.0506833333333333,0.0022401361290205
37,0.1072749999999999,0.0039177598947092,0.0495166666666666,0.0021469185497496
38,0.1073499999999999,0.0032920592827267,0.0490749999999999,0.0016332057773321
39,0.1088749999999999,0.0020043355784676,0.0499083333333332,0.002170384986046
40,0.1072583333333333,0.00270414918958,0.0506749999999999,0.0025970216797204
41,0.1089999999999999,0.0038218426814144,0.0502333333333333,0.0016418523113683
42,0.1102333333333333,0.0036232275360205,0.0499416666666666,0.0026243899937902
43,0.1095166666666666,0.0046489080093084,0.0488999999999999,0.0024282290452707
44,0.1095499999999999,0.0028726036712104,0.0487333333333332,0.0021328558493423
45,0.1093499999999999,0.0031666179333482,0.0485583333333333,0.0017347439061005
46,0.1092666666666666,0.0035704548937282,0.0486333333333332,0.0021344470472538
47,0.1107749999999999,0.0026661023708499,0.0492333333333333,0.0021708648785651
48,0.1118333333333332,0.0034097717240126,0.0484083333333332,0.0012726042609304
49,0.1117083333333333,0.0018088644893249,0.0477583333333332,0.0014669454701336
50,0.1099083333333333,0.0031491841977107,0.0479249999999999,0.001780141657562
51,0.1131416666666666,0.0041705629930516,0.0477249999999999,0.0028194239189181
52,0.1137166666666666,0.0045884987727637,0.0464249999999999,0.0018415011656824
53,0.1131916666666666,0.0030633864300399,0.0485749999999999,0.0023068771312675
54,0.1132833333333332,0.0049493109633913,0.0474833333333333,0.0017203394726723
55,0.1140166666666666,0.0037381087183391,0.0465833333333332,0.0021081851067789
56,0.1142083333333333,0.0042541283507542,0.0469916666666666,0.0019430352036103
57,0.1139749999999999,0.0039167750182018,0.0464416666666666,0.0016106560660063
58,0.1145999999999999,0.0050918720028911,0.0463999999999999,0.0013104518116349
