episode,reach_rate_M_mean,reach_rate_M_std,reach_rate_F_mean,reach_rate_F_std
1,0.0006666666666666,0.0002965855070008,0.0526499999999999,0.003755613083057
2,0.0006499999999999,0.0003305438840142,0.0556666666666666,0.0026600032488609
3,0.0006833333333332,0.0002249828525701,0.0557416666666666,0.0029002048671783
4,0.0007083333333333,0.0002397593958559,0.0558666666666666,0.0039069422226165
5,0.0008249999999999,0.000520342361181,0.0557416666666666,0.0032814127678617
6,0.0009416666666666,0.0005880103509629,0.0567749999999999,0.0018126144067766
7,0.0010916666666666,0.0007416718684794,0.0578666666666666,0.0030151878921041
8,0.0012083333333332,0.00064937054042,0.0590083333333333,0.0025050720154257
9,0.0013333333333333,0.000551373145591,0.0596499999999999,0.0028746443687721
10,0.0014083333333333,0.0007108615013306,0.0602083333333333,0.0019981665979308
11,0.0015166666666666,0.0007144885073676,0.0617416666666666,0.0020755223944531
12,0.0017916666666666,0.0007095577652469,0.0605833333333333,0.0030373193184081
13,0.0019666666666666,0.0012128427986845,0.0613749999999999,0.0025111633475392
14,0.0024916666666666,0.0012331894310443,0.0614583333333333,0.0023642952386088
15,0.0026999999999999,0.0012473428548442,0.0631583333333333,0.0023909713145833
16,0.0029749999999999,0.001301737917147,0.0628249999999999,0.0037450481709143
17,0.0032833333333333,0.001262101911324,0.0625416666666666,0.0034828171689163
18,0.0035916666666666,0.0013055260043936,0.0643499999999999,0.0019292261609896
19,0.0042083333333333,0.0016415938130102,0.0635249999999999,0.0020161577258013
20,0.0048249999999999,0.0017340320885008,0.0635833333333333,0.0027219387607519
21,0.0055083333333333,0.0022503257651688,0.0654083333333332,0.0019557015412681
22,0.0058333333333333,0.0019543398999264,0.0645666666666666,0.0031038605988806
23,0.0068333333333333,0.0025876606528525,0.0658583333333333,0.0029570093542272
24,0.0076166666666666,0.0030271915844374,0.0661083333333333,0.0019614533853028
25,0.0084083333333333,0.0028815210532367,0.0683833333333333,0.0025386518245753
26,0.0091916666666666,0.0035817287535766,0.0671749999999999,0.0021996948441562
27,0.0103749999999999,0.003366100520788,0.0694333333333332,0.0016877371804056
28,0.0117916666666666,0.0037365499535742,0.0675416666666666,0.0020181468397187
