episode,reach_rate_M_mean,reach_rate_M_std,reach_rate_F_mean,reach_rate_F_std
1,0.0005583333333333,0.0002188987589427,0.0131916666666666,0.0064292265245287
2,0.0006249999999999,0.0002124591463997,0.0149083333333332,0.0075410860222558
3,0.0006916666666666,0.0002547390337357,0.0164249999999999,0.0078197725409753
4,0.0006999999999999,0.0002581988897471,0.0188083333333333,0.0091010318571136
5,0.0007999999999999,0.0002363560820686,0.0205583333333333,0.0112620340300421
6,0.0007833333333333,0.0004234630888924,0.0222583333333333,0.0118097345544645
7,0.0009583333333333,0.0004413957939464,0.0252916666666666,0.0131619922551054
8,0.0011916666666666,0.0005570119798343,0.0282333333333333,0.0145303428795583
9,0.0010999999999999,0.0005252865179365,0.0295916666666666,0.0140862888636651
10,0.0013833333333333,0.0006564024661218,0.0336666666666666,0.0159062162706717
11,0.0013999999999999,0.0005770829154965,0.0338833333333332,0.0154800847766205
12,0.0016083333333333,0.0009403916310522,0.0380666666666666,0.0166520676801618
13,0.0020166666666666,0.0009135468796041,0.0403166666666666,0.0161454519070836
14,0.0024166666666666,0.0013477232745231,0.0429333333333333,0.0167372947944713
15,0.0025166666666666,0.0010495442867628,0.0437166666666666,0.0174363126835922
16,0.0027999999999999,0.0016593357290579,0.0445499999999999,0.0153096737754633
17,0.0032666666666666,0.0015965819972911,0.0469333333333333,0.0163920806684806
18,0.0039749999999999,0.0018104847246722,0.0495583333333332,0.0158048012903408
19,0.0042833333333333,0.0021563858652847,0.0491333333333332,0.0148521624147819
20,0.0050416666666666,0.0023502199791971,0.0518916666666666,0.0148334919883317
21,0.0054749999999999,0.0023412728679022,0.0529749999999999,0.014194691778667
22,0.0059833333333332,0.0025663419708041,0.0544499999999999,0.0131879925746168
23,0.0065083333333333,0.0029427274868272,0.0556333333333332,0.0140723000831288
24,0.0073916666666666,0.0031919192918104,0.0557999999999999,0.0123521003362201
25,0.0084416666666666,0.0032463298365088,0.0573416666666666,0.012329169091785
26,0.0092916666666666,0.0033033956528859,0.0573999999999999,0.010849759626398
27,0.0098249999999999,0.0033276456104341,0.0589166666666666,0.0103761062179853
28,0.0108916666666666,0.00349250741226,0.0598249999999999,0.0101345462541634
29,0.0110166666666666,0.0033664558056445,0.0606749999999999,0.0078756197091066
30,0.0126833333333333,0.0032252858998548,0.0605499999999999,0.0073650618329019
31,0.0131166666666666,0.0039872868958884,0.0622749999999999,0.0073598059639613
32,0.0143833333333333,0.0042713154651077,0.0630249999999999,0.0084596947453903
33,0.0149249999999999,0.0034577364500529,0.0636083333333333,0.0060366741824604
34,0.0161083333333333,0.0039814481049419,0.0638499999999999,0.0074171140106454
