episode,pg_rawlsian_maximin_mean,pg_fairness_lagrangian_mean,pg_social_welfare_mean,sac_rawlsian_maximin_mean,sac_fairness_lagrangian_mean,sac_social_welfare_mean
57,2.130525094423095,0.19015109976016642,2.1374906797562687,1.1268487806030045,0.6899367781858697,2.0991075554556033
58,2.137484637810735,0.18845527748532812,2.143617793671724,1.1272691360595677,0.6825613786634068,2.1039433050196097
59,2.1442379558799103,0.1868874956087943,2.150516415467577,1.1285955735857076,0.6757448140753107,2.1094092745076356
60,2.1497953184142604,0.18532753577242062,2.156539564045264,1.129792975416291,0.6689838247264205,2.114296296444546
61,2.157094309469488,0.18384540805984817,2.1636480318474933,1.1301620847494915,0.6617059535201117,2.1184068496259996
62,2.1628973815004016,0.1823319251708436,2.169860797954443,1.1313887337111042,0.6544411983032755,2.123537648654932
63,2.16901747959784,0.18072270897290799,2.1763104783547496,1.1320993579549998,0.6475580919490231,2.129219424232146
64,2.1756661755453943,0.17918895087354278,2.1820524381075517,1.132938284594316,0.6409903326684525,2.13330265962813
65,2.182212782236985,0.1777533849544337,2.1888582596702744,1.1340954901251032,0.6343037878216616,2.1381034673061974
66,2.1877701572851502,0.1762058244644809,2.1943549083519494,1.1357085325279632,0.6273563246464041,2.1429769448144516
67,2.1948073339121663,0.1747704129999505,2.2015930360930667,1.1370540035561427,0.6208571229881744,2.1471897091426744
68,2.2016353275513354,0.17323336823316035,2.208742037657989,1.1387379272703382,0.6142144565913271,2.1519055943816645
69,2.2091081053824566,0.17170815813546578,2.215747800850321,1.1406599743860935,0.6074294855056201,2.1564363177051518
70,2.215789924826555,0.17021277893695894,2.2232969603992947,1.142789209026524,0.6012010424455084,2.1607602359469955
71,2.2235299556456436,0.1688256879576233,2.230820360255826,1.1443989920698023,0.5955371287100777,2.1655890977685974
72,2.2308552878782177,0.1674117769094688,2.237050245745108,1.146146836279749,0.5893546837984328,2.1699061800118224
73,2.2385174848594414,0.16596575965753513,2.24429719772278,1.1478365101681285,0.5831817933020248,2.175583039432905
74,2.2456015212988696,0.16474213855466366,2.2515963193865356,1.1495936610549327,0.5768504118193047,2.1800298132325233
75,2.252284529682883,0.1635348121425444,2.2584760269136708,1.1517463882184873,0.5704336423217536,2.184408689087493
76,2.2596257463319174,0.16216731237713639,2.2656567586619643,1.154355284908115,0.5646965090110453,2.189449690996414
77,2.2667605914778095,0.16089706430345413,2.2727013409250008,1.1569443368813501,0.5590814944376856,2.1953242873755383
78,2.273846648799542,0.15957301097173465,2.279196826046024,1.1596278999318146,0.5532706628845575,2.200207868764041
79,2.280119505808334,0.1583862835279592,2.285764393311823,1.1620107185981554,0.5477577636054735,2.20475735556906
80,2.286814810468299,0.15712610357207762,2.2926801121513156,1.164836457175137,0.5425071279915773,2.2099819188998953
81,2.2948441317900263,0.15585304571145508,2.300001347280328,1.1681372571403077,0.5370285782648856,2.216214904172244
82,2.3019242906691435,0.1546575901626168,2.3069861543649703,1.1712020804526426,0.5315093475819447,2.221960816442617
83,2.3092760726457873,0.15340940407947387,2.3150486183923924,1.174344523899283,0.5261663176270374,2.2278298419848817
84,2.316246607503824,0.1522640949966548,2.321785422726396,1.177452390699549,0.5211960341131997,2.233969890047988
85,2.3245197946067853,0.15122600105399706,2.3303806781642993,1.180698576166385,0.5163494219741952,2.239218619481596
86,2.3308262577441394,0.15014128853719205,2.337238472500428,1.1842578129866148,0.5113947795586279,2.2445058055076395
87,2.338740484948928,0.14905707319053138,2.344979633660741,1.1876811690185332,0.5064828542587196,2.250807932651576
88,2.3454396774559467,0.14800472655867558,2.351920399279833,1.191260111947389,0.5016159856406897,2.2563640685883177
89,2.3528331074070903,0.14687151580842595,2.3594312282232255,1.1947679192547471,0.49699512652914035,2.2611381178534744
90,2.3600232367956293,0.1458616522612239,2.3670411453117706,1.198880207664435,0.49245349856487003,2.2663598534942393
91,2.3677619000096106,0.14486407883876723,2.375706666278574,1.2026787441156968,0.48805895238749514,2.271332176874254
92,2.376440308354914,0.14380992152743668,2.3839705759732346,1.2062856321566833,0.48386439704034095,2.2764887492973056
93,2.384349178981865,0.14279298697756038,2.392252262930213,1.2105257190407699,0.47966741416873365,2.28231240081506
94,2.3927957113402027,0.14175489185728996,2.400497452702676,1.2143431061969097,0.4754867502190401,2.2877993571079385
95,2.401298594928424,0.1406635093274972,2.4087993972146013,1.2185714957691927,0.47103125845424204,2.2939197864401124
96,2.4098588343776326,0.13965301103068004,2.4174930340689853,1.2226352145623747,0.4669143621559402,2.299782931341274
97,2.419078907666334,0.13876398179862587,2.4265484625685496,1.22695810356565,0.46298396988098234,2.3060028015232126
98,2.4284976726344834,0.13777318329643015,2.435218515162892,1.2313641539359268,0.4590173238392501,2.3110241472523643
99,2.436674982375466,0.13680675138947254,2.443978921314488,1.2358896615099317,0.45512989761360784,2.3163490993230846
100,2.444657867649526,0.1359907427633094,2.451338309790944,1.2398802471285826,0.4514682347395228,2.3210769573576226
101,2.4531178212437434,0.13515961923485384,2.459873250981505,1.2436350677121253,0.447826895726271,2.326770449028964
102,2.4611890773793497,0.13439881867062262,2.467668287892048,1.2477800562441395,0.44443257367520217,2.3315621180971675
103,2.46925992530809,0.1336783133519329,2.4755830951323157,1.2515921771277363,0.44096114469992104,2.3369030001096505
104,2.4769737473753444,0.13295819183812244,2.4832946661699244,1.2555717709008969,0.4375776058941891,2.3421910019486987
105,2.4863943895862097,0.13227300536419007,2.4924057423081383,1.259805238962776,0.4343494133611594,2.3475481153163225
106,2.4956510729799644,0.13162072220155063,2.5008206891008924,1.263988691700615,0.43113059245950913,2.3530385865188763
107,2.504350784855178,0.1309802673406301,2.5096439054023376,1.2682481157168988,0.4280165370764516,2.358458152384792
108,2.5125604967234327,0.1303554158700994,2.5177681939284984,1.2724855226070981,0.4250479243479125,2.363880463346561
109,2.5215784428594095,0.12967494460367318,2.5262495748241576,1.2769228347606434,0.42194259928322414,2.3689759933484305
110,2.529894816756738,0.12903910810649452,2.5348828779870427,1.2815758817248173,0.41909961552241887,2.3744055615848825
111,2.538627897556663,0.12840826724985954,2.543772744728664,1.285994693952145,0.416335990728974,2.3798039395836006
112,2.5483556583277056,0.1278632584595563,2.553589541233625,1.2901894488679788,0.41375245048819426,2.3846744744276247
113,2.557360689730113,0.1272603245355891,2.5622801957867565,1.2945729959936025,0.41139155490955004,2.3902439760303604
114,2.567116077164294,0.12662884936329924,2.5719752156581377,1.299181008470639,0.4091227112636177,2.395843334065547
115,2.576153072766111,0.12606149321640386,2.581594451704342,1.3036323168583044,0.4069037668817545,2.4008470239987725
116,2.58536524446701,0.12547040343753554,2.590895615766198,1.307743904127439,0.40490266074941883,2.4060047554730453
117,2.5944265173637295,0.12495156525741925,2.6002044989657267,1.3120357448433408,0.4031351967948289,2.411230611891886
118,2.6039703099384948,0.12440662782338435,2.6092321075113447,1.316246147217107,0.4017298696581671,2.416402640381631
119,2.613039667243737,0.12384370024652631,2.618924229904321,1.3205721142280011,0.40060303613441245,2.420977302425317
120,2.6222713367368367,0.12329975438492954,2.6280370171112004,1.3247919639317838,0.39989391944252917,2.4258626545724247
121,2.6320239264961356,0.12275116469605424,2.6379643293198205,1.3286075754832118,0.39978650971213764,2.4320769913825027
122,2.641167479925144,0.1222449561990347,2.647305478942989,1.332389190925314,0.4000033174694212,2.4371337637645696
123,2.6499631623973254,0.12166658143769139,2.6567271054599395,1.3367229769470874,0.4005659969130301,2.4424891177866748
124,2.6588507295030492,0.12112248656587696,2.6657148905828234,1.3410354319284905,0.40203803270497723,2.4475115270909042
125,2.6688527031247875,0.12061627159685101,2.6755315778929183,1.345071830829886,0.40342207269861047,2.452407137269832
126,2.678929281312741,0.12006726773252022,2.6860774346986025,1.3492895142663435,0.40516099539534395,2.4576958884925153
127,2.688877145248199,0.1196096909622448,2.695953866842535,1.3532192166109587,0.40719142922715207,2.463267361862814
128,2.698715187458883,0.11914567365509798,2.705641848020772,1.3573568979836936,0.4094624130660126,2.4677665634234334
129,2.7073949830000066,0.1187350622478052,2.714786701798763,1.3612168000463327,0.41193118850035054,2.4737577001085373
130,2.7171882250381056,0.11829427619025533,2.72484253194699,1.3650081418619497,0.4145128869099547,2.4784172659651156
131,2.727062866359784,0.11784782905659488,2.7344203939040046,1.3692063104393863,0.41728363364667737,2.4841108493050217
132,2.7368134959000097,0.11738536298320673,2.743936345571491,1.3733391678388265,0.42038380491544,2.4888910347538116
133,2.7469868954289636,0.11694307920296372,2.7539511890215067,1.3771163614978215,0.42317778143741536,2.494014498947239
134,2.756428376482274,0.11653576824854187,2.7639168795677405,1.3810654683099868,0.4263529192323693,2.4995416776356145
135,2.7667564869277745,0.11611318500868782,2.774015204665503,1.3849396409131005,0.42982198593007975,2.504720466191326
136,2.776793226937496,0.11566856388223175,2.7833487201108116,1.3887331642487446,0.4334595526837947,2.509428466672958
137,2.786413994314232,0.11520399217229715,2.7930573931698985,1.3925818636915974,0.43721860095198944,2.5152271970612654
138,2.796587126828367,0.11474387268432792,2.803437815347023,1.396380809002867,0.4407563673353638,2.5202280958010954
139,2.8064948593141947,0.11425185841241352,2.8139872531963492,1.4002208382424364,0.4444235147745032,2.525585359504356
140,2.816560801363433,0.11380002918850263,2.824312746265417,1.403651164288349,0.4481147151149791,2.5311887781712903
141,2.8269160784819656,0.1133490491750983,2.8351483377139273,1.4073029358044025,0.4522217276706751,2.537131988069599
142,2.837482658950011,0.11287875000547595,2.846187464906207,1.4111291470385372,0.45606604197707146,2.5429580464547406
143,2.847351788420884,0.11239939065738411,2.856651538351168,1.4147142975267355,0.4602711025602781,2.548421194182486
144,2.8583991056954163,0.11197905390300707,2.867213108479428,1.4188323331131136,0.4643473534873932,2.5542962917064416
145,2.868985378996828,0.11148173831809667,2.877399189109238,1.42238593743299,0.46845562702833426,2.55951912953963
146,2.8795951394409984,0.1110206910317252,2.888362992855479,1.426080538504335,0.4730102523548348,2.564456824620114
147,2.8905267072926364,0.11056305093482983,2.899302280616326,1.4299224233540568,0.47717454403144943,2.569580169099727
148,2.901126968125153,0.11010976621622916,2.910198329868163,1.433372859730661,0.4813525604784558,2.5754088406063396
149,2.91136278522995,0.1096512407313346,2.920788514207736,1.4367905214802679,0.4853661745245276,2.5813041724498347
150,2.9226516405437444,0.10920282874624654,2.931812094432645,1.440318554436007,0.48939896301994457,2.5877137913764954
151,2.9331701023097714,0.10878709240875223,2.9423280476568303,1.4439801918056827,0.4934602742088816,2.5935324378370397
152,2.9441843193088277,0.10840032307717079,2.9535766661341913,1.4478544257445287,0.497541290032668,2.599324704948498
153,2.9551834874481835,0.10800457374554188,2.9647602215794016,1.4514545137997312,0.501671762703976,2.6046519749428056
154,2.966745211520115,0.10757745418673306,2.976236328932977,1.4548136457189855,0.5057211779338366,2.6108745433015876
155,2.9777480407464836,0.1071826675465606,2.9868949748872216,1.4585512981645912,0.5097388910466685,2.616131995299914
156,2.989646902822003,0.10677862953727181,2.9983165755088246,1.4623262603715592,0.5140082627186513,2.6215972743545604
157,3.0006979631843316,0.10636832634766684,3.0090577857655467,1.4658914271574168,0.5178333185183971,2.6269441511291314
158,3.0125327323208646,0.10597143616210465,3.0209246400372987,1.4695226811095143,0.5220009568193106,2.632434616112612
159,3.023661151781091,0.1055672266354761,3.0318485332116127,1.4730847490009877,0.525962113852587,2.6374895601626385
160,3.035318685202382,0.10520414592560684,3.043579869928934,1.4766435196028562,0.5296678244239209,2.6429680691807453
161,3.047351561722999,0.10483773056844264,3.0552587925486208,1.4801858790310274,0.5334983316593375,2.649067981574522
162,3.058498047235989,0.10445782924466643,3.0664024692710155,1.4836038020080031,0.5372672430932927,2.6541584364405337
163,3.0699558040165864,0.10412131447394773,3.078366056271884,1.4869015667930605,0.5409440680913894,2.6596516629777502
164,3.081293139958436,0.1037572643905461,3.0905146935644185,1.4902869309008175,0.5446581454719185,2.6650884479529453
165,3.0927303586830464,0.10340035652049633,3.102297379885953,1.4939606783212165,0.5486303603581184,2.6704012454421155
166,3.1051860735804198,0.10299959158694152,3.1145452812420205,1.497248665137738,0.5521538764008078,2.6763925051898925
167,3.116998206279348,0.10269637926570664,3.1263526032062603,1.5008016290039468,0.5558842759419068,2.6824573829709486
168,3.1290004271120897,0.10233716040245014,3.1384508733311995,1.5042104542211745,0.5593270122415721,2.6885895277903415
169,3.141616475822225,0.1019737745095707,3.1510766250315334,1.507543800481242,0.5627553578688559,2.694587755948978
170,3.154029403684596,0.10159613847784478,3.1635565258006326,1.5107784109272104,0.566218606151974,2.7002009901078354
171,3.1668102960595435,0.10127488613877914,3.1764610049159945,1.5138415442457065,0.5693835962967327,2.705860615689032
172,3.1790882678308914,0.10095311897806987,3.1886993509860657,1.5171620267539545,0.5726509108408013,2.711738263291967
173,3.191432415353264,0.10063024639414564,3.2012111378570447,1.520410098872102,0.5758023581906057,2.7176523693622325
174,3.2041967470121597,0.10026825698267211,3.2139696608163453,1.5237072856841423,0.5789121532126437,2.7231708857157746
175,3.2170997109864685,0.09992952114068204,3.2272106840040764,1.5274033577119452,0.582042544699459,2.7283169597214054
176,3.230381992055838,0.09958393193985127,3.2406213968844564,1.5307604304874922,0.5852078913297877,2.7340508733314257
177,3.243138403944085,0.09922967861017518,3.253548757677644,1.534032747370602,0.5883540022252871,2.740464310145835
178,3.255796254902,0.09884166502431835,3.2666832508274632,1.5370490892461515,0.5914172057498467,2.746582749510608
179,3.2687701358738552,0.0984435304376888,3.2795993468636446,1.5403449576646377,0.5943557016955372,2.752232761920483
180,3.2814482771033577,0.09807681821098156,3.2923161497795648,1.5435106606049556,0.5970683944981626,2.7577290598982103
181,3.2942882233417166,0.09772688712268496,3.3053487055629738,1.5467782419137153,0.5999958035838585,2.7633091199733584
182,3.3072527421172286,0.09736179389015746,3.318438064517204,1.5498754526655434,0.6026768168787148,2.7689819263877276
183,3.3202505414565624,0.0969917689199791,3.3310412892447436,1.5531542215746734,0.6051892906665474,2.775119067891763
184,3.3329212659777125,0.09661394107860949,3.343909165996936,1.5561398912916193,0.6078114686426566,2.780991484269571
185,3.3460346826850498,0.09625648719649502,3.3568446671750283,1.5595979153159627,0.6103283028776633,2.7865152134141384
186,3.359087357919376,0.09591533517974266,3.3698796756411165,1.5628625176541318,0.6128728648141474,2.7920701717331387
187,3.372853014647272,0.09556909306009356,3.3834758772134212,1.5657913849564242,0.6153815059331351,2.7982561221716304
188,3.387050630912911,0.09518279534703071,3.3976775859374064,1.5692308407150093,0.6180027009251507,2.804485777725151
189,3.4011460798591893,0.0948427931319275,3.4114270977119014,1.5722467505836095,0.62049842309249,2.8099796271615767
190,3.4145505867674397,0.09451973533302016,3.4252590849134634,1.5756050430745954,0.6228509849833959,2.815541155574269
191,3.428353141177644,0.09417165040037888,3.439303014801473,1.5789664520235092,0.625221400434567,2.82155864162968
192,3.441889405693074,0.09383923492830153,3.453183789766043,1.5823018151959343,0.6275568733216054,2.827160658230736
193,3.4557144678199516,0.09349998624030903,3.467156077478031,1.58555868717678,0.6297475599511296,2.8331827934172877
194,3.4696782322503217,0.09319012289987627,3.4817336639047953,1.5888901912488842,0.631945866589535,2.839182718104497
195,3.483930492055614,0.09288959361633216,3.4955257457335795,1.5918117641950909,0.6341450759716644,2.844939301340767
196,3.4978718056585505,0.09256336949558268,3.509697574419656,1.595386295382315,0.6362312357394008,2.8505833098844247
197,3.512058923248361,0.0922303069383583,3.523910753232393,1.598619875405777,0.6383193583000589,2.857285901513925
198,3.526160494606174,0.0919372090136776,3.5387154655964976,1.6018257698287726,0.6402343212540237,2.8630580604190317
199,3.5397875297507255,0.09164686056476985,3.5525802168069727,1.605273628353996,0.6421190827458947,2.868372971957247
200,3.553941774605962,0.0913645557269063,3.5670100838119505,1.6083171458405523,0.6438212316304374,2.8738772000994492
201,3.5679857157392134,0.09109878184725573,3.5805947520842945,1.6116835866139692,0.6457537778873673,2.8796457448798973
202,3.5822845430479164,0.09082538529302914,3.595009970430954,1.6149867667260178,0.6476330258640015,2.8852703915461313
203,3.595985446969763,0.09053086579780105,3.608884194870849,1.6177922738073123,0.649399135076456,2.891668678008197
204,3.609905824049503,0.09027059357518179,3.6224836170407104,1.6207897546869503,0.6509418996303792,2.897578491706918
205,3.6240133222750606,0.09000267463223581,3.6364832005401744,1.6237377670675766,0.652716404242331,2.9035460287209145
206,3.6379115698790896,0.0897387643429953,3.650545719338084,1.627047036461618,0.6546030924513304,2.9096500407898733
207,3.651899092742511,0.08946337587024557,3.664894905619481,1.6300888620109393,0.6563332953361134,2.915765795722864
208,3.6662869969815093,0.08919208350073743,3.679076117026709,1.6332152344815065,0.6581049987185082,2.921835276382215
209,3.680557350040092,0.0889396394640078,3.6932398562481943,1.6365202775241547,0.659674508065144,2.9278549338396775
210,3.6943310677829,0.08870298420595696,3.707261242826477,1.6397409916535324,0.6612212113653533,2.934012309440052
211,3.7081209629864578,0.08845844949044993,3.7210511663941856,1.642947064355597,0.6628165770138229,2.9402851752873502
212,3.7221903386095034,0.08822760288420366,3.735075337230488,1.6463633468237011,0.6645250410915537,2.9463529193777878
213,3.736094771241809,0.0879751949768068,3.7494420176071768,1.6495551086086695,0.6660460540114327,2.9530949746500044
214,3.7498499294540997,0.08772582704350715,3.7633694530644086,1.6527694856575927,0.6675372871508188,2.9590882602999815
215,3.7636901674793117,0.08747828412793661,3.7775590984704523,1.6560026710710243,0.669003820317785,2.9653613149439146
216,3.777725581434091,0.08721637555385084,3.7913778648729224,1.6590537018937388,0.6704471682509988,2.9711482574368824
217,3.791601217082472,0.08697636066600643,3.805482354425954,1.662189238888084,0.6718417683222772,2.977327166328734
218,3.805949200238461,0.08674485921223467,3.8194763127425553,1.6653294802152603,0.6734251967123687,2.983483823749429
219,3.8202964967245805,0.08650817506489983,3.8336258799765015,1.6684848072543317,0.6749156395747234,2.989766986739206
220,3.8340340974465597,0.08627427138219086,3.847465021819481,1.6717230884052454,0.6762726527796306,2.9961875549784263
221,3.8480338234165337,0.0860641089207035,3.861518928426274,1.6749577248412881,0.6777648863508786,3.0027336955604116
222,3.861801551414396,0.08585754407246533,3.8755615861079025,1.6779655768523496,0.6793069186405516,3.00920789608433
223,3.876080985968064,0.08564191020272365,3.889664629669397,1.6812255834431915,0.6809056418914218,3.015692880922092
224,3.88926683193302,0.08542357570087507,3.9033582993222224,1.6841076928811995,0.6823559252346377,3.021809754982392
225,3.9031479831155496,0.0851965656919322,3.917319069473031,1.6873315380978702,0.6837531331525877,3.027840254908045
226,3.916714797525101,0.08501244478714261,3.9311379320233426,1.6901920049437889,0.6850592848498146,3.0342310551489833
227,3.930605539255326,0.08485003087473837,3.9450293011784154,1.6934591033689674,0.6865306776689428,3.0405532907096733
228,3.9443671591464318,0.08468977061994153,3.958953377339859,1.6966568453847568,0.6877532229796868,3.046777534338699
229,3.9579213336120307,0.08453866860440679,3.9724148864298474,1.6997074133927648,0.6891048503437494,3.053257997801038
230,3.9714908920927443,0.08439952261651967,3.985863334081952,1.7027675917781917,0.6904289193755264,3.0596734428286183
231,3.984887909277938,0.08424818856516667,3.9992908070951767,1.7061236846133268,0.6917884591232616,3.0657687959156528
232,3.99835362294593,0.08413186508048838,4.012938991047192,1.709086604843526,0.693088649235373,3.071817244279429
233,4.01194746010536,0.08399887502365481,4.026630374829947,1.7121394957473977,0.6944671065263524,3.078340770489116
234,4.024988401796595,0.08389213578950133,4.039564652492508,1.715039269061853,0.6956281419468426,3.084882641704986
235,4.03837550916274,0.08377539576803021,4.053070598750046,1.7181583547742085,0.6967594805914552,3.0914635618279522
236,4.05168910541982,0.08364859054113598,4.06622751497234,1.7210167553306168,0.6980087986505755,3.097666868525595
237,4.06534812816275,0.08354033178341691,4.080345946062051,1.7238216638723276,0.6992555567702823,3.1041291650561993
238,4.0785776902835424,0.08345267477488173,4.0936383838285995,1.7267355316221957,0.7006342134852049,3.110590959147205
239,4.092518628565968,0.08336370435558861,4.107097254701472,1.7297963760304893,0.7017075216586577,3.1172085244073693
240,4.1056179562005575,0.08325656053593523,4.1203445091582,1.7327829174672889,0.7028716242463664,3.1234033568038004
241,4.119001882809712,0.08315228122978112,4.133490670065404,1.7359941548993527,0.7039956199609467,3.1300979297725586
242,4.132055793818617,0.08304797502523714,4.146926786779853,1.7392461239408927,0.7052386162965824,3.1369837937904532
243,4.145487678546485,0.0829640068780098,4.160080718397009,1.742187873064008,0.706350451920779,3.143099460319774
244,4.158781599522334,0.08286855122444554,4.1734566902738885,1.745143760863611,0.7076557953188409,3.1497553212667877
245,4.171788615516783,0.08278052811255025,4.186486901093785,1.7480720920113342,0.7088013464228884,3.156322928496306
246,4.1856462678636195,0.08268624230834985,4.199923496143352,1.7510018904027198,0.7100513148266286,3.1629264788840157
247,4.199182763543816,0.08256865057722462,4.213046349036014,1.754129587929184,0.7111749312949035,3.1696516485194905
248,4.212301805191759,0.08248967470680375,4.226210130591616,1.757080643152651,0.7124528067134089,3.1766956717669417
249,4.225334013186476,0.08242552008657876,4.239523454472681,1.7601125709595655,0.7135031674043409,3.18379515661897
250,4.237949209900206,0.08235666903099277,4.2524136038385905,1.7631377725363921,0.7146082657786249,3.190564062356269
251,4.2514545577089145,0.08229438055907805,4.265503140070586,1.766001082835978,0.7156606668376047,3.1970276132314415
252,4.26369654570889,0.08225190708576037,4.278208760354779,1.7690478450919223,0.7168523853136615,3.2042217351216156
253,4.277076643411413,0.0821837479896032,4.291476005417064,1.7719473219596458,0.7179814813085943,3.211307084670637
