episode,pg_rawlsian_maximin_mean,pg_fairness_lagrangian_mean,pg_social_welfare_mean,sac_rawlsian_maximin_mean,sac_fairness_lagrangian_mean,sac_social_welfare_mean
58,2.127890010956551,2.136937912534043,2.1469816039863803,2.080983028950953,2.07697369762498,2.0835062218486513
59,2.1344067239749753,2.144143840338719,2.1540609409711893,2.08522665742294,2.080170749762633,2.0887440689629737
60,2.1406923387485723,2.1508260646529296,2.1605187530422088,2.0897890334767224,2.0847416191363712,2.0926130151067324
61,2.1472896112972206,2.1578522316303492,2.1673894033619665,2.0924073390268205,2.088210848236345,2.0962144442054353
62,2.1540372129934866,2.1643467725671814,2.174059704155158,2.0971241134669816,2.092946931921015,2.100728000972919
63,2.1603814256007206,2.1704140038656026,2.1798993611456914,2.1000176448634393,2.095728994906383,2.103810880106886
64,2.1673005258862976,2.1772837485199643,2.186999687934217,2.1040908038144215,2.099779533709066,2.106728192637571
65,2.1745781141830056,2.1849240614153316,2.193644955767537,2.109318989453439,2.104851017038113,2.1114908272727075
66,2.1802929839691885,2.190356146595926,2.1996969345396966,2.114016926770037,2.1093057784625695,2.115972888751629
67,2.1876395759250706,2.197873659411812,2.2069573316603437,2.1178040450332145,2.113477705910404,2.120113745840558
68,2.1945983586705355,2.2053780545834885,2.2137220055320537,2.1220535647736125,2.117142238844477,2.1243853330603724
69,2.201543739756414,2.2125775779901136,2.221128183525621,2.127006034426011,2.122320255205112,2.128211019020839
70,2.2085434154212673,2.219855112004663,2.2285579752197258,2.130931896862506,2.1264404698259987,2.1319108532901856
71,2.2159618514685517,2.2278366522899264,2.2359338752970874,2.1354072440892167,2.1303498021128298,2.1356784624571854
72,2.222910946925508,2.2347925942783062,2.243662413797811,2.139123569494193,2.1357089329517587,2.1404634382108503
73,2.2308212765079753,2.2422768824564447,2.2515985695962346,2.143434313738981,2.1397415948122513,2.1457511662380564
74,2.2384930875896742,2.2501303132573054,2.259200034701284,2.14765053665883,2.1423456270351537,2.1513611972889266
75,2.245281567460502,2.256141175534986,2.26663251197665,2.152299997936155,2.1474503797927724,2.1561631991806935
76,2.2522187495538604,2.263296067677012,2.2737398044489487,2.1563727216686117,2.1522480344017443,2.160129739032089
77,2.259519057713189,2.2708890141435982,2.2813875167150695,2.161572321883396,2.1557216562625925,2.1650997519136874
78,2.267083736564358,2.277803427422399,2.289146851413098,2.165401787508043,2.1604602476147545,2.1697142685280055
79,2.273101706797362,2.2846366164212673,2.296162055462289,2.1699863711535077,2.164962020113771,2.172994871677971
80,2.2797415130874907,2.2917954455892287,2.3029453639271313,2.174084060926187,2.1703512996530967,2.177985515433918
81,2.2875038836889674,2.2993814119633957,2.3109802818085328,2.1788260106148223,2.1750102273380025,2.182891053616277
82,2.294949507420324,2.3066729476248486,2.3178172688617593,2.1835159933838235,2.178487639902464,2.18798594992358
83,2.303290665929863,2.3142052828554913,2.3252920388616025,2.187374779060986,2.1831999690470942,2.1926140438562283
84,2.3104427999357062,2.321361235478274,2.331861550872846,2.191960387545978,2.187526530427099,2.19694138068289
85,2.3187388739747923,2.329578713927039,2.340593932545432,2.1961338739641487,2.1928432519244234,2.202004016922325
86,2.3252212180391467,2.3360839164867433,2.3472678154110183,2.2003036721652838,2.195536173916815,2.205315996314332
87,2.333353680832425,2.3437409602155963,2.3547422920539955,2.2051453233886806,2.200133294917295,2.2093936941202212
88,2.3400363197157827,2.3505856301697787,2.362066196420124,2.2094003174007883,2.2053175971796506,2.2134248426378065
89,2.347092054633046,2.358250135572096,2.3692519045825313,2.214357507894981,2.209453439537255,2.2177448902479915
90,2.355358212340148,2.365869602445678,2.376980374380897,2.2194973955600275,2.2137082692294174,2.2222152865968354
91,2.3635446755518448,2.3739914065443055,2.384806890334986,2.2240277984431223,2.219483530712863,2.2271857498126333
92,2.3720019417703404,2.3821399591502077,2.393268630458417,2.228986175425493,2.2240815813081767,2.2329144853578153
93,2.3797024045711197,2.3905776874365547,2.4004340302404614,2.233192067693162,2.228205627837815,2.237906162398739
94,2.3879844668478456,2.3990304087389136,2.4089513039442028,2.2383769800608158,2.233654542926428,2.2433721933987902
95,2.3966284761582024,2.407642416655446,2.4176965106954813,2.2431839992011118,2.2390573779516054,2.248944034121279
96,2.405228140285826,2.4157483728262608,2.4261476447071506,2.248041356716341,2.2438008792823556,2.2532487788951765
97,2.414105158562509,2.424776487114126,2.4349230690294634,2.253223498732701,2.24936493418302,2.2573365309667817
98,2.423111248451741,2.4338516617030987,2.444509215888613,2.2591674489251745,2.2551584770766784,2.2623955378581435
99,2.431930069239114,2.4423982565623854,2.4537809390665806,2.263522418867957,2.2598116409539215,2.267786504657
100,2.439676678895537,2.450047828462646,2.4616588290758843,2.2678480935115957,2.2636894917752217,2.271593099412125
101,2.4481035506482116,2.4585372688874303,2.470203527782463,2.2723091281950016,2.2683550439086746,2.2756134876766425
102,2.4558219609707885,2.466799588731688,2.478198002265741,2.278374779357304,2.273928274975707,2.2803607047366263
103,2.463949846766578,2.4750994104169424,2.486394620089469,2.2825216365969934,2.278568666187678,2.2852307423084564
104,2.4714732060227114,2.483144971291337,2.494287163831986,2.286024034567818,2.282036712899586,2.289017204405107
105,2.4803778580295015,2.4924842560290297,2.503120196428839,2.290729830535412,2.2870608579335703,2.2938925104191474
106,2.4890507859946305,2.500786175926345,2.512024500181774,2.29527902272291,2.2922273822680075,2.298168684980243
107,2.4978769376533743,2.509434017778223,2.5211817154435687,2.30037543620158,2.296792594401102,2.3023720160404246
108,2.5059645425052093,2.5175439044169687,2.5302567483790215,2.3054324204261434,2.301768481724198,2.3071602195387997
109,2.514816225813107,2.526458032377954,2.5395841973938267,2.3107263023044577,2.3067622130330636,2.3121443983552514
110,2.5230603166323857,2.5351097431743095,2.548502542935938,2.315695360658158,2.3117895512026507,2.317295758112238
111,2.5320996119357577,2.544551061035455,2.5570297924472722,2.319160559219026,2.3163747613463093,2.3213124993979575
112,2.541717459394411,2.55465301990542,2.5667673067617787,2.323482966089866,2.3209004324806086,2.3264000574692014
113,2.5507755133721366,2.5638438714871805,2.5760496974322806,2.3280487832894647,2.3254939359775593,2.3310405679052395
114,2.5598390515714864,2.573981948114068,2.5855594917624964,2.333437305966344,2.330489342307241,2.335746459300791
115,2.5690500230466142,2.58324254018301,2.595129245518261,2.3377495800688055,2.335152153139193,2.339549230987675
116,2.5784940904731135,2.5927863744064226,2.604962668370114,2.343265577014688,2.3393020140615226,2.3451431189694114
117,2.587852527673823,2.6018060991405085,2.61417721938629,2.3488073775530576,2.3446176925469953,2.349917039072951
118,2.5971964298851633,2.6111454628759763,2.6235435627308186,2.3540615750171745,2.349637361149549,2.354023026826087
119,2.606377908779621,2.620701583489735,2.632593976490172,2.358803226359611,2.354279640358599,2.3588040329477313
120,2.615225777233999,2.6300861778797655,2.6414929332304484,2.3632715380359244,2.3589432016933194,2.36391605293864
121,2.624763118055597,2.639772677571266,2.6512913682056456,2.368393829376464,2.363763402284289,2.3689477050256973
122,2.6340362202840764,2.6489690951059064,2.66068298996772,2.3737026495701814,2.368826647433787,2.3737412684120405
123,2.6431785869921223,2.6581926065639414,2.6694698725472237,2.378679015240057,2.3739393772313675,2.379000301445742
124,2.652107291775303,2.667460170642487,2.6783997345840844,2.3833441073087123,2.378479183757294,2.383465294220106
125,2.6618378070794977,2.6773247325792178,2.6882814465717435,2.38852821661139,2.382489781283072,2.3876703150770617
126,2.6723816244516074,2.6871611439288348,2.6983787038409046,2.3938260267408187,2.386832397357505,2.392378780288172
127,2.6820576801181972,2.6968389374085966,2.708087131987645,2.3985562711103565,2.392051430421334,2.397056231742412
128,2.6916472506519886,2.7064582636426997,2.7178156089499015,2.4035603634357363,2.39690808224343,2.402257023931082
129,2.700481176357413,2.7154021536234025,2.727115432847837,2.407693453275651,2.401899059371764,2.407098520331591
130,2.7103084606620294,2.725252277881801,2.73724275417101,2.4118275202476034,2.406659015545496,2.4118069993276157
131,2.7198657727768607,2.734817834911365,2.7467034013977503,2.4171206832122514,2.4126296844863644,2.4170632254652955
132,2.7287997810702,2.7442424370149214,2.7562396971306016,2.4214322639925756,2.4172448277652667,2.4220260953740276
133,2.738907419131668,2.754283785558623,2.7661254782513898,2.4263250773913043,2.4221079648567096,2.4268421947888266
134,2.7489807770522607,2.764204187570539,2.776360668911963,2.430985297229348,2.4272362965139505,2.4316336393394757
135,2.7590035755186006,2.77411741864869,2.7865179331265764,2.4361731223075442,2.4321538251509693,2.4369466056391387
136,2.7685754153558797,2.784031758121335,2.7960522593005024,2.4404461016339187,2.437381191013762,2.4413458307889155
137,2.778704818317446,2.7940024108508292,2.805854189002199,2.445279401608578,2.4422608674340256,2.4462284533099448
138,2.7886684523600427,2.804134350585962,2.816298527238288,2.4504406331123065,2.4470861816537526,2.4508255322063075
139,2.7991187746229707,2.814562070868546,2.8271391657413023,2.454947464117634,2.4520278998658447,2.456465070004047
140,2.8092207349430875,2.8247351235736295,2.837898480594755,2.459956333534599,2.4573018217201157,2.461162690675339
141,2.819879851775542,2.834873131866659,2.848125299226544,2.4649733209610436,2.4623510824651604,2.4651717930681105
142,2.830784769377368,2.845382201129313,2.858972271082094,2.470106737435698,2.467641423153547,2.4700966559961923
143,2.8409256940666054,2.8554905671222026,2.869428201870212,2.474121665814734,2.4720424632626585,2.4746612833975665
144,2.8516533485522095,2.8657162050952456,2.8801265333860147,2.4794198862801418,2.4773071189168236,2.479869694046391
145,2.8616340850208903,2.876227731939486,2.8909200409692093,2.4838613464043044,2.482703621577711,2.4844283789330937
146,2.8724280040660424,2.887038614074815,2.9018692605891587,2.4885010426372394,2.487600158409204,2.4899449071555595
147,2.8831603995030344,2.897972523352618,2.9128261855304216,2.493563347027465,2.4925906827021134,2.4949950275426116
148,2.893952428117748,2.9085671150387458,2.923624944297935,2.4987683518272528,2.497873429760542,2.4998882116581775
149,2.904287197976915,2.918870921792131,2.9338121789735654,2.503233623077641,2.5018554693357506,2.5045687277599065
150,2.915306399207551,2.9301297697954967,2.9446930511175964,2.5079037213024122,2.507197435758527,2.5100302517288133
151,2.925923484406961,2.94094572917857,2.955670848948341,2.5125698980414426,2.5123441291069617,2.515636270850276
152,2.9368624212806647,2.952290713448462,2.967104902058386,2.517787098677443,2.5176545029086808,2.5208299678342203
153,2.9476977299945437,2.9637863619833205,2.978605985963814,2.523002015904641,2.52258390753402,2.525828985708093
154,2.959011304625157,2.9753657373490734,2.9898826325246772,2.5275207561981303,2.52814836067257,2.5315004214698864
155,2.970420456990845,2.9870569379399825,3.0013480134967803,2.5327596811577204,2.533489667439201,2.5372604069210576
156,2.9818497382636107,2.9988619189661665,3.0129199477689785,2.538217374308307,2.5388177910877565,2.542978619972872
157,2.992512965002425,3.010051898673797,3.02426980063963,2.5434980262013056,2.5442557003176285,2.548742668908568
158,3.0045064715250875,3.0222297131753946,3.0361398367567105,2.5486805522465517,2.549267991444885,2.5542696370659934
159,3.015797412357918,3.033116197393012,3.0470571642191877,2.5537730093213953,2.554692382949292,2.559562885559763
160,3.027613981029773,3.044875891939202,3.0590526982957806,2.5591015668642165,2.559889706262087,2.5648408803501024
161,3.0392350754283615,3.057012546276804,3.0708821020909562,2.5641068452038493,2.5644854622631508,2.5700433220402337
162,3.050153012345176,3.0685256331483646,3.0820249343740334,2.5684830633686806,2.5695188873552115,2.5756011945407433
163,3.0616013245257823,3.0801887052068038,3.093733530537161,2.573325649771666,2.575146202520807,2.581370333423213
164,3.073229749919433,3.0921656985329027,3.105508834793349,2.57887445389484,2.5805373531491433,2.587502049417249
165,3.084625250883552,3.104079119427015,3.117001350149243,2.5846462132138615,2.5861442112750646,2.5932628495944634
166,3.0973749695516983,3.1166163574830437,3.1299393376605398,2.5892483702424745,2.590892625047117,2.598475846350904
167,3.1096456998018165,3.129310086016626,3.142637651589288,2.5946586039836577,2.5960171843026125,2.6037813626815005
168,3.1219483239083945,3.1414358065485346,3.155044061931035,2.5999788586180443,2.6013592753197465,2.6090665799255035
169,3.134117920377635,3.154075278517721,3.1677004374948745,2.6054759146114703,2.607065872905576,2.6143895383964293
170,3.1460142995597877,3.1663622720460713,3.1806694442303467,2.610647812209904,2.612610226420924,2.619948364052707
171,3.158743150401472,3.179034570805941,3.193202603157861,2.6156007254994824,2.6183694672304925,2.62520784776026
172,3.1711282670896326,3.191329794654719,3.2055324065987922,2.620980552216391,2.6236412557845026,2.6317758242918914
173,3.18332591419006,3.2037400356153545,3.2179809984949266,2.626407375529052,2.62878682086006,2.6368136205655786
174,3.195544215039647,3.21660540431168,3.2303915747984515,2.631681498765883,2.6344561378952838,2.64250226271098
175,3.2084455876233897,3.229954725809578,3.243447197861992,2.6369674902591296,2.6398519217186047,2.6482102524939295
176,3.2211568169436253,3.2430718299318353,3.256608904960114,2.6427257005678606,2.6454955465119023,2.6540731938436255
177,3.233659469078729,3.2559341041031495,3.268882077509532,2.6479211452512503,2.6510443233985708,2.659071548510585
178,3.2460935479840827,3.268991222695289,3.2820753994186247,2.6533691277926112,2.65653671697491,2.6647571484603847
179,3.258961907288483,3.2823666976997363,3.295542151036666,2.6588268713651226,2.66221196113421,2.6703092498990197
180,3.271651432553254,3.2954002569096352,3.308407489706763,2.6638683597994572,2.6674695091558216,2.676050186337268
181,3.2845041767212915,3.3086454176069875,3.321457886063279,2.669109165773582,2.6733449865414434,2.6819193021917234
182,3.297404220946999,3.321529991063875,3.33464371049879,2.67475661406554,2.6786534073279644,2.68702610350345
183,3.310365968572691,3.33432388226448,3.347873025755514,2.6798038185198525,2.683487057692101,2.6920358541053515
184,3.3225848521235806,3.3473329350782843,3.3613648213460414,2.6846206379448843,2.688364844930743,2.69757140214898
185,3.3358382057030522,3.360633710465441,3.3745706832518465,2.6900017067879376,2.6937382917360404,2.7038070686702076
186,3.34920238879068,3.373788036507411,3.387949899092776,2.6957642779873088,2.6990713788066056,2.7096843159440414
187,3.3629481709489375,3.3879066922110606,3.401683957665195,2.7014102994021885,2.705490390529243,2.715813960300245
188,3.376724562624062,3.4018539242745893,3.415850889373513,2.7071087381384107,2.7109433551059956,2.721679422440507
189,3.3901929538816513,3.415517029876816,3.4295938513369078,2.712482387092952,2.716750526838355,2.727844503070333
190,3.403916246480537,3.4294730875020547,3.443779088953475,2.718172686948322,2.7223743249867844,2.73420627667389
191,3.4175371316106915,3.4430804183229196,3.457317926296836,2.7245833294866717,2.7281290832691503,2.7401275578540294
192,3.4315411539333422,3.4573773021392395,3.47118600321415,2.730277617474625,2.734022191160859,2.7463770828728666
193,3.4453024786165347,3.471725603014952,3.48527985441953,2.736103373989672,2.7397779112200364,2.7527728000918614
194,3.4592811504611545,3.486291821029307,3.4992349782390133,2.741713041831712,2.7458220087771408,2.7587149677201124
195,3.4727357039906765,3.500598746810467,3.512746175006368,2.7476419247493835,2.751127130190512,2.76447234308137
196,3.4861442348463645,3.5150080754932755,3.526814688033774,2.75261129872344,2.7572106933160896,2.770550550580436
197,3.4999696689953823,3.5293041099586073,3.5412390982181634,2.758429210430862,2.7627085908252376,2.7764193324723125
198,3.5142788701661867,3.5438102133557767,3.5559465856330785,2.764524629833919,2.7684973099890344,2.782178276541384
199,3.5279628962510725,3.557563785243363,3.56963114322882,2.770183641412278,2.774586714749841,2.788197371404169
200,3.54172406474146,3.571417385883103,3.5836667901039507,2.7761774739245717,2.780126067493089,2.794585101887317
201,3.555350870016364,3.585538597487531,3.597744134660018,2.7819656618991226,2.786274327046012,2.8004670000136285
202,3.569950613995222,3.600025429993563,3.612392887058652,2.7876347899783744,2.792172631284759,2.806034175876077
203,3.5835921282435645,3.613857705209307,3.6265415626686948,2.7934450833223217,2.7977582677047796,2.811951334398186
204,3.5975482519494313,3.627688904971858,3.6403611252711507,2.7989683716369798,2.803783994887318,2.8175793799909776
205,3.6118828455584495,3.6422413210211038,3.6546262629848267,2.8046831443407196,2.8097859411969055,2.8233005735318266
206,3.625414194871649,3.6570872693026293,3.6686201459043106,2.810610877357241,2.815606109944988,2.829182761908433
207,3.6394741035061626,3.6714780990229836,3.6830633809640014,2.8164995038331013,2.8219244556120837,2.8351611068786124
208,3.6536669370101067,3.686174435335229,3.6971998185921646,2.821963051853344,2.8277654919394846,2.8414920574945364
209,3.6678657948712945,3.7000381913511733,3.7117124840954117,2.828014027443881,2.8335690173215258,2.847824329842026
210,3.6817065792402293,3.714102544365015,3.7260273123332577,2.8339753945345714,2.839426900196655,2.853888014192397
211,3.6957544510685207,3.728276515677836,3.739998931920375,2.8399710181435447,2.845010009180618,2.859694038183521
212,3.7099023392163866,3.7427160846132335,3.7546997196498824,2.8456763554743634,2.8510550576914753,2.8657535824549023
213,3.724037127163697,3.757119871846196,3.769047237219138,2.851859517309058,2.8570463620044677,2.8720275884759365
214,3.738247481984711,3.7708383697337076,3.783276229701878,2.8571031692733024,2.863043323504383,2.877913942197566
215,3.75189551340885,3.7848645980106363,3.7974155929854705,2.862542021093654,2.8691307782072304,2.8838907511872875
216,3.7661261369641745,3.7992366539303553,3.811394574813887,2.868940604140381,2.8750634997899542,2.890040309306978
217,3.77962236843908,3.8129281799858448,3.8250652063958004,2.875022238672472,2.881396500381493,2.8960911933080666
218,3.793244745862869,3.8269359517319765,3.8390594336374266,2.8809781972738713,2.8874244239339015,2.901997297444589
219,3.8070489118308126,3.8406488715150338,3.8533215554174074,2.886729385069419,2.8932778052201873,2.9085655974923244
220,3.8207433590394486,3.8544300039243726,3.867335862528308,2.892759443253642,2.89955864001175,2.915102894509343
221,3.8348213605715085,3.8686127249289037,3.8815731730190404,2.898064573412497,2.9059237007624565,2.921378742784227
222,3.848849865256556,3.882958795776028,3.8957550253237647,2.9040630805296006,2.9119459556145886,2.9276294893939054
223,3.8622224706109325,3.896981981703575,3.909688466070834,2.910046649701853,2.9177757316058073,2.933539835997456
224,3.875576521872106,3.910352191172016,3.923208907592027,2.915386412934429,2.9233476424692375,2.9388117918881407
225,3.8893003152750727,3.923940034373696,3.937428470825374,2.921686941963342,2.92925579543339,2.9445665793410885
226,3.902598130669595,3.937294847386568,3.950913215266181,2.927485264781431,2.9351602689018614,2.950872566028764
227,3.9160943129602557,3.950957098101487,3.9647565872445667,2.933456933527344,2.941190452448519,2.956877798515827
228,3.929694160355842,3.964912138990185,3.9784600100868728,2.9393265029891733,2.9475133312203106,2.963267862678331
229,3.943330567125594,3.9784938295257852,3.9922367019742446,2.9449253241410487,2.952925277310265,2.9694940373847882
230,3.95647209688174,3.9919191839310653,4.005771498605123,2.951386767374242,2.9591371345926945,2.975819301086386
231,3.9697896192646804,4.005134478822425,4.019049975958849,2.9580058663811633,2.9653293500148465,2.9824768181390127
232,3.9832337073256827,4.018688199038769,4.032864042598897,2.963688776496652,2.9710442284244416,2.9882830133223863
233,3.9966079966943564,4.032236444981144,4.045994668676479,2.9696473201540874,2.9774231127241735,2.99419490792577
234,4.010087469635566,4.044663927219409,4.058933773137586,2.9753680559655433,2.983435903549406,3.000489025496835
235,4.023642641286708,4.058460449361661,4.072217327393675,2.9820850239825663,2.9894123689535603,3.0071886698916193
236,4.036394052820353,4.0712073662926445,4.085328377708684,2.9877475046356974,2.995396048691026,3.013132414645842
237,4.0495156374828785,4.084558253494683,4.0987744494190235,2.993334702383368,3.001596556729799,3.0193761403066124
238,4.062481162524001,4.097588299589955,4.112403464381851,2.9989430869355567,3.0070689461078777,3.025564672889637
239,4.076498901279637,4.111321915404479,4.1260494645722465,3.0052389458853517,3.013556996155108,3.0320493760511855
240,4.090014720188998,4.124578109574003,4.139101500914049,3.0114879822341645,3.0196603220418656,3.038334387741002
241,4.103000838347236,4.138258716906356,4.151744973385956,3.017508941878619,3.0261231203203316,3.044715316157104
242,4.1163074653583385,4.15184617123424,4.164736956381413,3.023616210471335,3.0323261655835716,3.050848294848741
243,4.1296440344747944,4.165747112416652,4.178313224210852,3.029784688712901,3.03891929333836,3.0573699411191604
244,4.142868400016903,4.179520945397816,4.19207985206956,3.0359044475428276,3.044985640871867,3.0631696560769934
245,4.155960160718871,4.193005383945654,4.205191030939352,3.0423398224743554,3.0517850216808253,3.0690753585558213
246,4.169001797544827,4.206527769668941,4.218599739922261,3.0483293918830086,3.058033716452622,3.0752580200083575
247,4.182247988893717,4.219620680447719,4.231760517695175,3.0545923557271477,3.0648659396618356,3.081686415300026
248,4.195583559361273,4.233203387770786,4.244967768512013,3.0613736627726924,3.0710499664925037,3.088663023948124
249,4.208633262156713,4.246500185845039,4.257690733285381,3.067241432324975,3.0772147473374525,3.094689291719788
250,4.2217564042989695,4.259657160605436,4.27088857090173,3.073621548109996,3.0834039066250005,3.100862467933234
251,4.234491440139264,4.272940909143462,4.283872577496851,3.080039785358696,3.0895766090210257,3.107387635613203
252,4.247361829816446,4.285637535569849,4.296851788789565,3.086049993810546,3.095997808158249,3.1136375951816846
253,4.261006163869758,4.298996415411824,4.310412692745618,3.0925648566737207,3.1020655247302993,3.119859982901558
254,4.2738665544377,4.312055224357941,4.3234663277927465,3.098203531350971,3.1087554732184484,3.1259955287401717
255,4.286154150313193,4.3252656526710656,4.336427921725532,3.104532932146946,3.1152475672798388,3.132459418544391
256,4.298595171959806,4.337987274800334,4.349542896702535,3.111141492123068,3.12207367341047,3.139206663427054
257,4.3114492350350035,4.351190849728668,4.362587968901989,3.117677161134494,3.1287802747822515,3.145705487189879
