episode,pg_rawlsian_maximin_mean,pg_rawlsian_maximin_std,pg_fairness_lagrangian_mean,pg_fairness_lagrangian_std,pg_social_welfare_mean,pg_social_welfare_std,sac_rawlsian_maximin_mean,sac_rawlsian_maximin_std,sac_fairness_lagrangian_mean,sac_fairness_lagrangian_std,sac_social_welfare_mean,sac_social_welfare_std
35,18871.217610787957,3937.738752953965,6693.683539305421,3096.5584533155597,17930.04692012544,4032.077221926196,42135.589519487585,3365.403805900823,35457.52980252161,2702.972528342594,45246.85543798598,6068.896536138261
36,19239.504608361385,3860.677115638693,6791.209833174917,3105.1743313449224,18384.729138177277,4145.932986700697,43360.488687074765,3674.7387655393472,36792.278867615816,2637.9137812953545,46963.501902976415,6055.445959728965
37,19560.253995767795,4049.352687574902,7115.745497741353,3158.0625369464465,18945.166646673348,4084.603989315335,44742.39937590163,3731.643374193075,38015.954516344056,2619.1695031876507,48192.52942776024,5952.162857824313
38,20097.793721023765,4115.769248603106,7277.891282078311,3015.1789181448535,19619.564275847024,4705.088152307094,46038.94091204264,4085.63680723784,39011.896569622055,2495.2487520251866,49533.47412312088,5933.747227445754
39,20773.461092488065,4221.716942888768,7596.828784665743,3041.351687166331,19969.614136799995,4735.486191210638,47411.00559455643,3962.330728265848,40283.95214300119,2419.721877245305,51000.965994280356,6085.063846565923
40,21223.217092750052,4318.306149468993,7827.637954208559,3185.003424795828,20154.82553098728,4642.977415186872,48675.73334158504,4284.033758980868,41512.256775170914,2350.913477168243,52579.439726930825,6220.049226276364
41,21656.074796072673,4178.535157938246,8007.423009814741,3582.0084882030433,20730.960983142133,4961.855393378781,49841.6763837659,4464.473282204828,42707.272031375,2356.1418498624853,53927.884082175406,6633.016178246543
42,22033.315753707117,4399.546472073538,8161.565012126526,3760.417055807902,21347.384223975303,4989.529256375484,51213.13798965467,4388.139129611276,43812.13440999297,2049.2441623379914,55439.34131812203,6557.936614514598
43,22548.300028421338,4662.427941009134,8430.839929790669,3859.388538578545,22184.688287096105,4734.104685245901,52273.68551281426,4265.772089656443,44696.79732129429,2077.358131635224,56853.82822477175,6929.797114548954
44,22855.03790101972,4658.842283435131,8588.96960108649,3704.766523075719,22798.43716568839,4665.530224663612,53578.503929693834,4011.5959814155312,45623.70135538699,1992.687821198292,58263.81872307587,7023.447686166429
45,23580.44805092083,4857.554373530682,8862.445343894258,3986.141073775083,23523.712037060053,4589.269402592715,54985.954505505346,3820.805249570483,46567.00059394338,1843.5230641301912,59538.667708026886,7427.382583818092
46,23912.960078277058,5074.071485844356,8928.265496085438,4037.7582281977784,23663.680916767687,4358.142670403738,56271.68101815309,3790.0003959608175,47608.16655419246,1849.9656204562152,60968.826332957855,7766.6852254225405
47,24918.71299380034,5113.381434092435,9100.8176412638,4266.20450989724,24141.2246742366,4565.115815662606,57324.2010632387,3774.094605434539,48518.59183176402,1876.8989169304296,62393.46503049384,8111.392937383431
48,25436.871219894732,5020.835014990901,9493.972998482148,4537.946686242685,24646.723171677186,4486.882383971255,58750.97001719479,3782.539734619597,49520.15868406657,1857.3486599040912,64044.569005766665,8211.98823777351
49,25910.665243785876,5449.024901001016,9561.287886688451,4525.0989197807885,25172.438909422217,3996.219782206645,60196.50213289876,3907.090335693681,50435.62753835115,1800.4589982498717,65353.438425766944,8454.760864036054
50,26004.48603339245,5921.827763457231,9892.58576165912,4666.077072785814,25518.146238167545,3879.5344563045614,61263.490148407654,3807.7461378749663,51491.30964172508,1909.7721213451505,66770.59177993386,8751.572985214034
51,26611.65920533205,6153.073936671162,10240.365608696458,4725.137224028851,25936.29502706053,4386.970761617001,62460.01981768062,4038.351994637551,52325.32399858905,2022.2590988211216,68502.57038466791,8936.662339303837
52,27056.670740227768,6267.728380123627,10453.186610655328,4600.336585770109,26606.258120336777,4284.616637191732,63827.35579382894,4145.230353108011,53248.49176864991,2157.2441222166203,70102.38605321283,9042.949259440857
53,27327.49732301497,6209.060879267133,10858.821076318412,4699.948379842816,26943.21248833445,4184.089858326845,65142.71701155444,4367.332789204919,54179.88768487348,2212.1660929305485,71546.58102296546,9301.870457208646
54,27499.93455149727,6270.039606330148,10907.38136323476,4531.089376610717,27534.121659975983,4040.7033306863377,66268.63467363178,4390.769624022044,55013.43867973184,2068.6112074137477,73196.9184338295,9319.045742856768
55,28032.65699414342,6411.645318117792,11204.14108212465,4562.581540459042,27953.50696665945,4064.801111421553,67529.14089241708,4369.785416192039,55860.346091399646,2081.906308855203,74736.34513100759,9427.395293380076
56,28503.856287194263,6391.431411851485,11397.1353764534,4405.091691572428,28680.16215923112,3917.4452279619263,68844.47763675092,4477.827770746034,56766.66194316811,2161.5213620864183,76192.39267873806,9721.61842186438
57,29451.04178470286,6244.984158282144,11847.14524950339,4491.939748091359,29262.70582723394,4096.288017157202,70259.46084222598,4216.037790459051,57741.87920906969,2117.191870419692,77761.4328774815,9797.127222792024
58,30061.488315912313,6256.277001515948,11962.458172417611,4700.989237016884,29860.444962232665,4123.9044907525295,71512.81881933371,4255.7413199492385,58387.671596773456,2191.4227793962536,79239.77822713774,9799.067690225098
59,30895.123316620386,6212.5956502567715,12104.950405870642,4759.914117430721,30348.195463612115,4109.411631137733,72924.6187603308,4321.956274958935,59194.16672839613,2349.8401394349794,81061.07110621664,10061.926852335846
60,31602.895191166994,6623.488422489461,12568.854090449657,4722.475193342981,31095.41619219076,4078.1439368074903,74542.13563705723,4323.118864602782,59928.70851034539,2227.8676561875914,82181.00792598179,10284.448575389768
61,32267.748265997223,7011.420953432399,12946.069610590212,4751.745978878622,31503.463421827113,4124.824636698511,75848.24264028229,4327.87265812485,60805.30329256022,2354.1172331382477,83810.79975511548,10345.551811211062
62,32619.11752572636,6636.091884011677,13133.429548319788,4736.807418722029,31817.14329560431,3954.6682332246137,77196.40869248852,4401.442934724806,61551.65210548645,2478.12480193477,85550.71130413639,10570.89089368937
63,33145.07837536747,6390.103698349049,13482.19686758718,4779.114369318052,32295.530627991895,4109.936030645532,78596.3074286261,4375.662040588215,62088.651858942736,2413.594710110812,87005.73985285018,10974.407969568998
64,33626.608181119744,6315.412953510592,13746.22875996943,4776.933995856824,32952.60508364859,4495.049527846175,80049.28693718299,4693.664133769962,62727.6855001666,2322.234092849586,88696.95828933691,11216.923210857318
65,34434.990125851604,6469.436216986473,13852.508555523114,4910.494340297879,33686.77685996172,4493.8762087444675,81389.48473495671,4765.620976849042,63343.2909611464,2317.143602659037,90198.39555150663,11465.67944572874
66,35197.80171127651,6757.80167459962,14144.33057684444,5060.21731068899,34180.356986180275,4463.170498975544,82740.82348952733,4925.4059723377195,64080.66612969331,2140.8177539720227,91705.8104252769,11630.503750775088
67,35737.488395240085,6770.982977927876,14394.24787264213,5395.910264297832,34522.124535290015,4468.406626361168,84085.35449396397,5073.343230884163,64691.58406010769,2162.4783352267964,93534.59259169464,11853.388894544529
68,36152.37394870236,6647.695390858198,14558.481687083977,5444.556776548,34473.670856791556,4689.607817513804,85554.49784785484,4996.398796032382,65313.21692817501,2139.8035378240943,95173.31600948217,12265.717452490226
69,36700.87497318014,6574.790753440816,14706.019402983078,5302.546070424282,35173.132980332004,4878.396970399161,87163.74642372187,4907.812378486295,65929.41054771502,2144.28425832891,96782.80430506282,12104.953054794876
70,37157.19313822447,6456.610187995837,14817.199773990254,5348.028227908767,35354.892906691515,4406.143516296225,88732.2364788122,4872.747638142298,66516.14184455981,2076.2200948860236,98332.33557031436,12285.832613928736
71,37882.55933536414,6572.376286098385,15048.163010167296,5150.969684461361,36253.91674778136,4511.714821566975,90207.45684588749,4748.8841547829525,67142.80577414026,2175.907191352498,99961.48498792936,12287.55573728515
72,38650.82789729962,6539.84314459422,15397.90332435782,4924.649100619706,36797.19182623022,4689.350792908359,91868.36693593072,4863.491131461779,67737.84701223306,2297.195545611833,101741.94305261767,12508.585651487225
73,39121.18662477149,6928.217085725547,15583.653668427918,4718.574029844619,37503.07934031633,4782.950914059831,93469.61875736369,4933.387079434249,68454.67209226373,2415.1679144122136,103476.94874747652,12860.54170121062
74,39572.49979369841,7068.165831927432,15784.778903542528,4655.625983134545,37908.19886415067,4943.691153608645,95194.09322838452,5045.467887769695,69244.07896404823,2172.628358163277,105068.2869811694,13098.49519019524
75,40122.40342445508,7356.50461599298,15994.97740512997,4735.00560007016,38748.385039878114,5096.999822263223,96650.9873066389,4903.796256311414,69801.73996898843,2359.171579754125,106813.93467367794,13195.856409931632
76,40200.599089286974,7377.989258662808,16292.312990794451,4959.013507369902,39380.92428557642,5207.285200573771,98250.72971355004,4857.955506222466,70490.72589558938,2408.7267868406066,108384.7599206273,13078.135648878952
77,40435.61376795041,7499.192731214981,16274.697219668582,5235.50154196109,39597.85481569155,4957.597306610582,99880.00595707793,4890.198914443749,70968.21784383425,2718.0166574048567,110163.9127867767,13135.268638050506
78,41167.45180946008,7111.176214540164,16496.71571994443,5328.067394862981,39934.02613693509,5077.057665155852,101404.0400979947,4876.745470510069,71403.16478003413,2691.1319269500405,111495.76874235444,12910.056482259506
79,41675.27161692063,7078.091283451078,16432.747947437667,5476.8613017828475,40445.53207289564,4934.051848221548,102975.21467842144,4816.780683907397,71972.16660730648,2601.4471198204587,113252.47841977354,13745.319671933124
80,42025.37218280548,7100.878863284013,16867.73348570322,5606.50483868338,41062.941794618135,4956.638692376794,104719.75066748234,4618.122119321855,72427.9072638284,2468.1556318925955,114980.63392181529,13925.408723422588
81,42617.57334329261,7091.310617503469,17241.339088592667,5701.844989970552,41709.002025405585,5127.225744370666,106292.04273930138,4562.522903172751,72995.51537074466,2513.028199651113,116714.78964338687,14083.421639052916
82,42882.43510346383,6936.1962866315,17398.906878958012,5745.17326505061,42475.39111977699,5248.925700900583,108108.24217642556,4772.104732639995,73604.43244526218,2690.982020410918,118467.48393483835,14108.18868539965
83,43383.137626348675,7001.29096484261,17797.506346130474,5729.867218285193,42713.06781442709,5496.516948087591,109724.54357153217,5004.490280842695,73970.67127126595,2686.4793662874417,120077.60910085731,14354.956906351066
84,43778.927423073,7214.204347659078,18041.822138606884,5674.3327886092375,43394.89406289567,5784.343158866992,111435.05119036652,4910.740456745281,74616.94068440305,2819.405935064937,121485.7551488462,14425.85635330221
85,44298.31103861833,6620.568988910949,18275.17651711071,5630.240015825132,43921.54652612425,5956.7823995588815,113205.14446213676,5222.117433646082,75031.18878775885,2968.4531744414444,123020.18936760964,14599.562082226676
86,45168.33381891571,6845.77158782596,18497.971396577857,5518.643322740786,44104.63293831635,5625.381081401859,114636.52207096464,5008.668631676681,75674.12078657497,3024.3748149563517,124881.46344652372,14614.756341306194
87,46141.81849713115,6544.0554440998685,18696.819671150373,5517.629891904146,44917.003668196165,5659.731251341715,116325.46961766804,5088.411696953151,76152.38975945328,2933.920082035182,126555.34252000836,14330.249291100565
88,46766.66032155125,6720.879793724958,18939.34663023185,5651.252458360437,45255.68922019009,6083.0605359010315,117928.6028958266,5111.8823157351335,76924.40915479146,2853.787451826492,128136.32360687848,14613.852712409936
89,47286.58237210255,6746.888945614526,19187.32590582378,5525.934070860333,45707.93262777303,6109.261720544792,119353.18898772755,5036.497007474992,77257.58662322964,2893.8456615243076,129813.8743828288,14497.841995635548
90,47693.50100665723,6538.669795577833,19277.349854686516,5559.253082517057,46789.21499038717,6031.442709232006,121123.02002453634,5116.702602330184,77715.02216724512,2788.2133366680355,131276.55111191454,14426.734481095997
91,48137.64494007327,6196.032772962751,19547.61881826596,5760.989580867884,47222.32626576056,5944.239228375792,122631.3918512844,5103.071505375441,78011.24893140522,2853.8121314780988,132740.36992542446,14612.243021463915
92,48681.53834549292,5981.709735801185,19579.781128057453,5645.564150269154,47416.992564481865,5541.102145077706,124102.12722828836,5135.817789323663,78558.31336736491,2907.208464694158,134430.96448521633,14690.35850993867
93,49101.53451413068,5692.980700927155,19940.433892671612,5719.736933020906,48083.57001311211,5244.155207188115,125614.87753690364,5302.595382680742,79040.41305040864,3090.647714342128,135829.02398692758,14984.244802338397
94,49585.15595531979,6156.6538670884265,20256.73177900819,5745.004216214225,48618.552198814665,5650.6803480781855,127525.80637277698,5351.291640294111,79421.85116834802,3005.5683127293173,137435.87481480584,15126.07386412385
95,50010.522628343024,6334.273331935588,20738.61827979981,5852.900562675158,48822.66178246088,5787.226827056213,128919.56185517616,5618.8952320147355,79761.38462045664,2979.810731223138,139085.38298011245,15339.963399319318
96,50655.18476283149,6156.463711066837,20991.224193770187,6018.602466974014,49245.65114336484,5963.376062457663,130856.44064053475,5736.431224738955,80274.6270188309,3044.528220823161,140803.3643984269,15725.450478763456
97,50965.82355675797,6260.855940825104,21208.963272778077,6214.61002763798,50070.24294941936,5767.893910132374,132361.9216412565,5792.7178850034525,80612.27681384745,3380.1864498353993,142599.4616456972,15705.764913743313
98,51718.76848462129,6334.360258671592,21322.929942011433,6404.6557014252385,50645.297820265165,5750.398691882031,134070.71299622284,6000.026143821993,80968.23989816177,3350.078858733081,144366.40567411116,16117.931170161528
99,52091.54970964956,6131.399456967311,21386.915941122126,6543.483767427155,51284.13002960048,5330.486880882848,135730.05937633576,5996.015177737917,81331.8565654695,3433.9503925489407,146123.9783336446,16479.81886670637
100,52597.05738867047,6167.084749966571,21758.312053571623,6453.569929312112,51789.674319089834,5452.036039879986,137599.5540178478,6049.505062411123,81775.93967121464,3284.2340698067014,147755.03823912394,16809.06783837371
101,53113.226001775394,5619.508297373596,22064.41060181401,6602.614139380241,52317.24665512753,5849.335739954091,139173.37589265037,6068.1641300667825,82147.22834569294,3362.712677410677,149637.22892164066,16872.357139732514
102,53930.5125152971,5595.407086685114,22431.87590675371,6659.084036892073,52757.987338745486,5500.778545948838,140837.6535843227,6043.108811540088,82546.82937865212,3427.6977633517813,151165.7106461129,17137.260110121937
103,54468.76508207679,5476.518417293595,22736.49619285962,6593.048070880413,52978.62500680512,5588.98568011015,142360.20081842417,5996.51172031533,82722.90421740866,3391.0381236037615,152796.02710115272,17504.213318472295
104,55417.863521154584,5341.892073557874,22981.99777366292,6642.8721636849905,53626.17489029162,5932.135057939794,144155.84340309937,6170.306700393118,83341.24207883702,3099.5119983700206,154361.33935319018,17624.05684683246
105,56319.878991814985,5327.4583498856055,23195.984465968744,6747.154850724111,54444.46892983125,5674.914332115748,145835.80343489727,6149.106220131152,83908.5749279639,3119.046491167772,155960.08206406474,17458.966262530772
106,56831.3868831322,5472.726162510443,23269.836458122696,6723.761152410735,55100.3661603319,5683.273952190658,147867.60746387742,6051.902567002132,84402.9158786976,3071.9322681841313,157601.90876151563,17682.955525222696
107,57167.504441352234,5510.718069196399,23531.133519543848,6788.393988223417,55850.08280025636,5856.862515186299,149594.24434314345,6070.409840471965,85135.47040637463,2916.565156381283,159171.92691594685,17886.6556958754
108,57785.55951786814,5727.044223171828,24035.604860512416,6932.338236392479,56364.97752984725,5799.217996250956,151369.4122249909,6244.6790653511,85694.51054456425,2987.253858128311,160768.05228091314,17907.056322227327
109,58291.00014507384,6089.150679989414,24471.46069180247,6871.799288124456,56812.79026307629,5633.375822354967,153091.0204552393,6479.070936340152,86171.11520680059,3069.5298122095164,162366.77560789327,18196.55564360956
110,58734.160495637974,6176.554719989103,24787.30286599119,6811.9355351638305,57702.0861260992,5846.598836453733,154559.53093489766,6566.713425624009,86896.05841749875,3160.6338283174236,164319.4773598166,18270.727450705217
111,59222.381083526256,6548.915691914361,25048.419799773317,6971.782813503869,58286.67802137631,5685.710974736394,156234.99654670333,6614.702332217188,87552.45875403911,2969.751059649986,165931.48880632472,18390.341190778967
112,59885.443794702995,6609.709662559807,25144.115185219835,6922.201998346413,58989.0586527418,5844.805711484816,157784.22042234565,6683.831873240235,87921.79977586165,2819.2692571893153,167444.43324980617,18759.197172375767
113,60611.556867790445,6448.638270446873,25639.37425146313,6975.087071576925,59636.43388172593,5892.380376049643,159599.834248202,6767.060116293551,88488.06838785643,3014.724922988782,169339.77893380306,18661.164108962468
114,61220.78573271006,6343.336457035864,25861.94030202502,6982.93349240851,59890.64750691127,6158.875588035003,161237.67325185268,6891.3391201421855,89069.76058351589,3014.9320326021284,171008.82528164465,18911.660398298543
115,61652.55458999549,6782.653012224468,26210.10892650578,6979.426719868724,60211.31563353496,6225.851540986376,162775.36433107854,7264.179781709619,89916.91719266422,3138.5249567915016,172877.98394628783,18607.65785497906
116,62251.99894157498,6646.825147791701,26581.48316915509,7035.586150076647,60647.15679349335,6197.396926409695,164377.84380176952,7275.190703360797,90572.96053312704,3290.859064078011,174437.9973815987,18885.08914399225
117,62471.13500989935,6608.579634933464,26612.519427426578,7028.151679927876,61196.236125419186,6226.835548331259,166167.88522382718,7217.836563302127,91403.94396778494,3488.4102221516305,176025.47125160843,18934.26407842171
118,62991.31684784462,6693.34876766482,26756.30959090013,6929.3431547892615,61654.70601786743,6169.9440074193735,167741.43314759477,7313.505928947275,92323.98406306058,3819.5906516067103,177594.27050878052,19358.76850524739
119,63552.09011102984,6210.601170580633,27036.360609286283,7059.671601801382,62055.88661421664,6594.52050081343,169526.9328947047,7500.668961466479,93018.01118902332,4040.2205120223616,179214.67056856025,19484.92409933991
120,64202.54084877983,6222.004207101304,27367.679378852925,7240.933470836623,62805.37591212782,6537.856622273763,171173.39050034477,7439.399948307543,93976.157818783,4071.061108703289,181054.24204928227,19710.45892505991
121,64695.27464949037,6385.330760781037,27583.31339329239,7183.48418705716,63652.8792044051,6070.592231749887,172799.3907552797,7541.482100208158,95029.06654279256,4098.051108047486,182680.88836518137,19878.366240401712
122,65274.21412254028,6708.959565439775,27966.596944302717,7139.380594472295,64392.613149631405,5833.73198828921,174377.24512419378,7400.199979782644,96241.3634208188,4034.837551199744,184581.98093195623,19945.31797760938
123,65235.48097802126,6517.747627317763,28252.40855881014,7214.955803126846,64978.72786075338,5606.156146125575,176130.63864383832,7242.83089713568,97312.440633469,4063.028478095556,186328.24271350016,20115.78789313385
124,65867.31412203755,6704.667887067834,28664.31362848698,7378.862333247213,65587.92684049554,5547.363536853122,177969.1785842744,7141.8660817728405,98517.7095890706,4129.770907617126,188101.1640415176,20016.915210699422
125,66404.84931559565,6809.175800686797,29006.655210089102,7553.465980577725,66258.31884283133,5339.519132576433,179468.7884017204,7204.036142429662,99788.39006071744,4145.439592335611,189753.85525245665,20295.167410002723
126,66679.10766714229,6975.119917796348,29444.212281850698,7653.172297008486,66563.90738049158,5138.682934877579,181046.3713214229,7276.992127610335,100959.54435234766,4311.831357421999,191462.50674518137,20427.814845219797
127,66700.26291165686,7050.10416778729,30055.868889539805,7636.711329095837,66891.70651761428,5309.241770333258,182804.45756230937,7224.594399159175,102442.18405598991,4367.007761133883,192813.36711458283,20463.81391257708
128,67165.23264596172,6946.67767289121,30099.69828087702,7547.742245504208,67175.72186559728,5209.165919738906,184459.36373086824,7308.369541873244,103857.47946304982,4514.947546649968,194471.5566552622,20755.476785650502
129,67527.2533709239,6756.461703214324,30144.24063287524,7625.344919371328,67526.56237891088,5281.056793563845,186153.08065688628,7393.771570051933,105169.56516192414,4548.206181109435,196084.81028282864,20938.58232209136
130,67770.9995960053,6948.7424641350535,30477.066888616373,7702.3345352155875,68053.02090213312,5295.017014187814,187687.12457487077,7296.606826717672,106543.79319821732,4561.265960723199,197674.7513794027,20988.889848382383
131,68012.93855043344,7075.548090079397,30872.539241562656,7967.581567959438,68756.09850830131,5225.14738358951,189378.9441701139,7219.095340727852,107881.21223539824,4499.845440373357,199443.67695698916,21062.84632289083
132,68671.15158375954,6836.57846758278,31115.28058626461,8165.2855713023455,69398.39177557026,5415.863240624887,191125.7323881657,7218.645686280031,109398.77309217423,4510.9683441286725,201254.96473170357,21158.44269530193
133,69522.82898628844,6885.25969188632,31352.897063047734,8341.651561476141,70332.77509891988,5826.8784077242635,192894.40500513295,7177.527609101383,110755.1852814907,4370.367084712556,202993.2871111548,21328.193556300394
134,70065.54241235396,6833.77553047406,31600.73033639523,8262.49224826996,70930.1940104375,6480.590914243686,194482.4882936874,7416.657534847041,112076.02484936916,4480.743605702855,204523.78135256015,21421.445968868265
135,70663.6769320361,7070.924526325903,31875.052398912772,8304.547407087646,71366.37667071293,6514.296619905847,196376.73588060256,7375.350097512264,113682.58703143116,4802.394769339758,206405.821149868,21454.815414933502
136,71177.24259365458,6962.816389934821,31978.359376406625,8331.109374218286,71670.70473072786,6428.009985308052,198130.78017139228,7080.473756489643,115235.13015108384,4809.872971266744,208093.95294149808,21616.215560089913
137,71207.04538921898,6489.499113492546,32119.530567615955,8615.99599252162,72339.87573958744,6404.091125767743,199754.5231765451,7251.915439146877,116523.8788865266,4832.413562657871,209783.355795791,21686.770068006594
