episode,grad_norm,grad_M,grad_F,n_obs
1,1.772045379766496e-06,1.5143837117648218e-06,9.07836749775015e-07,12148
2,1.6538509726160555e-06,1.4115022395344567e-06,8.420385597673885e-07,13665
3,1.5043515304569155e-06,1.2935378208567272e-06,7.516164259868674e-07,15712
4,1.3987498732603854e-06,1.2113493994547753e-06,6.8258339069871e-07,17957
5,1.2940593023813562e-06,1.1264611430306104e-06,6.153587150947715e-07,20245
6,1.1859541473313584e-06,1.0396872767159948e-06,5.443607733468525e-07,23436
7,1.0767805633804528e-06,9.510274026069964e-07,4.734895355795743e-07,26849
8,9.72662405729352e-07,8.649572578178777e-07,4.060985929754679e-07,30284
9,8.697844009475375e-07,7.774212349431764e-07,3.449881660344545e-07,33050
10,7.564617021671438e-07,6.783436106161389e-07,2.838227999291121e-07,35414
11,6.438299919864221e-07,5.777577030130487e-07,2.2939691746159954e-07,37235
12,5.511143399417051e-07,4.896650693808624e-07,1.977056030000313e-07,38410
13,4.836321636503271e-07,4.252430017004372e-07,1.7987269984587329e-07,39056
14,4.2758719587254745e-07,3.742447347576672e-07,1.616418359162708e-07,39508
15,3.843658191726718e-07,3.369918317730481e-07,1.468248456149013e-07,39806
16,3.47418222190754e-07,3.043582523787336e-07,1.356735310764634e-07,39868
17,3.251686848670943e-07,2.8351831815598416e-07,1.3215210969974578e-07,39921
18,3.027365664820536e-07,2.627774335905997e-07,1.2551198835808466e-07,39966
19,2.897555191339052e-07,2.516332813229383e-07,1.2135360805132225e-07,39992
20,2.812239756622148e-07,2.465633031079051e-07,1.1639971830845754e-07,39998
21,2.728733932144678e-07,2.414278128526348e-07,1.1111075082226308e-07,39999
22,2.700124355214939e-07,2.3972611984390824e-07,1.1045851522339944e-07,40000
23,2.621295038807148e-07,2.3423994832683093e-07,1.048944398007734e-07,40000
24,2.655357036474016e-07,2.3815638883206705e-07,1.0479752887704309e-07,40000
25,2.598341382054059e-07,2.332132993387859e-07,1.0193620170184658e-07,40000
26,2.6107971962119336e-07,2.342748928185756e-07,1.023750400008794e-07,40000
27,2.565269028309558e-07,2.3037166840822465e-07,9.988775673264173e-08,40000
28,2.62434070918971e-07,2.353192343207411e-07,1.0291486773894577e-07,40000
29,2.604206770229212e-07,2.3363213585980705e-07,1.0167597963572916e-07,40000
30,2.618310475099861e-07,2.3567797313717165e-07,1.0115172699443065e-07,40000
31,2.55123012493641e-07,2.312958713446278e-07,9.625325247952789e-08,40000
32,2.5908914835781616e-07,2.3611667643308465e-07,9.620356422601617e-08,40000
33,2.555005949034239e-07,2.337080360348409e-07,9.32738757342122e-08,40000
34,2.521900341889705e-07,2.3119193315324085e-07,9.135644063462679e-08,40000
35,2.548158306581172e-07,2.3281187111479085e-07,9.430188896430992e-08,40000
36,2.568876311670465e-07,2.3365363688299115e-07,9.772898579285538e-08,40000
37,2.53343898748426e-07,2.288675347017488e-07,9.98226212800546e-08,40000
38,2.5513278956168506e-07,2.280372370933037e-07,1.043557915636484e-07,40000
39,2.558877838509943e-07,2.2299857960206282e-07,1.0996227928217198e-07,40000
40,2.5759194954844133e-07,2.1332768085358114e-07,1.2045529729221016e-07,40000
41,2.571928803263291e-07,2.020165794647255e-07,1.2878426502993534e-07,40000
42,2.533227245749004e-07,1.9343548274264322e-07,1.3011840849230796e-07,40000
43,2.518863198019972e-07,1.904230799709694e-07,1.297869971494947e-07,40000
44,2.540625700930832e-07,1.9177429066985496e-07,1.2952779115948942e-07,40000
45,2.552459363869275e-07,1.925076702491424e-07,1.296379821269511e-07,40000
46,2.559066274443467e-07,1.927879935692545e-07,1.2992829567792796e-07,40000
47,2.60090558867887e-07,1.972864822619158e-07,1.3147388244760805e-07,40000
48,2.625830006763863e-07,1.9887809799001846e-07,1.345543694242224e-07,40000
49,2.6501439265302906e-07,1.9956313224156477e-07,1.3878216975626856e-07,40000
50,2.703297923289938e-07,2.031447650097107e-07,1.439753987142467e-07,40000
51,2.773570031422423e-07,2.0977442716230146e-07,1.4815398685641412e-07,40000
52,2.7956625103797705e-07,2.143033270840533e-07,1.4845409168628978e-07,40000
53,2.7590883178163494e-07,2.1363126734286203e-07,1.451086433235105e-07,40000
54,2.678258397281752e-07,2.1002853145546402e-07,1.394587201275499e-07,40000
55,2.598927721919609e-07,2.0677519785294865e-07,1.333397676717141e-07,40000
56,2.497589548511314e-07,2.0087165353288586e-07,1.2708103724889952e-07,40000
57,2.4396115350100445e-07,1.9809537832315985e-07,1.2235676649652305e-07,40000
58,2.3514607505603638e-07,1.918495513564267e-07,1.176419104353954e-07,40000
59,2.2876631078361245e-07,1.872446375728032e-07,1.1439490776865568e-07,40000
60,2.223754336228012e-07,1.829549205467629e-07,1.1031883673240372e-07,40000
61,2.158526513085235e-07,1.7806326013669604e-07,1.071993835921603e-07,40000
62,2.131001082261719e-07,1.7626352644128929e-07,1.0581538134601943e-07,40000
63,2.0382367438287477e-07,1.6867427632405454e-07,1.0177246423381805e-07,40000
64,2.0122435273606245e-07,1.674661120887322e-07,9.895606467580365e-08,40000
65,1.9579557886117985e-07,1.6354067611246137e-07,9.449482973877821e-08,40000
66,1.889796550358369e-07,1.5822628540718142e-07,9.011619539478488e-08,40000
67,1.8424657355353705e-07,1.548615102819895e-07,8.625399772199671e-08,40000
68,1.7855302303360077e-07,1.5073807446697177e-07,8.195736711513747e-08,40000
69,1.731503687096847e-07,1.465020744717549e-07,7.885336117396946e-08,40000
70,1.6928909474245304e-07,1.4399959979982668e-07,7.51924318365127e-08,40000
71,1.6509417832821782e-07,1.4119805769041704e-07,7.184267758475471e-08,40000
72,1.610096376225556e-07,1.3829001943577168e-07,6.910048000463577e-08,40000
73,1.5707450984336901e-07,1.3555217037719558e-07,6.658612505816563e-08,40000
74,1.5323880120376998e-07,1.3275986532335082e-07,6.461709034510933e-08,40000
75,1.493496455395871e-07,1.2977602636965457e-07,6.219824655318007e-08,40000
76,1.4652736979314798e-07,1.2779806013440978e-07,6.052310652648886e-08,40000
77,1.4384438884462725e-07,1.2625308443148242e-07,5.8066206065632286e-08,40000
78,1.3993833647418796e-07,1.2335978283317672e-07,5.5780169816443965e-08,40000
79,1.3739193605033506e-07,1.2174173491530382e-07,5.338528552556455e-08,40000
80,1.3406737764398713e-07,1.1921245857138274e-07,5.1255319988285926e-08,40000
81,1.3213926308708326e-07,1.1763644636175741e-07,5.0632831261054896e-08,40000
82,1.3006504673285238e-07,1.1606627481342004e-07,4.966104683035155e-08,40000
83,1.2940108717884868e-07,1.1559696844187785e-07,4.955750299018291e-08,40000
84,1.270394136554387e-07,1.1370848795877465e-07,4.8403169472521774e-08,40000
85,1.258016482097446e-07,1.128605333633459e-07,4.776251572025103e-08,40000
86,1.231286859137981e-07,1.1059772475618956e-07,4.6675232567849896e-08,40000
87,1.205331159326306e-07,1.084155982766788e-07,4.55232367357894e-08,40000
88,1.1911404840247997e-07,1.0730812505244105e-07,4.465717751145348e-08,40000
89,1.178798143541826e-07,1.064394865579743e-07,4.3477587752249753e-08,40000
90,1.1661797572060097e-07,1.0553369378385469e-07,4.219124605242541e-08,40000
91,1.151889890138591e-07,1.0458342813990384e-07,4.0988147986809054e-08,40000
92,1.128901274682903e-07,1.0271627814972817e-07,3.9572078947003326e-08,40000
93,1.1196892302223205e-07,1.0200374589430795e-07,3.893504540997128e-08,40000
94,1.0983814746623467e-07,1.0014441897965298e-07,3.8237313759736935e-08,40000
95,1.0818985884952781e-07,9.879125428824409e-08,3.74813957648712e-08,40000
96,1.0627159241494156e-07,9.747307672114405e-08,3.61098635437429e-08,40000
97,1.0520476223518926e-07,9.651552801415165e-08,3.5722862889997486e-08,40000
98,1.0493558022517393e-07,9.637742692802932e-08,3.5568426426380035e-08,40000
99,1.0381232584677492e-07,9.528680067205643e-08,3.52768338984788e-08,40000
100,1.0154060703371216e-07,9.326301864120978e-08,3.4459606723658e-08,40000
101,1.0033470232428955e-07,9.217600194233456e-08,3.3875288352192e-08,40000
102,9.875117967794723e-08,9.072647344510189e-08,3.326671560444083e-08,40000
103,9.676293899474332e-08,8.90082887394783e-08,3.2558084228639934e-08,40000
104,9.54709094003192e-08,8.799982254004136e-08,3.1836890457270783e-08,40000
105,9.477117401957005e-08,8.724583722141689e-08,3.1946147061034935e-08,40000
106,9.237231779479772e-08,8.500881421014128e-08,3.1100775288450684e-08,40000
107,9.13761439846894e-08,8.418497543516423e-08,3.062014997112783e-08,40000
108,9.027528591332157e-08,8.337163848182173e-08,3.001436610361452e-08,40000
109,8.883023383532419e-08,8.20858829797544e-08,2.931047582421797e-08,40000
110,8.736351020388612e-08,8.083257796442923e-08,2.8629903781052235e-08,40000
111,8.694108544204938e-08,8.047837241065282e-08,2.8314444122656823e-08,40000
112,8.644929749834773e-08,7.996901985052318e-08,2.8301030852162512e-08,40000
113,8.572832399522667e-08,7.931998169397049e-08,2.8109614191862423e-08,40000
114,8.41669844930948e-08,7.795071610416927e-08,2.7621084086604242e-08,40000
115,8.361931236322563e-08,7.750870878453497e-08,2.7197375018772615e-08,40000
116,8.283227259653358e-08,7.682379532525374e-08,2.6793832930138706e-08,40000
117,8.109293503366645e-08,7.523232881112564e-08,2.6242894080041882e-08,40000
118,8.048166222351939e-08,7.469756013733787e-08,2.615271377237605e-08,40000
119,7.897369869169779e-08,7.331517082320715e-08,2.557469436226256e-08,40000
120,7.870450247082773e-08,7.308597815836039e-08,2.5382343338264945e-08,40000
121,7.763669174210008e-08,7.208910801637104e-08,2.5041412499149374e-08,40000
122,7.670203672205389e-08,7.12906569333427e-08,2.469319682063542e-08,40000
123,7.611963326326078e-08,7.087945874673096e-08,2.4260767617079185e-08,40000
124,7.505582999556283e-08,6.980636868547664e-08,2.384969732815989e-08,40000
125,7.412263158812493e-08,6.883987424544102e-08,2.360463469130991e-08,40000
126,7.303491855736867e-08,6.796164342404154e-08,2.318841829662688e-08,40000
127,7.248792144309847e-08,6.740591373954885e-08,2.3162874285276306e-08,40000
128,7.175003702286632e-08,6.674340369272613e-08,2.301321622155683e-08,40000
129,7.081860786684048e-08,6.58767618233469e-08,2.280634880946764e-08,40000
130,6.96109694331426e-08,6.476702196778207e-08,2.2293912493864813e-08,40000
131,6.921779061030976e-08,6.44202842181585e-08,2.219658234992039e-08,40000
132,6.853625933445073e-08,6.377309347271877e-08,2.2023394663506224e-08,40000
133,6.765706928035797e-08,6.293473830965013e-08,2.1904607905298693e-08,40000
134,6.708852140491217e-08,6.236350458266315e-08,2.1898475921489083e-08,40000
135,6.644415861956078e-08,6.182221312656111e-08,2.1619509738002307e-08,40000
136,6.54851177728233e-08,6.094686710866881e-08,2.120414421824535e-08,40000
137,6.471196201118802e-08,6.023885390504803e-08,2.0945766010527226e-08,40000
138,6.35943067095468e-08,5.9302593058419006e-08,2.0468347017299493e-08,40000
139,6.255693563161914e-08,5.8535533753456554e-08,1.9923044547454083e-08,40000
140,6.148153630647357e-08,5.7489000226951255e-08,1.9704421205801737e-08,40000
141,6.058324686364358e-08,5.660271185092825e-08,1.9493414882276742e-08,40000
142,5.998172980525851e-08,5.5943250032441945e-08,1.943547545124602e-08,40000
143,5.9392895934706764e-08,5.541365766248418e-08,1.922986392344228e-08,40000
144,5.8633279564901386e-08,5.468444896905567e-08,1.8993858930116403e-08,40000
145,5.769508959474479e-08,5.3808133060329055e-08,1.8674391810691304e-08,40000
146,5.732146846071374e-08,5.3406115085863355e-08,1.8619042307932432e-08,40000
147,5.6431961326097735e-08,5.2509573578163327e-08,1.8552173131070052e-08,40000
148,5.545147985230869e-08,5.1564303049644884e-08,1.8310386096231923e-08,40000
149,5.467089891908473e-08,5.0774037418932494e-08,1.824389705973317e-08,40000
150,5.370270272919697e-08,4.99076904247886e-08,1.7845922073433943e-08,40000
151,5.3489667806161385e-08,4.968047662146091e-08,1.7860479317732825e-08,40000
152,5.2849827625323094e-08,4.9184496475618296e-08,1.7427369769507095e-08,40000
153,5.168649508391354e-08,4.806390663247839e-08,1.7159972998115336e-08,40000
154,5.131077429609832e-08,4.770402028952959e-08,1.7006799524210692e-08,40000
155,5.0462329426181896e-08,4.6928189334494164e-08,1.667519633485881e-08,40000
156,5.0008512886279284e-08,4.648926932304676e-08,1.656560932872253e-08,40000
157,4.926066665689177e-08,4.5771763268476207e-08,1.6334743335733037e-08,40000
158,4.894967275959061e-08,4.5458467212711184e-08,1.634589708032763e-08,40000
159,4.836113021156052e-08,4.4994511227969276e-08,1.607098099043469e-08,40000
160,4.7936353553268425e-08,4.4596834669619057e-08,1.5970883282534487e-08,40000
161,4.7247699086483414e-08,4.4088139361520013e-08,1.5476228298894057e-08,40000
162,4.714364010283134e-08,4.3958358730833424e-08,1.5520930318757564e-08,40000
163,4.6212832671699295e-08,4.3098410174025055e-08,1.5116071949705656e-08,40000
164,4.5751466615229226e-08,4.272950349104576e-08,1.4911007539808452e-08,40000
165,4.4983195834902296e-08,4.20539798540176e-08,1.4594808028789432e-08,40000
166,4.467098690952298e-08,4.1772278080998155e-08,1.4413980231609004e-08,40000
167,4.39294041143512e-08,4.1102783399082916e-08,1.4116930735497137e-08,40000
168,4.3457241361011256e-08,4.0687876179390514e-08,1.3859756009537705e-08,40000
169,4.298839684224731e-08,4.029158162666136e-08,1.3577770907602373e-08,40000
170,4.2430528424119984e-08,3.9780950089607365e-08,1.3399995779650452e-08,40000
171,4.1754923074677215e-08,3.91615841977e-08,1.3160580181192928e-08,40000
172,4.1484177870643186e-08,3.897218192605578e-08,1.2896352430402658e-08,40000
173,4.098687611531204e-08,3.846754381697792e-08,1.2823932138417149e-08,40000
174,4.0254725774957485e-08,3.7761342497333323e-08,1.2632655810307371e-08,40000
175,3.9654654671039686e-08,3.7192048552014973e-08,1.2469113741531146e-08,40000
176,3.903223699808223e-08,3.6660750879491395e-08,1.2192730380888861e-08,40000
177,3.853853769442139e-08,3.6189856444934776e-08,1.2032165486175472e-08,40000
178,3.8282596648286926e-08,3.5988950486398614e-08,1.1883140693669247e-08,40000
179,3.782621860182189e-08,3.55974734134179e-08,1.1651409614898968e-08,40000
180,3.739985743322905e-08,3.5191593639183345e-08,1.1579595060595692e-08,40000
181,3.6839256978282726e-08,3.467643239218887e-08,1.1378955555585437e-08,40000
182,3.631435774309466e-08,3.419726368747433e-08,1.1171894520600745e-08,40000
183,3.605829590469512e-08,3.39377308478106e-08,1.1160054214087722e-08,40000
184,3.566873374438728e-08,3.3561505574652983e-08,1.1062211591195137e-08,40000
185,3.5341496840146653e-08,3.32702576599786e-08,1.0877438505474402e-08,40000
186,3.5055446545584346e-08,3.2968799246191345e-08,1.0851653797772089e-08,40000
187,3.4266999904275515e-08,3.2246553871573276e-08,1.0576611586543551e-08,40000
188,3.402764292559368e-08,3.1984971116116874e-08,1.0589809029681874e-08,40000
189,3.3404671029302335e-08,3.1373417641589185e-08,1.0464916933017321e-08,40000
190,3.3252423037311025e-08,3.1226775831783016e-08,1.0449411114166196e-08,40000
191,3.2638528324469014e-08,3.0671078121713435e-08,1.0203400790942396e-08,40000
192,3.24324673783849e-08,3.045182950245362e-08,1.01943840036256e-08,40000
193,3.185662222904284e-08,2.996267767230165e-08,9.895305908003138e-09,40000
194,3.1506157682770215e-08,2.9644096954939414e-08,9.780531939895807e-09,40000
195,3.09311261048606e-08,2.9123675915343483e-08,9.595340522139397e-09,40000
196,3.0505859172080825e-08,2.8710996247127696e-08,9.503022369017344e-09,40000
197,3.007612292549311e-08,2.832383927398041e-08,9.303016135220332e-09,40000
