episode,grad_norm,grad_M,grad_F,n_obs
1,1.5872456060606055e-06,1.326816459368274e-06,8.710149472790363e-07,10259
2,1.5989494386303704e-06,1.3371557088248665e-06,8.76611522926396e-07,10390
3,1.5984199990271009e-06,1.336601030743623e-06,8.764867516219965e-07,10448
4,1.6111974900923087e-06,1.3472930504576652e-06,8.834769005261478e-07,10206
5,1.6324868283845715e-06,1.3652899042426725e-06,8.948594540925114e-07,10263
6,1.6037296290960512e-06,1.3413164197118022e-06,8.789791650087864e-07,10384
7,1.5918244571366813e-06,1.3312746887095273e-06,8.725797329134366e-07,10463
8,1.6162142628672882e-06,1.3516719263861887e-06,8.859501008373627e-07,10426
9,1.597280970599968e-06,1.3357247325984645e-06,8.757428417993651e-07,10478
10,1.6259454014289076e-06,1.3598498753708554e-06,8.91227500687819e-07,10371
11,1.6032562371037784e-06,1.341018332823296e-06,8.785734166849579e-07,10478
12,1.6196123624467873e-06,1.3544854482461233e-06,8.878579933480069e-07,10512
13,1.5808936950634234e-06,1.3223611858848017e-06,8.66245159159007e-07,10546
14,1.6073695405793842e-06,1.3444197293210891e-06,8.80887682797038e-07,10595
15,1.6173601125046844e-06,1.352566187051707e-06,8.866738312462985e-07,10390
16,1.6016468862289912e-06,1.3397142311077914e-06,8.776293043410988e-07,10403
17,1.6048177258198848e-06,1.342145083071955e-06,8.796935162536101e-07,10482
18,1.6134555380631357e-06,1.3496656947609154e-06,8.839887186695705e-07,10579
19,1.60675699589774e-06,1.343921553598193e-06,8.80528716606932e-07,10314
20,1.618367377886898e-06,1.35379502808064e-06,8.866459779710567e-07,10610
21,1.594220975675853e-06,1.3335619541976484e-06,8.734727430237399e-07,10435
22,1.6261983546428382e-06,1.3601686532638269e-06,8.912025464269391e-07,10532
23,1.6327988987541175e-06,1.3657647741638357e-06,8.947002925197012e-07,10521
24,1.5982089962562895e-06,1.3370751048569218e-06,8.753889346735377e-07,10641
25,1.5825411310288473e-06,1.3238726523923106e-06,8.669507565173262e-07,10553
26,1.602228053343424e-06,1.3403324601313216e-06,8.777432753959147e-07,10588
27,1.5888014104348258e-06,1.328942971667857e-06,8.706286394044582e-07,10572
28,1.6089771861516056e-06,1.3459509773383616e-06,8.81483515513537e-07,10619
29,1.60424963269179e-06,1.3421205267150071e-06,8.787085903350089e-07,10590
30,1.606560658728995e-06,1.343725898550474e-06,8.804695994513168e-07,10636
31,1.6103490452223923e-06,1.3474411844072165e-06,8.81722428403009e-07,10639
32,1.6276234191536787e-06,1.3617520835396135e-06,8.913916076380701e-07,10606
33,1.6032877283578273e-06,1.341316078651289e-06,8.781831297710596e-07,10676
34,1.590460556144535e-06,1.3305623269843636e-06,8.711884902368183e-07,10765
35,1.6285606534438557e-06,1.3624556913782726e-06,8.920292202674318e-07,10663
36,1.6281657053696108e-06,1.3625483461510155e-06,8.911721351978485e-07,10712
37,1.620836428628536e-06,1.3562339518102815e-06,8.874317813933885e-07,10616
38,1.6040406762840576e-06,1.3421612266029117e-06,8.782705549492675e-07,10795
39,1.6274967720164568e-06,1.3620616527987297e-06,8.906906145966786e-07,10666
40,1.606589648872614e-06,1.3443778925648076e-06,8.795345820544753e-07,10855
41,1.5786400808792678e-06,1.3210828910814598e-06,8.640953979011101e-07,10636
42,1.5932419046293944e-06,1.3332497701412649e-06,8.721727340343932e-07,10687
43,1.5913363995423424e-06,1.3318490346136969e-06,8.708317409400479e-07,10653
44,1.6215973346334067e-06,1.3570630699177857e-06,8.875609864844591e-07,10846
45,1.5953123693179805e-06,1.335077627118153e-06,8.731568073017115e-07,10927
46,1.6176854842342436e-06,1.3540227428165965e-06,8.850679478200618e-07,11039
47,1.5704623592682765e-06,1.314233486482408e-06,8.596315410613897e-07,10829
48,1.608538354958e-06,1.3462911283568246e-06,8.801771400612779e-07,10834
