episode,grad_norm,grad_M,grad_F,n_obs
1,2.2570159217139008e-06,1.4345478120958433e-06,1.7377092262904623e-06,11948
2,2.204447127951425e-06,1.3819101241097087e-06,1.7114467709689052e-06,13865
3,2.127586640199297e-06,1.3202574109527632e-06,1.6615676941000856e-06,15667
4,2.0511031380010536e-06,1.2582307817865512e-06,1.612819005458732e-06,18020
5,2.00034605768451e-06,1.2134108828831811e-06,1.5837767932680435e-06,20598
6,1.934961346705677e-06,1.1557526704564225e-06,1.5455436823685886e-06,23964
7,1.8603542457640287e-06,1.095986704058305e-06,1.4970356687626918e-06,27121
8,1.7660827325016726e-06,1.0237021115244715e-06,1.433100237591134e-06,30824
9,1.6820945347717495e-06,9.64944547376945e-07,1.3719286471314265e-06,33456
10,1.6186335187740042e-06,9.248827268493188e-07,1.323447349932394e-06,35734
11,1.5740988601464778e-06,8.992436733024078e-07,1.2870549426224898e-06,37477
12,1.5420466752402715e-06,8.822802897157089e-07,1.2596865417435763e-06,38600
13,1.5320467809942784e-06,8.804236699688772e-07,1.2484430271797464e-06,39196
14,1.5402021062982385e-06,8.907907727007114e-07,1.2508062354754657e-06,39613
15,1.5406553757202346e-06,8.946148568611534e-07,1.2485194247346951e-06,39770
16,1.5310347407648806e-06,8.923893801693339e-07,1.2383903822410502e-06,39871
17,1.5492344118683832e-06,9.057411034518736e-07,1.2513008869063924e-06,39955
18,1.5368477761512622e-06,9.047799949257752e-07,1.236600951415312e-06,39980
19,1.5424209323100513e-06,9.109087955039286e-07,1.2383532066451153e-06,39989
20,1.5276526710295002e-06,9.027518217408216e-07,1.2236498605489032e-06,39995
21,1.5256282495101914e-06,8.971193210527417e-07,1.2219317113704165e-06,39998
22,1.4974433497627615e-06,8.794087875685364e-07,1.1976848099948256e-06,40000
23,1.4852348613203503e-06,8.727860745239013e-07,1.185893893307366e-06,39999
24,1.481026174587896e-06,8.715864510122628e-07,1.181321636067878e-06,40000
25,1.4552877019013977e-06,8.553374755138066e-07,1.1618107009780942e-06,40000
26,1.4393649507837836e-06,8.442646048933966e-07,1.1513029676279984e-06,40000
