episode,grad_norm,grad_M,grad_F,n_obs
1,4.94287041874486e-06,4.7547073336318135e-06,1.2008089242954156e-06,10612
2,4.906393314740853e-06,4.718348918686388e-06,1.194317519548349e-06,10649
3,4.884709596808534e-06,4.700624685938237e-06,1.1753264743674665e-06,10883
4,4.849948254559422e-06,4.6653326535306405e-06,1.1666469390547718e-06,11021
5,4.870628799835686e-06,4.6872737584635615e-06,1.1608358363446314e-06,10901
6,4.8266751946357545e-06,4.64439199276967e-06,1.1542518905116594e-06,11170
7,4.8189085646299645e-06,4.641045961761847e-06,1.132012016569206e-06,11296
8,4.858788543060655e-06,4.6797240429441445e-06,1.1323079434077954e-06,11574
9,4.783167696587043e-06,4.604689365805825e-06,1.126458869293856e-06,11680
10,4.75657270726515e-06,4.576826540869661e-06,1.1181475656485418e-06,11714
11,4.796283064933959e-06,4.619141236616997e-06,1.110337962018093e-06,12036
12,4.760218416777207e-06,4.586318027577363e-06,1.0929855989161297e-06,12161
13,4.743391400552355e-06,4.572039415506879e-06,1.0739371418821977e-06,12220
14,4.751305823447183e-06,4.577128493110649e-06,1.076899707186385e-06,12278
15,4.68843745693448e-06,4.512945452006534e-06,1.0659595091055962e-06,12667
16,4.689989964390406e-06,4.517754405242158e-06,1.0637591003614943e-06,12680
17,4.666588665713789e-06,4.496755991567625e-06,1.0458199994900497e-06,12805
18,4.645099124900298e-06,4.475163223105483e-06,1.035750756273046e-06,13049
19,4.600074589689029e-06,4.425348379299976e-06,1.035632408274978e-06,13240
20,4.608145900419913e-06,4.431058641785057e-06,1.0294779713149182e-06,13341
21,4.59015382148209e-06,4.413897841004655e-06,1.0134089052371564e-06,13623
22,4.57042415291653e-06,4.397011707624188e-06,1.0044750524684789e-06,14055
23,4.557395186566282e-06,4.378176981845172e-06,1.0016580063165748e-06,13994
24,4.549804543785285e-06,4.378743142297026e-06,9.735844059832743e-07,14562
25,4.5252309064380825e-06,4.340601662988775e-06,9.802943168324418e-07,14557
