episode,grad_norm,grad_M,grad_F,n_obs
1,5.889027761440957e-06,5.39677921551629e-06,2.355058768443996e-06,12005
2,5.579846401815303e-06,5.1085930863337126e-06,2.2421713765652385e-06,13704
3,5.235135631664889e-06,4.79028130939696e-06,2.109695515173371e-06,15785
4,4.897602138953516e-06,4.477207312447717e-06,1.9827220967272297e-06,17801
5,4.526621069089742e-06,4.130882189201657e-06,1.8479591972209164e-06,20700
6,4.158654064667644e-06,3.787172772717895e-06,1.7149915265690652e-06,23934
7,3.8185603443707805e-06,3.4736908673949074e-06,1.5825078207853949e-06,27424
8,3.523714212860796e-06,3.20473145620781e-06,1.4613082157666213e-06,30418
9,3.224097099518985e-06,2.934328676928999e-06,1.3318574474396885e-06,33553
10,2.9659768188139424e-06,2.704768121475354e-06,1.2126180308769108e-06,35683
11,2.7369046620151494e-06,2.5033414203790016e-06,1.1015944210157611e-06,37565
12,2.5296114927186863e-06,2.3217999114422128e-06,9.993143521569436e-07,38633
13,2.3419468107022112e-06,2.157142034775461e-06,9.07492108126462e-07,39260
14,2.184075583500089e-06,2.018615077759023e-06,8.301526008835935e-07,39616
15,2.038002321569365e-06,1.889270833999035e-06,7.612292165504186e-07,39776
16,1.902776830320363e-06,1.7682373254501726e-06,7.003576456554583e-07,39924
17,1.7802686897994136e-06,1.6579474504396785e-06,6.466585205089359e-07,39944
18,1.6692956705810502e-06,1.5573945120195276e-06,5.994558023303398e-07,39980
19,1.5694295143475756e-06,1.4663327192465658e-06,5.582655830949079e-07,39993
20,1.4791083913223702e-06,1.3838364338880638e-06,5.212218638916966e-07,39997
21,1.3909128711020458e-06,1.3027629393036475e-06,4.863368303631432e-07,39999
22,1.3112577335050446e-06,1.229379563483235e-06,4.55200080295981e-07,40000
23,1.2379076679280845e-06,1.1618044482020196e-06,4.265447159923497e-07,40000
24,1.1703816653607646e-06,1.0990937653332369e-06,4.014948444819312e-07,40000
25,1.1054854667236214e-06,1.0380964567957562e-06,3.794265239775996e-07,40000
26,1.0468340860825265e-06,9.82643200586608e-07,3.603949778607785e-07,40000
27,9.902895499180886e-07,9.292426739193616e-07,3.418259382215183e-07,40000
28,9.432408774046052e-07,8.850589665598818e-07,3.256959359987377e-07,40000
29,8.968694373834296e-07,8.413508680860105e-07,3.102150003542193e-07,40000
30,8.561674462725932e-07,8.030235676415032e-07,2.9651894806193013e-07,40000
31,8.18550688563846e-07,7.676409836676612e-07,2.83757685792807e-07,40000
32,7.824385761523445e-07,7.334783731494099e-07,2.720185250382201e-07,40000
33,7.478714678654796e-07,7.007823796811863e-07,2.607636986340367e-07,40000
34,7.159556503211206e-07,6.70544693548436e-07,2.505046268197475e-07,40000
35,6.854391472188581e-07,6.416004225684446e-07,2.4078320848275325e-07,40000
36,6.568788535332715e-07,6.145289717096603e-07,2.3165293328020203e-07,40000
37,6.296457968346658e-07,5.888265377507196e-07,2.2268011434789517e-07,40000
38,6.027991048540571e-07,5.635885145238717e-07,2.1358160040563237e-07,40000
39,5.767190032202052e-07,5.389765647123568e-07,2.049745546628401e-07,40000
40,5.53918312107271e-07,5.175340334062639e-07,1.9724825506273194e-07,40000
41,5.309024118105299e-07,4.958735075888399e-07,1.8947420699078066e-07,40000
42,5.103220246382989e-07,4.765329890688008e-07,1.8244811883505466e-07,40000
43,4.904581487608084e-07,4.57934845599084e-07,1.7547590402955393e-07,40000
44,4.720899369203835e-07,4.407153539887077e-07,1.6908973066165345e-07,40000
45,4.550097969513445e-07,4.2473976691326243e-07,1.6304586836213278e-07,40000
46,4.3673020400092366e-07,4.077378719102853e-07,1.563310547680885e-07,40000
47,4.219385800752208e-07,3.939751422876725e-07,1.509091163143239e-07,40000
48,4.067482564096281e-07,3.79860068733251e-07,1.4529437919463817e-07,40000
49,3.92161126683277e-07,3.662734116005595e-07,1.3998227643696737e-07,40000
