episode,grad_norm,grad_M,grad_F,n_obs
1,1.8888792965299217e-06,5.505312969944498e-07,1.8067521523335015e-06,12049
2,1.8108928543369984e-06,5.278690764498606e-07,1.7321058294328395e-06,13518
3,1.7327629393548705e-06,5.066058861302736e-07,1.6568798173466348e-06,15658
4,1.6666209603499738e-06,4.881520112576254e-07,1.5933277381918742e-06,17781
5,1.5798235608599498e-06,4.647007472158293e-07,1.5096503602762823e-06,20729
6,1.4813771258559427e-06,4.392815355913626e-07,1.414298708368733e-06,23733
7,1.3976390391690074e-06,4.218879894324346e-07,1.331692146777641e-06,27584
8,1.2958424804310198e-06,3.973848379246192e-07,1.2325177749517024e-06,30785
9,1.2051189060002798e-06,3.7564092281172645e-07,1.1442846243880922e-06,33507
10,1.1272145457041916e-06,3.594879842694354e-07,1.0675572639229358e-06,35907
11,1.0528364100537146e-06,3.430355945965857e-07,9.94608058135782e-07,37452
12,9.821187632041983e-07,3.2702286034691497e-07,9.253222970073692e-07,38681
13,9.166340646515892e-07,3.113577804469969e-07,8.614272246632027e-07,39274
14,8.593771667619876e-07,2.977623978495103e-07,8.054807949520182e-07,39636
15,8.040200327741331e-07,2.828134029186913e-07,7.520523013226921e-07,39770
16,7.514579465350835e-07,2.676479198271409e-07,7.016811878202134e-07,39906
17,7.073775805110927e-07,2.551177544773964e-07,6.593598982362892e-07,39954
18,6.68091956868011e-07,2.4374531903959e-07,6.21703122760664e-07,39987
19,6.281570108512824e-07,2.314085776333741e-07,5.836972150063957e-07,39990
20,5.957085704721976e-07,2.2116424247542454e-07,5.528902988771733e-07,39996
21,5.655043651131564e-07,2.1161616814424638e-07,5.24211429819843e-07,39998
22,5.377528395911213e-07,2.0241397180598145e-07,4.980229277862236e-07,40000
23,5.13629061060783e-07,1.941611174061109e-07,4.753547671043634e-07,40000
24,4.90388060825353e-07,1.8623499897785226e-07,4.5350418531597835e-07,40000
25,4.689121624323889e-07,1.7843748878476617e-07,4.335035157509992e-07,40000
26,4.469600582979183e-07,1.70553960288089e-07,4.130148454351002e-07,40000
27,4.281143617390626e-07,1.6339316744051757e-07,3.955820204737393e-07,40000
28,4.114862974802236e-07,1.571249441667533e-07,3.801721675245062e-07,40000
29,3.939263422125805e-07,1.505242437360721e-07,3.638895123003749e-07,40000
30,3.779765904710075e-07,1.444378625592435e-07,3.49139156696765e-07,40000
31,3.608742247251939e-07,1.3772142892776176e-07,3.334029088364332e-07,40000
32,3.4537271176304785e-07,1.3111808527810356e-07,3.193543420820788e-07,40000
