episode,grad_norm,grad_M,grad_F,n_obs
1,8.14624763734173e-06,3.139536602247972e-06,7.488951268896926e-06,10407
2,8.100181730696931e-06,3.1241809210769134e-06,7.446176368830493e-06,10580
3,8.13472070149146e-06,3.122602038274636e-06,7.483116405637702e-06,10617
4,8.146372238115873e-06,3.1141801173362182e-06,7.498209470213624e-06,10745
5,8.033572157728486e-06,3.079226416957681e-06,7.390826795017347e-06,10639
6,8.100922968878876e-06,3.084651552853757e-06,7.45990791983786e-06,10656
7,8.049962161749136e-06,3.076972916460363e-06,7.409102636302123e-06,10875
8,7.961117262311745e-06,3.043745437025791e-06,7.327374078158755e-06,10915
9,8.054757017816883e-06,3.0500943921651924e-06,7.423466286127223e-06,10884
10,7.932085281936452e-06,3.028375203939504e-06,7.302143330889521e-06,10925
11,8.061808330239728e-06,3.0433577649091603e-06,7.432936399709433e-06,11031
12,7.968899808474816e-06,3.017697281393339e-06,7.34444893168984e-06,11084
13,7.984242074599024e-06,3.013355353687075e-06,7.362062660831725e-06,11280
14,7.884742444730364e-06,2.9919081043772167e-06,7.264739906531759e-06,11290
15,7.938986527733505e-06,2.9882969556638272e-06,7.322933015529998e-06,11374
16,7.905806342023425e-06,2.978971224365523e-06,7.2915390774142e-06,11609
17,7.859664947318379e-06,2.963006863865303e-06,7.247797384479782e-06,11322
18,7.899188858573325e-06,2.9595987598440843e-06,7.291121619346086e-06,11642
19,7.824824933777563e-06,2.931456265287125e-06,7.221984560601413e-06,11502
20,7.759102118143346e-06,2.917684241765528e-06,7.1574950197828e-06,11749
21,7.751097655273043e-06,2.8972551717743045e-06,7.154900686145993e-06,11936
22,7.72733437770512e-06,2.882838316509151e-06,7.1346476033795625e-06,11770
23,7.761782399029471e-06,2.876207645385876e-06,7.172746336436831e-06,11926
24,7.715821084275376e-06,2.859805590560427e-06,7.130225185392192e-06,12207
25,7.74853651819285e-06,2.864962198145804e-06,7.163104783103336e-06,11801
26,7.64482501836028e-06,2.840046590790734e-06,7.063419161568163e-06,12166
27,7.639262548764236e-06,2.821733005475835e-06,7.0625960688630585e-06,12350
28,7.705069947405718e-06,2.813210585372872e-06,7.1336339715344366e-06,12355
29,7.693080988246948e-06,2.813000492096762e-06,7.121132057363866e-06,12407
30,7.595416263939114e-06,2.781708417387563e-06,7.029230346233817e-06,12353
31,7.654216460650787e-06,2.7814046461571702e-06,7.0900646278460044e-06,12675
32,7.575487416033866e-06,2.7640187454380798e-06,7.013792583165923e-06,12473
33,7.561423444713e-06,2.763813427009154e-06,6.998666322033387e-06,12767
34,7.533690222771838e-06,2.7402618343330687e-06,6.977194971113931e-06,12800
35,7.519925929955207e-06,2.723167426665896e-06,6.96811412126408e-06,12854
36,7.490757980121998e-06,2.707263320189668e-06,6.9426646405190695e-06,12927
37,7.482366072508739e-06,2.700953700696118e-06,6.935848432476632e-06,12988
38,7.479664418497123e-06,2.6842760689760325e-06,6.9374777922348585e-06,13041
39,7.4543922892189585e-06,2.670180720087956e-06,6.914826371939853e-06,13110
40,7.437006388499867e-06,2.6496395548747387e-06,6.902693712618202e-06,13320
41,7.40327868697932e-06,2.632526275192504e-06,6.872248832223704e-06,13304
42,7.415120762743754e-06,2.6364443783677416e-06,6.883849891892169e-06,13518
43,7.331990218517603e-06,2.6015127332357224e-06,6.80763560012565e-06,13581
44,7.313913101825165e-06,2.5826823275565403e-06,6.794100045226514e-06,13601
45,7.367496436927468e-06,2.583183686510893e-06,6.850127647339832e-06,13719
46,7.288911092473427e-06,2.5559259029250825e-06,6.776233476557536e-06,13924
47,7.265464319061721e-06,2.542070205890923e-06,6.756677976227365e-06,13788
48,7.250399903568905e-06,2.5293043108831625e-06,6.744035545125371e-06,14214
49,7.134773113648407e-06,2.5036995339178247e-06,6.632983968302142e-06,14104
50,7.173883204814047e-06,2.502325969544472e-06,6.674207725154702e-06,14275
51,7.1708359428157564e-06,2.494610498615657e-06,6.672880317637464e-06,14227
52,7.117164841474732e-06,2.469573928465252e-06,6.624342404393246e-06,14394
53,7.129223376978189e-06,2.46409172177664e-06,6.639601906499593e-06,14498
54,7.041300705168396e-06,2.445712880216888e-06,6.553942967002513e-06,14692
55,7.080723662511446e-06,2.4484293135174084e-06,6.594759724976029e-06,14526
56,7.071811523928773e-06,2.4270120775327086e-06,6.592432782781543e-06,14662
57,7.0125734055181965e-06,2.4187852432078216e-06,6.532479346788023e-06,14804
58,7.019575605227146e-06,2.406394060017192e-06,6.543767085531727e-06,15114
59,6.935886631254107e-06,2.385567086093942e-06,6.464776106440695e-06,15117
60,6.948499503778294e-06,2.3874788439570693e-06,6.478092018369352e-06,15122
61,6.940114417375298e-06,2.3780194169376045e-06,6.473792382166721e-06,15349
62,6.907369424880017e-06,2.359043037358788e-06,6.445272902055876e-06,15239
