episode,grad_norm,grad_M,grad_F,n_obs
1,1.4013057807460427e-06,1.0433686838950962e-06,9.354054668619938e-07,10261
2,1.4142739246381095e-06,1.0532264695939375e-06,9.438356869395648e-07,10460
3,1.4125595271252678e-06,1.051883486979932e-06,9.4276560957951e-07,10318
4,1.4150176639304846e-06,1.0537206662775134e-06,9.443988346902188e-07,10272
5,1.403950705025636e-06,1.0454650691826828e-06,9.370281759402132e-07,10240
6,1.4161914805299602e-06,1.05457559129718e-06,9.452035669710313e-07,10422
7,1.3996972256791196e-06,1.0423075309518026e-06,9.3417816060537e-07,10323
8,1.4260426723922135e-06,1.0619969543768093e-06,9.516823524791108e-07,10544
9,1.403385567755322e-06,1.0451045682202675e-06,9.365833761876274e-07,10473
10,1.4050302752366406e-06,1.0462879345141118e-06,9.377272363053636e-07,10345
11,1.398080257786205e-06,1.0410486765977112e-06,9.331608339380182e-07,10460
12,1.4093159279582324e-06,1.049502657224366e-06,9.405615060131822e-07,10558
13,1.4284172493717051e-06,1.063918944055331e-06,9.530947409075452e-07,10366
14,1.4143822681944584e-06,1.0533955219216296e-06,9.438079473511608e-07,10282
15,1.3992782896821154e-06,1.0420530998089816e-06,9.338336326436548e-07,10399
16,1.4093284335103815e-06,1.049624756888079e-06,9.404437832927216e-07,10419
17,1.406259684699762e-06,1.0473613656358791e-06,9.38371044867381e-07,10445
18,1.3794259530186537e-06,1.027095549943624e-06,9.207794846588512e-07,10419
19,1.3997205314808523e-06,1.0424648735352091e-06,9.340366204924068e-07,10427
20,1.409809783581295e-06,1.0500095868337669e-06,9.40735162657802e-07,10406
21,1.413017685081286e-06,1.052435663950746e-06,9.428345038031694e-07,10554
22,1.3873723219148817e-06,1.033155513141537e-06,9.259237003789168e-07,10513
23,1.409011019859463e-06,1.0493981790204998e-06,9.402201612829232e-07,10446
24,1.4129577721178066e-06,1.0523982609811355e-06,9.427864142708132e-07,10698
25,1.4000909231981495e-06,1.0427328334117192e-06,9.342930411548878e-07,10502
26,1.4078079857426928e-06,1.048575995810097e-06,9.393348818775848e-07,10473
27,1.4157417353999335e-06,1.0545109034865163e-06,9.446000035495672e-07,10612
28,1.4189536159392446e-06,1.0569611958999303e-06,9.466784263167938e-07,10713
29,1.3949601225249353e-06,1.0389426279289182e-06,9.308342328040452e-07,10750
30,1.4094766811467707e-06,1.0498413303139389e-06,9.404233196619316e-07,10413
31,1.4069848930375883e-06,1.0480400760570774e-06,9.386994861415588e-07,10795
32,1.415333940713026e-06,1.0542285053816158e-06,9.4430447461491e-07,10514
33,1.4029369594936725e-06,1.0449194860484567e-06,9.361168622490368e-07,10653
34,1.406197952746879e-06,1.0473927432030905e-06,9.382430334881064e-07,10846
35,1.4019307172929985e-06,1.0442241773489511e-06,9.35384605327272e-07,10590
36,1.4073081047172309e-06,1.0482193602001644e-06,9.389839306095382e-07,10574
37,1.3983155895402888e-06,1.041495920617308e-06,9.330126999884668e-07,10743
38,1.4062976561035612e-06,1.0475813496668709e-06,9.38181187848386e-07,10646
39,1.3940930330136323e-06,1.0383780590927929e-06,9.30164617329865e-07,10745
40,1.390564420944429e-06,1.0357218798162648e-06,9.278416541746992e-07,10686
41,1.3821993434248725e-06,1.029459667734045e-06,9.222952144227748e-07,10478
42,1.4084664599067764e-06,1.049107709150121e-06,9.397280109624262e-07,10794
43,1.4013490954312149e-06,1.0438202480145264e-06,9.349637934974452e-07,10978
44,1.4121243339104694e-06,1.0518809858695022e-06,9.42113842938852e-07,10614
45,1.4066645235288888e-06,1.0477622254256858e-06,9.385295811625838e-07,10695
46,1.4158292742649792e-06,1.054794893207145e-06,9.444129887015152e-07,10784
47,1.3969350902698352e-06,1.0406180308564217e-06,9.319225000581356e-07,10851
48,1.404607814947667e-06,1.0463094213264412e-06,9.370688758281176e-07,10549
49,1.4056832924325136e-06,1.047228010975232e-06,9.376544767292216e-07,10772
50,1.3852916254109005e-06,1.031839360621234e-06,9.242731380254554e-07,10907
51,1.3877474884793628e-06,1.0336409559386084e-06,9.259426292373972e-07,10891
52,1.3959253237771918e-06,1.0397902769909706e-06,9.313340569860884e-07,10691
53,1.3799098041999969e-06,1.0278207582814505e-06,9.20693423722696e-07,10791
54,1.3848878097633133e-06,1.031542069540592e-06,9.239997780241538e-07,10588
55,1.3875012427888578e-06,1.0335207889511366e-06,9.25707581700408e-07,10867
56,1.3906205822422637e-06,1.0358604640714475e-06,9.277701451537724e-07,10991
57,1.388576038152678e-06,1.0343152325731353e-06,9.264313121093436e-07,10981
58,1.395091771883017e-06,1.0392578815299205e-06,9.306789365837176e-07,10676
59,1.380133085149282e-06,1.0280231208525947e-06,9.208018241224636e-07,10905
60,1.403854412274086e-06,1.0459029908815864e-06,9.363926665173494e-07,10892
61,1.3957857163404697e-06,1.0398773611086654e-06,9.310265340900514e-07,10991
62,1.3957527471575304e-06,1.0396857987871044e-06,9.311918347520988e-07,10940
63,1.387764541505021e-06,1.033813077810919e-06,9.257751116820144e-07,10993
64,1.3954721680420334e-06,1.039603489516594e-06,9.308621997661248e-07,10873
65,1.3822050277667586e-06,1.0296656682839966e-06,9.220731271852856e-07,10833
66,1.378510205540806e-06,1.0268952337355586e-06,9.19628803330852e-07,10943
67,1.3983163853481528e-06,1.041782638822042e-06,9.326922736363484e-07,10886
68,1.393199340782303e-06,1.0379816330896574e-06,9.292660365645132e-07,11056
69,1.3991499372423275e-06,1.0423585763419396e-06,9.332987929155934e-07,10912
70,1.3839243138136226e-06,1.0309635172234266e-06,9.232008437720652e-07,11225
71,1.3905657851864817e-06,1.0359113957747468e-06,9.276311061512388e-07,10995
72,1.3832303693561698e-06,1.0305257092113609e-06,9.226492352354398e-07,10994
73,1.3921484196544045e-06,1.03711727206246e-06,9.28656845644582e-07,10844
74,1.393345542055613e-06,1.0380313142377418e-06,9.294304845752776e-07,10823
75,1.3852494475941055e-06,1.0320302408217683e-06,9.239954010809016e-07,10956
76,1.3887930663258885e-06,1.034684942169406e-06,9.26343375340366e-07,10999
77,1.382410687256197e-06,1.02991498351912e-06,9.221024583894176e-07,11123
78,1.3999822385812877e-06,1.0431451755721357e-06,9.336674224869056e-07,11132
79,1.3747944649367128e-06,1.0242316648145788e-06,9.170326507046412e-07,11254
80,1.382757432111248e-06,1.0301703241566429e-06,9.223376196132448e-07,10986
81,1.393382262904197e-06,1.0381407946624677e-06,9.29362954593671e-07,11065
82,1.3778060292679584e-06,1.0265522405461525e-06,9.18954981443676e-07,10980
83,1.3624262464873027e-06,1.0149531135539291e-06,9.08854474346299e-07,11039
84,1.3832536751579028e-06,1.0305996056558795e-06,9.226016572938532e-07,11058
85,1.3894755284127314e-06,1.0353112429584144e-06,9.266659617424012e-07,11247
86,1.3999565453559626e-06,1.0431995178805664e-06,9.335679465038992e-07,11204
87,1.3768849385087378e-06,1.0258413567498792e-06,9.183686415781268e-07,11034
88,1.3738217603531666e-06,1.023480194817239e-06,9.164141943074356e-07,11223
89,1.3946444141765824e-06,1.0391825071565108e-06,9.300912893195346e-07,11234
90,1.3810998780172667e-06,1.0289777492289431e-06,9.211841529577214e-07,10862
