episode,grad_norm,grad_M,grad_F,n_obs
1,5.5518858061986975e-06,2.2440360680775484e-06,5.077936293673702e-06,12060
2,5.251935817796039e-06,2.119225200658548e-06,4.805162916454719e-06,13404
3,4.872432327829301e-06,1.9630822407634696e-06,4.459256160771474e-06,15572
4,4.531604645308107e-06,1.8216790067526745e-06,4.149104825046379e-06,17665
5,4.168100076640258e-06,1.6721428437449504e-06,3.817689503193833e-06,20543
6,3.805731012107572e-06,1.5240732409438351e-06,3.486826699372614e-06,23555
7,3.451430984569015e-06,1.3802771263726754e-06,3.1628646866010968e-06,27172
8,3.1347856292995857e-06,1.2530637150121038e-06,2.872876166293281e-06,30174
9,2.841699597411207e-06,1.1420432883824103e-06,2.601455662443186e-06,33147
10,2.5733193069754634e-06,1.0421229035273427e-06,2.352189540033578e-06,35560
11,2.3412487735186005e-06,9.593450158718042e-07,2.134991973434808e-06,37312
12,2.137137698809965e-06,8.866094276527292e-07,1.9439328298176406e-06,38455
13,1.943099960044492e-06,8.134398967740708e-07,1.764161538631015e-06,39212
14,1.7731167645251844e-06,7.481754664695472e-07,1.6071671780082395e-06,39597
15,1.6290174471578212e-06,6.908834961905086e-07,1.4749720094187069e-06,39809
16,1.4974589248595294e-06,6.377045451699814e-07,1.3546417676479905e-06,39895
17,1.3786700492346426e-06,5.888928171771113e-07,1.246349029315752e-06,39926
18,1.2744925470542512e-06,5.45941020391183e-07,1.1514355264807818e-06,39976
19,1.1801016626122871e-06,5.069127837487031e-07,1.065493620444613e-06,39989
20,1.0946645261356025e-06,4.711464782758412e-07,9.87910993899277e-07,39997
21,1.0158563554796274e-06,4.3799451532322564e-07,9.164329526356596e-07,39998
22,9.468454891248256e-07,4.089405365448329e-07,8.538566476090637e-07,40000
23,8.807296012491861e-07,3.8066278307269386e-07,7.941146691337053e-07,39998
24,8.259931405518728e-07,3.567892008504714e-07,7.44874228075787e-07,40000
25,7.708696898589551e-07,3.3288478107351693e-07,6.952201374588185e-07,40000
26,7.213874937406217e-07,3.115611946213903e-07,6.505807164103317e-07,40000
27,6.766261435586785e-07,2.920504016401537e-07,6.103021519265894e-07,40000
28,6.369510288095626e-07,2.750585395006056e-07,5.744552140640735e-07,40000
29,5.984199447084393e-07,2.584667981864186e-07,5.396845494942681e-07,40000
30,5.638974016619613e-07,2.4376345209020656e-07,5.084494318907673e-07,40000
31,5.318431135492574e-07,2.305699098315017e-07,4.792242975781846e-07,40000
32,5.029965564062877e-07,2.1883263912059195e-07,4.5285580085874244e-07,40000
33,4.7472948949689453e-07,2.073033300575844e-07,4.2703049984993413e-07,40000
34,4.49457076001636e-07,1.966525786656348e-07,4.041071974825172e-07,40000
35,4.249879737017182e-07,1.861371003997192e-07,3.8201363850021153e-07,40000
36,4.036440373056394e-07,1.7690221909560933e-07,3.62771743311896e-07,40000
37,3.834874746644346e-07,1.6801305946501088e-07,3.44683115827138e-07,40000
38,3.657648051103024e-07,1.6006946168545258e-07,3.28842190810974e-07,40000
39,3.476955328096665e-07,1.5190386193353336e-07,3.127236993805127e-07,40000
40,3.317458379115124e-07,1.4465938136254408e-07,2.985132994126616e-07,40000
41,3.159078403314197e-07,1.375413205551013e-07,2.843651714101725e-07,40000
42,3.0145452001306694e-07,1.310601760451391e-07,2.714449180984957e-07,40000
43,2.883910781292798e-07,1.2526733428330772e-07,2.59735884355905e-07,40000
44,2.7530691681931785e-07,1.194859322595221e-07,2.4799791731311416e-07,40000
45,2.626908894853841e-07,1.139562684215889e-07,2.3665879211876018e-07,40000
46,2.508302827664011e-07,1.0876460265762945e-07,2.259957199157725e-07,40000
47,2.397249545538216e-07,1.038984862589132e-07,2.160138024009939e-07,40000
48,2.295618628522789e-07,9.947288504008613e-08,2.068652804609883e-07,40000
49,2.20096552538962e-07,9.534764444651957e-08,1.9834675413221706e-07,40000
50,2.1064987265617677e-07,9.125371747131794e-08,1.8983408267558846e-07,40000
51,2.020063618601853e-07,8.7510365176513e-08,1.820431236865261e-07,40000
52,1.9364601655524893e-07,8.391336336899259e-08,1.7449691824822366e-07,40000
53,1.8615321550896627e-07,8.06842024303478e-08,1.6773512356849096e-07,40000
54,1.7877131597288098e-07,7.75096111738094e-08,1.6107104272578e-07,40000
55,1.7150132691767794e-07,7.44078505476864e-08,1.5449711554538228e-07,40000
56,1.6492268173351476e-07,7.15803594175668e-08,1.485580867210956e-07,40000
57,1.5849450107907614e-07,6.883060166273935e-08,1.4274766613198153e-07,40000
58,1.5260422969731738e-07,6.630191506928895e-08,1.3742713633746464e-07,40000
59,1.470572499329137e-07,6.397306862027109e-08,1.3239139207144038e-07,40000
60,1.418688952981029e-07,6.175917377504447e-08,1.2769829993430906e-07,40000
61,1.366728952234553e-07,5.956004756058064e-08,1.2298954743528157e-07,40000
62,1.3110641816638238e-07,5.7240260531443716e-08,1.1792835863388973e-07,40000
63,1.272206731073311e-07,5.5569561396850986e-08,1.1441947123103092e-07,40000
64,1.2248386838109582e-07,5.3562438040444256e-08,1.1012842549007473e-07,40000
65,1.1866411853134197e-07,5.1894552655085135e-08,1.0669230476878513e-07,40000
66,1.1408879885266289e-07,4.994550195647207e-08,1.025539333454617e-07,40000
67,1.100781048535282e-07,4.82285749114908e-08,9.892970354030697e-08,40000
68,1.0679739403940405e-07,4.677094622707045e-08,9.59905079866985e-08,40000
69,1.0306450803909685e-07,4.5173564444667136e-08,9.2617078450985e-08,40000
70,1.0008283624074465e-07,4.3861668075351197e-08,8.9939575786957e-08,40000
71,9.647419574321249e-08,4.231997152714939e-08,8.667739592738145e-08,40000
72,9.354298668995399e-08,4.1065007394536224e-08,8.402778917115938e-08,40000
73,9.07478536760209e-08,3.98770367837642e-08,8.149746122398939e-08,40000
74,8.766541981231057e-08,3.8575869609758235e-08,7.870251295116759e-08,40000
75,8.490411573802703e-08,3.739361886800907e-08,7.620681685693853e-08,40000
76,8.225801906291964e-08,3.6266470715418115e-08,7.381259337080337e-08,40000
77,7.996910511565147e-08,3.5283498789340235e-08,7.174533322995559e-08,40000
78,7.726047357436984e-08,3.412994686868842e-08,6.929429474666905e-08,40000
79,7.516115374528455e-08,3.3201345672750904e-08,6.741171176827265e-08,40000
80,7.291751558113901e-08,3.223435030008659e-08,6.538704155900632e-08,40000
81,7.099500010099291e-08,3.1395511967957646e-08,6.365722526879837e-08,40000
82,6.87537067278754e-08,3.043132679181326e-08,6.163386956359318e-08,40000
83,6.667060858944751e-08,2.9538554713326448e-08,5.975182659767597e-08,40000
84,6.502825300458427e-08,2.8820743125379522e-08,5.827445903605621e-08,40000
85,6.272698271914123e-08,2.7838936489388292e-08,5.6192966724211146e-08,40000
86,6.135510943749979e-08,2.722523717579861e-08,5.49656675730148e-08,40000
87,5.9423012288561956e-08,2.6403373709626976e-08,5.3216798079347434e-08,40000
88,5.772362499101291e-08,2.566888035460124e-08,5.1683933577351127e-08,40000
89,5.601629382567808e-08,2.4926791297730236e-08,5.01459282986616e-08,40000
90,5.4372591762330564e-08,2.4223069772233433e-08,4.866038239015325e-08,40000
91,5.3168275115922376e-08,2.367972840033872e-08,4.7585462681354336e-08,40000
92,5.188001495071149e-08,2.3106785818072243e-08,4.6431804179292164e-08,40000
93,5.013404802411969e-08,2.2368293883801016e-08,4.4849656433143537e-08,40000
94,4.915242968195344e-08,2.1924858373267853e-08,4.397349329110512e-08,40000
95,4.7751566256692974e-08,2.1308851572143798e-08,4.27155875115659e-08,40000
96,4.639226958147447e-08,2.071268312420216e-08,4.149432442090984e-08,40000
97,4.5230141410002034e-08,2.0198658745584908e-08,4.0452366789622836e-08,40000
98,4.3899142099235184e-08,1.9622103053507093e-08,3.9252693539992833e-08,40000
99,4.270470554956773e-08,1.9099731574101497e-08,3.817896399027632e-08,40000
100,4.1891937030413835e-08,1.873827670806349e-08,3.7450771372959935e-08,40000
101,4.087402061259127e-08,1.8288469405547403e-08,3.6537862513341686e-08,40000
102,3.9724771028204486e-08,1.7780708461145878e-08,3.55070781665745e-08,40000
103,3.883763000089857e-08,1.738334098888572e-08,3.4714179975026134e-08,40000
104,3.7847648570732424e-08,1.6947700132163845e-08,3.382523772188506e-08,40000
105,3.685705607381351e-08,1.6506175981589877e-08,3.293889960787055e-08,40000
106,3.5892160354933373e-08,1.6082719156429448e-08,3.207217957879038e-08,40000
107,3.5161125566673945e-08,1.5749586523838843e-08,3.14217132313388e-08,40000
108,3.4183358366135514e-08,1.5323845303782946e-08,3.05416243406853e-08,40000
109,3.3465298088231066e-08,1.4992005858971424e-08,2.990463343621741e-08,40000
110,3.2565843355314434e-08,1.4602277609299108e-08,2.909431628950188e-08,40000
111,3.1862505522894935e-08,1.4287015126512871e-08,2.8465738211025385e-08,40000
112,3.117827773735371e-08,1.397590221330347e-08,2.7856236428647208e-08,40000
113,3.036687701296614e-08,1.3618639549406453e-08,2.7127994073339323e-08,40000
114,2.9750241381520937e-08,1.3337685622616393e-08,2.6579288103789626e-08,40000
115,2.90839388128461e-08,1.3037187329700828e-08,2.5984595808381528e-08,40000
116,2.8360785719883097e-08,1.2719427289198393e-08,2.533534093629441e-08,40000
117,2.7602556684769297e-08,1.2388176706679133e-08,2.4653532548768453e-08,40000
118,2.712281776950931e-08,1.2169712348963913e-08,2.4226460837439845e-08,40000
119,2.651953323606904e-08,1.1903994234785388e-08,2.3684952665803397e-08,40000
120,2.5924354218886947e-08,1.1636270613735178e-08,2.3153722494839712e-08,40000
121,2.5276222004322332e-08,1.1343786354700567e-08,2.2575692426585192e-08,40000
122,2.4944649013036724e-08,1.1183645121093376e-08,2.2285105316655063e-08,40000
123,2.4299025014329345e-08,1.0900467195540386e-08,2.170521540278969e-08,40000
124,2.3972505758251828e-08,1.0750285994731712e-08,2.1415090145637805e-08,40000
125,2.334797777336917e-08,1.048577047413346e-08,2.08492156872353e-08,40000
126,2.2736896809760765e-08,1.0212746204274481e-08,2.0302618253253968e-08,40000
127,2.227899287277069e-08,1.0003954997728217e-08,1.9895376013323585e-08,40000
128,2.1888853396490052e-08,9.826474745011636e-09,1.954806805315457e-08,40000
129,2.140961363750193e-08,9.612342921627716e-09,1.911932834275376e-08,40000
130,2.1021586249503343e-08,9.441224690931447e-09,1.877134536698577e-08,40000
131,2.0541072842661382e-08,9.226833519448974e-09,1.8341538066124485e-08,40000
132,2.01117842379972e-08,9.033352732501498e-09,1.79584702664215e-08,40000
133,1.9749412771830063e-08,8.868932255268192e-09,1.76356937942046e-08,40000
134,1.9383158189612004e-08,8.703476161997514e-09,1.7308927624526405e-08,40000
135,1.89772855208048e-08,8.522811789646312e-09,1.6945765679565742e-08,40000
136,1.85409447794882e-08,8.327587508460965e-09,1.65558020626122e-08,40000
137,1.835316254528152e-08,8.235502946263296e-09,1.6391942025961725e-08,40000
138,1.7813091446328144e-08,8.002372098303567e-09,1.5905010641859008e-08,40000
139,1.7500543236792513e-08,7.857874351202554e-09,1.5628028648961845e-08,40000
140,1.7184875744646888e-08,7.714391792035258e-09,1.5347003667898207e-08,40000
141,1.6878718867019415e-08,7.578794480878061e-09,1.5072595616061335e-08,40000
142,1.6575564032450533e-08,7.441805838226401e-09,1.4802112424661118e-08,40000
143,1.6255807366860612e-08,7.301360849254479e-09,1.451493147897054e-08,40000
144,1.586412956555705e-08,7.1430257264637476e-09,1.4156250394137261e-08,40000
145,1.5648872420115367e-08,7.0473555879857486e-09,1.3963328271415776e-08,40000
146,1.5334887137896658e-08,6.907287630752989e-09,1.3682397437264626e-08,40000
147,1.5114419937845014e-08,6.8070855618884715e-09,1.3486128658257712e-08,40000
148,1.4706887263571389e-08,6.632878690737698e-09,1.3117842811993796e-08,40000
149,1.4505229906092154e-08,6.536955865499294e-09,1.2940422955409758e-08,40000
150,1.4195657982440936e-08,6.396076113190929e-09,1.2664820303598391e-08,40000
151,1.3918989516525926e-08,6.269122110325043e-09,1.2418940542602286e-08,40000
152,1.371256974636026e-08,6.177898637105272e-09,1.2233939195027688e-08,40000
153,1.34885356217751e-08,6.074700742431105e-09,1.2035148877487243e-08,40000
154,1.3244345176133264e-08,5.972169425660922e-09,1.1813408917760173e-08,40000
155,1.29201591647643e-08,5.828804106045027e-09,1.1522912402028853e-08,40000
156,1.2636228063911405e-08,5.703411964930183e-09,1.12682299047151e-08,40000
157,1.2505403823581672e-08,5.645469869364206e-09,1.1150918410862689e-08,40000
158,1.2433093665720209e-08,5.604960939820103e-09,1.1090243390299293e-08,40000
159,1.2072384869554751e-08,5.452846174591741e-09,1.0763132607394256e-08,40000
160,1.1957127732387109e-08,5.3964193114097725e-09,1.0662344784861943e-08,40000
161,1.1641524189087704e-08,5.266152847127614e-09,1.0374613168551152e-08,40000
162,1.1527489185425566e-08,5.2120534554944706e-09,1.0274144202071513e-08,40000
163,1.1354431173060677e-08,5.130213587278831e-09,1.0121810944951903e-08,40000
164,1.1096855878633962e-08,5.014861859109487e-09,9.89168924547812e-09,40000
165,1.0871421984859353e-08,4.9181547723264885e-09,9.688104540828137e-09,40000
166,1.076631228613678e-08,4.867722669388286e-09,9.595875205548056e-09,40000
167,1.0606039602123474e-08,4.7931383306831785e-09,9.453964722183628e-09,40000
168,1.0353183199640624e-08,4.684348908767788e-09,9.225750829955361e-09,40000
169,1.0233947023152725e-08,4.629063354855134e-09,9.12004072262107e-09,40000
170,1.0085406287885236e-08,4.562787037087901e-09,8.98723051534489e-09,40000
171,9.94979476587332e-09,4.5017212180198385e-09,8.866146927744012e-09,40000
172,9.791083499521848e-09,4.430966704660477e-09,8.724078348620878e-09,40000
173,9.60829638074756e-09,4.349434146178055e-09,8.56057980058722e-09,40000
174,9.446263327106408e-09,4.2775551989393534e-09,8.415431906882986e-09,40000
175,9.341896145542704e-09,4.234612660525272e-09,8.320213851220615e-09,40000
176,9.17963216551243e-09,4.158700939171922e-09,8.176779253687982e-09,40000
177,9.034848424960272e-09,4.093317684805697e-09,8.047758015550244e-09,40000
178,8.907212745157267e-09,4.032353118077481e-09,7.9355757520716e-09,40000
179,8.820803643061481e-09,3.996408537432217e-09,7.856948869289226e-09,40000
180,8.596217959677688e-09,3.899314648947438e-09,7.654524125655371e-09,40000
181,8.481052304887271e-09,3.848286578289617e-09,7.551266278937874e-09,40000
182,8.358181702305956e-09,3.793610758862087e-09,7.441277372066679e-09,40000
183,8.26990476099354e-09,3.753833688335817e-09,7.3624644159053795e-09,40000
184,8.19263235030121e-09,3.7179124223740705e-09,7.294017834169608e-09,40000
185,7.973703475272487e-09,3.6236029732350516e-09,7.096542020690322e-09,40000
186,7.98995358763932e-09,3.6277174597643125e-09,7.1126518008668435e-09,40000
187,7.750499797509747e-09,3.5230309780587277e-09,6.897318272081065e-09,40000
188,7.654305633764125e-09,3.481654964332392e-09,6.810588093486558e-09,40000
189,7.582629635294325e-09,3.4477070087746142e-09,6.747468361822939e-09,40000
190,7.488664799382151e-09,3.405880910634096e-09,6.663370744064423e-09,40000
191,7.380616562358e-09,3.3567180146576443e-09,6.5671685867130244e-09,40000
192,7.253522227301801e-09,3.302101259095025e-09,6.452459455630333e-09,40000
193,7.145671609976034e-09,3.252841329626221e-09,6.356572157528717e-09,40000
194,7.066254248400128e-09,3.214975841103751e-09,6.286672071809107e-09,40000
195,6.988935652429973e-09,3.181834573595665e-09,6.216892334265367e-09,40000
196,6.894151027836415e-09,3.138988624584726e-09,6.13238171354169e-09,40000
197,6.780037864473343e-09,3.0864835132149437e-09,6.031169341724762e-09,40000
198,6.726857293415378e-09,3.0626061686689354e-09,5.983731288239369e-09,40000
199,6.646401207177632e-09,3.0270956852262998e-09,5.911507727773824e-09,40000
200,6.4894121187819565e-09,2.9568232307042312e-09,5.771267908016853e-09,40000
201,6.486769343894139e-09,2.952864175398417e-09,5.7702673750270606e-09,40000
202,6.352513626239897e-09,2.893902895095834e-09,5.649715806299582e-09,40000
203,6.2826996938269986e-09,2.862893699884239e-09,5.587136087115141e-09,40000
204,6.177651723504596e-09,2.81794365619703e-09,5.492215127134159e-09,40000
205,6.064760249557821e-09,2.767366558131812e-09,5.391346924454865e-09,40000
206,6.052386591903769e-09,2.7580013828298892e-09,5.382226664352174e-09,40000
207,5.9943534580497734e-09,2.7294970728064527e-09,5.331629804317117e-09,40000
208,5.931532598424383e-09,2.702602364124118e-09,5.274922720843733e-09,40000
209,5.846509054663329e-09,2.6621036486318413e-09,5.200106567571083e-09,40000
210,5.712089468090653e-09,2.6027691113483797e-09,5.079651810291352e-09,40000
211,5.660398372242525e-09,2.5795927616201197e-09,5.0334238999028e-09,40000
212,5.616741738379005e-09,2.557715372830671e-09,4.995678981600804e-09,40000
213,5.523885793223826e-09,2.5146988935631502e-09,4.913468298894941e-09,40000
214,5.4891482470509345e-09,2.500782025904868e-09,4.881627102548691e-09,40000
215,5.392685409333353e-09,2.456399972317058e-09,4.795916108690791e-09,40000
216,5.362333688196941e-09,2.4428195022352384e-09,4.768741401761645e-09,40000
217,5.253984802777722e-09,2.398188758689912e-09,4.669840514281986e-09,40000
218,5.258076196668071e-09,2.396729925635554e-09,4.6750328053235535e-09,40000
219,5.187070328815935e-09,2.3661930192986347e-09,4.610904547064365e-09,40000
220,5.098299560302166e-09,2.326129733276616e-09,4.531803821095082e-09,40000
221,5.022918969643797e-09,2.29168595211604e-09,4.464759673084018e-09,40000
222,4.935976516406981e-09,2.2533908072830404e-09,4.386785601440124e-09,40000
223,4.927707131230363e-09,2.248719432884627e-09,4.37974811973163e-09,40000
224,4.895649663438917e-09,2.2349078143690804e-09,4.350844573508539e-09,40000
225,4.804821873705123e-09,2.19433005099745e-09,4.269583797622545e-09,40000
226,4.7540544834134835e-09,2.1708879138770953e-09,4.22454737858402e-09,40000
227,4.655811292053613e-09,2.128755172137176e-09,4.135733089327687e-09,40000
228,4.612996207242759e-09,2.109714625220249e-09,4.097520989176928e-09,40000
229,4.537810127658304e-09,2.073295757298865e-09,4.031899702994224e-09,40000
230,4.576632406383396e-09,2.0866226524418607e-09,4.068747561092323e-09,40000
