episode,grad_norm,grad_M,grad_F,n_obs
1,1.4323845789476763e-05,1.190234070236329e-05,7.851738700992428e-06,11598
2,1.4124761946732178e-05,1.1732542589015791e-05,7.734673999948427e-06,12587
3,1.3911076166550629e-05,1.1554252523637842e-05,7.610248303535627e-06,13850
4,1.3539966857933903e-05,1.1237933904340023e-05,7.384128366538789e-06,15180
5,1.3139613656676374e-05,1.0894177648879122e-05,7.1407202995033e-06,16456
6,1.2755650459439494e-05,1.0588699296931736e-05,6.883933110657381e-06,18246
7,1.2365720976958984e-05,1.0303538147127256e-05,6.579560704267351e-06,20161
8,1.1989577615167946e-05,1.010920914268354e-05,6.1599857872352e-06,22753
9,1.1610776709858328e-05,9.93377761915326e-06,5.728182713937713e-06,24906
10,1.1294348951196298e-05,9.855543794401456e-06,5.230217084317701e-06,27181
11,1.0947203008981887e-05,9.745780516823288e-06,4.712854206445627e-06,29746
12,1.06363368104212e-05,9.641545148042496e-06,4.238762812747154e-06,31969
13,1.0218266652373131e-05,9.381446943734773e-06,3.817624929070007e-06,33871
14,9.765568393049762e-06,9.06153491087025e-06,3.422072950343136e-06,35833
15,9.256397788703907e-06,8.656083991809282e-06,3.069420699830516e-06,37115
16,8.76516514836112e-06,8.246832294389606e-06,2.773891083052149e-06,37972
17,8.271989827335346e-06,7.831843504391145e-06,2.4856274194462458e-06,38720
18,7.80625305196736e-06,7.426437150570564e-06,2.2504868866235483e-06,39204
19,7.369741979346145e-06,7.030188498902135e-06,2.0796289845748106e-06,39557
20,6.952014700800646e-06,6.640085302933585e-06,1.938163222803269e-06,39764
21,6.577364274562569e-06,6.277098691498395e-06,1.8441527345203208e-06,39843
22,6.219033366505755e-06,5.926956418988993e-06,1.757261543389177e-06,39918
23,5.908247658226173e-06,5.6157987273763865e-06,1.7055202761184771e-06,39945
24,5.636108653561678e-06,5.3376365940494e-06,1.6734002201701514e-06,39967
25,5.377031357056694e-06,5.0772687245626e-06,1.6337464785465272e-06,39980
26,5.145402610651217e-06,4.843172064283863e-06,1.6034547343224403e-06,39994
27,4.933343461743789e-06,4.629700924851932e-06,1.5737133480797638e-06,39991
28,4.726051429315703e-06,4.423040991241578e-06,1.5354933111666469e-06,39998
29,4.567219093587482e-06,4.258724402461667e-06,1.5212128801067593e-06,39999
30,4.4284543037065305e-06,4.117518983548507e-06,1.4981719687057191e-06,39999
