pop,M_loan_ep100,M_loan_ep500,M_loan_ep1000,M_loan_ep1500,M_loan_ep2000,M_loan_ep2500,M_loan_ep3000,F_loan_ep100,F_loan_ep500,F_loan_ep1000,F_loan_ep1500,F_loan_ep2000,F_loan_ep2500,F_loan_ep3000
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.333333333333333e-05,7.64627521839632e-06,4.573552018850663e-05,6.00589013663773e-05,6.49730947831342e-05,6.855408616739574e-05,7.007076094434917e-05,7.104275864937421e-05,0.0,1.0703112686620491e-05,2.165279498893856e-05,2.7102649523750942e-05,3.445162701251551e-05,3.5813236282513924e-05,3.847739967049815e-05
0.005083333333333333,0.0012208728937189704,0.003323149996996954,0.004028197937278112,0.004276388943317388,0.004407690203004312,0.004491400678263125,0.0045437510990215275,0.0,0.001489071745655237,0.002125302772409608,0.0024514756041815818,0.002672245367097737,0.00284193038185676,0.002966342280614511
0.010083333333333333,0.002894645820606755,0.00686938092125586,0.008162094210753952,0.008611038550648537,0.00885059216854727,0.008999701230470428,0.009094941964516632,0.0003600099326707518,0.003355089895250406,0.004582794372443143,0.00518603652646107,0.005603849069880707,0.005922275932368535,0.006190273044004745
0.015083333333333334,0.004717866770794185,0.010533106470042884,0.012365307315119905,0.012997975655962547,0.013337234732672214,0.013547321019375749,0.013682163834122157,0.0013815288648290187,0.005493541792963265,0.007200273572228929,0.008063843085683805,0.008665585766557932,0.009134402655302036,0.009535735803208005
0.020166666666666666,0.0068425548945020755,0.014341340524632009,0.016689223081987087,0.0174930814791201,0.01792869544084334,0.01819868878486606,0.01837180189805201,0.0024218321122579656,0.007691890134827304,0.009983777780191319,0.011092108623479096,0.011880551328042502,0.012496131359589836,0.013027148736966334
0.025166666666666667,0.008937366406391293,0.018150595675103805,0.02097942722174869,0.021942686086207974,0.022466910569277576,0.022794797643137365,0.02300509002316756,0.0034450812080897147,0.010100870057059938,0.012806744348744575,0.014159273095252455,0.015119321159908295,0.01587951948084773,0.016535243721121463
0.030166666666666668,0.011055065871807048,0.02201286596816126,0.025300227549695777,0.02641691676907425,0.02702519054084499,0.027406884928910896,0.027654291343749714,0.004468330303921466,0.012600656276997229,0.015711771206523024,0.017301078499161158,0.018422887096143304,0.019321131605959975,0.02010180122508285
0.03525,0.013447347058186076,0.02598655338855767,0.02972001591441036,0.03098729043617039,0.03167735097245983,0.032110957952140674,0.0323942334743547,0.005508633551350411,0.015142105600600137,0.018729621709772527,0.02055361575278108,0.021844238292699266,0.02287961416197812,0.023782351212471173
0.04025,0.01593305806933889,0.029935037716623723,0.03409108120414345,0.03550136533264809,0.03626795894782745,0.036751404263995056,0.03706830102549564,0.006531882647182163,0.017671292187772473,0.021752778532649245,0.023801544828400946,0.025250328120581318,0.02643102201185089,0.02744715960911039
0.04525,0.018446831883605946,0.0339163452728801,0.03848395087771521,0.040030593533418826,0.04087168324750522,0.04140357230834352,0.041752206145178,0.007555131743013914,0.020331967788601083,0.024839130795937737,0.02711504689562898,0.028709473986605154,0.030015883843175356,0.031155575822744946
0.05025,0.02096060569787301,0.03792961758743734,0.042894935092243576,0.044573866383522356,0.04548777486882267,0.04606664334084244,0.046445941606404785,0.009106785658735014,0.023131120313752827,0.027988574977140118,0.03045771085497993,0.03220414123610252,0.033660021835224804,0.03490613436733221
0.05533333333333333,0.023516275742377857,0.04204053427566377,0.04739648108652433,0.049206604050595494,0.05019238587556211,0.05081723306213944,0.05122671836041102,0.011125151000500742,0.026035633826441872,0.031219893676713184,0.03389817850341189,0.03580548999482808,0.03738427521676052,0.03875151501790277
0.060333333333333336,0.02603073990216285,0.046112636998454956,0.051841442931944946,0.05377567499678428,0.05483050843524061,0.05549939928847819,0.05593746948696282,0.013171649192164245,0.02889253236351305,0.03443466740801321,0.03734705152892009,0.03937703247167753,0.041096731342989315,0.04256905104429573
0.06533333333333333,0.02866016563520545,0.050209563139251734,0.056302908269331084,0.05835589176800935,0.05947794590631077,0.06019035796502833,0.06065609675500885,0.015218147383827743,0.03174943090058424,0.037710352916985504,0.0408116805821026,0.04298820043148985,0.04483445074769392,0.04641636101183503
0.07041666666666667,0.03154887759128792,0.05440134081386424,0.06085000003436465,0.06302408148821426,0.06421213109631993,0.06496766252655106,0.06546032757544269,0.017298753878685638,0.03465394441327328,0.04108282454833101,0.044357242959091304,0.04669674491029657,0.04866608521631499,0.050357754798013535
0.07541666666666667,0.034438440164680124,0.05854513783872385,0.06533776018378443,0.0676263687810013,0.06887768150989125,0.06967407553009305,0.0701925505944003,0.019345252070349137,0.03756488130607995,0.04442979478714435,0.047879108266797206,0.05036492723707533,0.05246674177512876,0.05425817676674016
0.08041666666666666,0.03735030906875289,0.0627089238447352,0.06983582937435598,0.07223745102638214,0.07355108234126902,0.07438784837207188,0.07493116182792958,0.021391750262012642,0.04056953882148009,0.04779544394746445,0.05145381516274637,0.05406916750798495,0.056289451646301766,0.0581945721672907
