pop,M_loan_ep100,M_loan_ep500,M_loan_ep1000,M_loan_ep1500,M_loan_ep2000,M_loan_ep2500,M_loan_ep3000,F_loan_ep100,F_loan_ep500,F_loan_ep1000,F_loan_ep1500,F_loan_ep2000,F_loan_ep2500,F_loan_ep3000
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.333333333333333e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.929489694258103e-05,3.634462856411306e-05,3.982772012663859e-05,3.8596818158904443e-05,3.6293662383643486e-05,3.465479136742213e-05
0.005083333333333333,0.0,4.464353766371029e-05,2.6056808424491608e-05,1.9930303997175178e-05,1.7187816655922208e-05,1.5304877962026384e-05,1.3911427817310474e-05,0.0003613647795104156,0.0023630790360037136,0.002608474757730593,0.0027383593068010417,0.0025768142721523924,0.0023920469681982187,0.0022571555211672537
0.010083333333333333,0.0,0.00011859500425387834,6.986095620146691e-05,5.348461670100725e-05,4.56839135776096e-05,4.0452620902251954e-05,3.636139478446235e-05,0.0011359542913827497,0.004972111718036522,0.005381859336767494,0.005565038189396873,0.005210781863747692,0.004828150966376799,0.004551992247710316
0.015083333333333334,0.0,0.00022541716887871746,0.0001349540377614964,0.00010353954871751035,8.851041260325699e-05,7.819246546081483e-05,7.026715273164539e-05,0.0022334731935067386,0.007712338643599248,0.008241931328104794,0.00845073546928574,0.007889137217884016,0.007302305807318549,0.006881908596149999
0.020166666666666666,0.0,0.0003576645808306685,0.00021355614853475025,0.0001634232934582396,0.00013881175384072102,0.00012200269271231924,0.00010915884121926619,0.003539249999313357,0.010597098116952634,0.011212932075946055,0.011424432537835755,0.010647066237287627,0.009845866457202389,0.009277017440787476
0.025166666666666667,5.7626822666550245e-05,0.00048774400242275153,0.0002908697001149999,0.0002223253374655143,0.0001885882686399234,0.00016597139483206944,0.00014848869134347341,0.004837694238914456,0.013512641877395589,0.014178730292530698,0.014379083413609928,0.013384979259681939,0.01236897933734187,0.011651062669328038
0.030166666666666668,0.00016240286387845978,0.0006252624100238184,0.00037626743607870164,0.0002880691446847777,0.00024370121999773967,0.00021379151775843206,0.00019076755937864196,0.006215519031672675,0.016481697756251294,0.017181692251175468,0.01735919249926387,0.01614626866563619,0.014912445961362509,0.014042107702410217
0.03525,0.00034201790885322045,0.000792786339200485,0.00047309523398370577,0.00036086976841070577,0.000304569192299065,0.000266707834877374,0.0002376980466042987,0.0077460433310391555,0.01956632861027406,0.020277518890888503,0.020416940638375708,0.01897457588027765,0.017516372455957108,0.01648828344013676
0.04025,0.000556433054679109,0.0009663111842202638,0.000577240340476013,0.0004410719550390342,0.00037246710509421753,0.00032666919057566763,0.0002919592311582442,0.009422820552602537,0.022650506394146678,0.023348758741100005,0.02344240817353752,0.021770438644355468,0.020090538857978867,0.018905726796863597
0.04525,0.0007708482005049976,0.0011525185608142617,0.000688194884849223,0.0005255716495425458,0.00044328420920039714,0.0003882130501115331,0.00034649972776659965,0.011318967709702624,0.025769149552400727,0.026441566517016735,0.02648423167267285,0.024581204644046676,0.022677754312822644,0.021334574834969144
0.05025,0.0009852633463308862,0.0013387259374082596,0.0007991494292224332,0.0006100713440460575,0.0005141013133065769,0.0004497569096473986,0.00040104022437495505,0.013254695273927117,0.028924894830191006,0.029564700420011303,0.029546500951947753,0.027410190111706235,0.025280067465273354,0.02377535331645557
0.05533333333333333,0.0012032520779205395,0.001528036770278824,0.0009119532160018634,0.0006959793667912943,0.0005860987024811929,0.0005133415979086768,0.00045808477763644996,0.015321726596586838,0.03219582014217493,0.032765947225822496,0.03267763306941692,0.030299580477282474,0.027936882504983974,0.02626674065870473
0.060333333333333336,0.001417667223746428,0.0017142441468728218,0.0010268058747475999,0.0007870466827177823,0.0006631117124784628,0.0005805418077675282,0.0005180703640198239,0.01739446110739078,0.03543528709882701,0.035933982890244937,0.03576883628221479,0.03315222450369586,0.03055907083724648,0.028725247798593923
0.06533333333333333,0.0016320823695723165,0.0019213801028139204,0.0011556873244963017,0.0008842515040919811,0.0007443222241884404,0.0006510424770090698,0.0005828290953646962,0.01946719561819472,0.03871681878863418,0.03911817531195573,0.03887056562013128,0.03601377722469747,0.03319091384660484,0.031192167984108576
0.07041666666666667,0.0018500711011619699,0.0021462645114356717,0.0012867167984074823,0.0009830764058224167,0.0008300552741334021,0.0007311083326878949,0.0006557163586309179,0.021574475704178732,0.04206848212502254,0.04236967224513473,0.04203649059589372,0.03893566370066947,0.03587625003137967,0.03370860291138375
0.07541666666666667,0.0021419950237169883,0.0023674622904078855,0.0014216449488411414,0.0010953312685842297,0.0009239419046693176,0.0008123198639931698,0.000727408748728841,0.023647210214982676,0.0453879957966918,0.04559147797994709,0.045163854587081144,0.04181787502860053,0.03852618091527652,0.03619171925527802
