pop,M_loan_ep100,M_loan_ep500,M_loan_ep1000,M_loan_ep1500,M_loan_ep2000,M_loan_ep2500,M_loan_ep3000,F_loan_ep100,F_loan_ep500,F_loan_ep1000,F_loan_ep1500,F_loan_ep2000,F_loan_ep2500,F_loan_ep3000
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.333333333333333e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.927426396756469e-06,5.7644388275131425e-06,6.350215110424015e-06,6.151231213647045e-06,5.938767368705818e-06,5.721223370043504e-06
0.005083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002928550949848074,0.0003803656226336324,0.00041819279352686467,0.00040632806542135574,0.00038667649943661963,0.00037304562827474746
0.010083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006115002899749822,0.0007751423423360476,0.0008436572059252736,0.0008178399577408591,0.0007770446650754078,0.0007500390221445356
0.015083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.669267446900737e-05,0.0009402258793834988,0.0011799631599954932,0.0012746251380860501,0.0012349372410140002,0.0011724177378578473,0.0011314417665097074
0.020166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018112576630131897,0.0012840066033129151,0.0015967932252122581,0.001717073263054299,0.0016629315125202197,0.0015776109345693751,0.0015220276209974971
0.025166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002740107746609697,0.0016296201262274844,0.002011134100935324,0.002155611647738875,0.0020867823730902437,0.0019786601265322236,0.0019083377416715809
0.030166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036689578302062046,0.00198217210244299,0.002429317935876732,0.002596864438098103,0.0025132434000209544,0.0023821023353217748,0.0022962634094968663
0.03525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004613288748529321,0.0023429716740916845,0.0028573711888107,0.0030480285445904634,0.0029487396182001973,0.0027940952017969805,0.0026921331963964796
0.04025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005542138832125828,0.00270429490259328,0.0032809264326595635,0.0034939132565596476,0.0033786686983374157,0.0032010685695625187,0.003082804079681701
0.04525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006470988915722336,0.003066272702161001,0.003707363895922183,0.003941740387268492,0.0038103500579895,0.0036094865023636883,0.00347492045252326
0.05025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007817821536937272,0.0034354507834561095,0.004135766508785092,0.00439138542269522,0.0042434733976590274,0.004018955027918043,0.003868470167950095
0.05533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009706483373583503,0.003810781832772802,0.004573252479800446,0.004849945662080898,0.004685467652372568,0.004436361365385362,0.004269769650914272
0.060333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001156418354077652,0.00418545831102337,0.005005585391863932,0.005302504325617116,0.0051216392282814995,0.004848033217408206,0.004665578702958577
0.06533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013421883707969535,0.004562491245111991,0.0054405385033944684,0.0057563828377841285,0.005558997243445289,0.005260989127240498,0.005062213749035075
0.07041666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015310545544615765,0.004947640860420575,0.005884618643068568,0.006219500290366699,0.0060047698508627605,0.005681780708023639,0.00546620985957494
0.07541666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001716824571180878,0.005332528647302709,0.006322672323968449,0.006676068305404008,0.006444318215420133,0.006096662704570108,0.005864618363426442
0.08041666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019025945879001798,0.005717416434184843,0.006762865834433089,0.007133283793354537,0.0068846332022652595,0.006512536927605696,0.006263962184049692
0.0855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020914607715648028,0.006108719017515012,0.007211138293254471,0.007599613707698852,0.007333490551745361,0.006936319779422215,0.006670849273702232
0.0905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002277230788284104,0.006500152515058408,0.007653952003186163,0.008058647100367267,0.007776342693304722,0.007354149272304012,0.007071942258158362
0.0955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002463000805003406,0.006892895154734055,0.008097333423002381,0.008518850924840348,0.008220363021207327,0.007772912625410862,0.007473594003283327
0.1005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002648770821722707,0.0072856377944097005,0.008542767332401124,0.008979527902596167,0.008665314247602206,0.008192609838742768,0.007876071742440484
0.10558333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002837637005387331,0.0076878062574375645,0.00899628019015661,0.009448920861876098,0.009118479284223022,0.00862014272302552,0.00828598342788738
0.11058333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003023407022106632,0.008088403749906724,0.009444334299022404,0.009911141813501901,0.009565109778486316,0.009041284501393057,0.008689882362658753
0.11558333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032091770388259335,0.008489001242375883,0.009892388407888197,0.010374333974497536,0.010012616412507041,0.009463272590589548,0.00909440079295427
0.12066666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033980432224905563,0.00889627535971953,0.010350486614711022,0.010846217214212927,0.010468428121311772,0.00989316930856697,0.009506377463481649
0.12566666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035838132392098584,0.009300538450158994,0.010801160923043868,0.011310903543469837,0.010917741793582203,0.010316777061591292,0.009912098443912273
0.13066666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037928045080190724,0.009708990795421668,0.01125262129121683,0.011776810110140123,0.011367858593963616,0.01074105602665237,0.010318523948664471
0.13575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040761037835160075,0.010124250679772052,0.011713470707480059,0.012250760282616947,0.011826499504068392,0.011173126887966248,0.01073254131033021
