pop,M_loan_ep100,M_loan_ep500,M_loan_ep1000,M_loan_ep1500,M_loan_ep2000,M_loan_ep2500,M_loan_ep3000,F_loan_ep100,F_loan_ep500,F_loan_ep1000,F_loan_ep1500,F_loan_ep2000,F_loan_ep2500,F_loan_ep3000
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.333333333333333e-05,4.883041108691026e-06,4.535791861182392e-05,5.924575138408624e-05,6.571387470416758e-05,6.794555469584682e-05,7.048923267050146e-05,7.155438201251888e-05,0.0,9.567754400353349e-06,2.27183660316783e-05,2.991351077959099e-05,3.198819323731394e-05,3.606884982413823e-05,3.95140952156355e-05
0.005083333333333333,0.001237879915370313,0.0033200830280828734,0.004020584103064282,0.00427499388382038,0.00440131973058733,0.00449108554468722,0.0045449969776645924,0.0,0.0014998036418754218,0.002119949932543322,0.0024483178615619374,0.002664758034274431,0.0028338332144408336,0.0029809820729083253
0.010083333333333333,0.002909047124224505,0.0068556184578382005,0.008147598703216189,0.008608755536406424,0.008838675384932293,0.008995373798988574,0.009096643221972157,0.00035397097606815474,0.0033673276414210944,0.004562165111737361,0.005173134700960732,0.005583846551497084,0.005910540481910749,0.0061811286921132965
0.015083333333333334,0.004752101243849541,0.010509463284534129,0.012345822562644925,0.012993442093932842,0.013321103755850012,0.013538643411950149,0.013682107572099233,0.0013778634327013348,0.005501305324757363,0.0071676162688637775,0.008044643815327282,0.008637807608019596,0.009112837025738821,0.009508724648318891
0.020166666666666666,0.006872920959700159,0.014304560833821946,0.016663286138072896,0.017487718669366437,0.01790857093146635,0.018184679779144924,0.018368313368035995,0.0024188207636117345,0.007728138769570578,0.009935910767273773,0.011058984551322421,0.011838776254935157,0.01246371989269097,0.012985665637761563
0.025166666666666667,0.008977905494590366,0.01810847091915485,0.020947870720171027,0.02193898048100359,0.022445083387887654,0.022775580595082768,0.022997681630284098,0.0034427132202449148,0.0100675370505642,0.01275116248594794,0.014119745259379335,0.015062669440304524,0.015835403457041587,0.016476325769629492
0.030166666666666668,0.011119510097550906,0.021965615087069804,0.025264132779930774,0.02641313519760031,0.027001821039502986,0.02738362889580906,0.027643348955817708,0.0044666056768780955,0.012566771646644085,0.01566379149675934,0.017255835723606817,0.018353668608153847,0.019264943212109455,0.02002718344240354
0.03525,0.013507634739717342,0.025934869286873163,0.029679073594379414,0.030982198784792546,0.031652340474318544,0.032083924277497185,0.03238022447153681,0.005507563007788495,0.01512322853290399,0.018658509180212716,0.02050088797452141,0.02175737419456177,0.022812080437371166,0.023698136174080894
0.04025,0.016004869065646687,0.029877334787473443,0.03404515078954305,0.0354936001530384,0.036241424994410645,0.03672064505453794,0.037051954679276036,0.006531455464421675,0.0176570615625515,0.021697026645239224,0.023740444881698207,0.025161556448849504,0.026348183423271897,0.027350843452669592
