pop,M_loan_ep100,M_loan_ep500,M_loan_ep1000,M_loan_ep1500,M_loan_ep2000,M_loan_ep2500,M_loan_ep3000,F_loan_ep100,F_loan_ep500,F_loan_ep1000,F_loan_ep1500,F_loan_ep2000,F_loan_ep2500,F_loan_ep3000
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.333333333333333e-05,0.0,0.0,7.567260536614566e-06,1.314637157393131e-05,2.1347361039887088e-05,2.270025905611349e-05,2.527447413328573e-05,0.0,2.6676776976765868e-05,3.392415126824465e-05,3.662512733232732e-05,3.756166148113682e-05,3.9105621100109026e-05,4.110727514965377e-05
0.005083333333333333,0.0,0.0002243162947952448,0.0008157909551445873,0.001263066139822399,0.0017238913832334003,0.001818903253785453,0.0019473415360241268,0.00050758397626647,0.0023990500797069405,0.0027092249860085752,0.002808244535525678,0.0028599001130145247,0.0029669995815428903,0.0030361481161025926
0.010083333333333333,0.0,0.0005925772164165532,0.001832803000146787,0.0027803924039254387,0.0036532958843014393,0.003827139368901744,0.004072838612982757,0.0015090347237065953,0.005089799943045954,0.005686870977714961,0.005857068794035301,0.005946800875183059,0.006141792311988185,0.006275719899719921
0.015083333333333334,0.0,0.0010295176362876417,0.0029271401211877707,0.004398621254629697,0.005696497495780774,0.005946567849661462,0.0063032277188770445,0.0027347083384580357,0.007956911628192603,0.008821350267327981,0.009059909467553164,0.009183075493177335,0.009447907566725717,0.009644387044336887
0.020166666666666666,0.0,0.0015579183654762046,0.004151744274985332,0.006195127673504492,0.007863461436807197,0.008187463941324169,0.008650631172238094,0.004057222834850154,0.010969056044197565,0.012077646145764795,0.01238072797387577,0.012545554262988548,0.01289456461467956,0.01315145633506278
0.025166666666666667,0.0,0.0022624240874198017,0.005468312350373462,0.00810845704392923,0.01013924484853645,0.010546205933409564,0.011109443486506002,0.005520229291437358,0.013987432763447586,0.01538368071398836,0.01574262813971939,0.015931762841308542,0.016362432942942186,0.016680799404664964
0.030166666666666668,0.0,0.0030710044467804455,0.006879386219265454,0.01007653038578662,0.012474518666013948,0.012949570813201233,0.013608129666007307,0.007249219054640573,0.017145171759749257,0.018735231051203408,0.019161327561828704,0.01938244075222475,0.019884102253422995,0.020255039581240177
0.03525,0.0,0.003893061145463767,0.008315726048548452,0.012123580683427474,0.01487926198805672,0.015433738540392575,0.016198330782739478,0.009139441911277999,0.020382414479431003,0.022216748889179936,0.022682268746992012,0.02293025586756358,0.02349766985161148,0.023927316689277483
0.04025,0.0,0.004701641504824412,0.009759992140696425,0.014214700993700003,0.01732816690704125,0.01795042806108294,0.01879634212545494,0.01104073444254573,0.02361324128011792,0.02566482685464592,0.02619874595015422,0.026480159730107693,0.027116409230905282,0.027599624209808958
0.04525,2.368209160233032e-05,0.005510221864185055,0.011261596910779336,0.01638470180835938,0.019806978803463098,0.020493049231003195,0.021430709839052535,0.01294202697381346,0.026874717829922973,0.029181044732137423,0.029762069637884275,0.03006408992282376,0.030783908078973056,0.031319055248335774
