knob,pg_pct,pg_pct_std,pepg_pct,pepg_pct_std
0.5,16.686699851638174,200.99619004969526,139.02088576981342,317.36765040345244
2.0,-69.02150676966936,58.4718266587837,206.28366674684094,310.3510007881116
