knob,pg_pct,pg_pct_std,pepg_pct,pepg_pct_std
0.5,107.75199504961495,297.33358975024476,-34.22654490450302,67.29660408689429
2.0,-11.373065872561828,143.1569902764961,28.58168712896385,199.4070561952165
