knob,pg_pct,pg_pct_std,pepg_pct,pepg_pct_std
0.5,-42.31235210417964,116.49523134564643,-9.050294536037063,50.47935418074757
2.0,-88.6586492347049,22.64232636015263,-13.256330773171365,49.81004465514976
