knob,pg_pct,pg_pct_std,pepg_pct,pepg_pct_std
0.5,107.3271749884984,235.16620825377169,-10.116658236009046,76.21111069958224
2.0,-53.12346510295066,90.16781460745888,-28.735178247521986,79.8695956881056
