knob,pg_pct,pg_pct_std,pepg_pct,pepg_pct_std
0.5,29.800690262851237,152.0005853182029,-13.49063416448908,89.84064877717202
2.0,-41.007710548746566,95.78045258672387,-55.14853673800613,43.32697735955072
