knob,pg_pct,pg_pct_std,pepg_pct,pepg_pct_std
0.5,324.91667782289835,745.0640899169706,-3.682160969473558,56.68858453962893
2.0,-37.712146162662876,126.14315910315477,287.5155338717285,484.78041140233745
