knob,pg_pct,pg_pct_std,pepg_pct,pepg_pct_std
0.5,229.03316230747834,369.43134701323305,-65.9924389878759,47.59397281028399
2.0,-35.41593774683843,76.59393113693702,-38.4194900769616,98.21934280023721
