knob,pg_pct,pg_pct_std,pepg_pct,pepg_pct_std
0.5,-58.01465476283808,73.82685986585061,-61.763440948090945,26.294217684822364
2.0,16.59181908535732,248.87510113506602,376.229537132488,555.4993942393395
