episode,time_start,time_end,timesteps_in_episode,mu_M_start,mu_M_end,mu_F_start,mu_F_end,delta_mu_M,delta_mu_F,rho_episode,R_M,R_F,R_total,wealth_gap,loans_M_episode,loans_F_episode,applications_M_episode,applications_F_episode,defaults_M_episode,defaults_F_episode,profit_episode,approval_rate_M_episode,approval_rate_F_episode,success_prob_M_episode,success_prob_F_episode,total_loans_M,total_loans_F,total_applications_M,total_applications_F,total_defaults_M,total_defaults_F,cumulative_profit,approval_rate_M_cumulative,approval_rate_F_cumulative,success_prob_M_cumulative,success_prob_F_cumulative,actual_approvals_M_episode,actual_approvals_F_episode,true_approvals_M_episode,true_approvals_F_episode,true_positive_M,false_positive_M,true_negative_M,false_negative_M,true_positive_F,false_positive_F,true_negative_F,false_negative_F,accuracy_M,accuracy_F,precision_M,precision_F,recall_M,recall_F,hawkes_events_M,hawkes_events_F,total_profit,cumulative_time,approval_rate_M,approval_rate_F,success_prob_M,success_prob_F
11,0.0,99.5,1190,60.81565575819663,61.83341212391689,48.29054967454462,49.1857825189414,1.0177563657202597,0.8952328443967801,1.1368621829397219,0.0009252330597456906,0.0008138480403607092,0.0008695405500531998,12.647629604975485,372,283,663,527,37,20,292102.50894060964,0.5610859728506787,0.5370018975332068,0.9005376344086021,0.9293286219081272,3856,3207,6747,5595,326,272,2880605.8275180724,0.5715132651548837,0.5731903485254691,0.9154564315352697,0.9151855316495167,372,283,663,527,335,37,0,291,263,20,0,244,0.5052790346907994,0.4990512333965844,0.9005376344086021,0.9293286219081273,0.5351437699680511,0.5187376725838264,372,283,292102.50894060964,1100.0,0.5715132651548837,0.5731903485254691,0.9154564315352697,0.9151855316495167
12,0.0,99.5,1129,60.81565575819663,61.833126081314575,48.29054967454462,48.97223881299433,1.0174703231179478,0.6816891384497055,1.4925722968564155,0.0008478919359316231,0.0005680742820414213,0.0007079831089865222,12.860887268320248,378,246,667,462,27,22,279443.12793419714,0.5667166416791605,0.5324675324675324,0.9285714285714286,0.9105691056910569,4234,3453,7414,6057,353,294,3160048.9554522694,0.571081737253844,0.5700842000990589,0.9166273027869627,0.9148566463944396,378,246,667,462,351,27,0,289,224,22,0,216,0.5262368815592204,0.48484848484848486,0.9285714285714286,0.9105691056910569,0.5484375,0.509090909090909,378,246,279443.12793419714,1200.0,0.571081737253844,0.5700842000990589,0.9166273027869627,0.9148566463944396
13,0.0,99.5,1129,60.81565575819663,61.701479805076346,48.29054967454462,48.99167806433812,0.8858240468797192,0.7011283897934959,1.2634262993410121,0.0006814031129843993,0.0005393295306103814,0.0006103663217973904,12.709801740738229,318,260,638,491,27,13,282013.7241798311,0.49843260188087773,0.5295315682281059,0.9150943396226415,0.95,4552,3713,8052,6548,380,307,3442062.6796321003,0.5653253849975162,0.5670433720219914,0.9165202108963093,0.9173175329921897,318,260,638,491,291,27,0,320,247,13,0,231,0.4561128526645768,0.5030549898167006,0.9150943396226415,0.95,0.4762684124386252,0.5167364016736402,318,260,282013.7241798311,1300.0,0.5653253849975162,0.5670433720219914,0.9165202108963093,0.9173175329921897
14,0.0,99.5,1110,60.81565575819663,61.66489932621727,48.29054967454462,48.96427090985701,0.8492435680206398,0.6737212353123851,1.2605266444167669,0.0006066025485861713,0.0004812294537945608,0.000543916001190366,12.70062841636026,343,269,622,488,39,19,280039.34938130935,0.5514469453376206,0.5512295081967213,0.8862973760932945,0.929368029739777,4895,3982,8674,7036,419,326,3722102.0290134097,0.5643301821535623,0.5659465605457646,0.9144024514811031,0.9181315921647414,343,269,622,488,304,39,0,279,250,19,0,219,0.4887459807073955,0.5122950819672131,0.8862973760932945,0.929368029739777,0.5214408233276158,0.5330490405117271,343,269,280039.34938130935,1400.0,0.5643301821535623,0.5659465605457646,0.9144024514811031,0.9181315921647414
15,0.0,99.5,1094,60.81565575819663,61.61218013531603,48.29054967454462,48.896681773001085,0.7965243771194039,0.6061320984564631,1.31411020658332,0.000531016251412936,0.00040408806563764206,0.000467552158525289,12.715498362314946,320,243,624,470,19,26,278423.4723413497,0.5128205128205128,0.5170212765957447,0.940625,0.8930041152263375,5215,4225,9298,7506,438,352,4000525.5013547596,0.5608733060873307,0.5628830269118039,0.9160115052732503,0.9166863905325444,320,243,624,470,301,19,0,304,217,26,0,227,0.4823717948717949,0.46170212765957447,0.940625,0.8930041152263375,0.4975206611570248,0.48873873873873874,320,243,278423.4723413497,1500.0,0.5608733060873307,0.5628830269118039,0.9160115052732503,0.9166863905325444
16,0.0,99.5,1149,60.81565575819663,61.55868419423966,48.29054967454462,48.907349170162014,0.7430284360430335,0.6167994956173928,1.2046514974842681,0.0004643927725268959,0.0003854996847608705,0.00042494622864388317,12.651335024077646,297,233,632,517,25,26,295227.20604302495,0.4699367088607595,0.4506769825918762,0.9158249158249159,0.8884120171673819,5512,4458,9930,8023,463,378,4295752.707397784,0.5550855991943605,0.5556524990651875,0.9160014513788098,0.9152086137281292,297,233,632,517,272,25,0,335,207,26,0,284,0.43037974683544306,0.40038684719535783,0.9158249158249159,0.8884120171673819,0.44810543657331137,0.4215885947046843,297,233,295227.20604302495,1600.0,0.5550855991943605,0.5556524990651875,0.9160014513788098,0.9152086137281292
17,0.0,99.5,1092,60.81565575819663,61.553437672239134,48.29054967454462,48.9050121441402,0.7377819140425075,0.6144624695955798,1.200694835810058,0.000433989361201475,0.0003614485115268117,0.00039771893636414337,12.648425528098933,277,213,597,495,18,12,283279.774624187,0.4639865996649916,0.4303030303030303,0.9350180505415162,0.9436619718309859,5789,4671,10527,8518,481,390,4579032.482021971,0.5499192552484089,0.5483681615402677,0.916911383658663,0.9165061014771998,277,213,597,495,259,18,0,320,201,12,0,282,0.4338358458961474,0.40606060606060607,0.9350180505415162,0.9436619718309859,0.4473229706390328,0.4161490683229814,277,213,283279.774624187,1700.0,0.5499192552484089,0.5483681615402677,0.916911383658663,0.9165061014771998
18,0.0,99.5,1085,60.81565575819663,61.49403406671501,48.29054967454462,48.74529395196398,0.6783783085183828,0.4547442774193584,1.4917797588748816,0.0003768768380657682,0.00025263570967742134,0.0003147562738715948,12.74874011475103,249,210,598,487,27,12,283774.3923516611,0.41638795986622074,0.43121149897330596,0.891566265060241,0.9428571428571428,6038,4881,11125,9005,508,402,4862806.874373632,0.5427415730337078,0.5420322043309272,0.9158661808545876,0.917639827904118,249,210,598,487,222,27,0,349,198,12,0,277,0.3712374581939799,0.406570841889117,0.891566265060241,0.9428571428571428,0.38879159369527144,0.4168421052631579,249,210,283774.3923516611,1800.0,0.5427415730337078,0.5420322043309272,0.9158661808545876,0.917639827904118
19,0.0,99.5,1092,60.81565575819663,61.37588503906527,48.29054967454462,48.851583123085845,0.56022928086864,0.5610334485412238,0.9985666315000027,0.0002948575162466526,0.0002952807623901178,0.0002950691393183852,12.524301915979422,207,204,569,523,18,17,288341.2061266229,0.36379613356766255,0.390057361376673,0.9130434782608696,0.9166666666666666,6245,5085,11694,9528,526,419,5151148.080500254,0.5340345476312639,0.5336901763224181,0.9157726180944756,0.9176007866273352,207,204,569,523,189,18,0,362,187,17,0,319,0.3321616871704745,0.3575525812619503,0.9130434782608695,0.9166666666666666,0.3430127041742287,0.3695652173913043,207,204,288341.2061266229,1900.0,0.5340345476312639,0.5336901763224181,0.9157726180944756,0.9176007866273352
20,0.0,99.5,1078,60.81565575819663,61.31224999568408,48.29054967454462,48.74905396785564,0.49659423748745013,0.45850429331101594,1.0830743457195868,0.00024829711874372506,0.00022925214665550796,0.00023877463269961652,12.56319602782844,210,166,604,474,10,12,287070.29699839774,0.347682119205298,0.350210970464135,0.9523809523809523,0.927710843373494,6455,5251,12298,10002,536,431,5438218.377498652,0.5248820946495365,0.5249950009998,0.9169635941130906,0.9179203961150257,210,166,604,474,200,10,0,394,154,12,0,308,0.33112582781456956,0.32489451476793246,0.9523809523809523,0.927710843373494,0.3367003367003367,0.3333333333333333,210,166,287070.29699839774,2000.0,0.5248820946495365,0.5249950009998,0.9169635941130906,0.9179203961150257
21,0.0,99.5,1035,60.81565575819663,61.285167581174214,48.29054967454462,48.604771641979205,0.4695118229775872,0.31422196743458386,1.4942043257218554,0.0002235770585607558,0.0001496295083021828,0.0001866032834314693,12.680395939195009,165,115,577,458,24,6,278051.99340472766,0.28596187175043325,0.25109170305676853,0.8545454545454545,0.9478260869565217,6620,5366,12875,10460,560,437,5716270.370903379,0.5141747572815534,0.5130019120458891,0.9154078549848943,0.9185613119642192,165,115,577,458,141,24,0,412,109,6,0,343,0.24436741767764297,0.23799126637554585,0.8545454545454545,0.9478260869565217,0.2549728752260398,0.2411504424778761,165,115,278051.99340472766,2100.0,0.5141747572815534,0.5130019120458891,0.9154078549848943,0.9185613119642192
22,0.0,99.5,1107,60.81565575819663,61.20582243861226,48.29054967454462,48.617538739343516,0.3901666804156321,0.32698906479889445,1.1932101786204785,0.00017734849109801457,0.00014863139309040656,0.00016298994209421058,12.588283699268743,161,143,605,502,18,12,300138.48371324904,0.26611570247933886,0.2848605577689243,0.8881987577639752,0.916083916083916,6781,5509,13480,10962,578,449,6016408.854616628,0.5030415430267062,0.5025542784163474,0.9147618345376788,0.918497004901071,161,143,605,502,143,18,0,444,131,12,0,359,0.23636363636363636,0.26095617529880477,0.8881987577639752,0.916083916083916,0.24361158432708688,0.2673469387755102,161,143,300138.48371324904,2200.0,0.5030415430267062,0.5025542784163474,0.9147618345376788,0.918497004901071
23,0.0,99.5,1117,60.81565575819663,61.21441978214013,48.29054967454462,48.64575466685131,0.39876402394350663,0.3552049923066889,1.1226306853232746,0.0001733756625841333,0.00015443695317682126,0.00016390630788047728,12.568665115288823,125,131,611,506,16,10,305855.38829328713,0.20458265139116202,0.25889328063241107,0.872,0.9236641221374046,6906,5640,14091,11468,594,459,6322264.242909915,0.49010006387055566,0.4918032786885246,0.9139878366637706,0.9186170212765957,125,131,611,506,109,16,0,486,121,10,0,375,0.1783960720130933,0.2391304347826087,0.872,0.9236641221374046,0.18319327731092436,0.2439516129032258,125,131,305855.38829328713,2300.0,0.49010006387055566,0.4918032786885246,0.9139878366637706,0.9186170212765957
24,0.0,99.5,1096,60.81565575819663,61.17345779540757,48.29054967454462,48.54218881394667,0.35780203721094495,0.2516391394020516,1.4218854748158773,0.00014908418217122706,0.00010484964141752151,0.00012696691179437427,12.631268981460899,156,95,632,464,16,8,302928.40823126014,0.2468354430379747,0.20474137931034483,0.8974358974358975,0.9157894736842105,7062,5735,14723,11932,610,467,6625192.651141175,0.4796576784622699,0.4806402950050285,0.9136222033418295,0.9185701830863121,156,95,632,464,140,16,0,476,87,8,0,369,0.22151898734177214,0.1875,0.8974358974358975,0.9157894736842105,0.22727272727272727,0.19078947368421054,156,95,302928.40823126014,2400.0,0.4796576784622699,0.4806402950050285,0.9136222033418295,0.9185701830863121
25,0.0,99.5,1110,60.81565575819663,61.08295016502516,48.29054967454462,48.549161838606466,0.2672944068285332,0.2586121640618444,1.0335724454345951,0.00010691776273141329,0.00010344486562473776,0.00010518131417807552,12.533788326418694,132,116,606,504,14,7,309634.3970523848,0.21782178217821782,0.23015873015873015,0.8939393939393939,0.9396551724137931,7194,5851,15329,12436,624,474,6934827.04819356,0.4693065431534999,0.47048890318430364,0.9132610508757297,0.9189882071440779,132,116,606,504,118,14,0,474,109,7,0,388,0.19471947194719472,0.21626984126984128,0.8939393939393939,0.9396551724137931,0.19932432432432431,0.2193158953722334,132,116,309634.3970523848,2500.0,0.4693065431534999,0.47048890318430364,0.9132610508757297,0.9189882071440779
26,0.0,99.5,1077,60.81565575819663,61.10558912832522,48.29054967454462,48.480611073378356,0.289933370128594,0.19006139883373407,1.5254721469362016,0.00011151283466484384,7.310053801297464e-05,9.230668633890924e-05,12.624978054946865,132,93,651,426,12,5,303423.22456401895,0.20276497695852536,0.21830985915492956,0.9090909090909091,0.946236559139785,7326,5944,15980,12862,636,479,7238250.272757579,0.45844806007509387,0.46213652620121287,0.9131859131859132,0.919414535666218,132,93,651,426,120,12,0,519,88,5,0,333,0.18433179723502305,0.20657276995305165,0.9090909090909091,0.946236559139785,0.18779342723004694,0.20902612826603326,132,93,303423.22456401895,2600.0,0.45844806007509387,0.46213652620121287,0.9131859131859132,0.919414535666218
27,0.0,99.5,1114,60.81565575819663,61.0459994722006,48.29054967454462,48.501359614439814,0.2303437140039719,0.21080993989519214,1.092660593321602,8.531248666813774e-05,7.807775551673783e-05,8.169512109243779e-05,12.544639857760785,125,112,604,510,10,11,316896.8534905887,0.20695364238410596,0.2196078431372549,0.92,0.9017857142857143,7451,6056,16584,13372,646,490,7555147.126248168,0.4492884708152436,0.452886628776548,0.9133002281572943,0.9190885072655218,125,112,604,510,115,10,0,479,101,11,0,398,0.19039735099337748,0.1980392156862745,0.92,0.9017857142857143,0.1936026936026936,0.20240480961923848,125,112,316896.8534905887,2700.0,0.4492884708152436,0.452886628776548,0.9133002281572943,0.9190885072655218
28,0.0,99.5,1008,60.81565575819663,61.08441809883426,48.29054967454462,48.48813948084812,0.26876234063763604,0.19758980630349754,1.3602034723634358,9.598655022772716e-05,7.056778796553484e-05,8.3277169096631e-05,12.596278617986144,108,75,581,427,4,6,289546.3015523416,0.18588640275387264,0.1756440281030445,0.962962962962963,0.92,7559,6131,17165,13799,650,496,7844693.427800509,0.440372851733178,0.4443075585187332,0.9140097896547162,0.9190996574783885,108,75,581,427,104,4,0,473,69,6,0,352,0.17900172117039587,0.16159250585480095,0.9629629629629629,0.92,0.18024263431542462,0.16389548693586697,108,75,289546.3015523416,2800.0,0.440372851733178,0.4443075585187332,0.9140097896547162,0.9190996574783885
29,0.0,99.5,1088,60.81565575819663,61.08967148207245,48.29054967454462,48.49798048062221,0.27401572387582007,0.20743080607758912,1.3209982116799226,9.448818064683451e-05,7.15278641646859e-05,8.30080224057602e-05,12.591691001450236,113,84,634,454,6,9,315719.14574021066,0.17823343848580442,0.18502202643171806,0.9469026548672567,0.8928571428571429,7672,6215,17799,14253,656,505,8160412.57354072,0.4310354514298556,0.43604855118220726,0.9144942648592284,0.918744971842317,113,84,634,454,107,6,0,521,75,9,0,370,0.16876971608832808,0.16519823788546256,0.9469026548672567,0.8928571428571429,0.17038216560509553,0.16853932584269662,113,84,315719.14574021066,2900.0,0.4310354514298556,0.43604855118220726,0.9144942648592284,0.918744971842317
30,0.0,99.5,1105,60.81565575819663,61.166059698998936,48.29054967454462,48.4819638635046,0.35040394080230897,0.19141418895998186,1.830605885102731,0.00011680131360076966,6.380472965332729e-05,9.030302162704848e-05,12.684095835494333,133,91,619,486,6,5,323907.3593066186,0.2148626817447496,0.18724279835390947,0.9548872180451128,0.945054945054945,7805,6306,18418,14739,662,510,8484319.93284734,0.4237702247801064,0.42784449419906373,0.9151825752722613,0.9191246431969553,133,91,619,486,127,6,0,486,86,5,0,395,0.20516962843295639,0.17695473251028807,0.9548872180451128,0.945054945054945,0.20717781402936378,0.1787941787941788,133,91,323907.3593066186,3000.0,0.4237702247801064,0.42784449419906373,0.9151825752722613,0.9191246431969553
31,0.0,99.5,1074,60.81565575819663,61.08503979646981,48.29054967454462,48.509965486263496,0.2693840382731807,0.21941581171887492,1.2277330250853902,8.689807686231635e-05,7.077929410286288e-05,7.883868548258962e-05,12.575074310206311,112,112,575,499,11,12,317900.9209606875,0.19478260869565217,0.22444889779559118,0.9017857142857143,0.8928571428571429,7917,6418,18993,15238,673,522,8802220.853808027,0.41683778234086244,0.421183882399265,0.9149930529240874,0.9186662511685884,112,112,575,499,101,11,0,463,100,12,0,387,0.17565217391304347,0.20040080160320642,0.9017857142857143,0.8928571428571429,0.17907801418439717,0.2053388090349076,112,112,317900.9209606875,3100.0,0.41683778234086244,0.421183882399265,0.9149930529240874,0.9186662511685884
32,0.0,99.5,1103,60.81565575819663,61.10408770629907,48.29054967454462,48.56607646444964,0.288431948102442,0.27552678990501533,1.0468381248947718,9.013498378201312e-05,8.610212184531729e-05,8.81185528136652e-05,12.538011241849432,99,96,566,537,7,8,329933.8286176539,0.17491166077738515,0.1787709497206704,0.9292929292929293,0.9166666666666666,8016,6514,19559,15775,680,530,9132154.682425682,0.4098369037271844,0.41293185419968303,0.9151696606786427,0.9186367823150138,99,96,566,537,92,7,0,467,88,8,0,441,0.1625441696113074,0.16387337057728119,0.9292929292929293,0.9166666666666666,0.16457960644007155,0.166351606805293,99,96,329933.8286176539,3200.0,0.4098369037271844,0.41293185419968303,0.9151696606786427,0.9186367823150138
33,0.0,99.5,1085,60.81565575819663,61.09603685963682,48.29054967454462,48.46469429635864,0.28038110144019157,0.17414462181401547,1.6100474336763353,8.496397013339139e-05,5.277109751939862e-05,6.886753382639501e-05,12.631342563278182,116,85,618,467,16,8,327638.28729722695,0.18770226537216828,0.18201284796573874,0.8620689655172413,0.9058823529411765,8132,6599,20177,16242,696,538,9459792.969722908,0.403033156564405,0.4062923285309691,0.9144121987211018,0.918472495832702,116,85,618,467,100,16,0,502,77,8,0,382,0.16181229773462782,0.16488222698072805,0.8620689655172413,0.9058823529411765,0.16611295681063123,0.16775599128540306,116,85,327638.28729722695,3300.0,0.403033156564405,0.4062923285309691,0.9144121987211018,0.918472495832702
34,0.0,99.5,1071,60.81565575819663,61.043599724193626,48.29054967454462,48.48936280417262,0.2279439659969995,0.19881312962800024,1.1465237050666928,6.704234294029397e-05,5.847444989058831e-05,6.275839641544113e-05,12.554236920021005,110,100,586,485,13,8,326578.7260613989,0.18771331058020477,0.20618556701030927,0.8818181818181818,0.92,8242,6699,20763,16727,709,546,9786371.695784306,0.3969561238741993,0.4004902253841095,0.9139771900024266,0.9184952978056427,110,100,586,485,97,13,0,476,92,8,0,385,0.16552901023890784,0.18969072164948453,0.8818181818181818,0.92,0.16928446771378708,0.1928721174004193,110,100,326578.7260613989,3400.0,0.3969561238741993,0.4004902253841095,0.9139771900024266,0.9184952978056427
35,0.0,99.5,1089,60.81565575819663,61.178405250115794,48.29054967454462,48.53338817131892,0.3627494919191676,0.24283849677429714,1.4937890686101556,0.00010364271197690503,6.938242764979918e-05,8.65125698133521e-05,12.645017078796876,124,101,578,511,9,5,335573.3297607704,0.21453287197231835,0.19765166340508805,0.9274193548387096,0.9504950495049505,8366,6800,21341,17238,718,551,10121945.025545077,0.3920153694765943,0.39447731755424065,0.9141764284006694,0.9189705882352941,124,101,578,511,115,9,0,454,96,5,0,410,0.19896193771626297,0.18786692759295498,0.9274193548387096,0.9504950495049505,0.20210896309314588,0.18972332015810275,124,101,335573.3297607704,3500.0,0.3920153694765943,0.39447731755424065,0.9141764284006694,0.9189705882352941
36,0.0,99.5,1056,60.81565575819663,61.09568180529286,48.29054967454462,48.52346770252755,0.2800260470962357,0.23291802798292593,1.2022514938893567,7.77850130822877e-05,6.469945221747943e-05,7.124223264988356e-05,12.572214102765315,101,88,569,487,5,7,328664.245190621,0.17750439367311072,0.1806981519507187,0.9504950495049505,0.9204545454545454,8467,6888,21910,17725,723,558,10450609.270735698,0.38644454586946597,0.38860366713681244,0.9146096610369671,0.9189895470383276,101,88,569,487,96,5,0,468,81,7,0,399,0.1687170474516696,0.16632443531827515,0.9504950495049505,0.9204545454545454,0.1702127659574468,0.16875,101,88,328664.245190621,3600.0,0.38644454586946597,0.38860366713681244,0.9146096610369671,0.9189895470383276
