episode,time_start,time_end,timesteps_in_episode,mu_M_start,mu_M_end,mu_F_start,mu_F_end,delta_mu_M,delta_mu_F,rho_episode,R_M,R_F,R_total,wealth_gap,loans_M_episode,loans_F_episode,applications_M_episode,applications_F_episode,defaults_M_episode,defaults_F_episode,profit_episode,approval_rate_M_episode,approval_rate_F_episode,success_prob_M_episode,success_prob_F_episode,total_loans_M,total_loans_F,total_applications_M,total_applications_F,total_defaults_M,total_defaults_F,cumulative_profit,approval_rate_M_cumulative,approval_rate_F_cumulative,success_prob_M_cumulative,success_prob_F_cumulative,actual_approvals_M_episode,actual_approvals_F_episode,true_approvals_M_episode,true_approvals_F_episode,true_positive_M,false_positive_M,true_negative_M,false_negative_M,true_positive_F,false_positive_F,true_negative_F,false_negative_F,accuracy_M,accuracy_F,precision_M,precision_F,recall_M,recall_F,hawkes_events_M,hawkes_events_F,total_profit,cumulative_time,approval_rate_M,approval_rate_F,success_prob_M,success_prob_F
1,0.0,99.5,1114,60.81565575819663,61.5955596578648,48.29054967454462,49.02073145560672,0.7799038996681702,0.7301817810621003,1.0680955344212308,0.007799038996681702,0.007301817810621003,0.0075504284036513524,12.574828202258075,281,238,600,514,21,21,830.9751520004313,0.4683333333333333,0.46303501945525294,0.9252669039145908,0.9117647058823529,281,238,600,514,21,21,830.9751520004313,0.4683333333333333,0.46303501945525294,0.9252669039145908,0.9117647058823529,281,238,600,514,260,21,0,319,217,21,0,276,0.43333333333333335,0.42217898832684825,0.9252669039145908,0.9117647058823529,0.44905008635578586,0.44016227180527384,281,238,830.9751520004313,100.0,0.4683333333333333,0.46303501945525294,0.9252669039145908,0.9117647058823529
2,0.0,99.5,1147,60.81565575819663,61.79117852536517,48.29054967454462,49.10265318638472,0.9755227671685418,0.8121035118400997,1.2012295882801438,0.004877613835842709,0.004060517559200498,0.004469065697521603,12.688525338980448,364,295,642,505,34,19,1033.3631619216121,0.5669781931464174,0.5841584158415841,0.9065934065934066,0.9355932203389831,645,533,1242,1019,55,40,1864.3383139220434,0.5193236714975845,0.5230618253189402,0.9147286821705426,0.924953095684803,364,295,642,505,330,34,0,278,276,19,0,210,0.514018691588785,0.5465346534653466,0.9065934065934066,0.9355932203389831,0.5427631578947368,0.5679012345679012,364,295,1033.3631619216121,200.0,0.5193236714975845,0.5230618253189402,0.9147286821705426,0.924953095684803
3,0.0,99.5,1070,60.81565575819663,61.85575961992791,48.29054967454462,49.14415494219836,1.040103861731282,0.8536052676537409,1.2184834151623267,0.003467012872437607,0.0028453508921791365,0.003156181882308372,12.711604677729547,385,320,587,483,38,24,1130.0895762662617,0.65587734241908,0.6625258799171843,0.9012987012987013,0.925,1030,853,1829,1502,93,64,2994.4278901883054,0.5631492618917441,0.5679094540612517,0.9097087378640777,0.9249706916764361,385,320,587,483,347,38,0,202,296,24,0,163,0.5911413969335605,0.6128364389233955,0.9012987012987013,0.925,0.6320582877959927,0.644880174291939,385,320,1130.0895762662617,300.0,0.5631492618917441,0.5679094540612517,0.9097087378640777,0.9249706916764361
4,0.0,99.5,1088,60.81565575819663,61.9954902244667,48.29054967454462,49.25124041144243,1.1798344662700728,0.9606907368978099,1.228110588512496,0.002949586165675182,0.002401726842244525,0.0026756565039598532,12.744249813024268,446,365,598,490,40,33,1224.8637189525891,0.745819397993311,0.7448979591836735,0.9103139013452914,0.9095890410958904,1476,1218,2427,1992,133,97,4219.291609140894,0.6081582200247219,0.6114457831325302,0.9098915989159891,0.9203612479474549,446,365,598,490,406,40,0,152,332,33,0,125,0.6789297658862876,0.6775510204081633,0.9103139013452914,0.9095890410958904,0.7275985663082437,0.7264770240700219,446,365,1224.8637189525891,400.0,0.6081582200247219,0.6114457831325302,0.9098915989159891,0.9203612479474549
5,0.0,99.5,1092,60.81565575819663,61.96391820585858,48.29054967454462,49.27470603793908,1.1482624476619563,0.9841563633944617,1.1667479786458679,0.0022965248953239125,0.001968312726788923,0.002132418811056418,12.6892121679195,444,381,598,494,56,27,1312.7668649560976,0.7424749163879598,0.771255060728745,0.8738738738738738,0.9291338582677166,1920,1599,3025,2486,189,124,5532.058474096992,0.6347107438016529,0.6432019308125503,0.9015625,0.9224515322076298,444,381,598,494,388,56,0,154,354,27,0,113,0.6488294314381271,0.7165991902834008,0.8738738738738738,0.9291338582677166,0.7158671586715867,0.7580299785867237,444,381,1312.7668649560976,500.0,0.6347107438016529,0.6432019308125503,0.9015625,0.9224515322076298
6,0.0,99.5,1169,60.81565575819663,62.27524687763434,48.29054967454462,49.402219368306525,1.459591119437711,1.111669693761904,1.3129719444796921,0.002432651865729518,0.0018527828229365066,0.0021427173443330123,12.873027509327812,497,383,653,516,55,31,1462.9740733674782,0.7611026033690659,0.7422480620155039,0.8893360160965795,0.9190600522193212,2417,1982,3678,3002,244,155,6995.03254746447,0.6571506253398586,0.6602265156562291,0.8990484071162599,0.9217961654894047,497,383,653,516,442,55,0,156,352,31,0,133,0.6768759571209801,0.6821705426356589,0.8893360160965795,0.9190600522193212,0.7391304347826086,0.7257731958762886,497,383,1462.9740733674782,600.0,0.6571506253398586,0.6602265156562291,0.8990484071162599,0.9217961654894047
7,0.0,99.5,1117,60.81565575819663,62.13798348893128,48.29054967454462,49.43427483788094,1.3223277307346564,1.1437251633363203,1.1561586411873117,0.0018890396153352234,0.0016338930904804577,0.0017614663529078407,12.703708651050341,501,379,619,498,37,30,1441.7339769844957,0.8093699515347335,0.7610441767068273,0.9261477045908184,0.920844327176781,2918,2361,4297,3500,281,185,8436.766524448965,0.6790784268094019,0.6745714285714286,0.9037011651816312,0.9216433714527743,501,379,619,498,464,37,0,118,349,30,0,119,0.7495961227786753,0.7008032128514057,0.9261477045908184,0.920844327176781,0.7972508591065293,0.7457264957264957,501,379,1441.7339769844957,700.0,0.6790784268094019,0.6745714285714286,0.9037011651816312,0.9216433714527743
8,0.0,99.5,1131,60.81565575819663,62.05967304435966,48.29054967454462,49.42497392116091,1.2440172861630359,1.134424246616291,1.0966067499646925,0.0015550216077037948,0.001418030308270364,0.0014865259579870792,12.63469912319875,512,431,607,524,50,39,1517.5749053139461,0.8434925864909391,0.8225190839694656,0.90234375,0.9095127610208816,3430,2792,4904,4024,331,224,9954.341429762912,0.6994290375203915,0.6938369781312127,0.9034985422740525,0.9197707736389684,512,431,607,524,462,50,0,95,392,39,0,93,0.7611202635914333,0.7480916030534351,0.90234375,0.9095127610208816,0.829443447037702,0.8082474226804124,512,431,1517.5749053139461,800.0,0.6994290375203915,0.6938369781312127,0.9034985422740525,0.9197707736389684
9,0.0,99.5,1133,60.81565575819663,62.142316016613215,48.29054967454462,49.383946688558616,1.326660258416588,1.0933970140139948,1.2133381026405543,0.001474066953796209,0.001214885571126661,0.0013444762624614348,12.758369328054599,511,432,619,514,44,34,1453.0877547631085,0.8255250403877221,0.8404669260700389,0.913894324853229,0.9212962962962963,3941,3224,5523,4538,375,258,11407.42918452602,0.7135614702154626,0.7104451300132217,0.9048464856635372,0.9199751861042184,511,432,619,514,467,44,0,108,398,34,0,82,0.7544426494345718,0.77431906614786,0.913894324853229,0.9212962962962963,0.8121739130434783,0.8291666666666667,511,432,1453.0877547631085,900.0,0.7135614702154626,0.7104451300132217,0.9048464856635372,0.9199751861042184
10,0.0,99.5,1187,60.81565575819663,62.204292564029046,48.29054967454462,49.40906629215624,1.3886368058324194,1.1185166176116184,1.241498591945457,0.0013886368058324194,0.0011185166176116183,0.0012535767117220187,12.795226271872806,544,435,658,529,43,34,1578.6903355188697,0.8267477203647416,0.8223062381852552,0.9209558823529411,0.9218390804597701,4485,3659,6181,5067,418,292,12986.11952004489,0.7256107425982851,0.7221235445036511,0.9068004459308807,0.9201967750751572,544,435,658,529,501,43,0,114,401,34,0,94,0.7613981762917933,0.7580340264650284,0.9209558823529411,0.9218390804597701,0.8146341463414634,0.8101010101010101,544,435,1578.6903355188697,1000.0,0.7256107425982851,0.7221235445036511,0.9068004459308807,0.9201967750751572
