episode,time_start,time_end,timesteps_in_episode,mu_M_start,mu_M_end,mu_F_start,mu_F_end,delta_mu_M,delta_mu_F,rho_episode,R_M,R_F,R_total,wealth_gap,loans_M_episode,loans_F_episode,applications_M_episode,applications_F_episode,defaults_M_episode,defaults_F_episode,profit_episode,approval_rate_M_episode,approval_rate_F_episode,success_prob_M_episode,success_prob_F_episode,total_loans_M,total_loans_F,total_applications_M,total_applications_F,total_defaults_M,total_defaults_F,cumulative_profit,approval_rate_M_cumulative,approval_rate_F_cumulative,success_prob_M_cumulative,success_prob_F_cumulative,actual_approvals_M_episode,actual_approvals_F_episode,true_approvals_M_episode,true_approvals_F_episode,true_positive_M,false_positive_M,true_negative_M,false_negative_M,true_positive_F,false_positive_F,true_negative_F,false_negative_F,accuracy_M,accuracy_F,precision_M,precision_F,recall_M,recall_F,hawkes_events_M,hawkes_events_F,total_profit,cumulative_time,approval_rate_M,approval_rate_F,success_prob_M,success_prob_F
1,0.0,99.5,1105,60.81565575819663,61.67422548994446,48.29054967454462,49.011668808101966,0.8585697317478349,0.7211191335573446,1.1906073376703157,0.008585697317478349,0.007211191335573446,0.007898444326525898,12.662556681842496,329,251,604,501,25,18,2047.753363248743,0.5447019867549668,0.500998003992016,0.9240121580547113,0.9282868525896414,329,251,604,501,25,18,2047.753363248743,0.5447019867549668,0.500998003992016,0.9240121580547113,0.9282868525896414,329,251,604,501,304,25,0,275,233,18,0,250,0.5033112582781457,0.46506986027944114,0.9240121580547113,0.9282868525896414,0.5250431778929189,0.4824016563146998,329,251,2047.753363248743,100.0,0.5447019867549668,0.500998003992016,0.9240121580547113,0.9282868525896414
2,0.0,99.5,1112,60.81565575819663,61.7662501758092,48.29054967454462,49.08581612001206,0.9505944176125709,0.7952664454674405,1.1953156367031579,0.004752972088062854,0.003976332227337203,0.0043646521577000285,12.680434055797136,344,311,602,510,23,21,2375.636447151557,0.5714285714285714,0.6098039215686275,0.9331395348837209,0.932475884244373,673,562,1206,1011,48,39,4423.3898104003,0.5580431177446102,0.5558852621167161,0.9286775631500743,0.9306049822064058,344,311,602,510,321,23,0,258,290,21,0,199,0.5332225913621262,0.5686274509803921,0.9331395348837209,0.932475884244373,0.5544041450777202,0.5930470347648262,344,311,2375.636447151557,200.0,0.5580431177446102,0.5558852621167161,0.9286775631500743,0.9306049822064058
3,0.0,99.5,1118,60.81565575819663,61.96242376247681,48.29054967454462,49.28471563144683,1.146768004280183,0.9941659569022079,1.1534975587511351,0.003822560014267277,0.0033138865230073595,0.0035682232686373183,12.67770813102998,435,333,625,493,36,33,2800.135658886295,0.696,0.6754563894523327,0.9172413793103449,0.9009009009009009,1108,895,1831,1504,84,72,7223.525469286595,0.6051338066630256,0.5950797872340425,0.924187725631769,0.9195530726256983,435,333,625,493,399,36,0,190,300,33,0,160,0.6384,0.6085192697768763,0.9172413793103448,0.9009009009009009,0.6774193548387096,0.6521739130434783,435,333,2800.135658886295,300.0,0.6051338066630256,0.5950797872340425,0.924187725631769,0.9195530726256983
4,0.0,99.5,1150,60.81565575819663,62.0561713076373,48.29054967454462,49.15718144382535,1.2405155494406728,0.8666317692807297,1.4314217334430883,0.003101288873601682,0.0021665794232018244,0.0026339341484017532,12.898989863811948,474,384,650,500,36,31,3018.3521586869338,0.7292307692307692,0.768,0.9240506329113924,0.9192708333333334,1582,1279,2481,2004,120,103,10241.877627973528,0.6376461104393389,0.6382235528942116,0.9241466498103666,0.9194683346364347,474,384,650,500,438,36,0,176,353,31,0,116,0.6738461538461539,0.706,0.9240506329113924,0.9192708333333334,0.7133550488599348,0.7526652452025586,474,384,3018.3521586869338,400.0,0.6376461104393389,0.6382235528942116,0.9241466498103666,0.9194683346364347
5,0.0,99.5,1077,60.81565575819663,62.05012279227017,48.29054967454462,49.34921313313143,1.2344670340735462,1.0586634585868069,1.166061815075224,0.0024689340681470925,0.0021173269171736136,0.002293130492660353,12.700909659138745,443,360,591,486,36,36,2985.0943775800088,0.7495769881556683,0.7407407407407407,0.9187358916478555,0.9,2025,1639,3072,2490,156,139,13226.972005553536,0.6591796875,0.6582329317269077,0.922962962962963,0.9151921903599756,443,360,591,486,407,36,0,148,324,36,0,126,0.688663282571912,0.6666666666666666,0.9187358916478555,0.9,0.7333333333333333,0.72,443,360,2985.0943775800088,500.0,0.6591796875,0.6582329317269077,0.922962962962963,0.9151921903599756
6,0.0,99.5,1187,60.81565575819663,62.20439549702348,48.29054967454462,49.43162312930194,1.3887397388268496,1.1410734547573185,1.2170467493016954,0.0023145662313780826,0.0019017890912621975,0.0021081776613201403,12.772772367721537,511,433,652,535,44,38,3343.3926446955693,0.7837423312883436,0.8093457943925234,0.913894324853229,0.9122401847575058,2536,2072,3724,3025,200,177,16570.364650249106,0.6809881847475833,0.6849586776859504,0.9211356466876972,0.9145752895752896,511,433,652,535,467,44,0,141,395,38,0,102,0.7162576687116564,0.7383177570093458,0.913894324853229,0.9122401847575058,0.7680921052631579,0.7947686116700201,511,433,3343.3926446955693,600.0,0.6809881847475833,0.6849586776859504,0.9211356466876972,0.9145752895752896
7,0.0,99.5,1113,60.81565575819663,62.05469401168795,48.29054967454462,49.45603272844584,1.239038253491323,1.1654830539012195,1.063111341982959,0.001770054647844747,0.0016649757912874565,0.0017175152195661018,12.598661283242109,491,414,606,507,38,41,3255.161041788237,0.8102310231023102,0.8165680473372781,0.9226069246435845,0.9009661835748792,3027,2486,4330,3532,238,218,19825.525692037343,0.6990762124711316,0.703850509626274,0.9213742979848034,0.912308930008045,491,414,606,507,453,38,0,115,373,41,0,93,0.7475247524752475,0.7357001972386588,0.9226069246435845,0.9009661835748792,0.7975352112676056,0.8004291845493562,491,414,3255.161041788237,700.0,0.6990762124711316,0.703850509626274,0.9213742979848034,0.912308930008045
8,0.0,99.5,1155,60.81565575819663,62.15421881192293,48.29054967454462,49.46399501147745,1.338563053726304,1.1734453369328293,1.140711894790994,0.00167320381715788,0.0014668066711660366,0.0015700052441619582,12.69022380044548,515,451,617,538,41,37,3395.180786363086,0.8346839546191248,0.8382899628252788,0.920388349514563,0.917960088691796,3542,2937,4947,4070,279,255,23220.70647840043,0.7159894885789367,0.7216216216216216,0.9212309429700734,0.9131767109295199,515,451,617,538,474,41,0,102,414,37,0,87,0.7682333873581848,0.7695167286245354,0.920388349514563,0.917960088691796,0.8229166666666666,0.8263473053892215,515,451,3395.180786363086,800.0,0.7159894885789367,0.7216216216216216,0.9212309429700734,0.9131767109295199
9,0.0,99.5,1184,60.81565575819663,62.154782726279656,48.29054967454462,49.47834724345888,1.3391269680830291,1.187797568914256,1.1274033582229845,0.001487918853425588,0.0013197750765713955,0.0014038469649984917,12.676435482820779,515,455,620,564,42,37,3513.3866988018867,0.8306451612903226,0.8067375886524822,0.9184466019417475,0.9186813186813186,4057,3392,5567,4634,321,292,26734.093177202314,0.7287587569606611,0.7319810099266293,0.9208774956864678,0.9139150943396226,515,455,620,564,473,42,0,105,418,37,0,109,0.7629032258064516,0.7411347517730497,0.9184466019417475,0.9186813186813186,0.8183391003460208,0.793168880455408,515,455,3513.3866988018867,900.0,0.7287587569606611,0.7319810099266293,0.9208774956864678,0.9139150943396226
10,0.0,99.5,1189,60.81565575819663,62.18048690676539,48.29054967454462,49.590015545103604,1.3648311485687614,1.2994658705589828,1.0503016504632483,0.0013648311485687614,0.0012994658705589828,0.001332148509563872,12.590471361661784,549,470,635,554,45,30,3583.0457487950916,0.8645669291338582,0.8483754512635379,0.9180327868852459,0.9361702127659575,4606,3862,6202,5188,366,322,30317.138925997406,0.7426636568848759,0.7444101773323053,0.9205384281372123,0.9166235111341274,549,470,635,554,504,45,0,86,440,30,0,84,0.7937007874015748,0.7942238267148014,0.9180327868852459,0.9361702127659575,0.8542372881355932,0.8396946564885496,549,470,3583.0457487950916,1000.0,0.7426636568848759,0.7444101773323053,0.9205384281372123,0.9166235111341274
11,0.0,99.5,1115,60.81565575819663,62.20698671050649,48.29054967454462,49.42320772802372,1.3913309523098647,1.1326580534790978,1.2283768680549452,0.0012648463202816953,0.0010296891395264525,0.0011472677299040738,12.783778982482772,527,416,620,495,54,42,3422.8793946984483,0.85,0.8404040404040404,0.8975332068311196,0.8990384615384616,5133,4278,6822,5683,420,364,33740.01832069585,0.7524186455584873,0.7527714235439029,0.9181765049678551,0.9149135109864422,527,416,620,495,473,54,0,93,374,42,0,79,0.7629032258064516,0.7555555555555555,0.8975332068311196,0.8990384615384616,0.8356890459363958,0.82560706401766,527,416,3422.8793946984483,1100.0,0.7524186455584873,0.7527714235439029,0.9181765049678551,0.9149135109864422
12,0.0,99.5,1129,60.81565575819663,62.4272183805371,48.29054967454462,49.29066152409301,1.6115626223404718,1.0001118495483894,1.6113823899478734,0.0013429688519503932,0.0008334265412903245,0.0010881976966203588,13.136556856444088,576,399,672,457,35,26,3580.2011866806697,0.8571428571428571,0.8730853391684902,0.9392361111111112,0.9348370927318296,5709,4677,7494,6140,455,390,37320.219507376525,0.7618094475580465,0.7617263843648209,0.9203012786827816,0.9166132135984606,576,399,672,457,541,35,0,96,373,26,0,58,0.8050595238095238,0.8161925601750547,0.9392361111111112,0.9348370927318296,0.8492935635792779,0.8654292343387471,576,399,3580.2011866806697,1200.0,0.7618094475580465,0.7617263843648209,0.9203012786827816,0.9166132135984606
