episode,RL_mean,RL_std,PERL_mean,PERL_std,Oracle_mean,Oracle_std,Pattern Prediction_mean,Pattern Prediction_std
96,20991.224193770187,6018.602466974014,60472.36430026828,18290.00461140858,196129.7855154057,3033.654680670845,96268.91546450612,1809.1858567266984
97,21208.96327277808,6214.61002763798,61157.00100354978,18637.312312693877,198205.36769412385,3139.0473384232373,97527.66622561104,1842.0024248971504
98,21322.929942011437,6404.655701425239,61720.52184015221,18915.58203546761,200408.5189237393,3245.7584287163204,98802.90025887985,1924.1169320836248
99,21386.915941122126,6543.483767427155,62160.601846705016,19204.490311780293,202388.7257773392,3360.2899246553843,100048.29420726812,1975.3992802727896
100,21758.312053571623,6453.569929312112,62727.44376432123,19679.34229787835,204488.66360739508,3295.89333601785,101229.8784943445,2091.348089800958
101,22064.41060181401,6602.614139380241,63491.178710559885,20237.17730005202,206529.215396279,3254.3282192966976,102341.06531100276,2161.0706549754127
102,22431.875906753718,6659.084036892073,64138.55847339301,20584.082780910267,208727.8673677643,3177.538727889802,103518.81361202124,2169.926361382836
103,22736.49619285962,6593.048070880413,64827.25267088043,20999.519786601395,211067.7044481018,3152.510859629678,104601.03037759045,2059.033398624444
104,22981.99777366292,6642.872163684991,65574.57901160386,21419.78684516039,213412.85329106223,3262.6845506563864,105935.10667454072,2087.6255299325508
105,23195.984465968744,6747.154850724111,66241.25059104564,21813.240034925875,215524.90001985687,3440.503294501878,107113.30006728892,2007.2883487225224
106,23269.836458122696,6723.761152410735,66863.6623567754,22132.53941236345,217494.98210240476,3373.63341203272,108341.2947416808,1940.6496286109737
107,23531.133519543848,6788.393988223417,67470.83638784026,22549.002995322917,219579.96761011897,3455.733168949497,109529.43518215705,1968.5242688292487
108,24035.604860512416,6932.338236392479,68094.17517506183,22691.77567167596,221686.29238818827,3435.414046792457,110798.47784866668,1948.707251434744
109,24471.46069180247,6871.799288124456,68772.32647373137,23078.38980383426,223914.07180993207,3328.232739933736,112132.85230645236,1821.2862208280767
110,24787.30286599119,6811.935535163831,69189.49168000859,23303.60109618736,226387.24330323745,3443.459684461401,113382.57171864994,1906.4319826599065
111,25048.41979977332,6971.782813503869,69735.09563964051,23731.018178552276,228613.02063129976,3535.2568630550304,114560.50876359068,1932.493077525836
112,25144.115185219835,6922.201998346413,70352.65955563543,24091.813738957502,230890.76011629615,3560.739838901936,115575.7636147718,1949.9915191598225
113,25639.37425146313,6975.087071576925,71014.0469647339,24343.31769571691,233024.34030611595,3510.58047918108,116801.42729565456,2137.984822212909
114,25861.94030202502,6982.93349240851,71575.42065462956,24722.41287928833,235190.7945234933,3460.814432572129,118066.086265146,2143.7690063289515
115,26210.10892650578,6979.426719868724,72176.78461537567,25289.574951846396,237289.42418713256,3555.719100344281,119193.47348003296,2040.8285821335176
116,26581.48316915509,7035.586150076647,73046.02166929355,25649.525316176623,239287.6991488207,3676.9257670443153,120687.49767234156,2123.585135329326
117,26612.51942742657,7028.151679927876,73643.10862969703,25937.71723529809,241224.7784048567,3607.767278022604,122011.1805017397,2127.7808015409623
118,26756.30959090013,6929.3431547892615,74182.36890152367,26061.207375403992,243409.44163223737,3679.143223133133,123309.61127031996,2194.7340964652167
119,27036.360609286283,7059.671601801382,74637.164151957,26432.20922366996,245515.79484270647,3666.7772482267305,124524.33723591844,2084.815656394619
120,27367.679378852925,7240.933470836623,75107.76560931755,26690.427592124077,247671.81546965224,3757.170297048781,125862.01792586948,1968.7106563057307
121,27583.31339329239,7183.48418705716,75726.81212197794,26928.370900003712,249846.10018372285,3888.654291621671,127279.95450104194,1814.5204668121148
122,27966.59694430272,7139.380594472295,76276.45410684677,27371.7939809091,252188.0256613922,3782.161964085751,128636.82611763474,1777.1239747709276
123,28252.40855881014,7214.955803126846,76955.30287434225,27599.802240245604,254329.5803135097,3785.536139533169,129704.30574860131,1958.4537295503144
124,28664.31362848698,7378.862333247213,77387.26520163413,27768.06629264227,256278.93180449973,3928.66834802773,131008.73102811076,1955.079172259749
125,29006.655210089102,7553.465980577725,78084.70710211653,28189.450533520365,258430.1857662721,4104.315263874451,132377.21562862382,1887.6069982323825
126,29444.212281850698,7653.172297008486,78491.55156643633,28192.73113793717,260501.29015688584,4078.9906363983214,133677.9904442613,1751.7792976058702
127,30055.868889539805,7636.711329095837,79009.2674924873,28393.311907370266,262746.2459424526,4142.14887206467,135041.9284712643,1780.360365115783
128,30099.69828087702,7547.742245504208,79646.81332954073,28748.38421454653,264881.47182632855,4167.712682500441,136327.7663888198,1782.842275595841
129,30144.24063287524,7625.344919371328,80193.65446940073,29276.66886264624,267005.02660764416,4267.257510931556,137646.41098221706,2076.207751449123
130,30477.066888616373,7702.3345352155875,80723.58523378796,29634.24400286912,269176.15669054183,4356.529457015996,139024.89098574503,2123.0285589932228
131,30872.539241562656,7967.581567959438,81211.36516523715,29819.34893535021,271212.7098097566,4254.248853095391,140261.83674866657,2145.789431906288
132,31115.28058626461,8165.2855713023455,81723.99173596172,30000.00898391592,273353.40322412585,4333.878177950147,141627.8160303714,2322.103349559135
133,31352.89706304773,8341.651561476141,82161.46122596423,30194.023464201426,275555.7017392734,4386.076538798036,142950.21791044806,2489.6714683586897
134,31600.73033639523,8262.49224826996,82920.70466686561,30486.65484599799,277786.96992984274,4311.463842091647,144295.08913117624,2573.9875203346405
135,31875.05239891277,8304.547407087646,83676.25134635565,30907.887783867624,279967.0559868775,4329.195545834831,145826.92282584327,2707.6583209601126
136,31978.359376406625,8331.109374218286,84343.37452400808,31298.306050873376,282211.1475747367,4397.147177663248,147154.92042304427,2582.1538776384155
137,32119.530567615955,8615.99599252162,84776.99788684584,31520.01139325143,284435.3849100707,4397.044956835267,148440.96734165697,2620.2650790003245
138,32339.236249525733,8606.240653825846,85287.32981192372,31717.77054592427,286713.14042931853,4507.794299405035,149706.6233851229,2571.361692776651
139,32853.843236862485,8748.43454496484,85751.81560635872,31791.737411652943,288892.7595384694,4676.736444801371,151105.8569702458,2580.566156022119
140,32913.212340874525,8690.450966098551,86249.2453245922,32050.00253152624,291105.41836330487,4758.817112363085,152525.52037788232,2638.866638065355
141,33168.78472999063,8777.310071163558,86753.50034831157,32038.52579301956,293378.04949040484,4528.4931520369,154040.58553008837,2761.741604158287
142,33592.91097078577,8996.449289100816,87221.6462640087,32271.72071514113,295643.1253338653,4484.884604719419,155465.47734645073,2828.958922552124
143,33761.69290959921,9316.266706803724,87750.91788739276,32687.505697013006,297965.42253256164,4442.905065971173,156852.88671125373,2942.9068921688427
144,34192.474399909726,9530.712799258334,88153.60744323207,32843.31069081751,300364.9376937439,4467.266134746748,158338.72253765116,3069.975648667231
145,34373.439472964135,9451.29797582765,88575.29348453648,32991.094832841685,302456.54202144645,4496.377762091212,159620.59431307547,3135.0495461851474
146,34792.01597839249,9510.464472152891,88948.88832021077,33308.48666647898,304592.3891800715,4614.466757241066,161041.07876123692,3249.309609070631
147,35196.86745231763,9418.003622637234,89333.54463054932,33375.31040766044,306853.74266550003,4511.679881588639,162558.90409148723,3117.71307917022
148,35569.73583835003,9468.811819827648,89867.48692945231,33521.244553523604,309110.17074773024,4609.076607376663,163952.34233759862,3201.8331211344757
149,35802.07146553119,9540.485436544815,90434.8907858942,33628.26540904016,311383.01841000654,4497.319514460689,165455.59566202934,3270.5786037861626
150,36125.0107257564,9592.323191815058,90889.59060589904,33852.46211322268,313699.5126648919,4582.807983036817,166710.21371238158,3463.159825283936
151,36320.90137973269,9781.58552901177,91413.82721411978,34096.508959179744,315751.0979275651,4615.705907683253,167823.2717234276,3456.646409170811
152,36445.955797426366,9808.249109671277,91846.63790141253,34277.335236986706,318065.6363858348,4798.784087729597,169279.18952286974,3506.8112769618715
153,36773.54713652762,9838.076789411609,92184.92967292914,34429.87486796548,320388.40202950325,4898.537747826698,170837.18553942346,3655.8938243174775
154,37068.38836768951,9930.95060149903,92399.74929464913,34663.43007922588,322673.30421481014,4968.821980804614,172259.7331714746,3642.1159100676514
155,37378.5204744529,9990.164412171382,92954.0337734538,34844.88973450094,324800.989621935,5084.725680398884,173764.68483263117,3526.1201736629
156,37519.700557365664,10029.577466323812,93319.93036937492,34911.40265159665,327081.69049910945,5093.691593882094,175166.13252458238,3493.421951804808
157,37824.835279510335,10117.649650148707,93734.89934795242,35034.568717309,329495.5875092887,5280.128403559279,176761.01233689996,3455.582207387677
158,37975.646386043765,10158.171578478532,94300.8251656325,35208.61154827659,331828.66626339767,5394.908370987641,178303.58956381364,3676.410087641261
159,38442.02087789648,10464.290191868911,94902.30325521456,35334.84034148992,334084.8775066855,5386.499864109776,179665.40463655916,3678.426308383089
160,38742.34951712968,10480.336833996533,95373.50242066436,35391.75615610389,336360.15813506313,5402.32488694386,181212.92010819932,3561.4803923794293
161,38985.92711458545,10575.132047676749,95749.93518721884,35572.12473753751,338659.3932818442,5518.087999253795,182901.8774286268,3706.814234237039
162,39526.067453494645,10627.136666850238,96377.92501532004,35735.09209992281,340681.3792295062,5449.755850139816,184238.79934691644,3575.5331802456503
163,39766.25508178989,10755.495707986784,96883.78068512416,35807.75034229315,342984.4663770339,5369.346089780051,185580.3430191991,3612.7201590608074
164,40315.45356041731,11036.604694799544,97107.87321114074,35874.92656987942,344997.1400551406,5113.759512943615,186950.0592785193,3709.157340854533
165,40685.83826461688,10982.92674831672,97425.27440184666,36054.55611008668,347181.9598415684,5316.688649555686,188223.7857685781,3635.958228310137
166,41022.222162015634,11104.31029716006,97857.81497044329,36083.15024159172,349247.03738015133,5323.981765478809,189750.31450595157,3542.195296694358
167,41407.60819257975,11114.93958394658,98185.82557022384,36404.59819276859,351511.1318154199,5185.017555591165,191322.25231568544,3415.306742388427
168,41685.44005550155,11446.01658495956,98664.16968339482,36514.651828948496,353715.9872519247,4961.714384887311,192648.4631677313,3299.215166806277
169,42101.60461547896,11574.38247754739,99069.62435287876,36781.00996374803,355636.3682330428,5160.119496981829,194154.4412056204,3239.803062785596
170,42570.36669169056,11807.491758251545,99542.5815490872,36972.48769999258,357850.2939111292,5228.251926161978,195532.97400057156,3224.8046656201777
171,43133.8908178249,11825.062385181274,99849.137104894,37062.120053751736,360256.09857277566,5231.795650287948,197245.3724224912,3281.3890388441773
172,43380.17924200883,12116.72423654149,100099.36534164696,36972.18103353689,362426.9966918273,5268.503365555935,198618.7776057151,3424.5361672336544
173,43762.08794177237,12451.69685506665,100424.84508719645,37030.138690679945,364889.6010261368,5369.179582783044,200094.62827678624,3333.6019911009203
174,44201.039354320776,12569.885754619114,100958.27637215504,37155.790056643535,367179.4985735643,5472.886173592117,201526.1846905498,3494.958121175428
175,44582.88306702855,12765.165084564876,101368.41276194828,37090.87215158555,369563.5311630792,5456.207382796104,203090.33796425947,3387.6881310819813
176,45040.240834950375,12936.693759298783,102009.06951464622,37364.448314016285,371886.268647716,5529.832778107193,204499.9348453745,3613.310672252288
177,45259.238903680525,12933.139421665572,102543.68344457763,37438.74071599596,373985.9857667692,5696.261091456533,206120.470925974,3675.353205988773
178,45646.78476192827,13077.423273220456,102839.39556367743,37670.84103724198,376076.1639569935,5755.113498221977,207542.89720599403,3878.94336149214
179,46185.69414256208,13261.762653544043,103113.21219844486,37822.84282447613,378390.2360679634,5679.345493068783,209075.2725262149,3970.4082567243854
180,46676.826381303166,13277.68765155472,103503.97535768546,37862.86308578354,380690.11863996426,5456.163787541452,210660.958025679,3961.83925621196
181,47002.89210988186,13400.773131715932,103960.07100361896,37921.792308191776,383031.1609623843,5405.233466928042,212362.4083923371,3943.7583338583454
182,47358.7198746161,13517.69125290226,104408.71225640684,38130.537506928194,385159.7275279997,5684.108041775898,213923.40600334908,4070.8060796662407
183,47617.88768731026,13910.471840206834,104822.42128800624,38118.07489971112,387253.5296244421,5638.135295412122,215473.5741973612,4097.397864484995
184,48003.50895818944,14002.133930844982,105022.81843647247,38052.2028136358,389535.5394908634,5849.008251770817,216909.48089263163,4020.8308874454433
185,48412.295385663296,14215.08541208462,105451.79767961153,38243.77240434109,391852.9282837927,5779.723004604271,218517.96309741848,4080.9203973141225
186,48694.3736836513,14421.00194023834,105758.66909803874,38228.889166974834,394047.2260226783,5758.129215018787,220055.24126325225,4095.2164604712734
187,48850.92834336385,14463.84465441866,106105.50943333397,38442.9437993284,396436.8937197896,5707.527104028934,221625.49408700323,4193.670996682519
188,49218.30306022024,14653.31749402776,106849.00944275064,38453.11342808374,398617.4494716773,5788.407774124342,223331.85936977752,4351.878406738694
189,49678.91988811422,14929.7764232824,107297.83993278006,38437.02161294238,400774.2581728521,5877.784918521619,224823.99759501475,4008.529624970275
190,50236.2850197442,15017.360929198194,107346.10606506006,38358.22560700325,403197.880130962,5795.293739909818,226361.8030846555,3680.5054736756256
191,50649.66156152774,15288.291392026196,107807.5894197149,38462.66182764405,405486.5850695753,5754.647402395062,227782.1570081138,3715.046945255916
192,50887.71074673552,15294.258895237956,108158.65473482924,38454.98944786448,407917.4141679731,5821.083951366185,229399.87709395916,3720.855002809751
193,50995.022841346,15418.725331150632,108472.04508653516,38642.56285200667,410220.2386725204,6051.595672404685,230975.3603627354,3767.090530406784
194,51446.08309499477,15724.810029393955,108854.50404931368,38856.89113522541,412334.5522498693,5900.092367503343,232859.3960304054,3573.570950815025
195,51865.1402053198,15727.411361823975,109263.61074378891,38834.17960183587,414755.3657833659,5690.52485508439,234489.4470493812,3408.2885167094223
196,52166.39398700675,15885.428806976466,109756.09727991,39096.91011864419,417052.55517325376,5679.414363668403,236264.76881632683,3592.7969402064264
197,52829.10595165903,16008.041709773335,110180.12373578164,39293.62050409415,419256.4388813074,5881.450507854422,237969.0385561925,3612.105767683041
198,53255.72906639667,16189.347519112222,110619.03736873242,39565.92457553437,421378.8300149633,5947.541743901421,239572.16227303052,3862.0689971471816
199,53774.47318265533,16299.384145983116,111313.60896888952,39994.28220313098,423869.2891495821,6099.9490139426525,241204.775099777,4121.555540780582
200,54224.3494579328,16321.45570272744,111871.74137681206,40337.778489962446,426283.30244788126,6001.207405439572,242974.6688477286,4026.903299074961
201,54471.94411164018,16405.14608540954,112206.6496604238,40538.07262182077,428537.51988928486,5950.361117678254,244764.51762004077,4239.247695290797
202,54804.85415295328,16541.00485271339,112697.2460857742,40501.2790512105,430744.8695005053,5779.27605524149,246307.69994955347,3844.538790077182
203,55116.13233062646,16772.98820689307,113285.1775058416,40848.69701568522,432917.9289150423,5815.2865179644905,248043.16658654824,4075.106717161852
204,55354.99879809575,16902.494799086395,113851.85209443736,41057.44755028144,434944.0008457816,5715.554057171813,249490.5745230284,4175.022072781708
205,55554.59816969272,17003.338512719187,114283.81172254306,41195.39127718493,437093.0987556762,5583.5117454281335,251193.8351540577,3973.335069925829
206,56029.36422365088,17011.96848634927,114686.5017666156,41330.83625074149,439400.6248138095,5588.906790659075,252563.084277737,3937.569452116022
207,56276.936001581824,16897.610697428605,115019.1169840412,41452.06884685363,441651.38649613614,5612.266511733365,254439.63886903512,3966.938477472216
