episode,RL_mean,RL_std,PERL_mean,PERL_std,Oracle_mean,Oracle_std,Pattern Prediction_mean,Pattern Prediction_std
1772,0.013831197614793178,0.46683562056437095,0.10661638482644287,0.22368122823227346,0.020733148542319335,0.0006800688104981561,0.7188896463593135,0.0011574440360255526
1773,0.013993227775313088,0.4669021107293817,0.10648655426058973,0.2236879983269358,0.02072274705072985,0.0006765648848279898,0.7189224107002936,0.0011577355278508414
1774,0.014151787657620485,0.4669672263721488,0.1063524020087081,0.22369875579895349,0.020713284338948368,0.0006729162295662931,0.7189409267844167,0.0011575283579451335
1775,0.014316261210160719,0.4670340258394443,0.10621523660190346,0.22371316830933458,0.020694914498302408,0.000667945214622884,0.7189561297210717,0.0011516750284170816
1776,0.014470921308395834,0.4670994018693541,0.10608493807983788,0.2237277736115002,0.020689633961955445,0.0006685064970212997,0.7189830162604742,0.0011548502606699514
1777,0.014621757027032944,0.4671646043222337,0.1059525897799295,0.22373850170093768,0.020670503308681365,0.0006730616092734469,0.7190090027168347,0.0011560293766534895
1778,0.014784536880286692,0.4672318835520088,0.10581540701741632,0.22374876290709486,0.020660409338277064,0.000675532569007246,0.7190398490359772,0.001158183708004864
1779,0.014941538801263199,0.46729756345939655,0.10567385316628841,0.22375406290722544,0.020653800913560172,0.0006725961723023437,0.7190643603871717,0.001157217922460561
1780,0.015095983685331715,0.46736144255861894,0.10554140908931176,0.22376574834528248,0.02064674167146696,0.0006802199922301155,0.7190890593889508,0.0011562497450055753
1781,0.015245721560886827,0.4674248727921168,0.1054058576339526,0.22377416892909258,0.020637643107557224,0.0006784018915075298,0.7191176035120702,0.0011497044103332724
1782,0.015394427746333206,0.46748965957643107,0.10526959259162205,0.22378263422275313,0.02062001036075045,0.0006835334453640909,0.7191476981201583,0.0011514235017610248
1783,0.015540764558256037,0.4675521797281551,0.10512888300549317,0.2237887614903843,0.02061451619015664,0.0006839064103047949,0.7191743464434552,0.0011520499341237031
1784,0.015680446017231897,0.46761276505624666,0.10498441275646841,0.22379203022347716,0.020604571110683256,0.0006834628898212505,0.7192028290503945,0.0011444736898943192
1785,0.0158115142584922,0.4676703074214364,0.10484439440045779,0.22379997720348194,0.02059936214915903,0.00069036196106791,0.7192338031247575,0.0011456020628883821
1786,0.015946331132472402,0.46773160962354904,0.10470966627874234,0.22380313130341473,0.02058092061067507,0.000691695515948856,0.7192620964371859,0.0011417807665282408
1787,0.01607223019882864,0.4677877148712538,0.10457316109079173,0.22381405563590795,0.02057186239781239,0.0006982251007769318,0.7192830600135476,0.0011395128562043252
