episode,time_start,time_end,timesteps_in_episode,mu_M_start,mu_M_end,mu_F_start,mu_F_end,delta_mu_M,delta_mu_F,rho_episode,R_M,R_F,R_total,wealth_gap,loans_M_episode,loans_F_episode,applications_M_episode,applications_F_episode,defaults_M_episode,defaults_F_episode,profit_episode,approval_rate_M_episode,approval_rate_F_episode,success_prob_M_episode,success_prob_F_episode,total_loans_M,total_loans_F,total_applications_M,total_applications_F,total_defaults_M,total_defaults_F,cumulative_profit,approval_rate_M_cumulative,approval_rate_F_cumulative,success_prob_M_cumulative,success_prob_F_cumulative,actual_approvals_M_episode,actual_approvals_F_episode,true_approvals_M_episode,true_approvals_F_episode,true_positive_M,false_positive_M,true_negative_M,false_negative_M,true_positive_F,false_positive_F,true_negative_F,false_negative_F,accuracy_M,accuracy_F,precision_M,precision_F,recall_M,recall_F,hawkes_events_M,hawkes_events_F,approval_disparity,rho_cumulative
11,995.0,1094.5,199,65.7591436692204,66.28272919019687,52.3567847300727,52.776523996035934,0.5235855209764679,0.4197392659632371,1.2474065769732543,0.004995041966194836,0.004098651732746745,0.004546846849470791,13.506205194160941,300,255,650,541,43,44,-522.2428565634489,0.46153846153846156,0.4713493530499076,0.8566666666666667,0.8274509803921568,3206,2585,6855,5550,470,354,-2673.2466832320697,0.46768781911013857,0.4657657657657658,0.8533998752339363,0.8630560928433268,300,255,119,59,672,2534,2847,802,283,2302,2647,318,0.513347921225383,0.527927927927928,0.2096069868995633,0.10947775628626692,0.4559023066485753,0.47088186356073214,23,11,-0.00981089151144604,1.2187036840154672
12,1094.5,1194.0,199,66.28272919019687,66.75269800264907,52.776523996035934,53.199037045823324,0.46996881245219413,0.42251304978739057,1.1123178625812467,0.004972397189658662,0.0041109609474696005,0.004541679068564132,13.553660956825745,280,262,605,536,46,42,-839.1709940933994,0.4628099173553719,0.48880597014925375,0.8357142857142857,0.8396946564885497,3486,2847,7460,6086,516,396,-3496.501953856996,0.4672922252010724,0.4677949392047322,0.8519793459552496,0.8609062170706007,280,262,153,52,738,2748,3085,889,309,2538,2895,344,0.5124664879356569,0.5264541570818272,0.2117039586919105,0.10853530031612224,0.4535955746773202,0.47320061255742724,21,25,-0.02599605279388184,1.2095461993428318
13,1194.0,1293.5,199,66.75269800264907,67.25950060078215,53.199037045823324,53.58995387856724,0.5068025981330777,0.390916832743919,1.2964460869483023,0.004981712286498276,0.004096949519924718,0.004539330903211496,13.669546722214903,287,234,661,543,48,35,-478.6124598064117,0.4341906202723147,0.430939226519337,0.8327526132404182,0.8504273504273504,3773,3081,8121,6629,564,431,-3940.980454691948,0.464597955916759,0.4647759843113592,0.8505168301086669,0.8601103537812398,287,234,144,68,804,2969,3381,967,339,2742,3166,382,0.5153306243073513,0.5287373661185699,0.21309302941956004,0.11002921129503408,0.45398080180688877,0.47018030513176146,20,19,0.0032513937529776715,1.2159564725585918
14,1293.5,1393.0,199,67.25950060078215,67.75147736494547,53.58995387856724,54.046457252993775,0.4919767641633257,0.4565033744265321,1.0777067415577286,0.004979053558326522,0.00413202266938202,0.004555538113854271,13.705020111951697,287,259,664,565,45,31,-100.97700037132799,0.4322289156626506,0.4584070796460177,0.8432055749128919,0.8803088803088803,4060,3340,8785,7194,609,462,-4049.4939982399105,0.46215139442231074,0.46427578537670283,0.85,0.8616766467065868,287,259,134,57,851,3209,3671,1054,355,2985,3431,423,0.5147410358565737,0.5262718932443703,0.20960591133004927,0.1062874251497006,0.44671916010498686,0.45629820051413883,18,20,-0.026178163983367086,1.2049918300838323
15,1393.0,1492.5,199,67.75147736494547,68.26028813581001,54.046457252993775,54.475443909282056,0.5088107708645424,0.4289866562882807,1.186075984896415,0.0049880283937108125,0.004143982736842502,0.004566005565276657,13.784844226527959,297,242,661,515,44,34,-220.56447594860012,0.4493192133131619,0.46990291262135925,0.8518518518518519,0.859504132231405,4357,3582,9446,7709,653,496,-4231.74017350038,0.4612534406097819,0.4646517057984174,0.8501262336470048,0.8615298715801228,297,242,151,59,914,3443,3947,1142,381,3201,3671,456,0.5146093584586068,0.5256194058892204,0.20977736974982786,0.10636515912897822,0.44455252918287935,0.4551971326164875,17,12,-0.020583699308197367,1.2036798197454435
16,1492.5,1592.0,199,68.26028813581001,68.79091467412002,54.475443909282056,54.85254619187272,0.5306265383100026,0.3771022825906627,1.4071156893154835,0.005009584746183035,0.004121857108874433,0.004565720927528734,13.938368482247299,303,223,659,493,43,29,-146.8168211705289,0.4597875569044006,0.45233265720081134,0.858085808580858,0.8699551569506727,4660,3805,10105,8202,696,525,-4387.437673383503,0.46115784265215237,0.4639112411606925,0.8506437768240344,0.8620236530880421,303,223,141,58,979,3681,4227,1218,416,3389,3918,479,0.5151904997525977,0.5284077054376981,0.21008583690987123,0.10932982917214192,0.4456076467910787,0.464804469273743,24,13,0.007454899703589257,1.2153707937612168
17,1592.0,1691.5,199,68.79091467412002,69.36183171912275,54.85254619187272,55.26742473331546,0.5709170450027301,0.4148785414427394,1.3761064696606555,0.0050524244522176295,0.004124667489666472,0.00458854597094205,14.09440698580729,325,247,669,551,48,42,-480.9062174446472,0.4857997010463378,0.4482758620689655,0.8523076923076923,0.8299595141700404,4985,4052,10774,8753,744,567,-4843.228649148004,0.4626879524781882,0.4629269964583571,0.850752256770311,0.8600691016781836,325,247,139,55,1048,3937,4501,1288,440,3612,4191,510,0.5150361982550584,0.5290757454586998,0.2102306920762287,0.10858835143139191,0.4486301369863014,0.4631578947368421,20,13,0.03752383897737227,1.224928909997101
18,1691.5,1791.0,199,69.36183171912275,69.87841302491891,55.26742473331546,55.72679857602517,0.5165813057961657,0.4593738427097094,1.1245335667111704,0.005060165978069395,0.004152009436895894,0.0046060877074826445,14.151614448893746,310,255,694,510,49,29,-178.92887006741017,0.44668587896253603,0.5,0.8419354838709677,0.8862745098039215,5295,4307,11468,9263,793,596,-5041.836060716642,0.4617195674921521,0.46496815286624205,0.8502360717658168,0.861620617599257,310,255,145,61,1105,4190,4797,1376,471,3836,4416,540,0.5146494593651901,0.5275828565259635,0.20868744098205855,0.10935686092407708,0.445384925433293,0.4658753709198813,24,16,-0.05331412103746397,1.218726993513881
19,1791.0,1890.5,199,69.87841302491891,70.40221564844157,55.72679857602517,56.15019296239523,0.5238026235226556,0.4233943863700631,1.2371506103645686,0.005070912398965851,0.004157441569876017,0.004614176984420934,14.252022686046338,321,234,663,530,58,25,-200.1845730260002,0.4841628959276018,0.44150943396226416,0.8193146417445483,0.8931623931623932,5616,4541,12131,9793,851,621,-5249.502823315927,0.4629461709669442,0.46369856019605843,0.8484686609686609,0.8632459810614402,321,234,134,66,1176,4440,5076,1439,496,4045,4671,581,0.5153738356277306,0.5276217706525069,0.2094017094017094,0.10922704250165162,0.4497131931166348,0.4605385329619313,22,17,0.04265346196533765,1.2197194629766202
20,1890.5,1990.0,199,70.40221564844157,70.94749933584704,56.15019296239523,56.60588246085546,0.5452836874054725,0.4556894984602309,1.1966123626899001,0.0050913786822363895,0.004178559189100925,0.004634968935668657,14.34161687499158,321,281,673,588,48,51,-755.6187339662969,0.4769687964338782,0.477891156462585,0.8504672897196262,0.8185053380782918,5937,4822,12804,10381,899,672,-5976.306089075218,0.46368322399250234,0.4645024564107504,0.8485767222502948,0.8606387391124015,321,281,143,50,1247,4690,5356,1511,519,4303,4951,608,0.5156982193064668,0.5269241884211541,0.21003874010442986,0.10763168809622563,0.4521392313270486,0.4605146406388642,26,21,-0.0009223600287068257,1.2184531681437951
21,1990.0,2089.5,199,70.94749933584704,71.45053066950057,56.60588246085546,57.041786568654615,0.5030313336535244,0.43590410779915345,1.1539953963574492,0.005089674520844192,0.004188196647097389,0.00463893558397079,14.40874410084595,301,240,684,481,48,27,-189.0777359722986,0.44005847953216376,0.498960498960499,0.8405315614617941,0.8875,6238,5062,13488,10862,947,699,-6179.021606056093,0.462485172004745,0.466028355735592,0.8481885219621674,0.8619122876333465,301,240,147,47,1301,4937,5646,1604,537,4525,5163,637,0.5150504151838672,0.5247652366046769,0.2085604360371914,0.10608455156064797,0.4478485370051635,0.45741056218057924,22,22,-0.05890201942833523,1.2152424897172793
22,2089.5,2189.0,199,71.45053066950057,72.05997668111226,57.041786568654615,57.44885972127561,0.6094460116116949,0.4070731526209954,1.497141257505425,0.005136738658252917,0.004183787138753307,0.004660262898503112,14.61111695983665,351,244,730,557,52,37,-325.96728670675583,0.4808219178082192,0.4380610412926391,0.8518518518518519,0.8483606557377049,6589,5306,14218,11419,999,736,-6484.771557130034,0.4634266422844282,0.46466415623084334,0.848383669752618,0.8612891066716925,351,244,168,55,1380,5209,5936,1693,564,4742,5448,665,0.5145590097060064,0.5264909361590332,0.20943997571710427,0.10629476064832265,0.4490725675235926,0.45890968266883647,28,13,0.04276087651558008,1.2277724673592194
23,2189.0,2288.5,199,72.05997668111226,72.65229929528768,57.44885972127561,57.850460971972566,0.5923226141754157,0.40160125069695596,1.4749023145407882,0.005172227894730631,0.004177370022909305,0.004674798958819969,14.80183832331511,329,226,678,530,39,34,-70.4557937901308,0.48525073746312686,0.42641509433962266,0.8814589665653495,0.8495575221238938,6918,5532,14896,11949,1038,770,-6537.61276858256,0.4644199785177229,0.4629676123524981,0.849956634865568,0.8608098336948662,329,226,173,53,1464,5454,6196,1782,592,4940,5727,690,0.5142320085929108,0.5288308645074902,0.21162185602775369,0.10701373825018076,0.4510166358595194,0.46177847113884557,26,7,0.0588356431235042,1.2381541176303226
24,2288.5,2388.0,199,72.65229929528768,73.21775265653756,57.850460971972566,58.27071062094095,0.5654533612498795,0.4202496489683867,1.3455177479337188,0.005193507913878111,0.004179296878725432,0.004686402396301772,14.947042035596603,332,250,680,524,48,30,-133.12491566976075,0.48823529411764705,0.4770992366412214,0.8554216867469879,0.88,7250,5782,15576,12473,1086,800,-6677.611830537593,0.46545968156137646,0.4635612923915658,0.8502068965517241,0.8616395710826703,332,250,127,60,1519,5731,6472,1854,622,5160,5971,720,0.5130328710837185,0.5285817365509501,0.20951724137931035,0.1075752334832238,0.4503409427809072,0.46348733233979134,33,19,0.011136057476425654,1.2426750395061632
25,2388.0,2487.5,199,73.21775265653756,73.75758515567958,58.27071062094095,58.70461460341925,0.5398324991420225,0.43390398247829864,1.2441289339145942,0.005202785687430332,0.004186558765376736,0.0046946722264035335,15.052970552260327,331,268,695,592,61,56,-1391.657770974534,0.4762589928057554,0.4527027027027027,0.8157099697885196,0.791044776119403,7581,6050,16271,13065,1147,856,-8052.676410820847,0.4659209636777088,0.4630692690394183,0.8487006991162116,0.8585123966942149,331,268,153,73,1587,5994,6751,1939,653,5397,6253,762,0.512445455104173,0.5285878300803674,0.20933913731697665,0.10793388429752065,0.4500850822461713,0.4614840989399293,26,22,0.023556290103052713,1.2427356162913312
26,2487.5,2587.0,199,73.75758515567958,74.30805239125318,58.70461460341925,59.1109840971589,0.5504672355736062,0.40636949373964626,1.3545978328931374,0.005215460623523988,0.0041826186403611425,0.0046990396319425655,15.197068294094287,326,254,717,568,55,49,-973.466272924892,0.45467224546722457,0.4471830985915493,0.8312883435582822,0.8070866141732284,7907,6304,16988,13633,1202,905,-9039.660050296592,0.4654461973157523,0.46240739382380985,0.8479828000505881,0.8564403553299492,326,254,150,54,1662,6245,7067,2014,677,5627,6537,792,0.5138332940899458,0.5291571921073865,0.21019349943088403,0.10739213197969544,0.45212187159956474,0.460857726344452,15,28,0.007489146875675257,1.2469366853569193
27,2587.0,2686.5,199,74.30805239125318,74.90603462513923,59.1109840971589,59.57223625070111,0.597982233886043,0.46125215354221183,1.2964323945022367,0.00524488325588781,0.004199399432777401,0.004722141344332605,15.333798374438118,351,275,737,595,58,39,-479.4734444231821,0.4762550881953867,0.46218487394957986,0.8347578347578348,0.8581818181818182,8258,6579,17725,14228,1260,944,-9528.099394523402,0.4658956276445698,0.46239808827663764,0.8474206829740858,0.8565131478948168,351,275,172,56,1747,6511,7366,2101,705,5874,6829,820,0.514132581100141,0.5295192578015181,0.21155243400339066,0.10715914272685818,0.454002079002079,0.46229508196721314,34,21,0.014070214245806845,1.248960319170912
28,2686.5,2786.0,199,74.90603462513923,75.3800268368254,59.57223625070111,60.03010976701937,0.47399221168616634,0.45787351631825857,1.0352033799585474,0.005227699597497763,0.004213768877413765,0.004720734237455764,15.349917069806025,288,270,674,599,43,42,-304.1703884495608,0.42729970326409494,0.4507512520868113,0.8506944444444444,0.8444444444444444,8546,6849,18399,14827,1303,986,-9842.159816592979,0.46448176531333224,0.4619275645781345,0.8475310086590218,0.856037377719375,288,270,150,63,1810,6736,7665,2188,740,6109,7130,848,0.5149736398717322,0.530788426519188,0.21179499180903347,0.10804497006862315,0.4527263631815908,0.4659949622166247,25,16,-0.023451548822716384,1.2406232400449801
29,2786.0,2885.5,199,75.3800268368254,75.9521276430715,60.03010976701937,60.48853123445454,0.5721008062461124,0.45842146743517276,1.2479799636063411,0.005245701571607998,0.004227337224020073,0.004736519397814035,15.463596408616965,334,263,734,556,47,35,-157.9158769968904,0.4550408719346049,0.47302158273381295,0.8592814371257484,0.8669201520912547,8880,7112,19133,15383,1350,1021,-10004.69193941945,0.46411958396487746,0.4623285444971722,0.847972972972973,0.8564398200224972,334,263,156,45,1884,6996,7983,2270,760,6352,7398,873,0.5157058485339466,0.5303256841968407,0.21216216216216216,0.10686164229471316,0.4535387578237843,0.46540110226576853,20,16,-0.017980710799208044,1.2408997185749688
30,2885.5,2985.0,199,75.9521276430715,76.5315703900042,60.48853123445454,60.91212704117704,0.579442746932699,0.42359580672249564,1.367914265762081,0.005264963025731182,0.004228334126175013,0.004746648575953098,15.619443348827168,335,255,731,566,40,42,-194.77586117915885,0.4582763337893297,0.450530035335689,0.8805970149253731,0.8352941176470589,9215,7367,19864,15949,1390,1063,-10204.553731797521,0.4639045509464358,0.46190983760737353,0.8491589799240369,0.855707886520972,335,255,152,85,1948,7267,8291,2358,794,6573,7658,924,0.5154550946435763,0.5299391811398834,0.21139446554530655,0.10777792860051581,0.45239201114723643,0.46216530849825377,24,15,0.007746298453640665,1.2451624844732674
31,2985.0,3084.5,199,76.5315703900042,77.12052312056872,60.91212704117704,61.374280829593154,0.5889527305645146,0.4621537884161171,1.2743652553037808,0.005286064957812317,0.004241767273479829,0.0047639161156460726,15.746242290975566,333,270,728,551,41,36,-100.46156381188388,0.4574175824175824,0.4900181488203267,0.8768768768768769,0.8666666666666667,9548,7637,20592,16500,1431,1099,-10281.600132326595,0.4636752136752137,0.46284848484848484,0.850125680770842,0.8560953253895509,333,270,149,65,2010,7538,8599,2445,829,6808,7909,954,0.5152000777000777,0.5295757575757576,0.21051529116045245,0.10855047793636245,0.4511784511784512,0.46494671901289963,22,19,-0.03260056640274428,1.2461940075924476
32,3084.5,3184.0,199,77.12052312056872,77.73937799579548,61.374280829593154,61.81913153144673,0.6188548752267593,0.444850701853575,1.3911518463344106,0.005315239396230795,0.004248926462594883,0.004782082929412838,15.92024646434875,363,267,745,565,51,39,-151.37165878251156,0.487248322147651,0.4725663716814159,0.859504132231405,0.8539325842696629,9911,7904,21337,17065,1482,1138,-10384.8251005102,0.4644982893565168,0.4631702314679168,0.8504691756634043,0.8560222672064777,363,267,147,66,2080,7831,8904,2522,861,7043,8173,988,0.5147865210666916,0.5293876355112804,0.20986782363030976,0.10893218623481782,0.4519774011299435,0.4656571119524067,21,22,0.014681950466235105,1.2509605527474108
33,3184.0,3283.5,199,77.73937799579548,78.27806301538658,61.81913153144673,62.371333046632515,0.5386850195910995,0.5522015151857858,0.975522530773682,0.005318229711341542,0.004288345781053112,0.004803287746197327,15.906729968754064,319,301,696,582,48,33,89.56081182504784,0.4583333333333333,0.5171821305841925,0.8495297805642633,0.8903654485049834,10230,8205,22033,17647,1530,1171,-10304.062958470065,0.4643035446829755,0.46495154983849946,0.8504398826979472,0.8572821450335162,319,301,138,74,2139,8091,9202,2601,907,7298,8426,1016,0.5147279081377933,0.5288717629058763,0.20909090909090908,0.1105423522242535,0.45126582278481014,0.4716588663546542,22,27,-0.058848797250859175,1.2401587891626396
34,3283.5,3383.0,199,78.27806301538658,78.85247922448568,62.371333046632515,62.82359252720963,0.5744162090990983,0.45225948057711207,1.2701031902440307,0.005331606108864632,0.004295903887870235,0.004813754998367434,16.02888669727605,342,260,743,562,50,30,-3.5085321748473426,0.46029609690444145,0.4626334519572954,0.8538011695906433,0.8846153846153846,10572,8465,22776,18209,1580,1201,-10336.383556524934,0.464172813487882,0.4648800043934318,0.8505486189935679,0.85812167749557,342,260,147,65,2203,8369,9520,2684,936,7529,8692,1052,0.5147084650509308,0.5287495194683948,0.20838062807415816,0.11057294743059658,0.4507878043789646,0.4708249496981891,28,22,-0.002337355052853929,1.2410906407656768
35,3383.0,3482.5,199,78.85247922448568,79.48044998808555,62.82359252720963,63.285451947048465,0.6279707635998761,0.46185941983883794,1.3596578019757644,0.005359596333062147,0.004305786725772819,0.004832691529417483,16.19499804103709,362,262,796,573,58,33,-209.64886253071433,0.4547738693467337,0.4572425828970332,0.8397790055248618,0.8740458015267176,10934,8727,23572,18782,1638,1234,-10561.729581412088,0.463855421686747,0.46464700244915347,0.8501920614596671,0.8585997479087888,362,262,184,69,2278,8656,9845,2793,958,7769,8956,1099,0.514296623112167,0.5278458098179107,0.20834095481982806,0.10977426377907643,0.44922106093472686,0.4657267865824016,21,25,-0.002468713550299484,1.2447426392444427
36,3482.5,3582.0,199,79.48044998808555,80.01179176806559,63.285451947048465,63.765954266768354,0.5313417799800391,0.4805023197198892,1.1058048175288455,0.005359055279137065,0.004320325123457211,0.004839690201297138,16.24583750129724,308,287,719,573,43,45,-396.70418020155546,0.4283727399165508,0.5008726003490401,0.8603896103896104,0.8432055749128919,11242,9014,24291,19355,1681,1279,-10965.681622713308,0.4628051541723272,0.4657194523378972,0.8504714463618573,0.8581096072775682,308,287,140,62,2330,8912,10168,2881,986,8028,9208,1133,0.5145115474867235,0.5266856109532421,0.2072584949297278,0.10938540048812957,0.4471310688927269,0.4653138272770175,20,20,-0.07249986043248935,1.2404287006179386
37,3582.0,3681.5,199,80.01179176806559,80.62369659423709,63.765954266768354,64.24077193673544,0.6119048261714966,0.47481766996708785,1.288715363549783,0.005380426683699704,0.004332533549420296,0.00485648011656,16.382924657501647,361,283,799,566,54,43,-416.91251103873924,0.4518147684605757,0.5,0.850415512465374,0.8480565371024735,11603,9297,25090,19921,1735,1322,-11356.934344188718,0.462455161418892,0.4666934390843833,0.8504697061104887,0.8578035925567388,361,283,172,72,2405,9198,10509,2978,1026,8271,9459,1165,0.5147070546034277,0.5263289995482154,0.20727398086701715,0.11035818005808325,0.4467768902099201,0.46827932450935644,29,24,-0.04818523153942428,1.241866132674176
38,3681.5,3781.0,199,80.62369659423709,81.2681124849565,64.24077193673544,64.69638679160612,0.6444158907194151,0.45561485487067444,1.4143873577219765,0.005409271813477883,0.004339020660423564,0.004874146236950724,16.571725693350388,369,249,780,556,46,26,272.6101539139286,0.47307692307692306,0.447841726618705,0.8753387533875339,0.8955823293172691,11972,9546,25870,20477,1781,1348,-11096.231999389938,0.4627754155392346,0.4661815695658544,0.8512362178416305,0.8587890215797193,369,249,134,60,2466,9506,10847,3051,1051,8495,9731,1200,0.5146115191341322,0.5265419739219612,0.2059806214500501,0.11009847056358685,0.4469820554649266,0.4669035984007108,18,12,0.025235196458218034,1.246657307446387
39,3781.0,3880.5,199,81.2681124849565,81.88034254108896,64.69638679160612,65.12229391501606,0.6122300561324607,0.4259071234099423,1.4374731543129877,0.005428343456485591,0.004337519453800139,0.0048829314551428644,16.758048626072906,359,256,756,571,58,42,-663.6212873533182,0.4748677248677249,0.44833625218914186,0.8384401114206128,0.8359375,12331,9802,26626,21048,1839,1390,-11775.374343508536,0.46311875610305714,0.46569745343975677,0.8508636769118482,0.8581922056723118,359,256,149,69,2540,9791,11169,3126,1081,8721,10007,1239,0.5148726808382784,0.5267958950969214,0.20598491606520153,0.11028361558865538,0.4482880338863396,0.46594827586206894,23,23,0.026531472678583023,1.2514856738520845
