episode,time_start,time_end,timesteps_in_episode,mu_M_start,mu_M_end,mu_F_start,mu_F_end,delta_mu_M,delta_mu_F,rho_episode,R_M,R_F,R_total,wealth_gap,loans_M_episode,loans_F_episode,applications_M_episode,applications_F_episode,defaults_M_episode,defaults_F_episode,profit_episode,approval_rate_M_episode,approval_rate_F_episode,success_prob_M_episode,success_prob_F_episode,total_loans_M,total_loans_F,total_applications_M,total_applications_F,total_defaults_M,total_defaults_F,cumulative_profit,approval_rate_M_cumulative,approval_rate_F_cumulative,success_prob_M_cumulative,success_prob_F_cumulative,actual_approvals_M_episode,actual_approvals_F_episode,true_approvals_M_episode,true_approvals_F_episode,true_positive_M,false_positive_M,true_negative_M,false_negative_M,true_positive_F,false_positive_F,true_negative_F,false_negative_F,accuracy_M,accuracy_F,precision_M,precision_F,recall_M,recall_F,hawkes_events_M,hawkes_events_F,approval_disparity,rho_cumulative
1,0.0,99.5,199,60.81565575819663,61.80024026859585,48.29054967454462,49.07861278953703,0.9845845103992232,0.7880631149924113,1.2493726602198663,0.009895321712555007,0.00792023231148152,0.008907777012018264,12.721627479058817,579,448,645,500,85,60,-531.2001806196466,0.8976744186046511,0.896,0.853195164075993,0.8660714285714286,579,448,645,500,85,60,-567.5573914118285,0.8976744186046511,0.896,0.853195164075993,0.8660714285714286,579,448,142,54,130,449,54,12,50,398,48,4,0.28527131782945736,0.196,0.22452504317789293,0.11160714285714286,0.9154929577464789,0.9259259259259259,38,28,0.0016744186046511178,1.2493726602198663
2,99.5,199.0,199,61.80024026859585,62.87026026036702,49.07861278953703,49.87052238668781,1.0700199917711686,0.7919095971507772,1.351189574695153,0.010324645739549708,0.007939561367553711,0.00913210355355171,12.999737873679209,609,449,688,494,88,70,-694.4731168584142,0.8851744186046512,0.9089068825910931,0.8555008210180624,0.844097995545657,1188,897,1333,994,173,130,-1237.7494686901166,0.8912228057014253,0.9024144869215291,0.8543771043771043,0.855072463768116,609,449,146,52,261,927,118,27,96,801,87,10,0.2843210802700675,0.1841046277665996,0.2196969696969697,0.10702341137123746,0.90625,0.9056603773584906,47,30,-0.02373246398644191,1.3004050553400879
3,199.0,298.5,199,62.87026026036702,63.84333289905333,49.87052238668781,50.673076161585435,0.9730726386863111,0.8025537748976248,1.212470327998193,0.010142971996169859,0.007981663273168554,0.009062317634669206,13.170256737467895,564,455,623,502,80,69,-767.3226803732539,0.9052969502407705,0.9063745019920318,0.8581560283687943,0.8483516483516483,1752,1352,1956,1496,253,199,-2023.9601484700743,0.8957055214723927,0.9037433155080213,0.855593607305936,0.8528106508875739,564,455,145,58,393,1359,164,40,150,1202,130,14,0.2847648261758691,0.18716577540106952,0.2243150684931507,0.11094674556213018,0.9076212471131639,0.9146341463414634,38,29,-0.0010775517512613408,1.2707842524836694
4,298.5,398.0,199,63.84333289905333,64.87978926466582,50.673076161585435,51.41776515029569,1.0364563656124872,0.7446889887102586,1.391797624680266,0.010211390719771835,0.007857325315957467,0.00903435801786465,13.462024114370124,584,455,652,501,90,77,-1164.7382457581934,0.8957055214723927,0.908183632734531,0.845890410958904,0.8307692307692307,2336,1807,2608,1997,343,276,-3204.587048915414,0.8957055214723927,0.9048572859288934,0.853167808219178,0.8472606530160487,584,455,134,58,510,1826,215,57,202,1605,170,20,0.27799079754601225,0.18627941912869303,0.2183219178082192,0.11178749308245711,0.8994708994708994,0.9099099099099099,43,29,-0.01247811126213827,1.2996013667696167
5,398.0,497.5,199,64.87978926466582,65.90577957494678,51.41776515029569,52.178536596888854,1.0259903102809602,0.7607714465931608,1.348618320095327,0.010231404656784222,0.007815049090139161,0.00902322687346169,13.727242978057923,616,433,682,487,101,59,-823.2116223192544,0.9032258064516129,0.8891170431211499,0.836038961038961,0.8637413394919169,2952,2240,3290,2484,444,335,-4021.1609122995387,0.8972644376899696,0.9017713365539453,0.8495934959349594,0.8504464285714286,616,433,127,63,625,2327,269,69,260,1980,219,25,0.27173252279635257,0.1928341384863124,0.2117208672086721,0.11607142857142858,0.9005763688760807,0.9122807017543859,39,20,0.014108763330462959,1.3091926280660169
6,497.5,597.0,199,65.90577957494678,66.96429829432327,52.178536596888854,53.088760683239805,1.0585187193764938,0.9102240863509508,1.1629210160984091,0.01029923372885535,0.008037204369673675,0.009168219049264513,13.875537611083466,620,509,676,575,100,63,-792.6466033717799,0.9171597633136095,0.8852173913043478,0.8387096774193549,0.8762278978388998,3572,2749,3966,3059,544,398,-4782.589308864006,0.9006555723651034,0.898659692710036,0.8477043673012318,0.8552200800291014,620,509,140,66,754,2818,314,80,320,2429,279,31,0.2692889561270802,0.19581562602157568,0.2110862262038074,0.11640596580574754,0.9040767386091128,0.9116809116809117,40,44,0.031942372009261644,1.2814447978599204
7,597.0,696.5,199,66.96429829432327,68.0114158020033,53.088760683239805,53.88374186315869,1.0471175076800279,0.7949811799188851,1.3171601216859867,0.010331313774309651,0.008030426688605985,0.009180870231457819,14.127673938844609,642,456,698,504,115,66,-1366.0678135589103,0.9197707736389685,0.9047619047619048,0.8208722741433022,0.8552631578947368,4214,3205,4664,3563,659,464,-6043.73013170314,0.9035162950257289,0.8995228739825989,0.8436165163739915,0.855226209048362,642,456,153,61,897,3317,360,90,377,2828,323,35,0.26951114922813035,0.19646365422396855,0.21286188894162317,0.11762870514820593,0.9088145896656535,0.9150485436893204,40,32,0.015008868877063763,1.2865211494886433
8,696.5,796.0,199,68.0114158020033,69.08021669187602,53.88374186315869,54.757497939317915,1.068800889872719,0.8737560761592249,1.2232257022701964,0.010382614238290693,0.008124306865293082,0.009253460551791888,14.322718752558103,615,509,668,571,93,74,-786.7597077730754,0.9206586826347305,0.8914185639229422,0.848780487804878,0.8546168958742633,4829,3714,5332,4134,752,538,-6822.769246166467,0.9056639159789948,0.8984034833091437,0.8442741768482087,0.8551427032848681,615,509,144,64,1028,3801,400,103,434,3280,378,42,0.2678169542385596,0.19641993226898888,0.21288051356388485,0.11685514270328487,0.9089301503094607,0.9117647058823529,38,40,0.029240118711788332,1.2779692360766264
9,796.0,895.5,199,69.08021669187602,70.18394360480796,54.757497939317915,55.60688197072098,1.103726912931947,0.8493840314030621,1.2994439171510517,0.010461516299956826,0.008170108650113183,0.009315812475035004,14.577061634086988,633,493,701,550,86,78,-428.1559485688848,0.9029957203994294,0.8963636363636364,0.8641390205371248,0.8417849898580122,5462,4207,6033,4684,838,616,-7273.017523012727,0.9053538869550803,0.8981639624252775,0.8465763456609301,0.8535773710482529,633,493,161,66,1171,4291,450,121,495,3712,430,47,0.2686888778385546,0.19748078565328778,0.21439033321127793,0.11766104112193962,0.9063467492260062,0.9132841328413284,46,34,0.006632084035793073,1.2804623228372733
10,895.5,995.0,199,70.18394360480796,71.45678037355927,55.60688197072098,56.52934585451133,1.2728367687513042,0.9224638837903498,1.3798228755810935,0.01069459760337954,0.008280197165795684,0.009487397384587612,14.927434519047942,715,518,789,579,95,63,-33.193094221836326,0.9062103929024081,0.8946459412780656,0.8671328671328671,0.8783783783783784,6177,4725,6822,5263,933,679,-7287.276876109787,0.905452946350044,0.8977769333079992,0.8489558037882468,0.8562962962962963,715,518,171,71,1318,4859,500,145,560,4165,485,53,0.26649076517150394,0.19855595667870035,0.2133721871458637,0.11851851851851852,0.9008885850991114,0.9135399673735726,53,36,0.011564451624342498,1.2915873123839854
11,995.0,1094.5,199,71.45678037355927,72.54749838644541,56.52934585451133,57.47869521188759,1.0907180128861427,0.9493493573762635,1.148911098334319,0.010718906010277555,0.008394833748143416,0.009556869879210485,15.068803174557821,651,533,730,596,104,66,-605.2020621178723,0.8917808219178082,0.8942953020134228,0.8402457757296466,0.876172607879925,6828,5258,7552,5859,1037,745,-7860.43603762165,0.9041313559322034,0.8974227683905103,0.8481253661394259,0.8583111449220235,651,533,153,66,1453,5375,561,163,620,4638,542,59,0.2666843220338983,0.1983273596176822,0.21280023432923256,0.11791555724610119,0.8991336633663366,0.9131075110456554,50,42,-0.002514480095614613,1.2768455376079517
12,1094.5,1194.0,199,72.54749838644541,73.60348511322205,57.47869521188759,58.336456992385145,1.0559867267766379,0.8577617804975546,1.2310955684736857,0.010710074836704709,0.008413657720134441,0.009561866278419574,15.267028120836905,641,476,731,537,103,51,-460.95979394454787,0.8768809849521204,0.8864059590316573,0.8393135725429017,0.8928571428571429,7469,5734,8283,6396,1140,796,-8287.983370310318,0.9017264276228419,0.8964978111319575,0.8473691257196412,0.8611789326822462,641,476,172,54,1609,5860,635,179,668,5066,597,65,0.27091633466135456,0.19777986241400874,0.21542375150622572,0.11649808161841646,0.8998881431767338,0.9113233287858117,59,31,-0.009524974079536896,1.2729392129982646
13,1194.0,1293.5,199,73.60348511322205,74.78164891279863,58.336456992385145,59.28850186060761,1.1781637995765806,0.9520448682224654,1.2375086919761409,0.01079705694209664,0.008502475598038645,0.009649766270067642,15.49314705219102,673,534,764,602,105,67,-568.8049540901126,0.8808900523560209,0.8870431893687708,0.8439821693907875,0.8745318352059925,8142,6268,9047,6998,1245,863,-8832.933010648938,0.8999668398364099,0.8956844812803658,0.8470891672807663,0.8623165283982132,673,534,164,75,1751,6391,704,201,735,5533,657,73,0.2713606720459821,0.198913975421549,0.21505772537460083,0.11726228462029356,0.8970286885245902,0.9096534653465347,45,30,-0.0061531370127498874,1.269872146952978
14,1293.5,1393.0,199,74.78164891279863,75.98170650892165,59.28850186060761,60.26135347356727,1.2000575961230169,0.9728516129596585,1.2335463909774902,0.010887330043592979,0.008593541851416114,0.009740435947504546,15.720353035354378,683,549,775,612,104,75,-759.9158454266596,0.8812903225806452,0.8970588235294118,0.8477306002928258,0.8633879781420765,8825,6817,9822,7610,1349,938,-9610.392879609348,0.8984931785787009,0.8957950065703022,0.8471388101983003,0.8624028164881913,683,549,167,71,1895,6930,773,224,798,6019,712,81,0.27163510486662595,0.19842312746386334,0.21473087818696884,0.11706029045034473,0.8942897593204342,0.9078498293515358,38,42,-0.015768500948766584,1.2669200001392762
